protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_061486607.1,K00067,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523],"K00067  rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]",Metabolism,
WP_061486607.1,K00067,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],"K00067  rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]",Metabolism,
WP_061486608.1,K01790,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K01790  rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",Energy/Carbohydrate/Glycan,
WP_061486608.1,K01790,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523],"K01790  rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",Metabolism,
WP_061486608.1,K01790,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],"K01790  rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",Metabolism,
WP_061486609.1,K00973,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K00973  rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",Energy/Carbohydrate/Glycan,
WP_061486609.1,K00973,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523],"K00973  rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",Metabolism,
WP_061486609.1,K00973,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],"K00973  rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",Metabolism,
WP_061486609.1,K00973,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:ko00525],"K00973  rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",Metabolism,
WP_061486615.1,K02377,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],"K02377  TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",Energy/Carbohydrate/Glycan,
WP_061486615.1,K02377,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K02377  TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",Energy/Carbohydrate/Glycan,
WP_061486615.1,K02377,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K02377  TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",Energy/Carbohydrate/Glycan,
WP_061486627.1,K01711,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],"K01711  gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]",Energy/Carbohydrate/Glycan,
WP_061486627.1,K01711,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K01711  gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]",Energy/Carbohydrate/Glycan,
WP_061486627.1,K01711,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K01711  gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]",Energy/Carbohydrate/Glycan,
WP_061486647.1,K01113,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K01113  phoD; alkaline phosphatase D [EC:3.1.3.1],Metabolism,
WP_061486647.1,K01113,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K01113  phoD; alkaline phosphatase D [EC:3.1.3.1],Env. Info/Cellular Process,
WP_061486648.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_061486655.1,K11354,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K11354  cph1; two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486655.1,K11354,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K11354  cph1; two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]",Metabolism,
WP_061486655.1,K11354,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K11354  cph1; two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486660.1,K03690,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99987 Cofactor metabolism,K03690  ubiJ; ubiquinone biosynthesis accessory factor UbiJ,Metabolism,
WP_061486661.1,K03183,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],"K03183  ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]",Metabolism,
WP_061486663.1,K01414,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01414  prlC; oligopeptidase A [EC:3.4.24.70],Metabolism,
WP_061486665.1,K02482,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K02482  flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]",Metabolism,
WP_061486665.1,K02482,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K02482  flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486667.1,K00383,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00383  GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]",AA/Nucleotide,
WP_061486669.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_061486675.1,K13408,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K13408  cvaA, mchE, raxA; membrane fusion protein",Membrane transport,Membrane transport
WP_061486675.1,K13408,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],"K13408  cvaA, mchE, raxA; membrane fusion protein",Env. Info/Cellular Process,
WP_061486676.1,K13409,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K13409  cvaB, mchF, raxB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB",Membrane transport,Membrane transport
WP_061486676.1,K13409,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K13409  cvaB, mchF, raxB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB",Metabolism,
WP_061486676.1,K13409,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K13409  cvaB, mchF, raxB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB",Membrane transport,Membrane transport
WP_061486676.1,K13409,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],"K13409  cvaB, mchF, raxB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB",Env. Info/Cellular Process,
WP_061486679.1,K03591,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03591  ftsN; cell division protein FtsN,Genetic Info,
WP_061486680.1,K04066,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K04066  priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4],Genetic Info,
WP_061486680.1,K04066,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K04066  priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4],Genetic Info,
WP_061486683.1,K07560,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K07560  dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]",Genetic Info,
WP_061486685.1,K09811,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K09811  ftsX; cell division transport system permease protein,Membrane transport,Membrane transport
WP_061486685.1,K09811,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K09811  ftsX; cell division transport system permease protein,Genetic Info,
WP_061486685.1,K09811,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K09811  ftsX; cell division transport system permease protein,Membrane transport,Membrane transport
WP_061486686.1,K03110,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03110  ftsY; fused signal recognition particle receptor,Genetic Info,
WP_061486686.1,K03110,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03110  ftsY; fused signal recognition particle receptor,Membrane transport,Membrane transport
WP_061486686.1,K03110,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K03110  ftsY; fused signal recognition particle receptor,Env. Info/Cellular Process,
WP_061486686.1,K03110,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03110  ftsY; fused signal recognition particle receptor,Env. Info/Cellular Process,
WP_061486687.1,K07751,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K07751  pepB; PepB aminopeptidase [EC:3.4.11.23],AA/Nucleotide,
WP_061486687.1,K07751,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K07751  pepB; PepB aminopeptidase [EC:3.4.11.23],Metabolism,
WP_061486688.1,K06206,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99981 Carbohydrate metabolism,K06206  sfsA; sugar fermentation stimulation protein A,Metabolism,
WP_061486689.1,K01894,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K01894  gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-],AA/Nucleotide,
WP_061486689.1,K01894,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K01894  gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-],Genetic Info,
WP_061486690.1,K01918,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410],K01918  panC; pantoate--beta-alanine ligase [EC:6.3.2.1],AA/Nucleotide,
WP_061486690.1,K01918,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K01918  panC; pantoate--beta-alanine ligase [EC:6.3.2.1],Metabolism,
WP_061486691.1,K01580,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],"K01580  E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",Energy/Carbohydrate/Glycan,
WP_061486691.1,K01580,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01580  E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",AA/Nucleotide,
WP_061486691.1,K01580,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410],"K01580  E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",AA/Nucleotide,
WP_061486691.1,K01580,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ko00430],"K01580  E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",AA/Nucleotide,
WP_061486691.1,K01580,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K01580  E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",Env. Info/Cellular Process,
WP_061486692.1,K14980,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K14980  chvG; two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486692.1,K14980,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K14980  chvG; two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",Metabolism,
WP_061486692.1,K14980,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K14980  chvG; two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486696.1,K07089,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07089  K07089; uncharacterized protein,Uncharacterized,
WP_061486697.1,K00380,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K00380  cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2],Energy/Carbohydrate/Glycan,
WP_061486701.1,K03561,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K03561  exbB; biopolymer transport protein ExbB,Membrane transport,Membrane transport
WP_061486703.1,K19611,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K19611  fepA, pfeA, iroN, pirA; ferric enterobactin receptor",Env. Info/Cellular Process,
WP_061486703.1,K19611,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K19611  fepA, pfeA, iroN, pirA; ferric enterobactin receptor",Membrane transport,Membrane transport
WP_061486704.1,K16422,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics [PATH:ko01055],"K16422  hmo, nocN; 4-hydroxymandelate oxidase [EC:1.1.3.46]",Metabolism,
WP_061486704.1,K16422,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],"K16422  hmo, nocN; 4-hydroxymandelate oxidase [EC:1.1.3.46]",Metabolism,
WP_061486704.1,K16422,09180 Brite Hierarchies,09181 Protein families: metabolism,01008 Polyketide biosynthesis proteins [BR:ko01008],"K16422  hmo, nocN; 4-hydroxymandelate oxidase [EC:1.1.3.46]",Metabolism,
WP_061486705.1,K16090,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K16090  fiu; catecholate siderophore receptor,Membrane transport,Membrane transport
WP_061486706.1,K14731,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00903 Limonene and pinene degradation [PATH:ko00903],"K14731  mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]",Metabolism,
WP_061486706.1,K14731,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00930 Caprolactam degradation [PATH:ko00930],"K14731  mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]",Metabolism,
WP_061486708.1,K18893,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K18893  vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump",Membrane transport,Membrane transport
WP_061486708.1,K18893,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K18893  vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump",Membrane transport,Membrane transport
WP_061486709.1,K10218,09100 Metabolism,09101 Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],"K10218  ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]",Energy/Carbohydrate/Glycan,
WP_061486709.1,K10218,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],"K10218  ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]",Metabolism,
WP_061486710.1,K07386,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K07386  pepO; putative endopeptidase [EC:3.4.24.-],Metabolism,
WP_061486712.1,K09964,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09964  K09964; uncharacterized protein,Uncharacterized,
WP_061486715.1,K05341,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K05341  E2.4.1.4; amylosucrase [EC:2.4.1.4],Energy/Carbohydrate/Glycan,
WP_061486717.1,K01495,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K01495  GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]",Metabolism,
WP_061486718.1,K13938,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K13938  folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3],Metabolism,
WP_061486718.1,K13938,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670],K13938  folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3],Metabolism,
WP_061486720.1,K06953,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06953  K06953; uncharacterized protein,Uncharacterized,
WP_061486721.1,K03724,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03724  lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.13 5.6.2.4],Genetic Info,
WP_061486722.1,K07148,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07148  K07148; uncharacterized protein,Uncharacterized,
WP_061486724.1,K10747,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486724.1,K10747,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486724.1,K10747,09120 Genetic Information Processing,09124 Replication and repair,03420 Nucleotide excision repair [PATH:ko03420],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486724.1,K10747,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486724.1,K10747,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486724.1,K10747,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],Genetic Info,
WP_061486729.1,K00568,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K00568  ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64],Metabolism,
WP_061486731.1,K03572,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K03572  mutL; DNA mismatch repair protein MutL,Genetic Info,
WP_061486731.1,K03572,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03572  mutL; DNA mismatch repair protein MutL,Genetic Info,
WP_061486732.1,K23997,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K23997  nnr; ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6],Metabolism,
WP_061486733.1,K18979,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K18979  queG; epoxyqueuosine reductase [EC:1.17.99.6],Genetic Info,
WP_061486734.1,K01599,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01599  hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]",Metabolism,
WP_061486740.1,K02003,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02003  ABC.CD.A; putative ABC transport system ATP-binding protein,Membrane transport,Membrane transport
WP_061486741.1,K02004,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02004  ABC.CD.P; putative ABC transport system permease protein,Membrane transport,Membrane transport
WP_061486742.1,K03776,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K03776  aer; aerotaxis receptor,Env. Info/Cellular Process,
WP_061486742.1,K03776,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K03776  aer; aerotaxis receptor,Motility,
WP_061486742.1,K03776,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K03776  aer; aerotaxis receptor,Motility,
WP_061486743.1,K02482,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K02482  flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]",Metabolism,
WP_061486743.1,K02482,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K02482  flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_061486747.1,K07090,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein,Uncharacterized,
WP_061486751.1,K05349,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K05349  bglX; beta-glucosidase [EC:3.2.1.21],Energy/Carbohydrate/Glycan,
WP_061486751.1,K05349,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],K05349  bglX; beta-glucosidase [EC:3.2.1.21],AA/Nucleotide,
WP_061486751.1,K05349,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ko00999],K05349  bglX; beta-glucosidase [EC:3.2.1.21],Metabolism,
WP_061486752.1,K02429,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K02429  fucP; MFS transporter, FHS family, L-fucose permease",Membrane transport,Membrane transport
WP_061486753.1,K16013,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K16013  cydD; ATP-binding cassette, subfamily C, bacterial CydD",Membrane transport,Membrane transport
WP_061486753.1,K16013,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K16013  cydD; ATP-binding cassette, subfamily C, bacterial CydD",Membrane transport,Membrane transport
WP_061486754.1,K00424,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K00424  cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7],Energy/Carbohydrate/Glycan,
WP_061486754.1,K00424,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K00424  cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7],Env. Info/Cellular Process,
WP_061486755.1,K00426,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K00426  cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7],Energy/Carbohydrate/Glycan,
WP_061486755.1,K00426,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K00426  cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7],Env. Info/Cellular Process,
WP_061486756.1,K00425,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K00425  cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7],Energy/Carbohydrate/Glycan,
WP_061486756.1,K00425,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K00425  cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7],Env. Info/Cellular Process,
WP_061486758.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_061486759.1,K07090,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein,Uncharacterized,
WP_061486763.1,K09007,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K09007  folE2; GTP cyclohydrolase IB [EC:3.5.4.16],Metabolism,
WP_061486769.1,K03885,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K03885  ndh; NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],Energy/Carbohydrate/Glycan,
WP_061486770.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_061486771.1,K01243,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],"K01243  mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]",AA/Nucleotide,
WP_061486777.1,K16044,09100 Metabolism,09101 Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K16044  iolW; scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371],Energy/Carbohydrate/Glycan,
WP_061486778.1,K04042,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],K04042  glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157],Energy/Carbohydrate/Glycan,
WP_061486778.1,K04042,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],K04042  glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157],Energy/Carbohydrate/Glycan,
