gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
TX50_RS00070,,TX50_RS00070,PMM0011,Protein Homology,13183.0,14526.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862038.1,PP2C family protein-serine/threonine phosphatase,WP_011131649.1,"GO:0006470,GO:0004722,GO:0046872",,"protein serine/threonine phosphatase activity|0004722||IEA,metal ion binding|0046872||IEA",protein dephosphorylation|0006470||IEA,PMM0011,13183.0,14526.0,+,CK_Pro_MED4_00011,rsbU,"GO:0004721,GO:0004647",CK_00000355,O.2,Phosphotransferase systems (PTS),"COG2208,COG4231,bactNOG28480,bactNOG05232,bactNOG24914,bactNOG25290,bactNOG07199,cyaNOG00349","COG: TK,COG: METABOLISM [C] Energy production and conversion,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",3.1.3.3,phosphoserine phosphatase,"phosphoprotein phosphatase activity,phosphoserine phosphatase activity",phosphoserine phosphatase RsbU/P,"PF07228,IPR001932,IPR029016","Stage II sporulation protein E (SpoIIE),PPM-type phosphatase domain,GAF-like domain superfamily",700,Signal transduction / PTS
argH,argH,TX50_RS00075,PMM0012,Protein Homology,14585.0,15964.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819337.1,argininosuccinate lyase,WP_011131650.1,"GO:0042450,GO:0004056",,argininosuccinate lyase activity|0004056||IEA,arginine biosynthetic process via ornithine|0042450||IEA,PMM0012,14585.0,15964.0,+,CK_Pro_MED4_00012,argH,"GO:0042450,GO:0004056",CK_00000354,A.3,Glutamate family (Arg%2C Gln%2C Glu%2C Pro),"COG0165,bactNOG00740,cyaNOG02059","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.3.2.1,argininosuccinate lyase%3B arginosuccinase%3B argininosuccinic acid lyase%3B arginine-succinate lyase%3B N-(L-argininosuccinate) arginine-lyase%3B omega-N-(L-arginino)succinate arginine-lyase%3B 2-(omega-N-L-arginino)succinate arginine-lyase (fumarate-forming),"arginine biosynthetic process via ornithine,arginine biosynthetic process via ornithine,argininosuccinate lyase activity",argininosuccinate lyase,"TIGR00838,PF14698,PF00206,PS00163,IPR020557,IPR009049,IPR029419,IPR022761","argininosuccinate lyase,Argininosuccinate lyase C-terminal,Lyase,Fumarate lyases signature.,Fumarate lyase%2C conserved site,Argininosuccinate lyase,Argininosuccinate lyase%2C C-terminal,Fumarate lyase%2C N-terminal",73,Amino acid biosynthesis / Glutamate family
TX50_RS00080,,TX50_RS00080,PMM0013,Protein Homology,16081.0,16683.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819338.1,RNA recognition motif domain-containing protein,WP_042116203.1,"GO:0006397,GO:0003729",,mRNA binding|0003729||IEA,mRNA processing|0006397||IEA,PMM0013,16081.0,16683.0,+,CK_Pro_MED4_00013,PMM0013,GO:0003676,CK_00008100,N.2,RNA interactions,"COG0724,bactNOG37496,cyaNOG05206,cyaNOG03294","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,nucleic acid binding,RNA-binding domain RNP-1 (RNA recognition motif) containing protein,"PF00076,PS50102,IPR000504","RNA recognition motif. (a.k.a. RRM%2C RBD%2C or RNP domain),Eukaryotic RNA Recognition Motif (RRM) profile.,RNA recognition motif domain",262,Regulatory functions / RNA interactions
dusA,dusA,TX50_RS00085,PMM0014,Protein Homology,16680.0,17684.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131652.1,tRNA dihydrouridine(20/20a) synthase DusA,WP_011131652.1,"GO:0002943,GO:0017150,GO:0050660",,"tRNA dihydrouridine synthase activity|0017150||IEA,flavin adenine dinucleotide binding|0050660||IEA",tRNA dihydrouridine synthesis|0002943||IEA,PMM0014,16680.0,17684.0,-,CK_Pro_MED4_00014,dusA,"GO:0008033,GO:0055114,GO:0002943,GO:0017150,GO:0050660",CK_00000353,K.3,tRNA and rRNA base modification,"COG0042,bactNOG00177,cyaNOG00450","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"tRNA processing,oxidation-reduction process,tRNA dihydrouridine synthesis,tRNA processing,oxidation-reduction process,tRNA dihydrouridine synthesis,tRNA dihydrouridine synthase activity,flavin adenine dinucleotide binding",tRNA dihydrouridine synthase,"PF01207,PS01136,IPR001269,IPR018517,IPR004653,IPR013785","Dihydrouridine synthase (Dus),Uncharacterized protein family UPF0034 signature.,tRNA-dihydrouridine synthase,tRNA-dihydrouridine synthase%2C conserved site,tRNA-dihydrouridine(20/20a) synthase,Aldolase-type TIM barrel",168,Protein synthesis / tRNA and rRNA base modification
msrB,msrB,TX50_RS00090,PMM0015,Protein Homology,17712.0,18206.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819340.1,peptide-methionine (R)-S-oxide reductase MsrB,WP_011131653.1,"GO:0006979,GO:0030091,GO:0033743",,peptide-methionine (R)-S-oxide reductase activity|0033743||IEA,"response to oxidative stress|0006979||IEA,protein repair|0030091||IEA",PMM0015,17712.0,18206.0,+,CK_Pro_MED4_00015,msrB,"GO:0055114,GO:0033743",CK_00000040,"D.1.7,L.2","Trace metals,Protein modification and repair","COG0229,bactNOG24089,bactNOG24659,bactNOG20112,bactNOG64357,cyaNOG02600","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",1.8.4.12,peptide-methionine (R)-S-oxide reductase%3B MsrB%3B methionine sulfoxide reductase (ambiguous)%3B pMSR%3B methionine S-oxide reductase (ambiguous)%3B selenoprotein R%3B methionine S-oxide reductase (R-form oxidizing)%3B methionine sulfoxide reductase B%3B SelR%3B SelX%3B PilB%3B pRMsr,"oxidation-reduction process,oxidation-reduction process,peptide-methionine (R)-S-oxide reductase activity",peptide methionine-R-sulfoxide reductase,"TIGR00357,PF01641,IPR002579,IPR011057","methionine-R-sulfoxide reductase,SelR domain,Peptide methionine sulphoxide reductase MrsB,Mss4-like superfamily","140,149","Protein fate / Protein modification and repair,Cellular processes / Adaptations to atypical conditions"
grpE,grpE,TX50_RS00095,PMM0016,Protein Homology,18283.0,19002.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131654.1,nucleotide exchange factor GrpE,WP_011131654.1,,,,,PMM0016,18283.0,19002.0,+,CK_Pro_MED4_00016,grpE,"GO:0006457,GO:0051082,GO:0000774,GO:0042803,GO:0051087",CK_00000351,"D.1.6,D.1.9,D.4,K.5,L.3","Temperature, Other,Chaperones,Other,Protein folding and stabilization","COG0576,bactNOG36629,cyaNOG02683","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"protein folding,protein folding,unfolded protein binding,adenyl-nucleotide exchange factor activity,protein homodimerization activity,chaperone binding",chaperone protein GrpE,"PF01025,PS01071,IPR000740","GrpE,grpE protein signature.,GrpE nucleotide exchange factor","136,95","Protein synthesis / Other,Protein fate / Protein folding and stabilization"
dnaJ,dnaJ,TX50_RS00100,PMM0017,Protein Homology,19034.0,20158.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375582.1,molecular chaperone DnaJ,WP_011131655.1,,,,,PMM0017,19034.0,20158.0,+,CK_Pro_MED4_00017,dnaJ1,"GO:0006457,GO:0009408,GO:0051082,GO:0005524,GO:0031072",CK_00000350,"D.1.7,L.3","Trace metals,Protein folding and stabilization","COG0484,bactNOG02166,cyaNOG02101","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"protein folding,response to heat,protein folding,response to heat,unfolded protein binding,ATP binding,heat shock protein binding",DnaJ type I chaperone protein,"TIGR02349,PF00226,PF01556,PF00684,PS00636,PS51188,PS50076,IPR001623,IPR002939,IPR001305,IPR012724,IPR018253,IPR008971,IPR036869","chaperone protein DnaJ,DnaJ domain,DnaJ C terminal domain,DnaJ central domain,Nt-dnaJ domain signature.,Zinc finger CR-type profile.,dnaJ domain profile.,DnaJ domain,Chaperone DnaJ%2C C-terminal,Heat shock protein DnaJ%2C cysteine-rich domain,Chaperone DnaJ,DnaJ domain%2C conserved site,HSP40/DnaJ peptide-binding,Chaperone J-domain superfamily",95,Protein fate / Protein folding and stabilization
TX50_RS00105,,TX50_RS00105,PMM0018,Protein Homology,20155.0,20388.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131656.1,sulfurtransferase TusA family protein,WP_011131656.1,GO:0097163,,sulfur carrier activity|0097163||IEA,,PMM0018,20155.0,20388.0,+,CK_Pro_MED4_00018,PMM0018,,CK_00001352,"D.1.7,R.2","Trace metals,Conserved hypothetical proteins","COG0425,bactNOG42560,cyaNOG04003","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,,TusA-like domain-containing protein,"PF01206,IPR001455,IPR036868","Sulfurtransferase TusA,TusA-like domain,TusA-like domain superfamily",156,Hypothetical proteins / Conserved
rsgA,rsgA,TX50_RS00110,PMM0019,Protein Homology,20378.0,21295.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806845.1,ribosome small subunit-dependent GTPase A,WP_011131657.1,"GO:0006412,GO:0003924,GO:0005525,GO:0043022",,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA",translation|0006412||IEA,PMM0019,20378.0,21295.0,+,CK_Pro_MED4_00019,rsgA,"GO:0006412,GO:0005525,GO:0043022,GO:0003924",CK_00000349,"B.10.5,D.1.7","Thiamine (b1),Trace metals","COG1162,bactNOG00053,bactNOG02697,bactNOG02055,cyaNOG00900","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only","3.6.1.-,3.1.3.100",thiamine phosphate phosphatase,"translation,translation,GTP binding,ribosome binding,GTPase activity",ribosome biogenesis GTPase / thiamine phosphate phosphatase,"TIGR00157,PF03193,PS51721,PS50936,IPR030378,IPR004881,IPR010914,IPR027417","ribosome small subunit-dependent GTPase A,RsgA GTPase,Circularly permuted (CP)-type guanine nucleotide-binding (G) domain profile.,EngC GTPase domain profile.,Circularly permuted (CP)-type guanine nucleotide-binding (G) domain,Ribosome biogenesis GTPase RsgA,RsgA GTPase domain,P-loop containing nucleoside triphosphate hydrolase",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine
TX50_RS00115,,TX50_RS00115,PMM0020,Protein Homology,21261.0,21611.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131658.1,YbaB/EbfC family nucleoid-associated protein,WP_011131658.1,GO:0003677,,DNA binding|0003677||IEA,,PMM0020,21261.0,21611.0,-,CK_Pro_MED4_00020,PMM0020,"GO:0003677,GO:0005737",CK_00000348,,,"COG0718,bactNOG102044,bactNOG85866,bactNOG98937,bactNOG86255,cyaNOG03569,cyaNOG06668","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"DNA binding,DNA binding,cytoplasm",DNA-binding protein%2C YbaB/EbfC family,"TIGR00103,PF02575,IPR004401","DNA-binding protein%2C YbaB/EbfC family,YbaB/EbfC DNA-binding family,Nucleoid-associated protein YbaB/EbfC family",156,Hypothetical proteins / Conserved
murB,murB,TX50_RS00120,PMM0021,Protein Homology,21634.0,22524.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131659.1,UDP-N-acetylmuramate dehydrogenase,WP_011131659.1,"GO:0008762,GO:0071949",,"UDP-N-acetylmuramate dehydrogenase activity|0008762||IEA,FAD binding|0071949||IEA",,PMM0021,21634.0,22524.0,-,CK_Pro_MED4_00021,murB,"GO:0009252,GO:0055114,GO:0008762,GO:0016614,GO:0050660,GO:0016491",CK_00000347,C.2,Murein sacculus and peptidoglycan,"COG0812,bactNOG01505,bactNOG03572,cyaNOG01203","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",1.3.1.98,Transferred to 1.3.1.98,"peptidoglycan biosynthetic process,oxidation-reduction process,peptidoglycan biosynthetic process,oxidation-reduction process,UDP-N-acetylmuramate dehydrogenase activity,oxidoreductase activity%2C acting on CH-OH group of donors,flavin adenine dinucleotide binding,oxidoreductase activity",UDP-N-acetylenolpyruvoylglucosamine reductase,"TIGR00179,PF02873,PF01565,PS51387,IPR003170,IPR011601,IPR016166,IPR006094","UDP-N-acetylenolpyruvoylglucosamine reductase,UDP-N-acetylenolpyruvoylglucosamine reductase%2C C-terminal domain,FAD binding domain,PCMH-type FAD-binding domain profile.,UDP-N-acetylenolpyruvoylglucosamine reductase,UDP-N-acetylenolpyruvoylglucosamine reductase%2C C-terminal,FAD-binding domain%2C PCMH-type,FAD linked oxidase%2C N-terminal",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
murC,murC,TX50_RS00125,PMM0022,Protein Homology,22532.0,23953.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131660.1,UDP-N-acetylmuramate--L-alanine ligase,WP_011131660.1,"GO:0009252,GO:0008763",,UDP-N-acetylmuramate-L-alanine ligase activity|0008763||IEA,peptidoglycan biosynthetic process|0009252||IEA,PMM0022,22532.0,23953.0,-,CK_Pro_MED4_00022,murC,"GO:0007049,GO:0008360,GO:0051301,GO:0005524,GO:0008763,GO:0016874",CK_00000346,C.2,Murein sacculus and peptidoglycan,"COG0773,bactNOG00786,bactNOG85446,cyaNOG00623","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",6.3.2.8,UDP-N-acetylmuramate---L-alanine ligase%3B MurC synthetase%3B UDP-N-acetylmuramoyl-L-alanine synthetase%3B uridine diphospho-N-acetylmuramoylalanine synthetase%3B UDP-N-acetylmuramoylalanine synthetase%3B L-alanine-adding enzyme%3B UDP-acetylmuramyl-L-alanine synthetase%3B UDPMurNAc-L-alanine synthetase%3B L-Ala ligase%3B uridine diphosphate N-acetylmuramate:L-alanine ligase%3B uridine 5'-diphosphate-N-acetylmuramyl-L-alanine synthetase%3B uridine-diphosphate-N-acetylmuramate:L-alanine ligase%3B UDP-MurNAc:L-alanine ligase%3B alanine-adding enzyme%3B UDP-N-acetylmuramyl:L-alanine ligase%3B UDP-N-acetylmuramate:L-alanine ligase (ADP-forming),"cell cycle,regulation of cell shape,cell division,cell cycle,regulation of cell shape,cell division,ATP binding,UDP-N-acetylmuramate-L-alanine ligase activity,ligase activity",UDP-N-acetylmuramate-alanine ligase,"TIGR01082,PF08245,PF01225,PF02875,IPR013221,IPR000713,IPR005758,IPR004101","UDP-N-acetylmuramate--L-alanine ligase,Mur ligase middle domain,Mur ligase family%2C catalytic domain,Mur ligase family%2C glutamate ligase domain,Mur ligase%2C central,Mur ligase%2C N-terminal catalytic domain,UDP-N-acetylmuramate--L-alanine ligase,Mur ligase%2C C-terminal",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan
gap,gap,TX50_RS00130,PMM0023,Protein Homology,24150.0,25172.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862050.1,type I glyceraldehyde-3-phosphate dehydrogenase,WP_011131661.1,"GO:0006006,GO:0016620,GO:0050661,GO:0051287",,"oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA,NADP binding|0050661||IEA,NAD binding|0051287||IEA",glucose metabolic process|0006006||IEA,PMM0023,24150.0,25172.0,+,CK_Pro_MED4_00023,gap2,"GO:0015977,GO:0008886",CK_00000017,"G.4,J.2","Glycolysis/gluconeogenesis,CO2 fixation","COG0057,bactNOG00550,cyaNOG00605","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",1.2.1.59,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)%3B triosephosphate dehydrogenase (NAD(P))%3B glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) (phosphorylating),"carbon fixation,carbon fixation,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (non-phosphorylating) activity",glyceraldehyde-3-phosphate dehydrogenase,"TIGR01534,PF02800,PF00044,PS00071,IPR020829,IPR020830,IPR006424,IPR020828","glyceraldehyde-3-phosphate dehydrogenase%2C type I,Glyceraldehyde 3-phosphate dehydrogenase%2C C-terminal domain,Glyceraldehyde 3-phosphate dehydrogenase%2C NAD binding domain,Glyceraldehyde 3-phosphate dehydrogenase active site.,Glyceraldehyde 3-phosphate dehydrogenase%2C catalytic domain,Glyceraldehyde 3-phosphate dehydrogenase%2C active site,Glyceraldehyde-3-phosphate dehydrogenase%2C type I,Glyceraldehyde 3-phosphate dehydrogenase%2C NAD(P) binding domain","116,164","Energy metabolism / Glycolysis/gluconeogenesis,Energy metabolism / Photosynthesis"
TX50_RS00135,,TX50_RS00135,PMM0024,Protein Homology,25173.0,26159.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817501.1,thiamine-phosphate kinase,WP_011131662.1,,,,,PMM0024,25173.0,26159.0,-,CK_Pro_MED4_00024,thiL,"GO:0009228,GO:0009030",CK_00000345,B.10.5,Thiamine (b1),"COG0611,bactNOG04703,bactNOG99836,cyaNOG00663","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.7.4.16,thiamine-phosphate kinase%3B thiamin-monophosphate kinase%3B thiamin monophosphatase%3B thiamin monophosphokinase,"thiamine biosynthetic process,thiamine biosynthetic process,thiamine-phosphate kinase activity",thiamine-monophosphate kinase,"TIGR01379,PF00586,PF02769,IPR006283,IPR010918","thiamine-phosphate kinase,AIR synthase related protein%2C N-terminal domain,AIR synthase related protein%2C C-terminal domain,Thiamine-monophosphate kinase,PurM-like%2C C-terminal domain",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine
TX50_RS00140,,TX50_RS00140,PMM0025,Protein Homology,26152.0,27243.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862052.1,peptidylprolyl isomerase,WP_011131663.1,"GO:0000413,GO:0003755",,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,protein peptidyl-prolyl isomerization|0000413||IEA,PMM0025,26152.0,27243.0,-,CK_Pro_MED4_00025,PMM0025,"GO:0000413,GO:0006457,GO:0003755",CK_00000344,,,"COG0652,COG0419,bactNOG01204,cyaNOG01551","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",5.2.1.8,peptidylprolyl isomerase%3B PPIase%3B cyclophilin [misleading%2C see comments]%3B peptide bond isomerase%3B peptidyl-prolyl cis-trans isomerase,"protein peptidyl-prolyl isomerization,protein folding,protein peptidyl-prolyl isomerization,protein folding,peptidyl-prolyl cis-trans isomerase activity",cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein,"PF00160,PS50072,IPR002130","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain profile.,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain",95,Protein fate / Protein folding and stabilization
efp,efp,TX50_RS00145,PMM0026,Protein Homology,27287.0,27847.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010312660.1,elongation factor P,WP_011131664.1,"GO:0006414,GO:0003746,GO:0005737",cytoplasm|0005737||IEA,translation elongation factor activity|0003746||IEA,translational elongation|0006414||IEA,PMM0026,27287.0,27847.0,+,CK_Pro_MED4_00026,efp,"GO:0006414,GO:0043043,GO:0003746,GO:0005737",CK_00000343,K.4,Translation factors,"COG0231,bactNOG04832,cyaNOG00531","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translational elongation,peptide biosynthetic process,translational elongation,peptide biosynthetic process,translation elongation factor activity,translational elongation,peptide biosynthetic process,translation elongation factor activity,cytoplasm",translation elongation factor P,"TIGR00038,PF09285,PF01132,PF08207,PS01275,IPR015365,IPR013852,IPR001059,IPR011768,IPR013185","translation elongation factor P,Elongation factor P%2C C-terminal,Elongation factor P (EF-P) OB domain,Elongation factor P (EF-P) KOW-like domain,Elongation factor P signature.,Elongation factor P%2C C-terminal,Translation elongation factor P/YeiP%2C conserved site,Translation elongation factor P/YeiP%2C central,Translation elongation factor P,Translation elongation factor%2C KOW-like",169,Protein synthesis / Translation factors
accB,accB,TX50_RS00150,PMM0027,Protein Homology,27847.0,28353.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817504.1,acetyl-CoA carboxylase biotin carboxyl carrier protein,WP_011131665.1,"GO:0006633,GO:0003989,GO:0009317",acetyl-CoA carboxylase complex|0009317||IEA,acetyl-CoA carboxylase activity|0003989||IEA,fatty acid biosynthetic process|0006633||IEA,PMM0027,27853.0,28353.0,+,CK_Pro_MED4_00027,accB,"GO:0006633,GO:0009317,GO:0003989",CK_00000342,"H,H.2","Fatty acid%2C phospholipid and sterol metabolism,Fatty acid metabolism","COG0511,bactNOG29791,cyaNOG05487,cyaNOG02991,cyaNOG03254","COG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism",6.4.1.2,acetyl-CoA carboxylase%3B HFA1 (gene name)%3B ACC1 (gene name)%3B acetyl coenzyme A carboxylase%3B acetyl-CoA:carbon-dioxide ligase (ADP-forming),"fatty acid biosynthetic process,fatty acid biosynthetic process,acetyl-CoA carboxylase complex,fatty acid biosynthetic process,acetyl-CoA carboxylase complex,acetyl-CoA carboxylase activity",acetyl-CoA carboxylase%2C biotin carboxyl carrier protein,"TIGR00531,PF00364,PS00188,PS50968,IPR000089,IPR001882,IPR001249","acetyl-CoA carboxylase%2C biotin carboxyl carrier protein,Biotin-requiring enzyme,Biotin-requiring enzymes attachment site.,Biotinyl/lipoyl domain profile.,Biotin/lipoyl attachment,Biotin-binding site,Acetyl-CoA biotin carboxyl carrier",176,Fatty acid and phospholipid metabolism / Biosynthesis
pdxA,pdxA,TX50_RS00155,PMM0028,Protein Homology,28330.0,29370.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131666.1,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,WP_011131666.1,,,,,PMM0028,28330.0,29370.0,-,CK_Pro_MED4_00028,pdxA,"GO:0008615,GO:0055114,GO:0050570,GO:0051287",CK_00000341,B.10.4,Pyridoxine (b6),"COG1995,bactNOG00241,cyaNOG00894","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",1.1.1.262,4-hydroxythreonine-4-phosphate dehydrogenase%3B NAD+-dependent threonine 4-phosphate dehydrogenase%3B L-threonine 4-phosphate dehydrogenase%3B 4-(phosphohydroxy)-L-threonine dehydrogenase%3B PdxA%3B 4-(phosphonooxy)-L-threonine:NAD+ oxidoreductase%3B 4-phosphooxy-L-threonine:NAD+ oxidoreductase,"pyridoxine biosynthetic process,oxidation-reduction process,pyridoxine biosynthetic process,oxidation-reduction process,4-hydroxythreonine-4-phosphate dehydrogenase activity,NAD binding",4-hydroxythreonine-4-phosphate dehydrogenase PdxA,"TIGR00557,PF04166,IPR005255","4-hydroxythreonine-4-phosphate dehydrogenase PdxA,Pyridoxal phosphate biosynthetic protein PdxA,PdxA family",84,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pyridoxine
