Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
A5GJP4,SynWH7803_0733,2,2,0.000686043,0.000390129,0.000762695,0.000782664,0.000802866,0.000591261,0.002122604,0.001775217,0.001415071,0.000545933,0.00071528,0.000311093,0.000575761,0.000766207,0.000192628,0.001583913,0.000772857,0.001072627,0.000612956,0.000725597,0.001770964,0.000524102,0.000511532,0.001143132,0.28665935,1.183766685,0.022324683,2.88921887,0.417748606,0.976015617,0.083990452,2.181124595,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0733 PE=4 SV=1,0.243384760390273,1.530679498019229,-0.0350238626850621,1.1250721851342849,SynWH7803_0733,locus_tag:KEGG
A5GID7,SynWH7803_0276,2,2,3.96558e-05,1.32562e-05,1.9333e-05,4.4263e-05,1.60667e-05,1.91351e-05,0.000115043,2.88299e-05,6.44666e-05,5.37932e-05,1.1222e-05,2.14374e-05,6.10458e-05,1.0298e-05,5.28852e-05,0.000115945,2.25585e-05,3.05072e-05,2.40817e-05,2.64883e-05,6.94464e-05,2.88175e-05,4.14097e-05,5.63371e-05,0.114067271,1.099935701,0.059732163,2.883789077,0.162239588,1.436960519,0.12659708,1.954956591,SAM dependent carboxyl methyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0276 PE=4 SV=1,0.1374191905138149,1.527965648387979,0.5230204237817581,0.9671365734434632,SynWH7803_0276,locus_tag:KEGG
A5GNH4,SynWH7803_2063,2,2,8.4697e-05,9.70959e-05,4.57239e-05,5.55385e-05,0.000107032,3.90658e-05,0.000208899,0.000100047,0.000333465,7.8014e-05,2.13128e-05,0.00012193,4.56169e-05,5.29234e-05,0.00017288,0.000131429,0.000110311,0.000272125,7.58389e-05,6.72121e-05,0.000214137,7.37521e-05,9.04734e-05,0.000171288,0.26294659,0.886248097,0.117857778,2.823577421,0.287519232,1.226722634,0.037339579,2.322487528,D-aminoacyl-tRNA deacylase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=tatD PE=3 SV=1,-0.1742174703649524,1.4975241897967797,0.2948090878048695,1.2156708492060495,SynWH7803_2063,locus_tag:KEGG
A5GM47,SynWH7803_1586,2,2,1.77861e-05,4.22755e-07,6.06259e-07,1.61013e-05,1.96601e-06,2.70964e-07,4.19902e-05,9.7473e-06,1.34094e-06,1.09553e-05,7.08075e-07,5.04878e-07,1.32225e-05,1.68015e-07,4.78845e-07,3.98629e-05,5.06852e-06,3.28687e-06,6.27169e-06,6.11277e-06,1.76928e-05,4.05607e-06,4.62311e-06,1.60728e-05,0.440398342,0.974660111,0.118823374,2.821060028,0.289311474,1.139800752,0.145627543,3.962646176,2-isopropylmalate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=leuA PE=3 SV=1,-0.0370288931171226,1.4962373646744684,0.1887816496313352,1.98646415506292,SynWH7803_1586,locus_tag:KEGG
A5GNS4,SynWH7803_2163,2,2,9.74889e-05,1.43568e-05,1.20598e-05,0.000104215,1.46477e-05,7.35088e-06,0.00022565,4.02176e-05,7.43684e-05,9.69255e-05,6.47981e-06,2.08211e-05,9.47099e-05,6.77787e-06,3.05142e-05,0.000136494,3.05518e-05,5.71956e-05,4.13019e-05,4.20712e-05,0.000113412,4.14088e-05,4.40007e-05,7.47471e-05,0.418905215,1.018626782,0.068817415,2.745931211,0.274356225,1.062591478,0.009746816,1.805102095,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2163 PE=4 SV=1,0.0266255545595872,1.457295484628415,0.0875870475335967,0.8520804369932048,SynWH7803_2163,locus_tag:KEGG
A5GL88,SynWH7803_1277,2,2,4.20806e-05,4.7037e-05,2.58877e-05,2.54126e-05,1.71184e-05,1.69998e-05,7.60374e-05,1.60045e-05,0.000214993,3.53458e-05,4.36746e-06,9.9513e-05,4.77968e-05,0.000122086,9.97537e-05,0.00013819,0.000133105,0.00026157,3.83351e-05,1.98436e-05,0.000102345,4.64088e-05,8.98788e-05,0.000177622,0.047403545,0.517635024,0.215166853,2.669745971,0.181976468,1.936677892,0.008317489,3.827332443,Methionine synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=metH PE=4 SV=1,-0.949992859238473,1.416702474566851,0.953584025052778,1.936339219281085,SynWH7803_1277,locus_tag:KEGG
A5GJD5,SynWH7803_0624,2,2,2.39618e-05,3.01502e-05,2.56346e-05,2.92184e-05,2.39797e-05,2.84808e-05,7.88745e-05,4.89181e-05,8.13442e-05,2.00157e-05,3.13409e-05,4.65741e-05,2.49087e-05,2.57978e-05,3.54493e-05,4.36155e-05,6.61748e-05,0.000168711,2.65822e-05,2.72263e-05,6.97123e-05,3.26436e-05,2.87186e-05,9.28339e-05,0.435067595,1.024232134,0.035678894,2.622520203,0.245533451,0.879763332,0.096487525,2.843865508,Inorganic pyrophosphatase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ppa PE=3 SV=1,0.0345427276589252,1.3909538868752378,-0.1848126230371196,1.507853238681161,SynWH7803_0624,locus_tag:KEGG
A5GKK6,SynWH7803_1045,2,2,4.45639e-05,1.56041e-05,2.11889e-05,8.74463e-06,1.14141e-05,1.89429e-05,1.64368e-05,3.37371e-05,0.000159166,2.42252e-05,4.65525e-06,1.35596e-05,2.29122e-05,4.41207e-05,2.09315e-05,6.31474e-05,3.04484e-05,6.31762e-05,2.7119e-05,1.30339e-05,6.97799e-05,1.41467e-05,2.93215e-05,5.22574e-05,0.162416391,0.480618886,0.239779119,2.573106151,0.17284338,2.072673218,0.015579087,3.693965801,Phosphate-binding protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pstSII PE=3 SV=1,-1.057034754361317,1.3635109752848291,1.051492676054881,1.885170509808144,SynWH7803_1045,locus_tag:KEGG
A5GMN6,SynWH7803_1775,2,2,0.000708053,0.000508254,3.49204e-05,0.000514949,0.000314196,0.000714772,0.001079557,0.000858669,0.001281311,0.001390984,0.000758452,0.001180688,0.000471613,1.14907e-05,0.001206985,0.002050797,0.001167505,0.002164206,0.000417076,0.000514639,0.001073179,0.001110042,0.000563363,0.001794169,0.384715841,1.233921417,0.078159027,2.57310277,0.100426381,0.507515091,0.027153505,1.616307938,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1775 PE=4 SV=1,0.3032505185437488,1.3635090796167724,-0.97847737330449,0.6927020856532486,SynWH7803_1775,locus_tag:KEGG
A5GLA7,SynWH7803_1296,2,2,5.25893e-05,3.99925e-07,2.25926e-09,2.53067e-05,2.62759e-07,0.0,0.00012919,2.53068e-06,0.0,1.05363e-06,1.49146e-07,2.16435e-05,4.48114e-06,0.0,1.81271e-06,4.86219e-05,7.83197e-05,2.23089e-09,1.76638e-05,8.52316e-06,4.39068e-05,7.61543e-06,2.09795e-06,4.23146e-05,0.209853292,0.482520439,0.20341816,2.485688568,0.262574514,0.275487006,0.180418669,5.55642782,6-phosphogluconolactonase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pgl PE=3 SV=1,-1.0513380403420651,1.3136455524051638,-1.859943822629816,2.4741576846379587,SynWH7803_1296,locus_tag:KEGG
A5GIT3,SynWH7803_0422,2,2,5.25128e-05,1.56444e-05,8.08691e-05,0.000113904,2.75404e-05,6.06273e-05,0.000117479,0.000123899,0.000110426,5.11522e-05,1.71409e-05,8.8991e-05,6.81478e-05,3.425e-06,9.04683e-05,9.34406e-05,0.000107064,8.50308e-05,4.96754e-05,6.73572e-05,0.000117268,5.2428e-05,5.40137e-05,9.51784e-05,0.267025219,1.35594499,0.048556461,2.360684242,0.437265932,1.03024471,0.127719868,1.815409366,50S ribosomal protein L5 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplE PE=3 SV=1,0.4392986502559465,1.2392050839361626,0.0429870558277209,0.8602949056345136,SynWH7803_0422,locus_tag:KEGG
A5GKX5,SynWH7803_1164,2,2,0.000117458,3.0944e-05,5.31228e-06,7.61734e-05,5.07875e-05,0.000127964,0.00013788,6.98148e-05,0.00015327,4.55155e-05,1.22776e-05,1.52346e-05,9.28738e-05,4.14365e-06,9.46222e-05,2.33599e-05,8.24372e-05,9.82489e-05,5.12381e-05,8.4975e-05,0.000120322,2.43426e-05,6.38799e-05,6.80153e-05,0.276843304,1.658434706,0.112351218,2.348284881,0.131020848,2.624204191,0.159036919,2.794088584,NAD dependent epimerase/dehydratase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1164 PE=4 SV=1,0.7298222131001108,1.231607438888776,1.391879981343901,1.482377760787317,SynWH7803_1164,locus_tag:KEGG
A5GJ81,SynWH7803_0570,2,2,0.000122444,0.000156357,0.000187946,0.000155428,0.000127922,0.000156588,0.000205464,0.000242631,0.000630247,0.000233177,0.00019444,0.000210625,0.000161489,0.000237592,0.000322639,0.000257445,0.000212696,0.000693725,0.000155582,0.000146646,0.000359448,0.000212747,0.000240574,0.000387956,0.355785532,0.942561859,0.11469968,2.310339928,0.327643108,1.130794256,0.186533493,1.823549993,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0570 PE=4 SV=1,-0.0853407913665353,1.2081051357798969,0.1773364599642853,0.8667497519989577,SynWH7803_0570,locus_tag:KEGG
A5GIT4,SynWH7803_0423,2,2,0.000569048,0.00031498,0.000203247,0.000615594,0.000180713,0.000220558,0.000867675,0.000672729,0.00089984,0.000468393,0.000387948,0.000573051,0.000654234,0.000263434,0.000683056,0.001090357,0.000725918,0.00169688,0.000362425,0.000338955,0.000813415,0.000476464,0.000533575,0.001171052,0.358019808,0.935242491,0.033981031,2.244367857,0.301593155,1.119863535,0.047100658,2.45779682,50S ribosomal protein L24 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplX PE=3 SV=1,-0.0965876173676643,1.1663091563278831,0.1633229381990683,1.2973656565998717,SynWH7803_0423,locus_tag:KEGG
A5GJ63,SynWH7803_0552,2,2,0.00041089,9.58988e-05,1.10686e-05,0.000447722,9.07316e-05,3.10211e-05,0.000740067,0.000199055,0.000177387,0.000351001,3.6565e-05,3.18037e-05,0.000318556,2.2718e-05,5.58472e-05,0.000668458,0.000120952,9.36298e-05,0.000172619,0.000189825,0.00037217,0.00013979,0.000132374,0.000294346,0.146959954,1.099674267,0.048739782,2.156016185,0.349556111,0.946948084,0.099550439,2.10563387,Uncharacterized conserved membrane protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0552 PE=4 SV=1,0.1370762483171683,1.1083680082998772,-0.07864276212808,1.0742546007245617,SynWH7803_0552,locus_tag:KEGG
A5GJR9,SynWH7803_0758,2,2,1.71492e-05,6.05527e-06,4.4019e-06,1.09151e-05,5.1563e-06,3.35853e-06,2.10134e-05,1.73881e-05,1.94896e-05,1.18454e-05,8.94479e-07,1.17725e-05,1.4539e-05,2.22035e-06,8.07401e-06,1.71843e-05,1.94744e-05,2.11984e-05,9.20211e-06,6.47665e-06,1.9297e-05,8.17081e-06,8.2778e-06,1.92857e-05,0.130296413,0.703822143,0.046116877,2.09702181,0.480549097,1.013094314,0.05244122,2.360319726,Predicted acyl esterase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0758 PE=4 SV=1,-0.5067171913514134,1.0683418662104784,0.0187684880643648,1.2389822985158858,SynWH7803_0758,locus_tag:KEGG
A5GJU6,SynWH7803_0785,2,2,3.06871e-05,2.84728e-05,2.49181e-05,2.80394e-05,4.06652e-05,2.03174e-05,4.07565e-05,5.65606e-05,6.93311e-05,3.00092e-05,2.6902e-05,1.57182e-05,2.56819e-05,3.07556e-05,2.3174e-05,4.08562e-05,3.2269e-05,2.5095e-05,2.8026e-05,2.9674e-05,5.55494e-05,2.42098e-05,2.65372e-05,3.27401e-05,0.392675242,1.058801629,0.054513098,1.98206634,0.286547714,1.096133924,0.017467361,1.352348429,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0785 PE=4 SV=1,0.0824323195798872,0.9870052505099254,0.1324240753851461,0.4354669060788002,SYNWH7803_RS03960,tier1:KEGG
A5GK40,SynWH7803_0879,2,2,2.28845e-05,2.31305e-05,4.32294e-05,1.91456e-05,2.07792e-05,3.44018e-05,3.93664e-05,8.71e-05,4.97296e-05,2.4967e-05,3.02104e-05,5.42797e-05,1.84805e-05,5.25088e-05,8.98226e-05,3.84719e-05,7.6265e-05,0.000106212,2.97482e-05,2.47756e-05,5.8732e-05,3.64857e-05,5.3604e-05,7.36496e-05,0.063728517,0.832843477,0.121849925,1.974307176,0.150826323,1.46917635,0.044853471,2.018587748,Uncharacterized membrane protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0879 PE=4 SV=1,-0.2638827111502848,0.9813464714635524,0.555007577650806,1.0133463021282552,SynWH7803_0879,locus_tag:KEGG
A5GNC8,SynWH7803_2017,2,2,2.37193e-05,1.55811e-05,1.48243e-05,4.30597e-05,3.17722e-05,1.46151e-05,5.46011e-05,2.70279e-05,2.33834e-05,4.85827e-05,2.7833e-05,4.87653e-06,3.71093e-05,9.19293e-06,9.3732e-07,4.71124e-05,1.62085e-05,4.30563e-06,1.80416e-05,2.98156e-05,3.50041e-05,2.70974e-05,1.57465e-05,2.25422e-05,0.095754317,1.652607843,0.06830906,1.940191611,0.057992065,0.581107198,0.16371482,0.831893118,ATP synthase subunit alpha OS=Synechococcus sp. (strain WH7803) OX=32051 GN=atpA PE=3 SV=1,0.7247444196813791,0.9561991382829051,-0.7831237698850135,-0.2655299127189018,SynWH7803_2017,locus_tag:KEGG
A5GP26,SynWH7803_2265,2,1,2.69049e-05,1.66823e-05,2.7198e-05,2.35112e-05,3.57688e-05,2.39276e-05,4.87846e-05,4.32592e-05,4.37595e-05,2.00441e-05,3.83154e-05,8.79681e-06,3.11171e-05,3.45305e-05,3.6816e-05,3.54423e-05,3.47484e-05,3.90384e-05,2.35951e-05,2.77359e-05,4.52677e-05,2.23854e-05,3.41545e-05,3.64097e-05,0.317595628,1.175494251,0.008678453,1.918525193,0.164335926,1.525747203,0.144071608,1.626490489,Putative dioxygenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2265 PE=4 SV=1,0.2332674832069513,0.9399977097296182,0.6095159456649639,0.7017623861585393,SynWH7803_2265,locus_tag:KEGG
A5GPK1,SynWH7803_2440,2,2,1.78993e-05,6.2212e-06,8.95193e-06,1.70878e-05,1.09078e-05,9.03961e-06,2.19021e-05,2.47914e-05,1.642e-05,1.43493e-05,1.64887e-05,7.94975e-06,1.7324e-05,7.66358e-06,7.95777e-06,1.37156e-05,1.96321e-05,1.18155e-05,1.10241e-05,1.23451e-05,2.10378e-05,1.29293e-05,1.09818e-05,1.50544e-05,0.259528849,1.119822299,0.075144744,1.908343099,0.318900977,0.849373307,0.133568003,1.164368069,Valine--tRNA ligase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=valS PE=3 SV=1,0.1632698138083081,0.9323205752881576,-0.2355293246336921,0.2195471814274911,SynWH7803_2440,locus_tag:KEGG
A5GPD9,SynWH7803_2378,2,2,0.000111973,9.98247e-05,0.000120625,8.62949e-05,0.000105116,8.21705e-05,0.000181829,0.000163975,0.000264053,8.35151e-05,9.99234e-05,0.000161774,9.46859e-05,0.000113252,0.000178709,0.000194032,0.000129482,0.000194333,0.000110807,9.11938e-05,0.000203286,0.000115071,0.000128882,0.000172616,0.13503551,0.822992916,0.034233537,1.834583714,0.007251096,1.120028269,0.081020456,1.500083496,Lactoylglutathione lyase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=gloA PE=4 SV=1,-0.2810480823396771,0.8754527377928301,0.1635351457037969,0.5850428046629137,SynWH7803_2378,locus_tag:KEGG
A5GM18,SynWH7803_1557,2,2,0.000107964,7.18821e-05,5.57573e-05,0.000135116,5.43824e-05,5.33114e-05,0.000147233,0.000191666,8.7664e-05,0.000141467,7.67238e-05,3.80239e-05,0.0001222,2.70594e-05,4.93228e-05,9.95447e-05,0.000163762,0.000102327,7.85346e-05,8.09365e-05,0.000142188,8.5405e-05,6.61939e-05,0.000121878,0.435788704,1.030584027,0.076063121,1.810509226,0.194482483,0.775059276,0.227824322,1.427059736,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1557 PE=4 SV=1,0.0434621374769855,0.8563955285238579,-0.3676214439572453,0.5130457265636373,SynWH7803_1557,locus_tag:KEGG
A5GKV3,SynWH7803_1142,2,2,1.23441e-05,7.64543e-06,2.59788e-05,2.67814e-05,4.4265e-06,7.95928e-06,1.84571e-05,3.80553e-05,2.45601e-05,1.08261e-05,2.67938e-05,3.49669e-06,1.0782e-05,1.4898e-05,8.73113e-05,6.91998e-05,4.56464e-05,3.30933e-05,1.53228e-05,1.30557e-05,2.70242e-05,1.37055e-05,3.76638e-05,4.93131e-05,0.415783991,0.852046482,0.17363881,1.763660772,0.254904797,2.748070525,0.04724023,3.598048226,Phosphoribosylformylglycinamidine synthase subunit PurQ OS=Synechococcus sp. (strain WH7803) OX=32051 GN=purQ PE=3 SV=1,-0.2309959584248628,0.8185730951262055,1.4584190291786367,1.847214523705784,SynWH7803_1142,locus_tag:KEGG
A5GHT5,SynWH7803_0074,2,2,9.71486e-06,4.15113e-06,3.56785e-06,1.99009e-05,9.92805e-07,6.96437e-06,1.03351e-05,7.79241e-06,1.25855e-05,2.68088e-05,3.26006e-06,3.13509e-06,1.5479e-05,5.36446e-06,4.01795e-06,1.73496e-05,1.14939e-05,1.48389e-05,5.81128e-06,9.28604e-06,1.02377e-05,1.1068e-05,8.28715e-06,1.45608e-05,0.231134105,1.597933029,0.106624612,1.761688551,0.291623609,0.748750046,0.323660952,1.315580039,Ribonuclease J OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rnj PE=3 SV=1,0.676206944715045,0.8169588926785166,-0.4174439083529243,0.3956990237646851,SynWH7803_0074,locus_tag:KEGG
A5GL84,SynWH7803_1273,2,2,4.47129e-05,0.000126505,7.07433e-05,8.1849e-05,0.000165533,0.000127201,9.10281e-05,0.000242571,8.94845e-05,7.89828e-05,0.000182908,0.000151668,9.23098e-05,8.66813e-05,0.00011895,7.32834e-05,0.000184181,0.000157584,8.06536e-05,0.000124861,0.000141028,0.000137853,9.93136e-05,0.000138349,0.009403173,1.548118814,0.086228384,1.748564837,0.174401135,0.72043134,0.448297893,1.003599848,Predicted metal-dependent phosphoesterases (PHP family) OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1273 PE=4 SV=1,0.6305161987372963,0.8061712923376635,-0.4730671525672121,0.0051841573566712,SynWH7803_1273,locus_tag:KEGG
A5GIZ3,SynWH7803_0482,2,2,3.98674e-05,2.88434e-05,2.15933e-05,5.35558e-05,4.5795e-05,3.44087e-05,5.81138e-05,2.72479e-05,7.24773e-05,3.68138e-05,2.38641e-05,1.65501e-05,5.79108e-05,3.45404e-05,2.89734e-05,8.70231e-05,4.31627e-05,0.000102849,3.01014e-05,4.45865e-05,5.2613e-05,2.57427e-05,4.04749e-05,7.76783e-05,0.003733282,1.481211814,0.139504586,1.747860458,0.022327994,1.572286955,0.057700655,3.01749203,"15,16-dihydrobiliverdin:ferredoxin oxidoreductase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pebA PE=3 SV=1",0.5667779614620685,0.8055900105894693,0.6528645450615584,1.593349960443541,SynWH7803_0482,locus_tag:KEGG
A5GJ18,SynWH7803_0507,2,2,7.68463e-05,6.02929e-05,6.08467e-05,8.49412e-05,6.7919e-05,5.7454e-05,9.0478e-05,0.000116385,0.000133356,2.82064e-05,3.80628e-05,5.42061e-05,6.45178e-05,3.35966e-05,5.37592e-05,0.000185014,0.000124204,0.000137399,6.59953e-05,7.01047e-05,0.000113407,4.01584e-05,5.06245e-05,0.000148872,0.193922267,1.062268349,0.056983711,1.718404359,0.252270022,1.260619825,0.022829664,3.707124371,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0507 PE=4 SV=1,0.0871482641338284,0.7810695580610255,0.3341332564091553,1.8903005172113012,SynWH7803_0507,locus_tag:KEGG
A5GPT0,SynWH7803_2519,2,2,2.79968e-05,2.05681e-05,4.49696e-05,1.46566e-05,1.81791e-05,3.30256e-05,5.58579e-05,2.25593e-05,8.16051e-05,1.59365e-05,2.38207e-05,6.81473e-05,1.80265e-05,6.16405e-05,0.000115588,6.69197e-05,5.21796e-05,0.000141002,3.11782e-05,2.19538e-05,5.33408e-05,3.59682e-05,6.5085e-05,8.67006e-05,0.057776131,0.704139913,0.083379422,1.710836166,0.08462831,1.80951563,0.029269286,2.410480471,Argininosuccinate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=argG PE=3 SV=1,-0.506065973218121,0.7747016103145833,0.8556035692888445,1.269320741492892,SynWH7803_2519,locus_tag:KEGG
A5GJL4,SynWH7803_0703,2,2,2.26403e-05,9.63669e-06,4.33588e-05,2.34266e-05,1.6839e-05,3.36406e-05,4.25242e-05,2.88836e-05,5.06426e-05,3.63654e-05,6.68952e-05,8.48953e-06,3.45059e-05,6.58151e-05,8.16423e-06,8.68343e-05,2.78238e-05,2.87824e-05,2.52119e-05,2.46354e-05,4.06835e-05,3.725e-05,3.61617e-05,4.78135e-05,0.458809506,0.977132321,0.031771905,1.613659521,0.066648823,0.970784104,0.363405607,1.283582581,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0703 PE=4 SV=1,-0.0333741530372212,0.6903362048963136,-0.0427776094598386,0.3601761166118895,SynWH7803_0703,locus_tag:KEGG
A5GLA6,SynWH7803_1295,2,2,4.54417e-05,3.83727e-05,2.13319e-05,3.65457e-05,4.12882e-05,2.81227e-05,7.92633e-05,4.48475e-05,4.13705e-05,6.22793e-05,3.28115e-05,3.92018e-05,3.99529e-05,6.64573e-05,5.19788e-05,0.000131396,5.94389e-05,5.08937e-05,3.50487e-05,3.53189e-05,5.51604e-05,4.47642e-05,5.27964e-05,8.05763e-05,0.47977147,1.007707535,0.062840276,1.573820455,0.335759273,1.179432716,0.086399213,1.800016212,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1295 PE=4 SV=1,0.011076989008161,0.654270964316909,0.238093118397723,0.8480099003697696,SynWH7803_1295,locus_tag:KEGG
A5GI88,SynWH7803_0227,2,2,2.29883e-06,1.36434e-05,2.76241e-05,5.71192e-06,1.78126e-06,4.07074e-05,1.14987e-05,1.09697e-06,5.51426e-05,2.52127e-06,1.39368e-07,4.46479e-06,3.82199e-07,5.54015e-06,1.7342e-06,2.71207e-05,1.2299e-06,4.7925e-05,1.45221e-05,1.60669e-05,2.25794e-05,2.37514e-06,2.55218e-06,2.54252e-05,0.42562429,1.106372462,0.279266184,1.55483055,0.4761133,1.074539323,0.100370249,10.70471653,Glycosyltransferase of family GT4 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0227 PE=4 SV=1,0.1458371528605661,0.6367573597800361,0.1037182794702444,3.420174687324656,SynWH7803_0227,locus_tag:KEGG
A5GIS2,SynWH7803_0411,2,2,0.000259626,0.000177296,0.000151584,0.000317936,0.00028639,0.00016758,0.000375579,0.000284673,0.000244552,0.000213693,0.000265236,8.6751e-05,0.000221106,0.00018207,9.5797e-05,0.000303552,0.000174564,0.000144273,0.000196169,0.000257302,0.000301601,0.00018856,0.000166324,0.000207463,0.075536552,1.311637566,0.002010425,1.537459493,0.270709754,0.8820756,0.383082764,1.100248624,DNA-directed RNA polymerase subunit alpha OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpoA PE=3 SV=1,0.3913691269913648,0.6205484006841667,-0.1810257848290264,0.1378295674610502,SynWH7803_0411,locus_tag:KEGG
A5GPF6,SynWH7803_2395,2,2,7.51628e-05,3.88295e-05,5.64096e-05,8.46597e-05,5.49332e-05,2.18334e-05,3.73947e-05,0.000118412,0.000105478,6.43232e-05,8.14074e-05,2.28956e-05,5.12354e-05,1.84569e-05,8.43512e-05,1.44769e-05,0.000130935,0.000108495,5.68006e-05,5.38088e-05,8.7095e-05,5.62087e-05,5.13478e-05,8.46359e-05,0.434082265,0.947327071,0.239813554,1.533345847,0.452670374,0.913521123,0.277704651,1.505743127,Uncharacterized secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2395 PE=4 SV=1,-0.0780654830867396,0.616683134360131,-0.1304900067625392,0.5904756737204101,SynWH7803_2395,locus_tag:KEGG
A5GJI0,SynWH7803_0669,2,2,1.22868e-05,1.2097e-05,5.75798e-07,3.81551e-06,2.37547e-05,5.29719e-07,1.13838e-05,7.79852e-06,1.85274e-05,3.80569e-06,1.39388e-06,5.02005e-06,1.8692e-05,0.000105481,1.99721e-06,8.99776e-06,1.32697e-06,1.84583e-05,8.31989e-06,9.36664e-06,1.25699e-05,3.40654e-06,4.20567e-05,9.59435e-06,0.437094421,1.125812553,0.300844327,1.510826841,0.181793462,12.34587717,0.128030571,2.816450802,NADPH-protochlorophyllide oxidoreductase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=por PE=3 SV=1,0.1709666397012797,0.5953383197046069,3.625957437957907,1.4938782706789913,SynWH7803_0669,locus_tag:KEGG
A5GNA5,SynWH7803_1994,2,2,1.83455e-05,4.28233e-05,6.23182e-05,1.9609e-05,2.76071e-05,5.49747e-05,3.48524e-05,7.78153e-05,6.88964e-05,1.94002e-05,1.68683e-05,5.85917e-05,2.31627e-05,4.39038e-05,5.98935e-05,4.52485e-05,5.69816e-05,8.08065e-05,4.11623e-05,3.40636e-05,6.05214e-05,3.16201e-05,4.232e-05,6.10122e-05,0.137150112,0.827543296,0.072803805,1.470309353,0.160907596,1.338389518,0.016422272,1.929539525,Bifunctional protein PyrR OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pyR PE=3 SV=1,-0.2730933010454865,0.556119729949211,0.4204980516330784,0.9482565965806226,SynWH7803_1994,locus_tag:KEGG
A5GKK1,SynWH7803_1040,2,2,7.46822e-05,9.24651e-05,4.82996e-05,6.8817e-05,5.88996e-05,5.01618e-05,7.79108e-05,9.44091e-05,0.000141576,6.38502e-05,6.59654e-05,8.36371e-05,6.65403e-05,3.97777e-05,3.99755e-05,3.91317e-05,0.000166332,0.000191283,7.18156e-05,5.92928e-05,0.000104632,7.11509e-05,4.87645e-05,0.000132249,0.182194411,0.825625228,0.195565116,1.456954008,0.119740195,0.68536736,0.145450159,1.858711401,Acetyl-coenzyme A synthetase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=acsA PE=3 SV=1,-0.2764410401213275,0.5429553362372982,-0.5450506084394022,0.8943027828081107,SynWH7803_1040,locus_tag:KEGG
