RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
fig.6666666.52381.peg.429,SY28_RS02115,Intracellular trafficking_ assembly_ and processing,Peptidases,,prolyl endopeptidase,preP,0,,88.92845533,74.75128088,118.0450243,93.90825349
fig.6666666.52381.peg.43,SY28_RS00215,Xenobiotics biodegradation and metabolism,General,,aromatic ring hydroxylating dioxygenase alpha subunit,,0,,7.207041795,8.163370367,13.33431772,9.568243295
fig.6666666.52381.peg.431,SY28_RS02125,Transport and binding proteins,Unknown substrate,ABC-2 transport system ABC-2,ABC-type transport system ATPase component,yadG,0,,36.25717859,24.15858989,23.1304414,27.84873663
fig.6666666.52381.peg.432,SY28_RS02130,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,anaerobic glycerol-3-phosphate dehydrogenase complex GlpABC,anaerobic glycerol-3-phosphate dehydrogenase subunit GlpA,glpA,2,F,90.36641514,32.72937448,54.59292217,59.2295706
fig.6666666.52381.peg.433,SY28_RS02135,Unknown function,General,,hypothetical protein,,0,,46.79771736,32.56633899,49.96022607,43.10809414
fig.6666666.52381.peg.435,SY28_RS02145,Defense and invasion systems,General,,UspA family universal stress protein,,0,,99.7953212,88.07105281,78.97598995,88.94745465
fig.6666666.52381.peg.436,SY28_RS02150,Defense and invasion systems,General,,UspA family universal stress protein,,0,,49.06317291,68.43423381,32.45854337,49.9853167
fig.6666666.52381.peg.437,SY28_RS02155,Transport and binding proteins,Cations and iron carrying compounds,,Ca2+-transporting ATPase,,0,,12.06899236,28.6086233,14.33988659,18.33916742
fig.6666666.52381.peg.438,SY28_RS02160,Unknown function,General,,COG1937 family protein of unknown function,,1,E,62.28281021,106.9465062,52.64185579,73.95705741
fig.6666666.52381.peg.44,SY28_RS00220,Xenobiotics biodegradation and metabolism,General,,aromatic ring hydroxylating dioxygenase beta subunit,,0,,4.642971005,14.90315834,27.07264486,15.5395914
fig.6666666.52381.peg.441,SY28_RS02170,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,copper metallochaperone,,2,F,156.9910904,93.99485468,116.7004941,122.5621464
fig.6666666.52381.peg.442,SY28_RS02175,Transport and binding proteins,Cations and iron carrying compounds,nitrous oxide reductase assembly,Cu-processing system permease component NosY,nosY,0,,13.83855604,7.240648983,42.90490716,21.32803739
fig.6666666.52381.peg.443,SY28_RS02180,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,nitrous oxide reductase assembly,copper chaperone NosL,nosL,0,,131.9581785,114.8041918,124.6183536,123.7935746
fig.6666666.52381.peg.444,SY28_RS02185,Unknown function,General,,hypothetical protein,,0,,4.723698271,16.22941292,4.935125927,8.629412373
fig.6666666.52381.peg.445,SY28_RS02190,Transport and binding proteins,Unknown substrate,,ABC transporter,,0,,47.88770017,8.534432657,32.10679179,29.50964154
fig.6666666.52381.peg.446,SY28_RS02195,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,denitrification_ nitric oxide reductase NorBC,nitrous oxidase maturation protein NosD,nosD,0,,21.24340062,40.07578792,18.15615846,26.49178233
fig.6666666.52381.peg.447,SY28_RS02200,Unknown function,General,,hypothetical protein,,0,,177.1356727,185.1023961,198.9518913,187.06332
fig.6666666.52381.peg.448,SY28_RS02205,Nucleic acid metabolism,Pyrimidine metabolism,,thioredoxin reductase (NADPH) TrxB,trxB,1,E,45.29465803,103.3823708,42.11380102,63.59694327
fig.6666666.52381.peg.449,SY28_RS02210,Transport and binding proteins,Anions,,C4-dicarboxylate transporter,,0,,3.414978009,10.47109237,14.51137165,9.465814013
fig.6666666.52381.peg.452,SY28_RS02225,Carbohydrate metabolism,Pentose and glucuronate interconversions,pentose interconversion,ribulose-phosphate 3-epimerase Rpe,rpe,3,G,139.4877149,100.2409118,53.69625498,97.8082939
fig.6666666.52381.peg.453,SY28_RS02230,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,class II fructose-bisphosphate aldolase FbaA,fbaA,0,,56.94224745,67.29946536,85.59641464,69.94604248
fig.6666666.52381.peg.454,SY28_RS02235,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,,cytochrome c class I,,2,F,396.9450062,84.134082,163.653809,214.9109658
fig.6666666.52381.peg.455,SY28_RS02240,Unknown function,General,,hypothetical protein,,0,,35.57961086,18.39516228,44.7495878,32.90812031
fig.6666666.52381.peg.456,SY28_RS02245,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,cytochrome c biogenesis system II,c-type cytochrome biogenesis protein CcdA,ccdA,0,,56.98492779,60.32967856,96.60027001,71.30495879
fig.6666666.52381.peg.457,SY28_RS02250,Unknown function,Enzymes of unknown specificity,,rieske 2Fe-2S domain protein,,2,F,111.9904905,36.07002788,109.8218026,85.96077365
fig.6666666.52381.peg.458,SY28_RS02255,Energy metabolism,Electron transport,thiosulfate oxidation to sulfate,sulfite dehydrogenase cytochrome c subunit SoxD,soxD,0,,97.17254698,106.451079,105.0384969,102.8873743
fig.6666666.52381.peg.459,SY28_RS02260,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfane dehydrogenase subunit SoxC,soxC,2,F,97.51072125,59.72272707,135.7520936,97.66184732
fig.6666666.52381.peg.46,SY28_RS00230,Xenobiotics biodegradation and metabolism,Benzoate degradation,4-hydroxybenzoate degradation,p-hydroxybenzoate 3-monooxygenase PobA,pobA,0,,12.85165446,15.4464997,11.04743786,13.11519734
fig.6666666.52381.peg.460,SY28_RS02265,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfide dehydrogenase flavoprotein subunit,,3,G,272.4486943,194.9268648,159.2982634,208.8912742
fig.6666666.52381.peg.461,SY28_RS02270,Unknown function,General,thiosulfate oxidation to sulfate,hypothetical protein,,0,,12.93186435,12.57498391,28.89865475,18.13516767
fig.6666666.52381.peg.462,SY28_RS02275,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,rhodanese domain-containing protein,,0,,40.91582151,17.70398392,18.22174327,25.61384957
fig.6666666.52381.peg.463,SY28_RS02280,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxA,soxA,0,,2.982686518,30.06941176,9.081876,14.04465809
fig.6666666.52381.peg.464,SY28_RS02285,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxX,soxX,0,,15.14979808,14.39701334,12.49611131,14.01430758
fig.6666666.52381.peg.465,SY28_RS02290,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxB,soxB,0,,30.9488429,27.46575169,22.79450714,27.06970058
fig.6666666.52381.peg.466,SY28_RS02295,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxX,soxX,4,H,56.37172162,113.6990009,152.5378554,107.5361926
fig.6666666.52381.peg.467,SY28_RS02300,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxA,soxA1,2,F,101.7393692,49.59058826,109.8091809,87.04637944
fig.6666666.52381.peg.469,SY28_RS02310,Energy metabolism,Sulfur metabolism,thiosulfate oxidation to sulfate,sulfur-oxidizing protein SoxY,soxY,0,,88.61943105,94.4896839,49.77309733,77.62740409
fig.6666666.52381.peg.47,SY28_RS00235,Xenobiotics biodegradation and metabolism,Benzoate degradation,catechol meta-cleavage pathway to pyruvate+acetylCoA DmpBCDEFGHI,catechol 2_3-dioxygenase DmpB,dmpB,0,,15.03945959,26.20317656,13.88897211,18.37720275
fig.6666666.52381.peg.477,SY28_RS02350,Carbohydrate metabolism,Pyruvate metabolism,glyoxalase pathway_ glutathione dependent,hydroxyacylglutathione hydrolase GloB,gloB,0,,37.9316728,30.23374021,19.06206638,29.07582646
fig.6666666.52381.peg.478,SY28_RS02355,Regulatory functions,DNA interactions,,LysR family transcriptional regulator,,0,,35.04791747,65.32410459,53.57049401,51.31417202
fig.6666666.52381.peg.479,SY28_RS02360,Carbohydrate metabolism,Pentose phosphate pathway,deoxynucleoside degradation,phosphopentomutase DeoB,deoB,0,,68.77202365,48.32348924,45.53237161,54.20929483
fig.6666666.52381.peg.48,SY28_RS00240,Regulatory functions,DNA interactions,,GntR family transcriptional regulator,,0,,11.65369083,15.80542245,38.10866091,21.85592473
fig.6666666.52381.peg.480,SY28_RS02365,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,,0,,45.82744613,10.47109237,7.551510912,21.28334981
fig.6666666.52381.peg.484,SY28_RS02385,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,nicotinamide mononucleotide salvage,bifunctional NMN adenylyltransferase/nudix hydrolase NadM,nadM,0,,21.77165184,18.33698331,3.278682671,14.46243927
fig.6666666.52381.peg.486,SY28_RS02395,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamine biosynthesis,type I glutamine synthetase GlnA,glnA,4,H,113.328226,118.5820256,259.6936707,163.8679741
fig.6666666.52381.peg.487,SY28_RS02400,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,arginine decarboxylase SpeA,speA,0,,132.5441756,130.1319021,132.4750411,131.7170396
fig.6666666.52381.peg.492,SY28_RS02425,Cell structure_ growth_ and death,Cell division,,GidA-like protein,,0,,24.59882034,7.868450918,4.785360545,12.41754393
fig.6666666.52381.peg.493,SY28_RS02430,Regulatory functions,Protein interactions,histidine biosynthesis,ATP phosphoribosyltransferase regulatory subunit HisZ,hisZ,0,,55.00798629,77.83248436,83.96626119,72.26891061
fig.6666666.52381.peg.494,SY28_RS02435,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,peptidylprolyl isomerase,,3,G,356.7721386,315.5803546,203.0787119,291.8104017
fig.6666666.52381.peg.495,SY28_RS02440,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine deoxyribonucleotide biosynthesis,deoxycytidine triphosphate deaminase Dcd,dcd,0,,113.8922661,111.3248676,74.75961008,99.99224794
fig.6666666.52381.peg.496,SY28_RS02445,Unknown function,General,,hypothetical protein,,0,,71.33071115,61.94705213,93.59100603,75.6229231
fig.6666666.52381.peg.498,SY28_RS02455,Unknown function,Enzymes of unknown specificity,,metallophosphoesterase,,0,,44.07094679,64.35511862,15.16542031,41.19716191
fig.6666666.52381.peg.5,SY28_RS00025,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis from 2-oxoglutarate,homocitrate syntase,,0,,77.96486259,94.15758229,58.9643521,77.02893232
fig.6666666.52381.peg.500,SY28_RS02465,Unknown function,Enzymes of unknown specificity,,CoA-binding protein,,0,,28.23931471,19.0284715,42.82459766,30.03079462
fig.6666666.52381.peg.502,SY28_RS02480,Translation,Transfer RNA biogenesis,tRNA aminoacylation,histidyl-tRNA synthetase HisS,hisS,0,,38.19075467,22.03438511,29.76058554,29.99524177
fig.6666666.52381.peg.503,SY28_RS02485,Translation,Transfer RNA biogenesis,tRNA aminoacylation,aspartyl-tRNA synthetase AspS,aspS,1,E,100.2996649,162.2520866,96.33150049,119.6277507
fig.6666666.52381.peg.504,SY28_RS02490,Unknown function,Enzymes of unknown specificity,,PhzF family phenazine biosynthesis protein,,3,G,170.5500863,110.0243499,76.4944,119.0229454
fig.6666666.52381.peg.505,SY28_RS02495,Unknown function,Enzymes of unknown specificity,,HAD superfamily hydrolase,,0,,25.75159555,59.73312442,32.30878684,39.26450227
fig.6666666.52381.peg.506,SY28_RS02500,Unknown function,Enzymes of unknown specificity,,cof family hydrolase,,0,,44.4560759,6.656440141,16.94522514,22.68591373
fig.6666666.52381.peg.507,SY28_RS02505,Unknown function,General,,hypothetical protein,,3,G,121.2571392,127.2897675,71.64066292,106.7291899
fig.6666666.52381.peg.508,SY28_RS02510,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,S-adenosylmethionine decarboxylase SpeD,speD,3,G,203.012999,157.9006055,158.5478633,173.1538226
fig.6666666.52381.peg.509,SY28_RS02515,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,spermidine synthase SpeE,speE,3,G,316.7146921,247.3988313,162.3009032,242.1381422
fig.6666666.52381.peg.510,SY28_RS02520,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,thiol:disulfide interchange protein,,2,F,339.5849752,212.15711,450.2973284,334.0131379
fig.6666666.52381.peg.511,SY28_RS02525,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ClpXP degradation machine,ATP-dependent Clp protease ATPase subunit ClpX,clpX,1,E,79.18506631,130.2619082,97.54371868,102.3302311
fig.6666666.52381.peg.512,SY28_RS02530,Intracellular trafficking_ assembly_ and processing,Peptidases,ClpXP degradation machine,ATP-dependent Clp protease proteolytic subunit ClpP,clpP,4,H,158.6470153,304.4028848,269.1839547,244.0779516
fig.6666666.52381.peg.513,SY28_RS02535,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,trigger factor tig,tig,3,G,389.3280029,317.1327441,321.9924949,342.8177473
fig.6666666.52381.peg.514,SY28_RS02550,Regulatory functions,DNA interactions,,TetR family transcriptional regulator,,1,E,38.36358839,113.4486686,45.82212948,65.87812883
fig.6666666.52381.peg.516,SY28_RS02555,Unknown function,Enzymes of unknown specificity,,uncharacterized peroxidase-related enzyme,,2,F,87.20358133,25.36475793,91.82713312,68.13182413
fig.6666666.52381.peg.517,SY28_RS02560,Carbohydrate metabolism,Propanoate metabolism,propionate degradation,methylmalonyl-CoA mutase subunit McmA2,mcmA2,4,H,110.0379479,200.5404569,261.400754,190.6597196
fig.6666666.52381.peg.518,SY28_RS02565,Unknown function,Enzymes of unknown specificity,,polyketide cyclase,,0,,8.219921006,33.88984254,38.18111207,26.76362521
fig.6666666.52381.peg.519,SY28_RS02570,Translation,tRNA and rRNA base modification,tRNA methyltransferase,methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,trmFO,0,,64.58957716,22.34824408,32.06603243,39.66795122
fig.6666666.52381.peg.521,SY28_RS02580,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine biosynthesis from fructose-6-phosphate,phosphoglucosamine mutase GlmM,glmM,0,,43.78635684,65.68352565,70.42089214,59.96359154
fig.6666666.52381.peg.523,SY28_RS02590,Amino acid metabolism,Arginine and proline metabolism,putrescine degradation,putrescine aminotransferase PatA,patA,3,G,175.1480381,132.3570594,88.60245536,132.035851
fig.6666666.52381.peg.524,SY28_RS02595,Nucleic acid metabolism,RNA degradation,bacterial RNA degradation,ribonuclease R,vacB,0,,139.8012208,142.5017609,109.1355072,130.4794963
fig.6666666.52381.peg.527,SY28_RS02610,Transport and binding proteins,Unknown substrate,,iron ABC transporter substrate-binding protein,,0,,11.54616729,6.909857912,30.97832339,16.4781162
fig.6666666.52381.peg.528,SY28_RS02615,Carbohydrate metabolism,Galactose metabolism,galactose/glucose degradation,aldose 1-epimerase GalM,galM,0,,32.92056113,22.57993694,19.39801509,24.96617106
fig.6666666.52381.peg.529,SY28_RS02620,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,ribosomal protein L11 methyltransferase PrmA,prmA,1,E,58.15278648,129.0824919,9.496458705,65.57724568
fig.6666666.52381.peg.53,SY28_RS00261,Unknown function,General,,hypothetical protein,,3,G,349.2762996,151.1605214,57.42432654,185.9537159
fig.6666666.52381.peg.531,SY28_RS02630,Unknown function,General,,hypothetical protein,,3,G,54.40431493,20.734829,28.66773008,34.60229134
fig.6666666.52381.peg.532,SY28_RS02635,Transport and binding proteins,,,transporter,,3,G,32.57639251,20.7394772,21.29743807,24.87110259
fig.6666666.52381.peg.534,SY28_RS02645,Intracellular trafficking_ assembly_ and processing,Peptidases,,amidohydrolase,,2,F,163.7342099,69.89891329,132.3349118,121.989345
fig.6666666.52381.peg.535,SY28_RS02650,Unknown function,Enzymes of unknown specificity,,AMP-dependent synthetase and ligase,,2,F,136.7885352,82.76459234,100.766373,106.7731668
fig.6666666.52381.peg.536,SY28_RS02655,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,common component sulfur relay systems,cysteine desulfurase IscS,iscS,4,H,25.31293417,82.38591255,60.35627212,56.01837295
fig.6666666.52381.peg.537,SY28_RS02660,Regulatory functions,DNA interactions,sulfur relay,transcriptional regulator of iron-sulfur cluster assembly,iscR,3,G,146.2610732,177.2717336,189.1318694,170.8882254
fig.6666666.52381.peg.54,SY28_RS00265,Translation,Transfer RNA biogenesis,tRNA aminoacylation,phenylalanyl-tRNA synthetase alpha subunit PheS,pheS,0,,25.13587518,30.53253104,47.92813306,34.53217976
fig.6666666.52381.peg.540,SY28_RS02675,Unknown function,General,,M16 family peptidase-like protein,,0,,43.10561422,35.79720813,73.42935241,50.77739159
fig.6666666.52381.peg.541,SY28_RS02680,Intracellular trafficking_ assembly_ and processing,Peptidases,,M16 family peptidase,,0,,56.35024026,66.20306127,86.0546258,69.53597578
fig.6666666.52381.peg.543,SY28_RS02690,Defense and invasion systems,Detoxification and inactivation,oxidative stress,cytochrome c peroxidase,,0,,4.51939383,10.35165026,19.47160947,11.44755119
fig.6666666.52381.peg.544,SY28_RS02695,Unknown function,General,,hypothetical protein,,0,,85.28620427,49.85290213,55.65100119,63.59670253
fig.6666666.52381.peg.548,SY28_RS02715,Unknown function,General,,hypothetical protein,,0,,1.741539308,23.93392543,7.277954939,10.98447323
fig.6666666.52381.peg.55,SY28_RS00270,Translation,Transfer RNA biogenesis,tRNA aminoacylation,phenylalanyl-tRNA synthetase beta subunit PheT,pheT,0,,50.09599917,27.77269564,55.9084856,44.59239347
fig.6666666.52381.peg.550,SY28_RS02720,Unknown function,Enzymes of unknown specificity,,carbonic anhydrases/acetyltransferase,,4,H,67.04887311,74.93057367,165.7113808,102.5636092
fig.6666666.52381.peg.551,SY28_RS02725,Unknown function,Enzymes of unknown specificity,,NUDIX hydrolase,,3,G,189.6371236,171.4815825,75.1425129,145.4204063
fig.6666666.52381.peg.552,SY28_RS02730,Unknown function,General,,COG3342 family protein of unknown function,,0,,59.72203546,54.76079342,78.16568679,64.21617189
fig.6666666.52381.peg.553,SY28_RS02735,Unknown function,General,,COG2839 family protein of unknown function,,0,,72.33562421,42.3806708,25.54929255,46.75519585
fig.6666666.52381.peg.556,SY28_RS02745,Unknown function,Enzymes of unknown specificity,,acetyl-CoA hydrolase/transferase,,1,E,248.1810774,270.2174191,213.3151982,243.9045649
fig.6666666.52381.peg.557,SY28_RS02750,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication_ DNA topo-isomerases,DNA topoisomerase I TopA,topA,0,,66.31613562,86.14328679,87.09978935,79.85307059
fig.6666666.52381.peg.558,SY28_RS02755,Unknown function,General,,hypothetical protein,,1,E,52.81155582,166.0636556,95.32175163,104.732321
fig.6666666.52381.peg.560,SY28_RS02765,Unknown function,Enzymes of unknown specificity,,DNA-binding protein,,0,,9.060145737,47.24579883,10.01731039,22.10775165
fig.6666666.52381.peg.564,SY28_RS02785,Energy metabolism,Sulfur metabolism,thiosulfate oxidation,thiosulfate dehydrogenase [quinone] large subunit DoxD,doxD,1,E,255.7134234,311.5233842,209.4012787,258.8793621
fig.6666666.52381.peg.565,SY28_RS02790,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,SpoIID/LytB domain-containing protein,,0,,42.61931352,29.86037657,23.78072171,32.08680393
fig.6666666.52381.peg.567,SY28_RS02800,Unknown function,General,,hypothetical protein,,2,F,106.6811328,69.21569536,189.2379804,121.7116029
fig.6666666.52381.peg.568,SY28_RS02805,Carbohydrate metabolism,Pentose and glucuronate interconversions,xylose degradation,xylulokinase XylB,xylB,0,,14.88502118,12.65916141,21.21247972,16.25222077
fig.6666666.52381.peg.569,SY28_RS02810,Carbohydrate metabolism,Pentose and glucuronate interconversions,xylose degradation,xylose isomerase XylA,xylA,0,,72.70194649,27.23770538,60.80741654,53.58235614
fig.6666666.52381.peg.57,SY28_RS00280,Translation,Translation factors,translation release factor,peptide chain release factor 1 PrfA,prfA,0,,155.0334538,114.4269833,136.2556245,135.2386872
fig.6666666.52381.peg.570,SY28_RS02815,Regulatory functions,DNA interactions,xylose degradation,xylose-responsive transcriptional regulator XylR,xylR,1,E,26.92966508,77.74915046,19.37088806,41.3499012
fig.6666666.52381.peg.571,SY28_RS02820,Unknown function,General,,protein of unknown function DUF305,,0,,22.32949724,30.76470621,35.04891917,29.38104087
fig.6666666.52381.peg.572,SY28_RS02825,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,heme A biosynthesis from heme O,cytochrome c oxidase assembly protein subunit Cox15,cox15,0,,121.0825464,130.1164825,123.4962968,124.8984419
fig.6666666.52381.peg.573,SY28_RS02830,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme O biosynthesis from protoporphyrin IX,protoheme IX farnesyltransferase cyoE,cyoE,0,,104.7561699,94.2246849,135.065894,111.3489163
fig.6666666.52381.peg.574,SY28_RS02835,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit II CoxB,coxB,1,E,358.3702703,426.7838908,289.6144295,358.2561969
fig.6666666.52381.peg.575,SY28_RS02840,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunits I and III CoxA-CoxC,coxA-coxC,0,,208.5219575,214.9660351,185.4930013,202.9936646
fig.6666666.52381.peg.576,SY28_RS02860,Unknown function,General,,DUF4384 domain protein of unknown function,,0,,29.02870992,55.5395624,38.099428,40.88923344
fig.6666666.52381.peg.577,SY28_RS02865,Carbohydrate metabolism,Glycine_ serine_ and threoine metabolism,,choline monooxygenase,,0,,33.19736851,41.05801779,13.30561612,29.18700081
fig.6666666.52381.peg.578,SY28_RS02870,Unknown function,General,,hypothetical protein,,3,G,158.7902753,171.3220731,103.6193,144.5772161
fig.6666666.52381.peg.58,SY28_RS00285,Unknown function,Enzymes of unknown specificity,,acyltransferase family protein,,0,,18.44294006,12.42738937,23.57737841,18.14923595
fig.6666666.52381.peg.580,SY28_RS02880,Unknown function,Enzymes of unknown specificity,,glycolate oxidase,,3,G,69.50454414,20.11597709,15.28370537,34.96807553
fig.6666666.52381.peg.581,SY28_RS02885,Unknown function,Enzymes of unknown specificity,,alpha/beta hydrolase,,0,,51.42449983,30.40787234,29.10027327,36.97754848
fig.6666666.52381.peg.582,SY28_RS02890,Regulatory functions,DNA interactions,iron homeostasis,transcriptional regulator of peroxide stress response PerR2,perR2,2,F,163.5379221,32.8527264,99.25312903,98.54792584
fig.6666666.52381.peg.583,SY28_RS02895,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,uroporhyrinogen III biosynthesis from 5-aminolevulinate,hydroxymethylbilane synthase HemC,hemC,0,,116.1547476,86.02995724,120.0873319,107.4240123
fig.6666666.52381.peg.586,SY28_RS02910,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquinone biosynthesis via futalosine,3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD,ubiD,0,,62.566358,88.34464513,93.95744172,81.62281495
fig.6666666.52381.peg.588,SY28_RS02920,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,2,F,256.7182413,218.8601813,304.1603191,259.9129139
fig.6666666.52381.peg.589,SY28_RS02925,Unknown function,Enzymes of unknown specificity,,methyltransferase,,0,,46.29873112,77.0932868,32.12095211,51.83765668
fig.6666666.52381.peg.59,SY28_RS00290,Unknown function,General,,DinB family protein,,1,E,64.89880665,123.49385,75.62072443,88.00446034
fig.6666666.52381.peg.590,SY28_RS02930,Unknown function,General,,PfkB domain protein,,1,E,59.53019801,19.43373887,17.37392181,32.11261956
fig.6666666.52381.peg.592,SY28_RS02940,Unknown function,Enzymes of unknown specificity,,putative ATPase YcaJ,ycaJ,1,E,16.99620516,10.33627281,18.62507039,15.31918279
fig.6666666.52381.peg.594,SY28_RS02950,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,,bifunctional alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase AgxT,agxT,1,E,37.55723579,23.45360557,51.93366939,37.64817025
fig.6666666.52381.peg.595,SY28_RS02955,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,chaperone system: DnaK-DnaJ-GrpE,molecular chaperone DnaJ,dnaJ,1,E,45.32238828,54.66596507,47.87917378,49.28917571
fig.6666666.52381.peg.596,SY28_RS02960,Carbohydrate metabolism,Inositol phosphate metabolism,myo-inositol degradation,malonate-semialdehyde dehydrogenase (acetylating) IolA,iolA,2,F,127.719951,98.8887928,206.6359636,144.4149025
fig.6666666.52381.peg.598,SY28_RS02965,Nucleic acid metabolism,RNA degradation,riboswitch turnover,ribonuclease RnY,rny,1,E,66.80412827,50.93876995,74.22766989,63.99018937
fig.6666666.52381.peg.599,SY28_RS02970,Nucleic acid metabolism,DNA replication_ recombination_ and repair,SOS response,recombination protein RecA,recA,1,E,88.26038423,96.60968717,113.335237,99.40176947
fig.6666666.52381.peg.6,SY28_RS00030,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis from 2-oxoglutarate,methanogen homoaconitase large subunit AksD,aksD,1,E,88.52554563,112.4557737,34.25137188,78.41089708
fig.6666666.52381.peg.60,SY28_RS00295,Transport and binding proteins,Cations and iron carrying compounds,,voltage-gated sodium channel,,3,G,94.42298993,33.84383108,12.14007442,46.80229848
fig.6666666.52381.peg.601,SY28_RS02980,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD(P) biosynthesis common pathway from nicotinic acid mononucleotide route 2,nicotinamide mononucleotide deamidase PncC,pncC,2,F,36.47361911,13.58977047,69.50714855,39.85684604
fig.6666666.52381.peg.602,SY28_RS02985,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,Fe-S biosynthesis/repair,folate-dependent protein inplicated in Fe-S cluster metabolism YgfZ,ygfZ,3,G,25.64337847,51.29589702,41.69230062,39.5438587
fig.6666666.52381.peg.603,SY28_RS02990,Unknown function,General,adhesion?,DUF11 repeat domain protein,,3,G,84.67628437,119.7157089,87.17114188,97.18771171
fig.6666666.52381.peg.604,SY28_RS02995,Unknown function,General,adhesion?,outer membrane autotransporter with DUF11 repeat domain protein,,3,G,72.47217434,106.3760912,78.75043244,85.86623266
fig.6666666.52381.peg.605,SY28_RS03000,Cell motility and adherance,Adhesins,adhesion,adhesin with CarDB and DUF11 domains,,3,G,46.95520043,77.14115515,70.37806051,64.82480536
fig.6666666.52381.peg.606,SY28_RS03005,Unknown function,General,adhesion?,DUF11 repeat domain protein,,1,E,202.2740486,450.7466964,196.7442641,283.255003
fig.6666666.52381.peg.607,SY28_RS03010,Unknown function,General,,hypothetical protein,,3,G,23.82094478,4.166004617,11.54692159,13.177957
fig.6666666.52381.peg.608,SY28_RS03015,Metabolism of other amino acids and amines,D-Alanine metabolism,,branched-chaine amino acid aminotransferase IlvE,ilvE,2,F,94.11000853,32.21874577,63.88077598,63.40317676
fig.6666666.52381.peg.609,SY28_RS03020,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,ATP-dependent DNA helicase,,3,G,52.80430348,51.17208488,47.73891441,50.57176759
fig.6666666.52381.peg.61,SY28_RS00300,Unknown function,General,,hypothetical protein,,2,F,102.5293915,28.43325345,56.6965157,62.55305355
fig.6666666.52381.peg.610,SY28_RS03025,Unknown function,Enzymes of unknown specificity,,putative redox protein YhfA,yhfA,2,F,131.6769893,77.63347739,201.6799564,136.9968077
