RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
N/A,tlr0053,Transport and binding proteins,Amino acids_ peptides and amines,neutral amino acid uptake sysetm NatABCDE,ABC-type neutral amino acid uptake sytem ATPase component NatE,natE,2,B,3,G,358.4768785,330.0496659,516.1592073,401.5619172
N/A,tlr0055,Transport and binding proteins,Accesory functions,TonB energy transduction system,outer membrane transport energizing sytem membrane anchored component ExbD,exbD,1,D,3,G,5296.642572,7314.36391,8903.453131,7171.486538
N/A,tlr0056,Translation,Ribosomal proteins: synthesis and modification,Ribosome biogeneses GTPases,GTP-binding protein Era,era,4,C,4,H,2148.210457,1689.958429,1018.292582,1618.82049
N/A,tlr0057,Regulatory functions,Small molecule interactions,urease active site biosynthesis UreEFGH,Ni2+ binding GTPase regulating urease expression/maturation UreG,ureG,3,A,4,H,1678.230563,1795.736989,1313.356107,1595.774553
N/A,tlr0058,Intracellular trafficking_ assembly_ and processing,Peptidases,None,serine proteinase,,4,C,1,E,9183.78527,7643.212321,5077.646679,7301.54809
N/A,tlr0059,Unknown function,General,None,protein of unknown function DUF928,,3,A,3,G,9463.228982,12465.02086,7950.175931,9959.475257
N/A,tlr0066,Cell structure_ growth_ and death,Cell division,None,cell division protein ZipS,zipS,4,C,4,H,3684.925037,1090.98897,809.1368527,1861.68362
N/A,tlr0067,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,6_7-dimethyl-8-ribityllumazine synthase RibH,ribH,1,D,3,G,531.1806116,1227.318185,1982.248831,1246.915876
N/A,tlr0069,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,aspartate semialdehyde biosynthesis from aspartate,aspartate-semialdehyde dehydrogenase Asd,asd,1,D,3,G,9576.247011,10746.12255,10708.3059,10343.55849
N/A,tlr0074,Unknown function,General,None,hypothetical protein,,4,C,2,F,1385.135148,1075.28923,1093.738192,1184.720857
N/A,tlr0081,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L3 RplC,rplC,1,D,3,G,26418.12542,34390.71053,70198.71228,43669.18274
N/A,tlr0082,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L4 RplD,rplD,1,D,3,G,18965.20098,45896.41563,54569.4495,39810.35537
N/A,tlr0083,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L23 RplW,rplW,1,D,3,G,24180.53499,77431.93841,92413.99469,64675.48936
N/A,tlr0084,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L2 RplB,rplB,1,D,3,G,22293.9863,63509.11234,55675.88419,47159.66094
N/A,tlr0086,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L22 RplV,rplV,1,D,3,G,35004.72325,75403.38863,68597.30701,59668.47296
N/A,tlr0087,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S3 RpsC,rpsC,1,D,3,G,32620.08009,99299.69796,110259.9813,80726.58646
N/A,tlr0088,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L16 RplP,rplP,1,D,3,G,23879.42779,83990.61822,77473.86902,61781.30501
N/A,tlr0091,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L14 RplN,rplN,1,D,3,G,25432.27754,86220.68108,81708.53985,64453.83282
N/A,tlr0092,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L24 RplX,rplX,1,D,3,G,36088.57303,121695.04,130611.5415,96131.71818
N/A,tlr0093,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L5 RplE,rplE,1,D,3,G,36233.26441,97295.13053,99337.50095,77621.9653
N/A,tlr0094,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S8 RpsH,rpsH,1,D,3,G,24924.30414,86630.7982,98642.07704,70065.72646
N/A,tlr0095,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L6 RplF,rplF,1,D,3,G,42601.89994,77420.68293,88076.03813,69366.207
N/A,tlr0096,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L18 RplR,rplR,1,D,3,G,30397.48612,56664.58138,55586.43345,47549.50032
N/A,tlr0097,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S5 RpsE,rpsE,1,D,3,G,36759.30899,96080.60068,81502.68091,71447.53019
N/A,tlr0098,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L15 RplO,rplO,1,D,3,G,48676.68508,70165.00043,70070.83245,62970.83932
N/A,tlr0099,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecY,secY,1,D,1,E,24640.01235,32780.77583,28997.29255,28806.02691
N/A,tlr0100,Nucleic acid metabolism,Purine metabolism,adenosine monophosphate (AMP) biosynthesis from inosine monophosphate (IMP),adenylate kinase Adk,adk,1,D,3,G,10160.57366,13134.28748,14320.64878,12538.50331
N/A,tlr0103,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S13 RpsM,rpsM,1,D,3,G,14524.19502,34940.85607,37402.24259,28955.76456
N/A,tlr0104,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S11 RpsK,rpsK,1,D,3,G,25461.27243,52809.59666,42321.21852,40197.36254
N/A,tlr0105,Transcription,RNA polymerase,RNA polymerase RpoABCEZ,DNA-directed RNA polymerase alpha subunit RpoA,rpoA,1,D,3,G,28789.68444,61148.02832,57820.44719,49252.71999
N/A,tlr0106,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L17 RplQ,rplQ,1,D,3,G,45818.61241,56372.31248,55318.87404,52503.26631
N/A,tlr0107,Translation,tRNA and rRNA base modification,tRNA modification factors - pseudoridine synthases,tRNA pseudouridine38-40 synthase TruA,truA,3,A,1,E,18799.0387,24079.94231,18215.06053,20364.68051
N/A,tlr0108,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L13 RplM,rplM,1,D,3,G,44388.65935,68422.03011,74388.28418,62399.65788
N/A,tlr0109,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S9 RpsI,rpsI,3,A,3,G,26869.52898,57025.88875,36895.12378,40263.51383
N/A,tlr0111,Amino acid metabolism,Arginine and proline metabolism,agmatine to putrescine via N-carbamoylputrescine,agmatine deiminase AguA,aguA,4,C,1,E,4733.702547,2796.838738,2476.689592,3335.743626
N/A,tlr0112,Amino acid metabolism,Arginine and proline metabolism,agmatine to putrescine via N-carbamoylputrescine,N-carbamoylputrescine amidase AguB,aguB,1,D,2,F,1290.998711,1558.546817,2242.127083,1697.224204
N/A,tlr0115,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,common component sulfur relay systems,cysteine desulfurase IscS1,iscS1,4,C,0,,668.0699174,283.3628915,404.9718835,452.1348975
N/A,tlr0116,Unknown function,General,None,hypothetical protein,,4,C,4,H,24194.61149,12402.37698,8014.068845,14870.35244
N/A,tlr0125,Unknown function,General,None,hypothetical protein,,2,B,0,,239.5149694,142.018864,194.9367975,192.1568769
N/A,tlr0127,Unknown function,Enzymes of unknown specificity,None,glycosyl transferase family 2,,4,C,0,,360.2847728,275.5447144,245.4930932,293.7741935
N/A,tlr0129,Unknown function,General,None,uncharacterized protein,,4,C,4,H,18842.53938,5257.563815,2382.657692,8827.586962
N/A,tlr0132,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,pentapeptide repeat protein with N-terminal DnaJ domain RfrJ,rfrJ,4,C,4,H,2217.647408,506.988195,363.2752614,1029.303622
N/A,tlr0134,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel3 transposase TnpA_ISTel3,tnpA_ISTel3,0,,0,,39.84718342,9.47973626,2.846755851,17.39122518
N/A,tlr0136,Cell structure_ growth_ and death,Cell division,None,cell division protein FtsQ,ftsQ,4,C,4,H,302.1481373,179.0935558,156.5717766,212.6044899
N/A,tlr0137,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,periplasmic peptidyl-prolyl cis-trans isomerase B cyclophilin type PpiB,ppib,1,D,1,E,10785.82626,23083.58244,23340.25884,19069.88918
N/A,tlr0140,Transport and binding proteins,Cofactors and prosthetic groups,chlorophyll biosynthesis,tetrapyrrole transporter PucC,pucC,1,D,3,G,2983.35162,4213.020526,3707.826465,3634.73287
N/A,tlr0143,Translation,tRNA and rRNA base modification,tRNA N6-threonylcarbamoyladenosine modification,tRNA threonylcarbamoyladenosine biosynthesis protein,,2,B,4,H,2916.253689,2786.388063,3326.146565,3009.596106
N/A,tlr0144,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis upper pathway,uroporphyrin-III C-methyltransferase CobA,cobA,1,D,4,H,1076.636134,1212.605876,1264.300564,1184.514191
N/A,tlr0147,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S4 RpsD,rpsD,1,D,3,G,8095.153623,38509.00217,63041.45543,36548.53707
N/A,tlr0148,Translation,Translation factors,release factors,peptide chain release factor 1 PrfA,prfA,1,D,3,G,4155.471867,6840.14638,9250.111918,6748.576722
N/A,tlr0151,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,2_3-bisphosphoglycerate-independent phosphoglycerate mutase GpmI,gpmI,1,D,4,H,3632.403793,18525.26634,19673.55021,13943.74011
N/A,tlr0152,Transport and binding proteins,Unknown substrate,None,ABC-type export system hybrid permease / ATPase,,1,D,4,H,2021.133187,2255.884808,2369.276745,2215.43158
N/A,tlr0157,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel2 transposase OrfB TnpB_ISTel2,tnpB_ISTel2,1,D,3,G,2780.647485,4237.893174,7962.897623,4993.812761
N/A,tlr0159,Intracellular trafficking_ assembly_ and processing,Peptidases,None,proteosome-type protease AnbU,anbU,1,D,3,G,1016.620603,1888.567055,3414.029105,2106.405588
N/A,tlr0160,Energy metabolism,Electron transport,None,2Fe-2S ferredoxin,,1,D,3,G,554.2255076,1615.616919,2119.100895,1429.647774
N/A,tlr0164,Unknown function,General,None,protein of unknown function DUF839,,1,D,3,G,999.6853968,2665.821323,3559.755959,2408.420893
N/A,tlr0171,Unknown function,General,None,pentapeptide repeat protein,,0,,0,,32.51355227,15.46695451,18.18441406,22.05497362
N/A,tlr0174,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA repair_ single strand breaks,single-stranded-DNA-specific exonuclease RecJ,recJ,4,C,4,H,1441.809394,505.1920721,529.9994267,825.6669642
N/A,tlr0177,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA(adenine34) deaminase TadA,tadA,4,C,4,H,1358.576618,634.7946447,720.8839236,904.7517288
N/A,tlr0179,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,photosystem I biogenesis,photosystem I biogenesis protein BtpA,btpA,4,C,1,E,18466.64626,15144.55527,11046.58791,14885.92981
N/A,tlr0189,Unknown function,General,None,outer membrane morn repeat domain protein,,1,D,3,G,4659.273848,5145.128234,6592.007697,5465.469926
N/A,tlr0190,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP and PABA,bifunctional dihydrofolate synthase / folylpolyglutamate synthase FolC,folC,4,C,4,H,1003.859675,579.883454,553.9031277,712.5487521
N/A,tlr0191,Defense and invasion systems,General,None,TehB family methyltransferase,,2,B,3,G,676.2527094,453.4571132,659.3117202,596.3405143
N/A,tlr0192,Regulatory functions,DNA interactions,zinc homeostasis,Zn2+-responsive transcriptional regulator of zinc homeostasis Zur,zur,4,C,4,H,9572.409186,3623.081702,2301.210591,5165.56716
N/A,tlr0193,Glycan biosynthesis and metabolism,Other glycan degradation,None,family 116 glycosyl hydrolase,,2,B,2,F,2019.519507,1956.248849,2109.582266,2028.450207
N/A,tlr0194,Unknown function,General,Nitrogen assimilation,hypothetical protein,,4,C,3,G,15399.70412,11820.35454,10883.09983,12701.05283
N/A,tlr0195,Signal transduction,Two-component systems,None,two component signal transduction system histidine kinase with GAF sensory domain Hik2,hik2,4,C,4,H,10661.50076,4815.374036,3663.603178,6380.159323
N/A,tlr0196,Unknown function,General,Nitrogen assimilation,membrane protein,,4,C,4,H,5280.762063,2890.945094,2386.212954,3519.306704
N/A,tlr0198,Unknown function,General,None,hypothetical protein,,4,C,2,F,10355.17231,3027.113915,2760.317473,5380.867898
N/A,tlr0206,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,biotin biosynthesis,dethiobiotin synthetase BioD,bioD,4,C,4,H,607.4301719,389.9473559,427.5151733,474.9642337
N/A,tlr0207,Metabolism of other amino acids and amines,Glutathione metabolism,Glutathione: Non-redox reactions,glutathione S-transferase Gst,gst,2,B,3,G,2310.088302,1971.755515,3639.200489,2640.348102
N/A,tlr0208,Unknown function,General,None,protein of unknown function DUF3531,,1,D,3,G,703.7523068,1430.5239,1647.102523,1260.459577
N/A,tlr0209,Translation,tRNA and rRNA base modification,16S rRNA modification,16S rRNA (cytosine967-C5)-methyltransferase RsmB ,rsmB,0,,0,,163.6108727,186.0963157,204.5166388,184.7412757
N/A,tlr0213,Energy metabolism,General,polyphosphate kinase/exopolyphosphatase system,polyphosphate kinase Ppk,ppk,2,B,4,H,646.3247287,610.6962202,761.9206887,672.9805459
N/A,tlr0215,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel1 transposase TnpA_ISTel1,tnpA_ISTel1,0,,0,,15.67596822,40.4004551,38.52149481,31.53263938
N/A,tlr0221,Carbohydrate metabolism,Citrate cycle (TCA cycle),citrate cycle_ 2-OGDH bypass,bifunctional succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase GabD,gabD,2,B,3,G,1975.475542,1066.690997,1754.351489,1598.839343
N/A,tlr0225,Unknown function,Enzymes of unknown specificity,None,phospholipid/glycerol acyltransferase,,1,D,4,H,547.5160954,707.1947264,661.8118398,638.8408872
N/A,tlr0226,Regulatory functions,Protein interactions,pyruvate formate-lyase system,pyruvate formate lyase activating enzyme PflA,pflA,4,C,4,H,24563.89904,5235.027371,1155.587798,10318.1714
N/A,tlr0227,Carbohydrate metabolism,Pyruvate metabolism,None,bifunctional acetaldehyde dehydrogenase / alcohol dehydrogenase,,4,C,4,H,16335.55539,1708.037745,1096.945821,6380.179653
N/A,tlr0228,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,lipoic acid metabolism,lipoate-protein ligase LplA,lplA,4,C,4,H,2031.491894,427.942268,346.2295345,935.2212322
N/A,tlr0229,Unknown function,General,None,FHA domain-containing protein,,2,B,3,G,2952.359616,1938.511972,3120.129946,2670.333844
N/A,tlr0230,Unknown function,General,None,hypothetical protein,,1,D,3,G,2512.709312,5560.983903,7853.782381,5309.158532
N/A,tlr0234,Unknown function,Enzymes of unknown specificity,None,PHP family metal-dependent phosphoesterase,,1,D,4,H,827.616002,2531.179421,5798.524934,3052.440119
N/A,tlr0238,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,N-linked glycosylation,O-antigen exporter,,4,C,0,,495.9001071,210.0606593,152.1785816,286.0464494
N/A,tlr0241,Unknown function,Enzymes of unknown specificity,None,FkbM family methyltransferase,,2,B,3,G,519.4636805,418.9476897,600.7175027,513.0429577
N/A,tlr0242,Glycan biosynthesis and metabolism,General,N-linked glycosylation,alpha-1_4-N-acetylgalactosamine transferase PglJ,pglJ,3,A,0,,1225.227333,1239.311546,762.2835736,1075.607484
N/A,tlr0243,Unknown function,Enzymes of unknown specificity,None,glycosyl transferase group 1,,1,D,3,G,467.0202771,867.6148085,683.0360124,672.5570327
N/A,tlr0244,Intracellular trafficking_ assembly_ and processing,Peptidases,None,asparagine synthetase [glutamine-hydrolyzing],,3,A,0,,91.23449573,215.5494005,122.2391999,143.0076987
N/A,tlr0245,None,None,None,None,None,4,C,4,H,33015.4023,14148.69229,21567.85953,22910.65137
N/A,tlr0246,Unknown function,Enzymes of unknown specificity,None,glycosyltransferase family 4,,1,D,2,F,6996.20479,11054.98985,15166.53213,11072.57559
N/A,tlr0247,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel5 transposase TnpA_ISTel5,tnpA_ISTel5,0,,0,,41.99714957,17.51581967,11.81099487,23.77465471
N/A,tlr0249,Unknown function,General,None,hypothetical thylakoid membrane protein,,1,D,3,G,642.8112065,851.8636505,2090.898574,1195.191144
N/A,tlr0250,Unknown function,General,None,protein with HAS-barrel and DUF87 domains,,1,D,1,E,2038.793497,2717.110608,2388.729028,2381.544378
N/A,tlr0252,Unknown function,General,None,metal-binding protein of unknown function DUF2227,,2,B,4,H,1135.188088,841.2439171,1022.745024,999.7256764
N/A,tlr0254,Unknown function,General,None,periplasmic GerMN domain protein,,3,A,2,F,10545.57159,12677.41458,11250.49115,11491.15911
N/A,tlr0257,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,1,D,0,,38.31178305,52.57482014,103.9036328,64.93007867
N/A,tlr0261,Signal transduction,Two-component systems,photosynthesis response system NblRS,two component signal transduction system response regulator OmpR family,,4,C,3,G,3078.153148,1985.08217,2008.429204,2357.221507
N/A,tlr0262,Unknown function,General,None,lipoprotein of unknown function DUF192,,3,A,3,G,3220.77118,3748.424904,2556.118833,3175.104972
N/A,tlr0263,Unknown function,General,None,flotillin family protein YqiK,yqiK,0,,0,,77.89034995,48.65759942,29.95813769,52.16869569
N/A,tlr0264,Transcription,Transcription factors,RNA polymerase sigma factors,group 2 RNA polymerase sigma-70 subunit SigD,sigD,4,C,4,H,2120.832196,1743.292803,1637.853519,1833.992839
N/A,tlr0265,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis from cob(II)yrinate diamide,cob(I)alamin adenosyltransferase CobO,cobO,4,C,4,H,685.0993129,443.6905517,561.0372488,563.2757045
N/A,tlr0267,Nucleic acid metabolism,Purine metabolism,adenosine monophosphate (AMP) biosynthesis from inosine monophosphate (IMP),nucleoside-diphosphate kinase Ndk,ndk,1,D,3,G,17519.4525,48652.80592,72641.67609,46271.3115
N/A,tlr0270,Transport and binding proteins,Cofactors and prosthetic groups,biotin uptake system BioYNM and biotin uptake system BioY-EcfA12T,ABC-type biotin uptake system ATPase component CbiO,cbiO,4,C,0,,525.0543229,255.2407637,286.6322893,355.6424586
N/A,tlr0271,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,chlorophyllide a biosynthesis from protoporphyrin IX,magnesium chelatase subunit BchH,bchH,1,D,1,E,9313.124029,34754.22049,30458.03826,24841.79426
N/A,tlr0273,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel3 transposase TnpA_ISTel3,tnpA_ISTel3,4,C,4,H,2439.248759,686.426895,153.8714949,1093.182383
N/A,tlr0274,Transport and binding proteins,Anions,sulfate uptake system CysAPUW,ABC-type sulfate/thiosulfate uptake system substrate-binding component CysP,cysP,1,D,3,G,5007.878351,5064.500176,5339.067136,5137.148554
N/A,tlr0275,Transport and binding proteins,Anions,sulfate uptake system CysAPUW,ABC-type sulfate/thiosulfate uptake system permease component CysU,cysU,4,C,4,H,2168.276119,2080.173722,1799.505178,2015.985006
N/A,tlr0276,Transport and binding proteins,Anions,sulfate uptake system CysAPUW,ABC-type sulfate/thiosulfate uptake system permease component CysW,cysW,3,A,4,H,1877.444305,3090.081261,2313.783739,2427.103102
N/A,tlr0279,Prosthetic groups_ cofactors_ and carriers,Pantothenate and CoA biosynthesis,pantothenate biosynthesis from aspartate and 2-oxoisovalerate,3-methyl-2-oxobutanoate hydroxymethyltransferase PanB,panB,1,D,3,G,854.420622,1106.109124,1338.487276,1099.672341
N/A,tlr0281,Amino acid metabolism,Histidine metabolism,histidine biosynthesis from ribose-5-phosphate,histidinol-phosphate aminotransferase HisC,hisC,2,B,3,G,5491.57031,2373.887872,4119.776089,3995.07809
N/A,tlr0283,Cell structure_ growth_ and death,General,thylakoid biogenesis,ring forming protein essential for thylakoid formation Vipp1,vipp1,1,D,3,G,2771.634784,4731.094149,6731.740915,4744.823283
N/A,tlr0284,Transport and binding proteins,Cofactors and prosthetic groups,biotin uptake system BioYNM and biotin uptake system BioY-EcfA12T,ECF-type biotin uptake system permease component CbiQ,cbiQ,2,B,4,H,570.2406447,573.2452036,644.0670797,595.850976
N/A,tlr0285,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,para-aminobenzoic acid (PABA) biosynthesis from chorismate,aminodeoxychorismate synthase aminase subunit PabB,pabB,2,B,2,F,467.8893514,444.4371288,687.7837294,533.3700699
N/A,tlr0289,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication,single-stranded DNA-binding protein,,1,D,1,E,9791.731383,13663.473,12555.68908,12003.63115
N/A,tlr0291,Unknown function,General,None,hypothetical protein,,4,C,4,H,10960.91281,8545.781437,3619.320232,7708.671493
N/A,tlr0294,Transcription,Transcription factors,rRNA transcription factors,transcription antitermination protein NusG,nusG,1,D,3,G,10158.94711,32123.31017,41940.84866,28074.36865
N/A,tlr0295,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L11 RlpK,rplK,1,D,3,G,9788.329711,43957.29697,41031.01521,31592.21396
N/A,tlr0296,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L1 RplA,rplA,1,D,3,G,48513.42772,101822.6643,103262.0142,84532.70207
N/A,tlr0297,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L10 RplJ,rplJ,1,D,3,G,40035.3562,82747.49839,116071.2403,79618.03162
N/A,tlr0298,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L7/L12 RplL,rplL,1,D,3,G,27221.0567,71381.73516,80246.27737,59616.35641
N/A,tlr0299,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factors_ Rnase H,ribonuclease HI RnhA,rnhA,1,D,3,G,862.0756222,1221.118818,1108.48548,1063.893307
N/A,tlr0301,Translation,Ribosomal proteins: synthesis and modification,None,30S ribosomal component Ycf65,ycf65,1,D,3,G,5635.462127,6793.758972,11172.69116,7867.304086
N/A,tlr0301a,Energy metabolism,Photosynthesis,cytochrome B6-F complex,cytochrome b6f complex subunit PetL,petL,1,D,3,G,13836.72009,31365.45105,56216.36052,33806.17722
N/A,tlr0302,Carbohydrate metabolism,Citrate cycle (TCA cycle),citrate cycle_ second carbon oxidation,isocitrate dehydrogenase Idh3,idh3,1,D,3,G,2916.904985,14239.66468,17185.99107,11447.52025
N/A,tlr0304,Translation,Translation factors,translation elongation factor,GTP-binding protein LepA,lepA,1,D,3,G,1268.193019,2717.248133,5607.322475,3197.587876
N/A,tlr0310,Unknown function,Enzymes of unknown specificity,None,haloacid dehalogenase superfamily protein,,1,D,3,G,669.9573766,885.7287359,1524.281314,1026.655809
N/A,tlr0311,Cell structure_ growth_ and death,Microcompartments,CO2 fixation,carboxysome structural protein,,2,B,0,,502.496907,460.4482448,577.7440239,513.5630586
N/A,tlr0313,Regulatory functions,Protein interactions,Glutamate inactivation,glutamine synthetase inactivating factor IF17 GifB,gifB,4,C,4,H,198840.1986,28943.95524,9107.586033,78963.9133
N/A,tlr0317,Transcription,Transcription factors,RNA polymerase sigma factors,group 3 RNA polymerase sigma-70 subunit SigH,sigH,3,A,3,G,4649.33519,4779.535929,3696.657764,4375.176294
N/A,tlr0318,Unknown function,General,None,hypothetical protein,,4,C,3,G,1784.564568,1662.929061,1480.518038,1642.670556
N/A,tlr0319,Unknown function,General,None,putative periplasmic protein,,4,C,3,G,6619.146156,3437.759655,3295.148638,4450.684817
N/A,tlr0320,Unknown function,Enzymes of unknown specificity,cell division,dynamin GTPase domain protein,,2,B,4,H,1058.377635,1089.843342,3467.576229,1871.932402
N/A,tlr0323,Unknown function,General,None,hypothetical protein,,4,C,3,G,2002.970796,1480.869302,1607.75999,1697.20003
N/A,tlr0324,Unknown function,General,None,hypothetical protein,,2,B,2,F,100.5694964,98.0529949,174.6629645,124.4284853
N/A,tlr0325,Amino acid metabolism,Glycine_ serine and threonine metabolism,serine biosynthesis,D-3-phosphoglycerate dehydrogenase SerA,serA,1,D,3,G,3492.823055,14264.56601,17860.40106,11872.59671
N/A,tlr0326,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,50S ribosomal protein L11 methyltransferase PrmA,prmA,1,D,4,H,1100.847259,2032.915844,1525.210934,1552.991346
N/A,tlr0333,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan bioysnthesis and recycling,lytic transglycolase RlpA,rlpA,1,D,3,G,1145.661817,2165.30714,3831.560787,2380.843248
N/A,tlr0334,Prosthetic groups_ cofactors_ and carriers,Thiamine metabolism,thiamine: hydroxyethylthiazole from 1-deoxy-D-xylulose-5-phosphate_ cysteine_ either Tyr or Gly,phosphomethylpyrimidine synthase ThiC,thiC,1,D,1,E,21341.66084,22864.72487,22949.46644,22385.28405
N/A,tlr0335,Transport and binding proteins,Anions,Phosphate homeostasis,inorganic phosphate transporter PitH,pitH,1,D,4,H,360.995252,414.1259947,515.2685877,430.1299448
N/A,tlr0339,Energy metabolism,Sulfur metabolism,sulfate reduction to sulfide_ assimilatory,ferredoxin--sulfite reductase beta subunit Sir,sir,4,C,4,H,18727.50381,18215.62221,15958.53156,17633.88586
N/A,tlr0341,Unknown function,General,None,hypothetical protein,,2,B,1,E,2673.656471,2686.995584,3261.438553,2874.030203
N/A,tlr0342,Unknown function,General,None,hypothetical protein,,1,D,1,E,697.4925598,1606.598211,1706.354687,1336.815153
N/A,tlr0343,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,chorismate biosynthesis via shikimate,3-phosphoshikimate 1-carboxyvinyltransferase AroA,aroA,1,D,3,G,364.9873125,1915.607083,3589.564637,1956.719677
N/A,tlr0344,Regulatory functions,DNA interactions,None,MerR family transcriptional regulator,,1,D,3,G,18990.9785,25629.67482,24251.10575,22957.25302
N/A,tlr0345,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,two component signal transduction system twitching motility response regualator PilG,pilG,4,C,3,G,13638.29616,10957.9168,10403.69117,11666.63471
N/A,tlr0346,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,two component signal transduction system twitching motility response regualator PilH,pilH,4,C,3,G,15548.11811,14880.38294,11234.0661,13887.52238
N/A,tlr0347,Signal transduction,Taxis,T2bSS twitching motility Pil-Chp system,pilin-mediated motility/competence modulating chemotaxis signal transduction system adaptor protein PilI,pilI,3,A,4,H,8803.441142,10656.81534,7397.269296,8952.508594
N/A,tlr0348,Signal transduction,Taxis,T2bSS twitching motility chemosensory response system ChpABC/pilGHJK,pilin-mediated motility/competence modulating chemotaxis signal transduction system methyl-accepting protein,pilJ,4,C,4,H,30096.87284,22288.04336,16373.67711,22919.53111
