RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.70,SY28_RS00345,Unknown function,Enzymes of unknown specificity,,GCN5 family N-acetyltransferase,,0,,4,H,65.56976002,60.45006973,67.64203796,64.5539559
fig.6666666.52381.peg.700,SY28_RS03495,Carbohydrate metabolism,Pyruvate metabolism,,pyruvate water dikinase PpsA,ppsA,4,C,4,H,814.1170997,544.5878069,232.4775317,530.3941461
fig.6666666.52381.peg.701,SY28_RS03500,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,,glycerol-3-phosphate dehydrogenase (NAD(P)+) GpsA,gpsA,0,,4,H,19.37702824,22.16164424,21.20018247,20.91295165
fig.6666666.52381.peg.702,SY28_RS03505,Unknown function,General,,hypothetical protein,,0,,4,H,53.91540248,66.18554724,71.7852827,63.96207747
fig.6666666.52381.peg.703,SY28_RS03510,Nucleic acid metabolism,Pyrimidine metabolism,uridine monophosphate biosynthesis from glutamine,orotate phosphoribosyltransferase PyrE,pyrE,4,C,2,F,149.7875501,19.8191533,50.89167552,73.49945965
fig.6666666.52381.peg.704,SY28_RS03515,Unknown function,General,,hypothetical protein,,0,,3,G,70.87145532,81.79817941,69.15655239,73.94206237
fig.6666666.52381.peg.705,SY28_RS03520,Unknown function,Enzymes of unknown specificity,,mandelate racemase/muconate lactonizing protein,,0,,4,H,48.4042369,25.44362144,25.6142457,33.15403468
fig.6666666.52381.peg.709,SY28_RS03535,Unknown function,Enzymes of unknown specificity,,diguanylate phosphodiesterase,,0,,4,H,22.39677969,23.20811696,28.62320629,24.74270098
fig.6666666.52381.peg.71,SY28_RS00350,Unknown function,General,,Cupin domain protein,,3,A,3,G,101.132941,100.5486096,30.97305636,77.55153565
fig.6666666.52381.peg.711,SY28_RS03550,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,tRNA thiolation sulfur relay system,tRNA-specific 2-thiouridylase MnmA,mnmA,3,A,4,H,40.93513755,31.79631989,20.92175201,31.21773648
fig.6666666.52381.peg.718,SY28_RS03585,Regulatory functions,DNA interactions,,LacI family transcriptional regulator GalR,galR,3,A,3,G,1.604788131,14.04043753,17.08444146,10.90988904
fig.6666666.52381.peg.719,SY28_RS03590,Transport and binding proteins,Cations and iron carrying compounds,,CaCA family Na+/Ca+ antiporter,yrbG,3,A,3,G,8.1005585,15.80547867,7.646021806,10.51735299
fig.6666666.52381.peg.72,SY28_RS00355,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivF,livF,1,D,1,E,125.6171453,191.0734703,203.6417779,173.4441312
fig.6666666.52381.peg.720,SY28_RS03595,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,sn-glycerol-phosphate uptake system UgpABCE,ABC-type multiple sugar utptake system substrate-binidng component,,3,A,1,E,224.2424765,270.5084008,142.3356463,212.3621745
fig.6666666.52381.peg.721,SY28_RS03600,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system permease component,,1,D,1,E,22.06871425,46.15319093,49.04405782,39.08865433
fig.6666666.52381.peg.722,SY28_RS03605,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system permease component,,1,D,1,E,60.6714228,43.5763375,54.0455187,52.76442633
fig.6666666.52381.peg.723,SY28_RS03610,Energy metabolism,Oxidative phosphorylation,TCA cycle second carbon oxidation,succinate dehydrogenase iron-sulfur subunit SdhB,sdhB,4,C,4,H,737.1326992,624.6556538,377.9489931,579.9124487
fig.6666666.52381.peg.724,SY28_RS03615,Energy metabolism,Oxidative phosphorylation,TCA cycle second carbon oxidation,succinate dehydrogenase flavoprotein subunit SdhA,sdhA,4,C,2,F,1113.165012,795.0873412,728.723596,878.9919832
fig.6666666.52381.peg.725,SY28_RS03620,Energy metabolism,Oxidative phosphorylation,TCA cycle second carbon oxidation,succinate dehydrogenase membrane anchor subunit SdhC,sdhC,4,C,4,H,968.0964986,721.1449528,375.2852817,688.1755777
fig.6666666.52381.peg.726,SY28_RS03625,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,S-adenosylmethionine decarboxylase,,2,B,2,F,185.9394981,98.61266512,260.2580564,181.6034066
fig.6666666.52381.peg.728,SY28_RS03635,Carbohydrate metabolism,Citrate cycle (TCA cycle),glyoxylate shunt,malate synthase GlcB,glcB,1,D,4,H,77.68604571,87.02178823,39.92562012,68.21115135
fig.6666666.52381.peg.729,SY28_RS03640,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication initiation factors,single-strand DNA-binding protein Ssb,ssb,1,D,1,E,45.67919433,16.78788776,20.91103574,27.79270594
fig.6666666.52381.peg.73,SY28_RS00360,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivG,livG,1,D,3,G,66.78598683,160.3749313,115.764098,114.3083387
fig.6666666.52381.peg.730,SY28_RS03645,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L25 RplY,rplY,2,B,1,E,1119.563364,1085.592527,1157.8172,1120.99103
fig.6666666.52381.peg.731,SY28_RS03650,Translation,Translation factors,translation release factor,peptidyl-tRNA hydrolase Pth1,pth1,1,D,3,G,34.94824663,20.71023451,20.57083258,25.40977124
fig.6666666.52381.peg.732,SY28_RS03655,Transport and binding proteins,Anions,phosphate signalling cascade PhoBRU-PstABCS,ABC-type phosphate uptake system ATPase component PstB,pstB,4,C,1,E,444.6509602,190.0408313,198.1880385,277.62661
fig.6666666.52381.peg.733,SY28_RS03660,Transport and binding proteins,Anions,phosphate signalling cascade PhoBRU-PstABCS,ABC-type phosphate uptake system permease component PstA,pstA,4,C,1,E,360.8137697,203.8321353,170.5934993,245.0798015
fig.6666666.52381.peg.734,SY28_RS03665,Transport and binding proteins,Anions,phosphate signalling cascade PhoBRU-PstABCS,ABC-type phosphate uptake system permease component PstC,pstC,4,C,3,G,544.3355271,305.959457,387.7807698,412.691918
fig.6666666.52381.peg.735,SY28_RS03670,Transport and binding proteins,Anions,phosphate signalling cascade PhoBRU-PstABCS,ABC-type phosphate uptake system substrate-binding component PstS,pstS,4,C,1,E,2596.26944,1218.608427,1462.149867,1759.009245
fig.6666666.52381.peg.737,SY28_RS03680,Unknown function,General,,uncharacterized protein,,1,D,3,G,28.1926513,33.97922735,18.15072046,26.7741997
fig.6666666.52381.peg.738,SY28_RS03685,Carbohydrate metabolism,Pentose and glucuronate interconversions,glucuronate pathway,xylulokinase XylB,xylB,1,D,3,G,14.25372903,10.22500853,4.922417268,9.800384941
fig.6666666.52381.peg.739,SY28_RS03690,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,fructose uptake system FrcABC,ABC-type fructose uptake system ATPase component FrcA,frcA,1,D,3,G,9.630607927,16.16834429,15.11565102,13.63820108
fig.6666666.52381.peg.74,SY28_RS00365,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivM,livM,3,A,3,G,73.4620941,162.1624127,89.42081654,108.3484411
fig.6666666.52381.peg.740,SY28_RS03695,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,fructose uptake system FrcABC,ABC-type fructose uptake system permease component FrcC,frcC,3,A,3,G,24.31490587,18.81728147,7.204010404,16.77873258
fig.6666666.52381.peg.741,SY28_RS03700,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,fructose uptake system FrcABC,ABC-type fructose uptake system substrate-binding component FrcB,frcB,3,A,3,G,132.2764164,162.9528779,129.6415358,141.62361
fig.6666666.52381.peg.742,SY28_RS03705,Regulatory functions,DNA interactions,,LacI family transcriptional regulator,,3,A,3,G,91.30019349,49.31144258,86.03798413,75.5498734
fig.6666666.52381.peg.745,SY28_RS03720,Unknown function,General,,phospholipase,,1,D,3,G,59.1677346,192.4714563,132.2456273,127.9616061
fig.6666666.52381.peg.746,SY28_RS03725,Prosthetic groups_ cofactors_ and carriers,Vitamin B6 metabolism,pyridoxal biosynthesis from erythrose-4P,pyridoxine kinase PdxK,pdxK,3,A,3,G,33.887637,14.13867599,28.07931139,25.36854146
fig.6666666.52381.peg.749,SY28_RS03740,Unknown function,Enzymes of unknown specificity,,rhodanese domain-containing protein,,3,A,3,G,17.20128071,33.67747811,34.04872042,28.30915975
fig.6666666.52381.peg.75,SY28_RS00370,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivH,livH,1,D,3,G,72.67792983,151.3184724,155.3167723,126.4377249
fig.6666666.52381.peg.750,SY28_RS03750,Unknown function,General,,hypothetical protein,,1,D,1,E,48.3484917,248.9931443,335.6111951,210.984277
fig.6666666.52381.peg.753,SY28_RS03760,Unknown function,Enzymes of unknown specificity,,4Fe-4S ferredoxin,,1,D,3,G,13.63654163,33.94928539,25.53507965,24.37363556
fig.6666666.52381.peg.754,SY28_RS03765,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate pathway,bifunctional 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase AroG,aroG,4,C,3,G,156.4297576,71.35788422,74.92125968,100.9029672
fig.6666666.52381.peg.755,SY28_RS03770,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,twin-arginine protein export system TatABCE,sec-independent protein translocase protein TatC,tatC,1,D,2,F,109.8308117,74.20192436,92.27887086,92.10386898
fig.6666666.52381.peg.756,SY28_RS03775,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,twin-arginine protein export system TatABCE,sec-independent protein translocase protein TatA,tatA,1,D,2,F,251.7544078,376.9024575,441.2925706,356.6498119
fig.6666666.52381.peg.757,SY28_RS03780,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar transport system permease component,,1,D,3,G,40.51320888,60.66088228,82.7914915,61.32186089
fig.6666666.52381.peg.758,SY28_RS03785,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar transport system permease component,,1,D,3,G,73.64319815,110.3740844,83.13516797,89.05081684
fig.6666666.52381.peg.759,SY28_RS03790,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquinone biosynthesis via futalosine,ubiquinone/menaquinone biosynthesis methyltransferase UbiE,ubiE,4,C,3,G,176.8213471,72.13685593,86.45682757,111.8050102
fig.6666666.52381.peg.76,SY28_RS00375,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,3,A,4,H,840.0528947,1905.505182,922.9859864,1222.848021
fig.6666666.52381.peg.760,SY28_RS03795,Unknown function,General,,hypothetical protein,,3,A,4,H,69.45563449,22.51733202,39.95740547,43.97679066
fig.6666666.52381.peg.761,SY28_RS03800,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,FKBP-type peptidylprolyl isomerase,slyD,4,C,3,G,5205.42027,3097.605459,3886.235465,4063.087065
fig.6666666.52381.peg.762,SY28_RS03805,Amino acid metabolism,Cysteine and methionine metabolism,cysteine biosynthesis,cysteine synthase CysK,cysK,3,A,1,E,40.9906038,44.73021703,38.71195387,41.47759157
fig.6666666.52381.peg.763,SY28_RS03810,Nucleic acid metabolism,DNA replication_ recombination_ and repair,double strand breaks repair,DNA repair and recombination protein Sms,sms,3,A,4,H,19.16175051,31.09249197,16.4957518,22.24999809
fig.6666666.52381.peg.764,SY28_RS03815,Unknown function,General,,PilT domain-containing protein,,3,A,4,H,21.49150151,20.48359407,15.65688867,19.21066142
fig.6666666.52381.peg.765,SY28_RS03820,Unknown function,General,,TPR repeat domain protein,,3,A,4,H,9.98939463,6.474121682,5.764015051,7.409177121
fig.6666666.52381.peg.766,SY28_RS03825,Unknown function,General,,COG3876 family protein of unknown function,,4,C,4,H,113.8253941,30.54340011,36.56765062,60.31214829
fig.6666666.52381.peg.767,SY28_RS03830,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,3,A,1,E,114.9303038,94.86344161,120.0685659,109.9541038
fig.6666666.52381.peg.768,SY28_RS03835,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,3,A,4,H,23.24076827,50.60535609,58.52047971,44.12220135
fig.6666666.52381.peg.769,SY28_RS03840,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,1,D,4,H,71.64590582,110.1793158,150.8458485,110.8903567
fig.6666666.52381.peg.77,SY28_RS00380,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamine biosynthesis,type I glutamine synthetase GlnA,glnA,0,,3,G,43.87216488,37.76011309,83.19145328,54.94124375
fig.6666666.52381.peg.770,SY28_RS03845,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,1,D,4,H,136.7870193,352.7107914,440.7745979,310.0908029
fig.6666666.52381.peg.771,SY28_RS03850,Regulatory functions,DNA interactions,,GntR family transcriptional regulator,,0,,3,G,23.12430128,10.57269538,41.42876469,25.04192045
fig.6666666.52381.peg.772,SY28_RS03855,Unknown function,General,,hypothetical protein,,2,B,2,F,307.091661,102.4979797,230.2199169,213.2698525
fig.6666666.52381.peg.773,SY28_RS03860,Transport and binding proteins,Porins and secretins,,OstA family outer membrane porin,,0,,2,F,233.0146981,197.4505384,198.4241767,209.6298044
fig.6666666.52381.peg.774,SY28_RS03865,Unknown function,General,,hypothetical protein,,0,,3,G,59.8959784,39.36839269,53.12428409,50.79621839
fig.6666666.52381.peg.775,SY28_RS03870,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar transport system ATPase component,,0,,3,G,138.935429,143.7637708,126.5881352,136.4291117
fig.6666666.52381.peg.776,SY28_RS03875,Unknown function,General,,basic membrane lipoprotein,,1,D,2,F,439.8810709,901.2788436,855.0845791,732.0814979
fig.6666666.52381.peg.777,SY28_RS03880,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factors and DNA single strand break repair,DNA ligase (NAD+) LigA,ligA,0,,3,G,5.993624296,17.00251963,10.62159731,11.20591374
fig.6666666.52381.peg.78,SY28_RS00385,Unknown function,General,,hypothetical protein,,0,,4,H,56.4955281,70.56170897,23.92787356,50.32837021
fig.6666666.52381.peg.782,SY28_RS03905,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,0,,4,H,7.071830756,27.73344104,15.0556736,16.62031513
fig.6666666.52381.peg.788,SY28_RS03935,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication initiation factors,DNA primase DnaG,dnaG,0,,4,H,51.95835012,44.8852394,39.86469332,45.56942761
fig.6666666.52381.peg.789,SY28_RS03940,Nucleic acid metabolism,Purine metabolism,,adenylate/guanylate cyclase,,0,,4,H,32.6739116,16.13758491,22.05983764,23.62377805
fig.6666666.52381.peg.79,SY28_RS00390,Unknown function,Enzymes of unknown specificity,,glucose/sorbosone dehydrogenase-like protein,,0,,4,H,128.5128034,165.1763632,133.9499458,142.5463708
fig.6666666.52381.peg.790,SY28_RS03945,Unknown function,General,,hypothetical protein,,0,,4,H,73.41419564,76.06245232,77.74869954,75.7417825
fig.6666666.52381.peg.791,SY28_RS03950,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,outer membrane protein assembly complex,beta barrel protein insertion system outer membrane component BamA,bamA,1,D,4,H,191.2884685,265.6684867,251.5858847,236.1809466
fig.6666666.52381.peg.795,SY28_RS03975,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine ribonucleotide biosynthesis from UMP,CTP synthase PyrG,pyrG,0,,4,H,24.18478373,58.05769816,49.80375809,44.01541332
fig.6666666.52381.peg.796,SY28_RS03980,Unknown function,Enzymes of unknown specificity,,beta-lactamase domain-containing protein,,4,C,4,H,184.0597244,79.62037509,48.83989193,104.1733305
fig.6666666.52381.peg.797,SY28_RS03985,Intracellular trafficking_ assembly_ and processing,Peptidases,,gamma-glutamyltranspeptidase Ggt,ggt,0,,4,H,32.98352682,41.46669352,40.71343079,38.38788371
fig.6666666.52381.peg.798,SY28_RS03990,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,0,,4,H,33.8656667,76.33474897,51.2784453,53.82628699
fig.6666666.52381.peg.799,SY28_RS03995,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,3,A,4,H,51.05472623,98.54877038,36.8736425,62.15904637
fig.6666666.52381.peg.8,SY28_RS00040,Unknown function,General,,hypothetical protein,,1,D,3,G,863.2438817,1188.181947,1045.237748,1032.221192
fig.6666666.52381.peg.80,SY28_RS00395,Unknown function,General,,hypothetical protein,,1,D,3,G,9.347652994,7.513601837,46.88667615,21.24931033
fig.6666666.52381.peg.800,SY28_RS04000,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,1,D,3,G,67.17345308,152.609747,126.5134224,115.4322075
fig.6666666.52381.peg.804,SY28_RS04020,Unknown function,General,,hypothetical protein,,1,D,3,G,31.65646635,36.39672897,4.882748851,24.31198139
fig.6666666.52381.peg.805,SY28_RS04025,Unknown function,Enzymes of unknown specificity,,highly conserved protein containing a thioredoxin domain,,1,D,3,G,11.39471038,21.74282803,38.28314873,23.80689571
fig.6666666.52381.peg.807,SY28_RS04035,Intracellular trafficking_ assembly_ and processing,Peptidases,ClpXP degradation machine,ATP-dependent Clp protease adaptor protein ClpS,clpS,3,A,4,H,30.98083338,69.8423718,10.70811331,37.17710616
fig.6666666.52381.peg.808,SY28_RS04040,Transport and binding proteins,Cations and iron carrying compounds,,Co/Zn/Cd cation transporter-like protein,,3,A,3,G,13.50533063,117.6968828,35.16759379,55.45660241
fig.6666666.52381.peg.809,SY28_RS04045,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,heat shock proteins,ATP-dependent Clp protease ATPase suunit ClpA,clpA,1,D,2,F,41.56438687,61.65631366,36.09188045,46.43752699
fig.6666666.52381.peg.81,SY28_RS00400,Nucleic acid metabolism,Purine metabolism,,5'-nucleotidase,,3,A,2,F,184.8790056,346.6988927,211.7800726,247.7859903
fig.6666666.52381.peg.810,SY28_RS04050,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urea,xanthine dehydrogenase FeS/FAD binding subunit XdhA,xdhA,3,A,2,F,18.83920489,8.782911425,10.65023224,12.75744952
fig.6666666.52381.peg.811,SY28_RS04055,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urea,xanthine dehydrogenase molybdopterin binding subunit XdhB,xdhB,3,A,2,F,23.12479673,20.8321286,15.25150201,19.73614245
fig.6666666.52381.peg.813,SY28_RS04065,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system ATPase component,,3,A,2,F,56.57105688,64.55731832,41.22108689,54.11648736
fig.6666666.52381.peg.814,SY28_RS04070,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system permease component,,3,A,2,F,42.33097507,24.72010614,33.84674137,33.63260753
fig.6666666.52381.peg.816,SY28_RS04080,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system permease component,,3,A,2,F,128.3195114,92.6124923,79.79780537,100.2432697
fig.6666666.52381.peg.817,SY28_RS04085,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,simple sugar transport system SS,ABC-type simple sugar uptake system substrate-binding component,,4,C,2,F,421.9285494,282.3792265,216.5335021,306.9470927
fig.6666666.52381.peg.818,SY28_RS04090,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urate,adenine deaminase Ade,ade,3,A,2,F,46.86035206,56.23607907,23.88258279,42.32633797
fig.6666666.52381.peg.819,SY28_RS04095,Nucleic acid metabolism,Purine metabolism,xanthine degradation to urate,guanine deaminase GuaD,guaD,3,A,2,F,66.62178295,65.35030358,85.65606851,72.54271835
fig.6666666.52381.peg.82,SY28_RS00405,Unknown function,General,,protein of unknown function DUF4127,,1,D,3,G,138.4022968,97.15558479,117.1508607,117.5695808
fig.6666666.52381.peg.820,SY28_RS04100,Unknown function,Enzymes of unknown specificity,,NUDIX hydrolase,,1,D,3,G,55.94508581,35.71501652,77.39612899,56.35207711
fig.6666666.52381.peg.821,SY28_RS04105,Unknown function,General,,hypothetical protein,,1,D,2,F,17.99113544,38.67183292,29.54329111,28.73541982
fig.6666666.52381.peg.822,SY28_RS04110,Transport and binding proteins,Unknown substrate,,TRAP-type transport system TAXI family substrate-binidng component,,1,D,2,F,172.7821382,233.2942126,240.6699557,215.5821022
fig.6666666.52381.peg.823,SY28_RS04115,Transport and binding proteins,Unknown substrate,,TRAP-type transport system fused permease component,,1,D,3,G,64.07316229,56.93809998,51.61633339,57.54253189
fig.6666666.52381.peg.824,SY28_RS04120,Transport and binding proteins,Unknown substrate,,TRAP-type transport system TAXI family substrate-binidng component,,1,D,4,H,57.52587915,299.6800742,171.9085384,176.3714973
fig.6666666.52381.peg.826,SY28_RS04125,Fatty acid and lipid metabolism,Fatty acid degradation,,3-hydroxyacyl-CoA dehydrogenase FadN,fadN,1,D,3,G,278.6050553,265.6233076,238.9388813,261.0557481
fig.6666666.52381.peg.827,SY28_RS04130,Unknown function,General,,TPR repeat domain protein,,1,D,4,H,42.51720164,33.09549278,56.81868669,44.1437937
fig.6666666.52381.peg.828,SY28_RS04135,Unknown function,Enzymes of unknown specificity,,redoxin domain-containing protein,,2,B,2,F,31.8825061,31.86850394,126.2258327,63.32561424
fig.6666666.52381.peg.829,SY28_RS04140,Regulatory functions,DNA interactions,iron homeostasis,iron-responsive transcriptional regulater Fur,fur,2,B,3,G,97.14170247,95.13241496,170.3481602,120.8740925
fig.6666666.52381.peg.832,SY28_RS04155,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,N-acetylmuramoyl-L-alanine amidase AmiA,amiA,1,D,3,G,43.76567726,27.03087839,60.25484439,43.68380001
fig.6666666.52381.peg.834,SY28_RS04165,Unknown function,General,,membrane protein,,1,D,3,G,45.50289912,16.16591888,31.15930384,30.94270728
fig.6666666.52381.peg.836,SY28_RS04175,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,membrane protein insertion efficiency factor YidD,yidD,4,C,4,H,413.4660316,301.8631888,254.2540615,323.1944273
fig.6666666.52381.peg.837,SY28_RS04180,Translation,Transfer RNA biogenesis,tRNA 5' processing factors,ribonuclease P protein component RnpA,rnpA,1,D,3,G,30.06358965,30.51765929,32.70702449,31.09609114
fig.6666666.52381.peg.838,SY28_RS04185,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L34 RpmH,rpmH,4,C,4,H,1126.187307,739.2786145,536.9696468,800.8118561
fig.6666666.52381.peg.84,SY28_RS00415,Amino acid metabolism,Cysteine and methionine metabolism,methionine degradation,S-adenosylmethionine synthetase MetK,metK,2,B,3,G,390.1048933,362.7236095,481.3727261,411.4004097
fig.6666666.52381.peg.841,SY28_RS04200,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivH,livH,2,B,3,G,21.77753062,16.06188445,21.59973012,19.8130484
fig.6666666.52381.peg.842,SY28_RS04205,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivM,livM,2,B,3,G,40.20533277,12.39005317,21.52596675,24.70711756
fig.6666666.52381.peg.843,SY28_RS04210,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,4,C,4,H,349.1070192,243.8599342,96.65033455,229.8724293
fig.6666666.52381.peg.844,SY28_RS04215,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivF,livF,4,C,3,G,141.6669315,84.34378461,63.3175345,96.44275019
fig.6666666.52381.peg.845,SY28_RS04220,Unknown function,General,,hypothetical protein,,2,B,4,H,187.9264984,212.9269516,204.6818342,201.8450948
fig.6666666.52381.peg.846,SY28_RS04225,Unknown function,General,,protein of unknown function DUF3197,,3,A,3,G,37.01035287,79.1155171,22.14168966,46.08918655
fig.6666666.52381.peg.847,SY28_RS04230,Regulatory functions,DNA interactions,,MarR family transcriptional regulator,,2,B,1,E,148.7526197,157.0853812,229.4315716,178.4231908
fig.6666666.52381.peg.848,SY28_RS04235,Transport and binding proteins,Unknown substrate,,multidrug MFS transporter,,2,B,3,G,110.416931,109.4222308,129.5457894,116.4616504
fig.6666666.52381.peg.849,SY28_RS04240,Amino acid metabolism,General,,bifunctional succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase GabD,gabD,2,B,2,F,140.0482731,147.3818543,133.5992429,140.3431234
fig.6666666.52381.peg.85,SY28_RS00420,Regulatory functions,DNA interactions,,GntR family transcriptional regulator,,1,D,3,G,43.15072372,122.5934643,144.4170841,103.3870907
fig.6666666.52381.peg.850,SY28_RS04245,Intracellular trafficking_ assembly_ and processing,Peptidases,,M23 family peptidase,,2,B,2,F,190.6812113,96.74202577,156.7900109,148.0710827
fig.6666666.52381.peg.851,SY28_RS04246,Regulatory functions,DNA interactions,,LysR family transcriptional regulator,,1,D,3,G,44.34697145,44.57634271,80.76206983,56.56179467
fig.6666666.52381.peg.852,SY28_RS04250,Amino acid metabolism,Arginine and proline metabolism,putrescine degradation,aminobutyraldehyde dehydrogenase Prr,prr,1,D,3,G,38.85192953,48.18279133,37.42570877,41.48680987
fig.6666666.52381.peg.853,SY28_RS04255,Unknown function,Enzymes of unknown specificity,,FAD dependent oxidoreductase,,1,D,3,G,7.267634023,28.59184591,34.4625283,23.44066941
fig.6666666.52381.peg.854,SY28_RS04260,Unknown function,General,,hypothetical protein,,1,D,3,G,16.33910616,33.16578939,24.93621402,24.81370319
fig.6666666.52381.peg.855,SY28_RS04265,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,5-aminolevulinate biosynthesis (glutamate pathway),aminotransferase,,1,D,3,G,50.61009778,42.08225764,35.01876854,42.57037465
fig.6666666.52381.peg.857,SY28_RS04275,Unknown function,Enzymes of unknown specificity,,amidohydrolase,,1,D,3,G,73.63658866,39.58822578,79.17096779,64.13192741
fig.6666666.52381.peg.858,SY28_RS04280,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,1,D,3,G,72.52701354,208.6081993,275.938404,185.6912056
fig.6666666.52381.peg.86,SY28_RS00425,Amino acid metabolism,Arginine and proline metabolism,proline degradation,proline dehydrogenase,,1,D,3,G,57.56271404,83.61796822,164.1905187,101.7904003
