protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_011132961.1,K08591,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],K08591  plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275],Metabolism,
WP_011132961.1,K08591,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K08591  plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275],Metabolism,
WP_011132962.1,K01591,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K01591  pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23],AA/Nucleotide,
WP_011132963.1,K01866,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01866  YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",Genetic Info,
WP_011132963.1,K01866,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01866  YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",AA/Nucleotide,
WP_011132963.1,K01866,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01866  YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",Genetic Info,
WP_011132963.1,K01866,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K01866  YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",Genetic Info,
WP_011132966.1,K01255,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K01255  CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]",AA/Nucleotide,
WP_011132966.1,K01255,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K01255  CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]",Metabolism,
WP_011132967.1,K07304,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07304  msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11],Metabolism,
WP_011132968.1,K00748,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],K00748  lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182],Energy/Carbohydrate/Glycan,
WP_011132968.1,K00748,09180 Brite Hierarchies,09181 Protein families: metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],K00748  lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182],Metabolism,
WP_011132970.1,K02372,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K02372  fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],Metabolism,
WP_011132970.1,K02372,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K02372  fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],Metabolism,
WP_011132970.1,K02372,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K02372  fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],Metabolism,
WP_011132971.1,K02535,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],K02535  lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],Energy/Carbohydrate/Glycan,
WP_011132971.1,K02535,09180 Brite Hierarchies,09181 Protein families: metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],K02535  lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],Metabolism,
WP_011132972.1,K07277,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K07277  SAM50, TOB55, bamA; outer membrane protein insertion porin family",Genetic Info,
WP_011132972.1,K07277,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07277  SAM50, TOB55, bamA; outer membrane protein insertion porin family",Membrane transport,Membrane transport
WP_011132973.1,K01923,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01923  purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],AA/Nucleotide,
WP_011132974.1,K01945,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01945  purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13],AA/Nucleotide,
WP_011132975.1,K07769,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07769  nblS, dfr, dspA, hik33; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_011132975.1,K07769,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07769  nblS, dfr, dspA, hik33; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]",Metabolism,
WP_011132975.1,K07769,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07769  nblS, dfr, dspA, hik33; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]",Env. Info/Cellular Process,
WP_011132976.1,K08482,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99995 Signaling proteins,K08482  kaiC; circadian clock protein KaiC,Env. Info/Cellular Process,
WP_011132977.1,K08481,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99995 Signaling proteins,K08481  kaiB; circadian clock protein KaiB,Env. Info/Cellular Process,
WP_011132978.1,K02888,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02888  RP-L21, MRPL21, rplU; large subunit ribosomal protein L21",Genetic Info,
WP_011132978.1,K02888,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02888  RP-L21, MRPL21, rplU; large subunit ribosomal protein L21",Genetic Info,
WP_011132979.1,K02899,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02899  RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27",Genetic Info,
WP_011132979.1,K02899,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02899  RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27",Genetic Info,
WP_011132981.1,K03177,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K03177  truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]",Genetic Info,
WP_011132982.1,K06381,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99978 Cell growth,K06381  spoIID; stage II sporulation protein D,Env. Info/Cellular Process,
WP_011132983.1,K00784,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00784  rnz; ribonuclease Z [EC:3.1.26.11],Genetic Info,
WP_011132986.1,K02639,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02639  petF; ferredoxin,Photosynthesis/Carbon fixation,
WP_011132986.1,K02639,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02639  petF; ferredoxin,Photosynthesis/Carbon fixation,
WP_011132987.1,K02687,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K02687  prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-],Genetic Info,
WP_011132988.1,K00058,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K00058  serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",Energy/Carbohydrate/Glycan,
WP_011132988.1,K00058,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K00058  serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",AA/Nucleotide,
WP_011132988.1,K00058,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],"K00058  serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",AA/Nucleotide,
WP_011132988.1,K00058,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00058  serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",Env. Info/Cellular Process,
WP_011132992.1,K00275,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],"K00275  pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]",Metabolism,
WP_011132993.1,K15977,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99999 Others,K15977  K15977; putative oxidoreductase,Metabolism,
WP_011132994.1,K01669,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K01669  phr, PHR1; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]",Genetic Info,
WP_011132998.1,K01925,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ko00470],K01925  murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],AA/Nucleotide,
WP_011132998.1,K01925,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K01925  murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],Energy/Carbohydrate/Glycan,
WP_011132998.1,K01925,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01925  murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],Metabolism,
WP_011133000.1,K06911,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K06911  PIR; quercetin 2,3-dioxygenase [EC:1.13.11.24]",Metabolism,
WP_011133002.1,K08983,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K08983  K08983; putative membrane protein,Uncharacterized,
WP_011133012.1,K10255,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K10255  FAD6, desA; acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]",Env. Info/Cellular Process,
WP_011133012.1,K10255,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K10255  FAD6, desA; acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]",Metabolism,
WP_011133014.1,K17623,09180 Brite Hierarchies,09181 Protein families: metabolism,01009 Protein phosphatases and associated proteins [BR:ko01009],"K17623  PUDP, HDHD1; pseudouridine 5'-phosphatase [EC:3.1.3.96]",Metabolism,
WP_011133019.1,K11720,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11720  lptG; lipopolysaccharide export system permease protein,Membrane transport,Membrane transport
WP_011133019.1,K11720,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11720  lptG; lipopolysaccharide export system permease protein,Membrane transport,Membrane transport
WP_011133062.1,K02825,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K02825  pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9],AA/Nucleotide,
WP_011133062.1,K02825,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K02825  pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9],Genetic Info,
WP_011133063.1,K15633,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K15633  gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",Energy/Carbohydrate/Glycan,
WP_011133063.1,K15633,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K15633  gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",Energy/Carbohydrate/Glycan,
WP_011133063.1,K15633,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K15633  gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",AA/Nucleotide,
WP_011133064.1,K03075,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03075  secG; preprotein translocase subunit SecG,Genetic Info,
WP_011133064.1,K03075,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03075  secG; preprotein translocase subunit SecG,Membrane transport,Membrane transport
WP_011133064.1,K03075,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K03075  secG; preprotein translocase subunit SecG,Env. Info/Cellular Process,
WP_011133064.1,K03075,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03075  secG; preprotein translocase subunit SecG,Env. Info/Cellular Process,
WP_011133065.1,K04077,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011133065.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011133065.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011133065.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011133065.1,K04077,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K04077  groEL, HSPD1; chaperonin GroEL",Env. Info/Cellular Process,
WP_011133066.1,K04078,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K04078  groES, HSPE1; chaperonin GroES",Genetic Info,
WP_011133066.1,K04078,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04078  groES, HSPE1; chaperonin GroES",Genetic Info,
WP_011133067.1,K02112,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02112  ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",Energy/Carbohydrate/Glycan,
WP_011133067.1,K02112,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02112  ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",Photosynthesis/Carbon fixation,
WP_011133067.1,K02112,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02112  ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",Photosynthesis/Carbon fixation,
WP_011133068.1,K02114,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02114  ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",Energy/Carbohydrate/Glycan,
WP_011133068.1,K02114,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02114  ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",Photosynthesis/Carbon fixation,
WP_011133068.1,K02114,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02114  ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",Photosynthesis/Carbon fixation,
WP_011133069.1,K19032,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],K19032  PSRP3; 30S ribosomal protein 3,Genetic Info,
WP_011133071.1,K01262,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01262  pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9],Metabolism,
WP_011133072.1,K03699,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03699  tlyC; magnesium and cobalt exporter, CNNM family",Membrane transport,Membrane transport
WP_011133072.1,K03699,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02042 Bacterial toxins [BR:ko02042],"K03699  tlyC; magnesium and cobalt exporter, CNNM family",Env. Info/Cellular Process,
WP_011133073.1,K03595,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03595  era, ERAL1; GTPase",Genetic Info,
WP_011133073.1,K03595,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K03595  era, ERAL1; GTPase",Genetic Info,
WP_011133074.1,K00969,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00969  nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18],Metabolism,
WP_011133075.1,K01950,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],"K01950  E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]",Metabolism,
WP_011133078.1,K02639,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02639  petF; ferredoxin,Photosynthesis/Carbon fixation,
WP_011133078.1,K02639,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02639  petF; ferredoxin,Photosynthesis/Carbon fixation,
WP_011133079.1,K02115,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02115  ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",Energy/Carbohydrate/Glycan,
WP_011133079.1,K02115,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02115  ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",Photosynthesis/Carbon fixation,
WP_011133079.1,K02115,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02115  ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",Photosynthesis/Carbon fixation,
WP_011133080.1,K02111,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02111  ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",Energy/Carbohydrate/Glycan,
WP_011133080.1,K02111,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02111  ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",Photosynthesis/Carbon fixation,
WP_011133080.1,K02111,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02111  ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",Photosynthesis/Carbon fixation,
WP_011133081.1,K02113,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02113  ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",Energy/Carbohydrate/Glycan,
WP_011133081.1,K02113,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02113  ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",Photosynthesis/Carbon fixation,
WP_011133081.1,K02113,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02113  ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",Photosynthesis/Carbon fixation,
WP_011133082.1,K02109,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Energy/Carbohydrate/Glycan,
WP_011133082.1,K02109,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Photosynthesis/Carbon fixation,
WP_011133082.1,K02109,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Photosynthesis/Carbon fixation,
WP_011133083.1,K02109,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Energy/Carbohydrate/Glycan,
WP_011133083.1,K02109,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Photosynthesis/Carbon fixation,
WP_011133083.1,K02109,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02109  ATPF0B, atpF; F-type H+-transporting ATPase subunit b",Photosynthesis/Carbon fixation,
WP_011133084.1,K02108,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02108  ATPF0A, atpB; F-type H+-transporting ATPase subunit a",Energy/Carbohydrate/Glycan,
WP_011133084.1,K02108,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],"K02108  ATPF0A, atpB; F-type H+-transporting ATPase subunit a",Photosynthesis/Carbon fixation,
WP_011133084.1,K02108,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],"K02108  ATPF0A, atpB; F-type H+-transporting ATPase subunit a",Photosynthesis/Carbon fixation,
WP_011133084.1,K02108,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K02108  ATPF0A, atpB; F-type H+-transporting ATPase subunit a",Genetic Info,
WP_011133087.1,K06196,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K06196  ccdA; cytochrome c-type biogenesis protein,Membrane transport,Membrane transport
WP_011133088.1,K07399,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,"K07399  resB, ccs1; cytochrome c biogenesis protein",Genetic Info,
WP_011133089.1,K09457,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K09457  queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13],Metabolism,
WP_011133089.1,K09457,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K09457  queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13],Genetic Info,
WP_011133091.1,K04751,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K04751  glnB; nitrogen regulatory protein P-II 1,Env. Info/Cellular Process,
WP_011133092.1,K06442,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06442  tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227],Genetic Info,
WP_011133093.1,K01756,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K01756  purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]",AA/Nucleotide,
WP_011133093.1,K01756,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01756  purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]",AA/Nucleotide,
WP_011133094.1,K01679,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Energy/Carbohydrate/Glycan,
WP_011133094.1,K01679,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Energy/Carbohydrate/Glycan,
WP_011133094.1,K01679,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],"K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]",Photosynthesis/Carbon fixation,
WP_011133096.1,K00652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K00652  bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47],Metabolism,
WP_011133096.1,K00652,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K00652  bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47],AA/Nucleotide,
WP_011133098.1,K02169,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K02169  bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197],Metabolism,
WP_011133099.1,K01935,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K01935  bioD; dethiobiotin synthetase [EC:6.3.3.3],Metabolism,
WP_011133100.1,K00833,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],K00833  bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62],Metabolism,
WP_011133100.1,K00833,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K00833  bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62],AA/Nucleotide,
WP_011133103.1,K03501,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03501  gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]",Genetic Info,
WP_011133103.1,K03501,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K03501  gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]",Genetic Info,
WP_011133104.1,K07079,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07079  K07079; uncharacterized protein,Uncharacterized,
WP_011133105.1,K05337,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99982 Energy metabolism,K05337  fer; ferredoxin,Energy/Carbohydrate/Glycan,
WP_011133109.1,K06941,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06941  rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192],Genetic Info,
