baseMean,log2FoldChange (positive means more highly expressed in UV treatment),lfcSE,stat,pvalue,padj,gene
251.8783008,-0.497808591,0.206929228,-2.40569491,0.016141739,0.045016538,MIT0604_00922
246.5872809,-0.70907922,0.204536955,-3.46675358,5.27E-04,0.002390971,MIT0604_00923
405.4390282,-0.266750532,0.13807136,-1.931975833,0.053362489,0.117077186,MIT0604_00924
883.1763332,-0.408527967,0.139136978,-2.936156673,0.003323064,0.011789104,MIT0604_00925
10634.6451,-0.742196879,0.117956677,-6.292114157,3.13E-10,5.05E-09,MIT0604_00926
252.0267851,-0.297344034,0.171015389,-1.738697526,0.082087981,0.166205834,MIT0604_00927
157.5517593,-0.52499016,0.183801308,-2.856291755,0.004286211,0.01452628,MIT0604_00928
111.6497596,-0.393798541,0.228647399,-1.72229618,0.085015879,0.170281316,MIT0604_00929
206.7891813,0.254548906,0.148655038,1.712346311,0.086832867,0.172905524,MIT0604_00930
523.8429615,-0.258454175,0.205031905,-1.260555892,0.207468899,0.342215017,MIT0604_00931
586.6999379,-0.19361678,0.174065282,-1.112322788,0.265999389,0.415966959,MIT0604_00932
1331.740819,-0.329366296,0.15395092,-2.139424023,0.032401343,0.079428286,MIT0604_00933
1784.943152,-0.283425672,0.156937363,-1.805979572,0.07092153,0.146939649,MIT0604_00934
1065.995304,-0.065594737,0.110216001,-0.595147131,0.551745127,0.68232117,MIT0604_00935
340.0782282,-0.240811351,0.177074711,-1.359942079,0.173848254,0.299495997,MIT0604_00936
283.9163671,-0.230162196,0.254630179,-0.903907763,0.366044312,0.518141378,MIT0604_00937
489.5069939,-1.098785119,0.183528307,-5.987006233,2.14E-09,2.96E-08,MIT0604_00938
763.7551713,0.222837616,0.175621682,1.268850256,0.204494477,0.338368957,MIT0604_00939
795.9037766,0.17427285,0.101455595,1.71772538,0.085846718,0.171442177,MIT0604_00940
205.3829749,0.194374109,0.315790215,0.615516568,0.538213631,0.66933372,MIT0604_00941
371.3064073,0.942612899,0.149847995,6.290460541,3.17E-10,5.06E-09,MIT0604_00942
61.08716207,-0.644482972,0.269988276,-2.387077621,0.016982905,0.046851761,MIT0604_00943
351.0318594,-0.123146543,0.148460211,-0.829491904,0.406826116,0.552603224,MIT0604_00945
1125.493323,-0.096011379,0.117577527,-0.816579337,0.414168867,0.559318797,MIT0604_00946
237.3782156,-0.265047502,0.270330823,-0.980456089,0.326861035,0.482217114,MIT0604_00947
1061.437488,-0.288070026,0.108869643,-2.646008722,0.008144772,0.024946541,MIT0604_00948
612.4737623,-0.243196342,0.11655481,-2.086540583,0.036929683,0.088106132,MIT0604_00949
744.8898309,-0.428142272,0.115186251,-3.716956401,2.02E-04,0.001019139,MIT0604_00950
625.1294886,-0.208563118,0.153005905,-1.363105026,0.172849413,0.298427342,MIT0604_00951
679.0238898,0.059622664,0.156522888,0.38091978,0.703262775,0.802440859,MIT0604_00952
1189.018156,0.212679129,0.129558716,1.641565582,0.100680065,0.194878775,MIT0604_00953
6612.083133,0.226555551,0.078188059,2.89757226,0.003760631,0.01304023,MIT0604_00954
4471.207678,-0.568287279,0.145803208,-3.897632208,9.71E-05,5.40E-04,MIT0604_00955
4708.568466,0.272832106,0.124048114,2.199405514,0.027849101,0.070379148,MIT0604_00956
3605.564041,0.140896033,0.110896853,1.270514263,0.203901506,0.338238559,MIT0604_00957
1647.278045,0.221133751,0.110810722,1.995598867,0.045977603,0.104341633,MIT0604_00958
2870.439518,0.138925596,0.149385516,0.92998036,0.352381254,0.507078784,MIT0604_00959
152.4452046,0.206134385,0.318308283,0.647593531,0.517247882,0.652376103,MIT0604_00960
1070.44956,0.136259756,0.116237734,1.172250627,0.241096448,0.38556596,MIT0604_00961
563.8346584,1.998385924,0.208419695,9.58827775,8.96E-22,3.37E-20,MIT0604_00962
1793.584919,3.497518568,0.119186897,29.34482446,2.78E-189,8.14E-187,MIT0604_00963
1602.123511,4.540209842,0.110694621,41.01563217,0,0,MIT0604_00964
62.7361974,-0.287279368,0.300976802,-0.954490069,0.339835634,0.495825761,MIT0604_00965
4.731931379,0.417189643,0.940910693,0.443389203,0.657484244,0.76731485,MIT0604_00966
120.0676947,0.071989302,0.210828079,0.341459745,0.732757504,0.820993219,MIT0604_00967
269.5065418,0.299166584,0.177363646,1.686741278,0.091653111,0.180277323,MIT0604_00968
28.98522813,-0.142894109,0.41154303,-0.347215474,0.728429446,0.817486336,MIT0604_00969
44.56662084,-0.492980528,0.361643386,-1.363167548,0.172829712,0.298427342,MIT0604_00970
2233.193659,0.297150853,0.099963944,2.972580335,0.002953079,0.010642523,MIT0604_00971
1978.192486,0.205706552,0.102058859,2.015567825,0.043845187,0.10084393,MIT0604_00972
411.1316694,-0.265927435,0.257501861,-1.032720441,0.301734745,0.454155164,MIT0604_00973
713.2633557,0.301713081,0.164695109,1.831949247,0.066958982,0.140268482,MIT0604_00974
964.7904523,0.291960301,0.196692162,1.484351474,0.137715701,0.249031838,MIT0604_00975
255.3937368,-0.241740406,0.168067149,-1.438356083,0.150333047,0.268059013,MIT0604_00976
547.8338862,0.489760617,0.133041465,3.681262945,2.32E-04,0.00115589,MIT0604_00977
371.7065609,0.533838176,0.266168121,2.005642805,0.044894371,0.102795054,MIT0604_00978
260.8098464,-0.050702665,0.169092141,-0.299852287,0.76428983,0.845219493,MIT0604_00979
795.83362,-0.312432684,0.135532434,-2.305224471,0.021154005,0.055873869,MIT0604_00980
12407.79271,-1.062993067,0.10699442,-9.935032756,2.93E-23,1.25E-21,MIT0604_00981
2175.419499,-0.207769226,0.100681749,-2.063623515,0.039053426,0.092418917,MIT0604_00982
118.1165471,0.074014077,0.216741764,0.341485074,0.73273844,0.820993219,MIT0604_00983
637.7474134,0.105192044,0.131666372,0.798928706,0.424331753,0.568748021,MIT0604_00984
45.0118322,-0.150592815,0.429378788,-0.350722529,0.725796522,0.817219736,MIT0604_00985
618.0721647,-0.53078718,0.139546218,-3.803665811,1.43E-04,7.44E-04,MIT0604_00986
41.6662415,0.572756719,0.422936325,1.354238653,0.175660251,0.301658166,MIT0604_00987
200.7282785,-0.294677684,0.32400095,-0.909496359,0.363088179,0.51556701,MIT0604_00988
1220.251763,-0.650854233,0.115458689,-5.637117816,1.73E-08,2.08E-07,MIT0604_00989
3438.111526,-0.456456571,0.091540082,-4.986412069,6.15E-07,5.94E-06,MIT0604_00990
170.9183106,-0.227588202,0.151734243,-1.499913258,0.133636873,0.243159715,MIT0604_00991
893.8437361,0.22332051,0.262662322,0.850219051,0.395203312,0.542168028,MIT0604_00992
646.8405698,0.130456589,0.17170391,0.75977646,0.447388216,0.590460141,MIT0604_00993
1282.755966,-0.190900197,0.0982178,-1.94364155,0.051938692,0.115187976,MIT0604_00994
4321.104286,0.240265439,0.096631299,2.486414239,0.012903767,0.037227617,MIT0604_00995
12135.10426,-0.018114316,0.101533213,-0.178407793,0.85840273,0.908557594,MIT0604_00996
392.29182,0.681371455,0.329745301,2.066356831,0.038794799,0.092019645,MIT0604_00997
393.6786097,0.864915452,0.216649064,3.992241813,6.55E-05,3.87E-04,MIT0604_00998
2423.323376,0.572915516,0.142345274,4.02482991,5.70E-05,3.45E-04,MIT0604_00999
5199.826812,0.053650626,0.121952833,0.439929313,0.659988305,0.76892206,MIT0604_01000
12799.6726,-1.023551923,0.071462511,-14.32292141,1.57E-46,1.34E-44,MIT0604_01001
624.3144899,0.43071233,0.187106801,2.301959777,0.021337441,0.056139763,MIT0604_01002
1107.215129,0.397322751,0.084320416,4.712058689,2.45E-06,2.07E-05,MIT0604_01003
1824.525111,0.13675145,0.157284456,0.869453045,0.38459938,0.532863658,MIT0604_01004
2807.364802,0.103418508,0.113084562,0.914523665,0.360441749,0.513745851,MIT0604_01006
657.9575453,-0.702347246,0.180948523,-3.881475423,1.04E-04,5.67E-04,MIT0604_01007
458.2340648,-0.057062035,0.153678379,-0.371308156,0.710408024,0.808790448,MIT0604_01008
2201.649284,0.026682598,0.131473931,0.202949723,0.83917433,0.897956013,MIT0604_01009
2033.539534,0.285441424,0.087966003,3.244906169,0.001174893,0.004819652,MIT0604_01010
1285.426102,0.345735125,0.083801094,4.125663628,3.70E-05,2.34E-04,MIT0604_01011
242.3784957,0.116517407,0.15083609,0.772476976,0.439831978,0.583497122,MIT0604_01012
1331.001148,0.56711255,0.085699156,6.617481127,3.65E-11,6.68E-10,MIT0604_01013
1257.628501,0.515712569,0.085459534,6.034582051,1.59E-09,2.22E-08,MIT0604_01014
387.5418066,-0.007407744,0.136072878,-0.054439536,0.95658498,0.967933492,MIT0604_01015
343.4552023,0.122624446,0.191948594,0.638840035,0.522927001,0.656303845,MIT0604_01016
188.6919383,-0.150949995,0.214383736,-0.704111224,0.481363511,0.623245482,MIT0604_01017
189.9900998,0.232889002,0.197047208,1.181894452,0.237247583,0.380898669,MIT0604_01018
217.4024609,0.03456163,0.231649703,0.149197817,0.881397543,0.921931921,MIT0604_01019
3026.652103,0.217177327,0.133680808,1.624596151,0.104248638,0.199809889,MIT0604_01020
1874.102429,0.481564242,0.151636673,3.175776899,0.001494358,0.005962868,MIT0604_01021
454.5266622,0.327767219,0.160990911,2.035936167,0.041756765,0.097353188,MIT0604_01022
433.3569834,0.253497454,0.165406654,1.532571072,0.125381574,0.230876664,MIT0604_01023
1056.815452,-0.653026642,0.09824586,-6.646861683,2.99E-11,5.57E-10,MIT0604_01024
1605.225926,0.094452891,0.08533782,1.106811615,0.268375385,0.418403971,MIT0604_01025
1678.64469,-0.356333862,0.078791656,-4.522482193,6.11E-06,4.65E-05,MIT0604_01026
148.1478042,-1.117051583,0.193390268,-5.776152007,7.64E-09,9.90E-08,MIT0604_01027
197.0777727,0.010186645,0.184952362,0.055077126,0.956077019,0.967908976,MIT0604_01028
294.6656879,0.245147914,0.143567692,1.707542344,0.087721294,0.174166333,MIT0604_01029
177.9730818,-0.261757573,0.238033814,-1.0996655,0.271477892,0.422613329,MIT0604_01030
389.5145524,9.93E-04,0.158615688,0.006262466,0.995003308,0.996463684,MIT0604_01031
357.1125888,-0.403120284,0.239882165,-1.680492938,0.092861447,0.182425511,MIT0604_01032
1694.844574,0.294614301,0.09270618,3.177935936,0.001483275,0.005935245,MIT0604_01033
3665.652901,0.476235565,0.159593743,2.984049101,0.002844611,0.010379727,MIT0604_01034
6355.89384,0.526690618,0.092692864,5.682105346,1.33E-08,1.63E-07,MIT0604_01035
2863.805255,0.958591508,0.104265781,9.193730631,3.79E-20,1.27E-18,MIT0604_01036
2009.489023,-0.313969837,0.123957221,-2.532888631,0.011312689,0.033233455,MIT0604_01037
228.6992041,-0.436168273,0.296276979,-1.472163901,0.140976623,0.254478966,MIT0604_01038
143.1315995,0.259230631,0.203506421,1.273820403,0.202727072,0.336563112,MIT0604_01039
539.7801862,-0.359792281,0.107982887,-3.331937957,8.62E-04,0.003708832,MIT0604_01040
686.7118729,0.120435676,0.101827749,1.182739257,0.236912501,0.380659253,MIT0604_01041
473.6609038,0.345555196,0.143702029,2.404664689,0.016187311,0.045082211,MIT0604_01042
1232.148033,-0.096840708,0.108768313,-0.890339337,0.373283705,0.522291007,MIT0604_01044
608.3892476,0.190929435,0.109119955,1.749720624,0.080166533,0.163284471,MIT0604_01045
197.6912571,-0.022841006,0.142877433,-0.15986434,0.87298794,0.91829718,MIT0604_01046
66.20052966,0.285550566,0.427377635,0.668145786,0.504040538,0.64164862,MIT0604_01047
521.2083832,0.282504751,0.132080481,2.138883426,0.032445111,0.079428286,MIT0604_01048
78.15732054,0.209188172,0.409045185,0.511406024,0.609066778,0.729454648,MIT0604_01049
344.205422,-0.17236127,0.16291363,-1.057991713,0.290059221,0.441739652,MIT0604_01050
109.2074604,-0.956781991,0.464166272,-2.061291501,0.039275239,0.092729427,MIT0604_01051
213.0343856,-0.444034063,0.717030925,-0.61926766,0.535740046,0.66766602,MIT0604_01052
93.31201095,-0.092855274,0.286487317,-0.324116528,0.745849814,0.83066081,MIT0604_01053
11.28562937,1.257852024,0.792496241,1.587202513,0.112466786,0.211016967,MIT0604_01054
134.4274515,-0.422994823,0.201861819,-2.09546721,0.03612948,0.086600757,MIT0604_01055
416.3658337,-0.201802887,0.14477841,-1.393874176,0.163355604,0.285954231,MIT0604_01056
309.1321486,-0.160357433,0.370880538,-0.432369501,0.665472881,0.774430351,MIT0604_01057
26790.09595,0.393929278,0.158447785,2.486177252,0.012912363,0.037227617,MIT0604_01058
67.80523356,0.81933794,0.285773661,2.867086974,0.004142691,0.014129275,MIT0604_01059
1371.550209,0.139526474,0.128522848,1.085616112,0.277648868,0.428941308,MIT0604_01060
1168.995258,0.291475571,0.202405916,1.440054604,0.149851951,0.267434127,MIT0604_01061
205.1928214,1.812749803,0.363760209,4.98336475,6.25E-07,6.01E-06,MIT0604_01062
4550.615369,0.49930164,0.122040419,4.091280943,4.29E-05,2.66E-04,MIT0604_01063
215.9798593,0.342151968,0.167321902,2.044872569,0.040867423,0.095510631,MIT0604_01064
210.7145977,-0.164105311,0.195487306,-0.839467861,0.401206817,0.547513569,MIT0604_01065
291.2360966,-0.027096629,0.160104063,-0.169243854,0.865604837,0.912460122,MIT0604_01066
2983.542223,-0.317975602,0.082069339,-3.874474997,1.07E-04,5.80E-04,MIT0604_01067
275.1706635,-0.618974721,0.213267643,-2.902337702,0.00370389,0.01296045,MIT0604_01068
1003.734261,-0.166720548,0.213093229,-0.782383134,0.433989443,0.578746834,MIT0604_01069
9358.463369,-0.341102527,0.095500926,-3.571719563,3.55E-04,0.001696165,MIT0604_01070
3053.98342,-0.063459174,0.096911106,-0.654818387,0.512584691,0.649295088,MIT0604_01071
1096.549484,-0.485561699,0.179750867,-2.701303795,0.006906822,0.021751176,MIT0604_01072
239.4476356,-0.872550807,0.188940536,-4.618123916,3.87E-06,3.10E-05,MIT0604_01073
377.987944,0.232911571,0.219284924,1.062141285,0.28817155,0.440543065,MIT0604_01074
811.7267409,-0.298170275,0.178533799,-1.670105478,0.094898496,0.185359945,MIT0604_01075
111.3047057,-0.85124615,0.289640668,-2.93897316,0.003293016,0.011723137,MIT0604_01076
34.73508938,-0.015290401,0.479865943,-0.0318639,0.974580587,0.981291915,MIT0604_01077
245.5130945,0.61168075,0.35880234,1.704784727,0.088234581,0.174846261,MIT0604_01078
476.4942123,1.077083945,0.499470339,2.156452268,0.031048367,0.077082048,MIT0604_01079
22.02874212,-0.428606293,0.508083372,-0.843574731,0.39890709,0.545466141,MIT0604_01080
321.1781676,-0.152171828,0.252658705,-0.602282148,0.546986342,0.67818355,MIT0604_01081
350.709703,-0.226165002,0.140848941,-1.605727383,0.108333822,0.204763928,MIT0604_01082
600.0581212,-0.375588522,0.156936981,-2.393244216,0.016700121,0.046196146,MIT0604_01083
12703.30235,-0.622195514,0.189522726,-3.282959933,0.001027233,0.004273872,MIT0604_01084
193.5427494,1.044177424,0.275494764,3.79018973,1.51E-04,7.78E-04,MIT0604_01085
945.8157003,0.874131591,0.095231771,9.178991226,4.35E-20,1.44E-18,MIT0604_01086
48.718302,0.087096418,0.432982459,0.201154611,0.840577681,0.898518283,MIT0604_01087
1277.857787,0.03627205,0.092388004,0.392605622,0.694610786,0.795228344,MIT0604_01088
278.0466846,-0.640581128,0.304501145,-2.103706797,0.035404031,0.085261237,MIT0604_01089
3172.64542,-0.680920721,0.100456119,-6.778290126,1.22E-11,2.37E-10,MIT0604_01090
693.7810344,-0.334813545,0.135724545,-2.466860693,0.013630337,0.03885975,MIT0604_01091
412.6529264,-0.341499633,0.120425233,-2.835781384,0.004571373,0.015365517,MIT0604_01092
309.9387312,-0.04496193,0.172234434,-0.26105076,0.794053364,0.868747854,MIT0604_01093
500.3243648,-0.252045059,0.165965042,-1.518663544,0.128847207,0.23591212,MIT0604_01094
25.84029323,0.30968029,0.499590797,0.619867883,0.535344772,0.66766602,MIT0604_01096
159.2098086,0.068646918,0.197620377,0.347367613,0.728315161,0.817486336,MIT0604_01097
398.1918969,-0.20916876,0.139197749,-1.502673436,0.132923276,0.242076464,MIT0604_01098
344.6050136,-0.177044812,0.192535936,-0.919541644,0.357812334,0.511839167,MIT0604_01099
84.37064389,-0.399048391,0.296151465,-1.34744696,0.177836325,0.30437371,MIT0604_01100
57.20892392,0.281488108,0.267667288,1.051634325,0.292967353,0.4438965,MIT0604_01101
123.3074691,0.19564425,0.330090591,0.592698656,0.553382841,0.682592708,MIT0604_01102
91.40355974,0.025915759,0.265472054,0.097621421,0.922232914,0.949603005,MIT0604_01103
189.2246736,-1.102168346,0.171956473,-6.40957753,1.46E-10,2.47E-09,MIT0604_01104
118.1958781,0.422913927,0.211769482,1.997048508,0.045819914,0.104330771,MIT0604_01105
380.9826574,0.610985942,0.220724387,2.768094418,0.005638512,0.018262711,MIT0604_01106
1731.856771,-0.410405673,0.152865081,-2.684757501,0.007258245,0.022718084,MIT0604_01107
1601.074542,-0.470053441,0.107609969,-4.368121696,1.25E-05,8.85E-05,MIT0604_01108
11.29191064,-0.020776957,0.63697921,-0.032617951,0.973979254,0.981169062,MIT0604_01109
206.8605666,1.217427705,0.25684721,4.739890711,2.14E-06,1.82E-05,MIT0604_01110
122.8881258,-0.14660282,0.227068293,-0.64563316,0.518516957,0.653274519,MIT0604_01111
281.9423748,-0.184309398,0.150198492,-1.227105512,0.219782936,0.358482606,MIT0604_01112
266.5010037,-0.024837204,0.164515341,-0.150971963,0.879997833,0.920938427,MIT0604_01113
2117.092569,0.185130751,0.172076817,1.075861086,0.281989388,0.433357565,MIT0604_01114
3310.908375,-0.137309986,0.11376104,-1.20700361,0.227430754,0.368024311,MIT0604_01115
361.3021763,0.233498178,0.2518369,0.927180163,0.353833001,0.508634938,MIT0604_01116
146.9578611,0.049528555,0.216688729,0.228570058,0.819203099,0.884912266,MIT0604_01117
37.29237449,0.183040776,0.392816303,0.465970416,0.641236676,0.75221288,MIT0604_01118
64.12249192,0.00341519,0.45325988,0.007534728,0.993988213,0.995934348,MIT0604_01119
1595.882624,0.540598736,0.093765517,5.765432231,8.14E-09,1.05E-07,MIT0604_01120
238.2004173,-0.205265231,0.217714435,-0.942818656,0.345773668,0.502953411,MIT0604_01121
235.1728836,0.313413529,0.164491348,1.905349634,0.056734638,0.12276512,MIT0604_01122
73.88435417,-0.519338271,0.348188814,-1.491542091,0.135819229,0.246037135,MIT0604_01123
7.055861298,0.702853825,0.805432526,0.872641473,0.382858528,0.531690235,MIT0604_01124
623.8807426,0.144313704,0.139577673,1.033931149,0.301168352,0.453636215,MIT0604_01125
11.18749089,0.526446293,0.565150805,0.931514718,0.351587375,0.507078784,MIT0604_01126
489.9332688,0.174106761,0.128059042,1.359581938,0.173962257,0.299495997,MIT0604_01127
40.68809708,-0.25817883,0.316212059,-0.816473699,0.41422926,0.559318797,MIT0604_01128
232.2797399,1.481128567,0.199585927,7.421007017,1.16E-13,2.59E-12,MIT0604_01129
646.0546958,-0.304095157,0.109226397,-2.784081194,0.005367959,0.017553056,MIT0604_01130
2816.007913,0.155849113,0.121689254,1.280713853,0.200294192,0.333064347,MIT0604_01131
1339.15679,0.569866236,0.144091641,3.954887548,7.66E-05,4.42E-04,MIT0604_01132
285.3492885,1.558550587,0.178291299,8.741596454,2.30E-18,6.82E-17,MIT0604_01133
133.3063652,-0.076955178,0.200991533,-0.382877713,0.701810437,0.802096726,MIT0604_01134
914.5103649,-0.454564994,0.092745334,-4.901216842,9.52E-07,8.92E-06,MIT0604_01135
51.07944079,1.281091911,0.356074737,3.597817473,3.21E-04,0.001552907,MIT0604_01136
275.0951571,0.129599733,0.243245483,0.532793997,0.594176189,0.715879141,MIT0604_01137
181.6614805,-0.084001961,0.327079909,-0.256823969,0.797314666,0.869955135,MIT0604_01138
706.8843762,-0.139785282,0.110150722,-1.269036465,0.204428059,0.338368957,MIT0604_01139
309.865554,-0.13352659,0.278656746,-0.479179463,0.631810963,0.744206976,MIT0604_01140
321.2735137,0.221454177,0.257366358,0.8604628,0.389533981,0.536953575,MIT0604_01141
878.5287269,-0.348915945,0.153037786,-2.279933307,0.022611644,0.058738624,MIT0604_01142
104.0764259,0.664885212,0.211171483,3.148555866,0.001640794,0.006471492,MIT0604_01143
392.7470466,0.028387436,0.132027288,0.215011887,0.829758051,0.893484866,MIT0604_01144
83.84962568,-0.49490936,0.255874155,-1.934190499,0.05308971,0.116728933,MIT0604_01145
568.2690329,0.18780706,0.14294221,1.313867051,0.188890949,0.318238495,MIT0604_01146
299.8460851,-0.090891842,0.180302091,-0.504108641,0.614185035,0.732439637,MIT0604_01147
20.53975068,0.303367838,0.44495888,0.681788479,0.49537271,0.634958007,MIT0604_01148
61.45759025,0.027597994,0.270710333,0.101946587,0.918799072,0.947974647,MIT0604_01149
57.07112883,0.116896555,0.541742825,0.215778687,0.829160262,0.893311083,MIT0604_01150
119.4460536,0.465975968,0.217180117,2.145573799,0.031906998,0.078596419,MIT0604_01151
265.852507,0.107399681,0.153896112,0.697871307,0.48525768,0.626306728,MIT0604_01152
90.66730507,-0.267070928,0.292312857,-0.913647558,0.360902068,0.513745851,MIT0604_01153
5.286685622,-0.692249509,0.898244685,-0.770669196,0.440903035,0.58416085,MIT0604_01154
63.08176981,0.476610702,0.326837297,1.458250654,0.144771466,0.260410538,MIT0604_01155
54.75301842,-0.6392593,0.303240909,-2.10809057,0.035023156,0.084542925,MIT0604_01156
101.8091965,-1.308263476,0.375144764,-3.487356354,4.88E-04,0.00226433,MIT0604_01157
572.7008178,-0.541923073,0.153140434,-3.538732776,4.02E-04,0.001896317,MIT0604_01158
78.46348443,-1.226842771,0.257220312,-4.76961855,1.85E-06,1.61E-05,MIT0604_01159
171.6188521,-0.429727014,0.160696668,-2.674150109,0.007491891,0.023342315,MIT0604_01160
131.4995547,-0.460449414,0.213455403,-2.157122321,0.030996135,0.077082048,MIT0604_01161
67.39840705,-0.148272795,0.257505285,-0.575804861,0.564747087,0.690859897,MIT0604_01162
6.636637148,-0.40321792,0.845362862,-0.476976146,0.633379108,0.745130479,MIT0604_01163
37.65813171,-0.380746238,0.542723737,-0.701547053,0.482961681,0.624226188,MIT0604_01164
195.3824671,0.038014185,0.185201406,0.205258622,0.837370071,0.896494004,MIT0604_01165
617.7008285,0.146021196,0.172386038,0.847059293,0.396962073,0.543341556,MIT0604_01166
66.71556802,-0.003896341,0.310161395,-0.012562303,0.989976996,0.993373976,MIT0604_01167
258.630274,-0.241779468,0.341555539,-0.707877462,0.479021357,0.620687654,MIT0604_01168
116.9534406,0.315347891,0.196377278,1.605826772,0.108311977,0.204763928,MIT0604_01169
2.138709138,-0.451628713,1.403636601,-0.321756153,0.747637434,0.831607781,MIT0604_01170
3.702152568,1.485434535,1.351417054,1.099168115,0.271694744,0.422613329,MIT0604_01171
82.21456318,-0.478446529,0.246245439,-1.942966053,0.05202026,0.115244018,MIT0604_01172
444.263102,0.284882719,0.20469231,1.391760732,0.163994865,0.286675908,MIT0604_01173
14.03804239,0.589297717,0.800188457,0.73644866,0.461457701,0.603580776,MIT0604_01174
8929.240952,-0.74809327,0.087861272,-8.514482591,1.67E-17,4.82E-16,MIT0604_01175
1729.776289,-0.276635053,0.15269328,-1.811704178,0.070031918,0.145390807,MIT0604_01176
296.2063291,-0.102884295,0.158269888,-0.650056028,0.515656032,0.651572776,MIT0604_01177
2977.391273,0.22613489,0.169976603,1.330388334,0.183390356,0.311794069,MIT0604_01178
301.4505807,0.043787902,0.184786729,0.236964539,0.812684301,0.880192996,MIT0604_01179
1893.366685,1.496483855,0.142112779,10.53025541,6.27E-26,2.92E-24,MIT0604_01180
874.9792652,-0.11120715,0.118030807,-0.942187497,0.346096654,0.502953411,MIT0604_01181
285.6655218,-0.095372705,0.143419604,-0.664990716,0.506056431,0.64381449,MIT0604_01182
2977.450296,-0.785408188,0.124293757,-6.31896731,2.63E-10,4.31E-09,MIT0604_01183
193.2359183,-0.830456293,0.285943039,-2.904271764,0.003681085,0.012902707,MIT0604_01184
5.433440974,-0.433103581,0.951587496,-0.455137949,0.649009998,0.760024866,MIT0604_01185
31.35560602,-1.728670841,0.474651038,-3.641982643,2.71E-04,0.0013249,MIT0604_01186
775.3531143,-0.704918116,0.179065747,-3.936644107,8.26E-05,4.71E-04,MIT0604_01187
334.0277361,-0.676659822,0.152874655,-4.426239404,9.59E-06,6.94E-05,MIT0604_01188
265.9159895,0.734810988,0.185704059,3.956892439,7.59E-05,4.40E-04,MIT0604_01189
76.28933774,-1.984205042,0.425145935,-4.667115167,3.05E-06,2.51E-05,MIT0604_01190
2750.551483,-0.002665638,0.166738301,-0.015986955,0.987244799,0.991118246,MIT0604_01191
84.05251069,0.482005685,0.359694302,1.340042592,0.180231498,0.307701315,MIT0604_01192
18.26295507,0.44374122,0.572252216,0.775429448,0.43808594,0.581791947,MIT0604_01193
223.6241626,0.357009892,0.167555931,2.130690871,0.033114618,0.080601216,MIT0604_01194
111.3303695,-0.164984151,0.191670313,-0.860770498,0.389364456,0.536953575,MIT0604_01195
258.211376,0.475872513,0.159958928,2.974966876,0.002930202,0.010616147,MIT0604_01196
173.8094988,-0.156556762,0.219250532,-0.714054193,0.475193669,0.617209036,MIT0604_01197
286.8821442,-0.456753755,0.186571251,-2.448146496,0.014359326,0.040824361,MIT0604_01198
593.7839854,-0.029637704,0.139333806,-0.212710071,0.831553111,0.89411894,MIT0604_01199
78.84981957,3.05E-04,0.305670872,9.97E-04,0.999204391,0.999204391,MIT0604_01200
1294.167387,-0.213164063,0.087406781,-2.438758884,0.014737798,0.041668885,MIT0604_01201
231.8519181,0.222377414,0.191971205,1.158389425,0.246705153,0.391780797,MIT0604_01202
332.9333014,0.214293571,0.16749327,1.279416007,0.2007506,0.333552336,MIT0604_01203
552.7237837,-0.051833629,0.123948104,-0.418188158,0.675809553,0.781571839,MIT0604_01204
1979.447197,-0.149448303,0.107759544,-1.386868367,0.165481905,0.288290604,MIT0604_01205
269.1923045,-0.250507996,0.175988285,-1.423435628,0.15460991,0.273910535,MIT0604_01206
475.2127608,-0.014788588,0.120593467,-0.122631753,0.902398709,0.936719147,MIT0604_01207
1045.233062,-0.418143201,0.21430696,-1.951141491,0.051040217,0.113936013,MIT0604_01208
491.6008319,0.987988175,0.161842019,6.104645642,1.03E-09,1.49E-08,MIT0604_01209
5778.423561,0.378274215,0.095753626,3.950494957,7.80E-05,4.47E-04,MIT0604_01210
9074.130177,0.155638994,0.107190942,1.451978977,0.146507451,0.262610115,MIT0604_01211
1670.232047,-0.057323438,0.133678521,-0.428815617,0.668057413,0.775913686,MIT0604_01212
6901.642312,-0.38894239,0.162228691,-2.397494466,0.01650763,0.045725466,MIT0604_01213
1450.274474,-0.41570828,0.10974722,-3.787870706,1.52E-04,7.83E-04,MIT0604_01214
1518.217857,0.286583248,0.124729326,2.29764128,0.021582214,0.056434353,MIT0604_01215
3011.717814,-0.401747045,0.168285849,-2.387289533,0.016973118,0.046851761,MIT0604_01216
708.948017,0.520208167,0.099640096,5.220871772,1.78E-07,1.83E-06,MIT0604_01217
529.1523498,-0.069513634,0.13710485,-0.507010759,0.61214727,0.732169306,MIT0604_01218
640.3821124,0.030474231,0.123933589,0.245891619,0.805766132,0.875944383,MIT0604_01219
1198.761672,0.016257451,0.093999585,0.172952371,0.862688866,0.911679973,MIT0604_01220
316.9415179,0.332226743,0.166475551,1.995648856,0.045972158,0.104341633,MIT0604_01221
1375.77546,0.530355989,0.093090324,5.697219258,1.22E-08,1.52E-07,MIT0604_01222
1148.959506,-0.044813984,0.105962351,-0.422923645,0.672350971,0.779241016,MIT0604_01223
2265.616687,-0.139579954,0.096231227,-1.450464248,0.146929102,0.262998864,MIT0604_01224
7726.380235,-0.44594427,0.119922952,-3.718589818,2.00E-04,0.001015079,MIT0604_01225
