seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_003911.12,SPO_RS17010,,SPO_RS17010,SPO3358,Protein Homology,3556739,3557473,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049041.1,metallophosphoesterase family protein,WP_011049041.1,"GO:0016311,GO:0042578,GO:0046872",,"phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA",dephosphorylation|0016311||IEA,,SPO3358,3.1.-.-
NC_003911.12,tdh,tdh,SPO_RS17015,SPO3359,Protein Homology,3557546,3558574,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005979293.1,L-threonine 3-dehydrogenase,WP_044029362.1,"GO:0006567,GO:0008743",,L-threonine 3-dehydrogenase activity|0008743||IEA,threonine catabolic process|0006567||IEA,,SPO3359,1.1.1.103
NC_003911.12,SPO_RS17020,,SPO_RS17020,SPO3360,Protein Homology,3558589,3559773,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005608809.1,glycine C-acetyltransferase,WP_011049043.1,"GO:0009058,GO:0008890,GO:0030170",,"glycine C-acetyltransferase activity|0008890||IEA,pyridoxal phosphate binding|0030170||IEA",biosynthetic process|0009058||IEA,,SPO3360,2.3.1.29
NC_003911.12,SPO_RS17025,,SPO_RS17025,SPO3361,Protein Homology,3559869,3561107,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049044.1,DNA recombination protein RmuC,WP_011049044.1,GO:0006310,,,DNA recombination|0006310||IEA,,SPO3361,
NC_003911.12,mutL,mutL,SPO_RS17030,SPO3362,Protein Homology,3561165,3563030,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014881347.1,DNA mismatch repair endonuclease MutL,WP_011049045.1,"GO:0006298,GO:0005524,GO:0016887,GO:0030983,GO:0032300",mismatch repair complex|0032300||IEA,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,mismatched DNA binding|0030983||IEA",mismatch repair|0006298||IEA,,SPO3362,
NC_003911.12,SPO_RS17035,,SPO_RS17035,SPO3363,Protein Homology,3563299,3564228,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049046.1,metal ABC transporter permease,WP_011049046.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,,SPO3363,
NC_003911.12,SPO_RS17040,,SPO_RS17040,SPO3364,Protein Homology,3564225,3565430,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049047.1,metal ABC transporter permease,WP_011049047.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,,SPO3364,
NC_003911.12,SPO_RS17045,,SPO_RS17045,SPO3365,Protein Homology,3565435,3566238,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010438654.1,metal ABC transporter ATP-binding protein,WP_011049048.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SPO3365,
NC_003911.12,SPO_RS17050,,SPO_RS17050,SPO3366,Protein Homology,3566242,3567195,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008756701.1,metal ABC transporter solute-binding protein%2C Zn/Mn family,WP_011049049.1,GO:0046872,,metal ion binding|0046872||IEA,,,SPO3366,
NC_003911.12,deoC,deoC,SPO_RS17055,SPO3367,Protein Homology,3567395,3568384,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005980288.1,deoxyribose-phosphate aldolase,WP_030003260.1,"GO:0009264,GO:0004139,GO:0005737",cytoplasm|0005737||IEA,deoxyribose-phosphate aldolase activity|0004139||IEA,deoxyribonucleotide catabolic process|0009264||IEA,,SPO3367,4.1.2.4
NC_003911.12,SPO_RS17060,,SPO_RS17060,SPO3368,Protein Homology,3568471,3570804,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005657453.1,aldehyde dehydrogenase family protein,WP_011049051.1,,,,,,SPO3368,
NC_003911.12,SPO_RS17065,,SPO_RS17065,SPO3369,Protein Homology,3570832,3571644,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049052.1,SDR family oxidoreductase,WP_011049052.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,SPO3369,
NC_003911.12,SPO_RS17070,,SPO_RS17070,SPO3370,Protein Homology,3571742,3573052,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049053.1,M16 family metallopeptidase,WP_011049053.1,"GO:0008237,GO:0046872",,"metallopeptidase activity|0008237||IEA,metal ion binding|0046872||IEA",,,SPO3370,
NC_003911.12,SPO_RS17075,,SPO_RS17075,SPO3371,Protein Homology,3573049,3574392,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010438646.1,M16 family metallopeptidase,WP_044029363.1,"GO:0008237,GO:0046872",,"metallopeptidase activity|0008237||IEA,metal ion binding|0046872||IEA",,,SPO3371,
NC_003911.12,SPO_RS17080,,SPO_RS17080,SPO3372,Protein Homology,3574471,3574989,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008561570.1,DUF3035 domain-containing protein,WP_044029365.1,,,,,,SPO3372,
NC_003911.12,lspA,lspA,SPO_RS17085,SPO3373,Protein Homology,3575040,3575513,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019295133.1,signal peptidase II,WP_011049056.1,"GO:0006508,GO:0009306,GO:0004190,GO:0005886",plasma membrane|0005886||IEA,aspartic-type endopeptidase activity|0004190||IEA,"proteolysis|0006508||IEA,protein secretion|0009306||IEA",,SPO3373,3.4.23.36
NC_003911.12,purH,purH,SPO_RS17090,SPO3374,Protein Homology,3575513,3577102,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008555171.1,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,WP_011049057.1,"GO:0006164,GO:0006189,GO:0003824,GO:0003937,GO:0004643",,"catalytic activity|0003824||IEA,IMP cyclohydrolase activity|0003937||IEA,phosphoribosylaminoimidazolecarboxamide formyltransferase activity|0004643||IEA","purine nucleotide biosynthetic process|0006164||IEA,'de novo' IMP biosynthetic process|0006189||IEA",,SPO3374,"2.1.2.3,3.5.4.10"
NC_003911.12,SPO_RS17095,,SPO_RS17095,SPO3375,Protein Homology,3577125,3578864,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005980272.1,heparinase II/III family protein,WP_044028735.1,GO:0016829,,lyase activity|0016829||IEA,,,SPO3375,4.2.2.-
NC_003911.12,SPO_RS17100,,SPO_RS17100,SPO3376,Protein Homology,3578934,3580205,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049059.1,RsmB/NOP family class I SAM-dependent RNA methyltransferase,WP_011049059.1,GO:0003723,,RNA binding|0003723||IEA,,,SPO3376,2.1.1.-
NC_003911.12,SPO_RS17105,,SPO_RS17105,SPO3377,Protein Homology,3580300,3580482,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049060.1,DUF1674 domain-containing protein,WP_011049060.1,,,,,,SPO3377,
NC_003911.12,SPO_RS17110,,SPO_RS17110,SPO3378,Protein Homology,3580570,3581742,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049061.1,benzoate/H(+) symporter BenE family transporter,WP_011049061.1,"GO:0042919,GO:0042925,GO:0016020",membrane|0016020||IEA,benzoate transmembrane transporter activity|0042925||IEA,benzoate transport|0042919||IEA,,SPO3378,
NC_003911.12,SPO_RS17115,,SPO_RS17115,SPO3379,Protein Homology,3581739,3582602,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010438636.1,LysR family transcriptional regulator,WP_044028737.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,SPO3379,
NC_003911.12,tmpA,tmpA,SPO_RS17120,SPO3380,Protein Homology,3582703,3583839,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008756391.1,2-trimethylaminoethylphosphonate dioxygenase,WP_011049063.1,"GO:0045329,GO:0005506,GO:0008336",,"iron ion binding|0005506||IEA,gamma-butyrobetaine dioxygenase activity|0008336||IEA",carnitine biosynthetic process|0045329||IEA,,SPO3380,1.13.11.90
NC_003911.12,tmpB,tmpB,SPO_RS17125,SPO3381,Protein Homology,3583836,3584426,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049064.1,(R)-1-hydroxy-2-trimethylaminoethylphosphonate oxygenase,WP_011049064.1,"GO:0016491,GO:0046872",,"oxidoreductase activity|0016491||IEA,metal ion binding|0046872||IEA",,,SPO3381,1.13.11.90
NC_003911.12,SPO_RS17130,,SPO_RS17130,SPO3382,Protein Homology,3584579,3586018,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049065.1,aldehyde dehydrogenase family protein,WP_011049065.1,,,,,,SPO3382,
NC_003911.12,SPO_RS17135,,SPO_RS17135,SPO3383,Protein Homology,3586240,3586893,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049066.1,peroxiredoxin,WP_011049066.1,GO:0008379,,thioredoxin peroxidase activity|0008379||IEA,,,SPO3383,1.11.1.-
NC_003911.12,SPO_RS17140,,SPO_RS17140,SPO3384,Protein Homology,3586948,3587604,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049067.1,FkbM family methyltransferase,WP_011049067.1,GO:0016740,,transferase activity|0016740||IEA,,,SPO3384,
NC_003911.12,SPO_RS17145,,SPO_RS17145,SPO3385,Protein Homology,3587612,3588313,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009813857.1,glycosyltransferase family 25 protein,WP_230981750.1,GO:1901271,,,lipooligosaccharide biosynthetic process|1901271||IEA,,SPO3385,2.4.-.-
NC_003911.12,SPO_RS17150,,SPO_RS17150,SPO3386,Protein Homology,3588472,3588954,-,,,COORDINATES: protein motif:HMM:NF024092.6,nuclear transport factor 2 family protein,WP_011049069.1,,,,,,SPO3386,
NC_003911.12,SPO_RS17155,,SPO_RS17155,SPO3387,Protein Homology,3588941,3590203,-,,,COORDINATES: protein motif:HMM:NF013434.6,NAD(P)/FAD-dependent oxidoreductase,WP_044028740.1,"GO:0016491,GO:0050660",,"oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,SPO3387,1.-.-.-
NC_003911.12,SPO_RS17160,,SPO_RS17160,SPO3388,Protein Homology,3590390,3591058,-,,,COORDINATES: protein motif:HMM:NF044451.3,TetR/AcrR family transcriptional regulator,WP_158454187.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SPO3388,
NC_003911.12,pnp,pnp,SPO_RS17165,SPO3389,Protein Homology,3591253,3593397,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049072.1,polyribonucleotide nucleotidyltransferase,WP_011049072.1,"GO:0006402,GO:0003723,GO:0004654",,"RNA binding|0003723||IEA,polyribonucleotide nucleotidyltransferase activity|0004654||IEA",mRNA catabolic process|0006402||IEA,,SPO3389,2.7.7.8
NC_003911.12,SPO_RS17170,,SPO_RS17170,SPO3390,Protein Homology,3593610,3594044,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008559415.1,glyoxalase superfamily protein,WP_322786978.1,,,,,,SPO3390,
NC_003911.12,SPO_RS17175,,SPO_RS17175,SPO3391,Protein Homology,3594302,3595147,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014876199.1,alpha-1%2C2-fucosyltransferase,WP_011049074.1,"GO:0005975,GO:0043413,GO:0008417,GO:0016020",membrane|0016020||IEA,fucosyltransferase activity|0008417||IEA,"carbohydrate metabolic process|0005975||IEA,macromolecule glycosylation|0043413||IEA",,SPO3391,2.4.1.-
NC_003911.12,SPO_RS17180,,SPO_RS17180,SPO3392,Protein Homology,3595230,3595877,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011566378.1,RluA family pseudouridine synthase,WP_011049075.1,"GO:0001522,GO:0009451,GO:0003723,GO:0009982",,"RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA","pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA",,SPO3392,
NC_003911.12,SPO_RS17185,,SPO_RS17185,SPO3393,Protein Homology,3595981,3596391,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009825489.1,nuclear transport factor 2 family protein,WP_011049076.1,,,,,,SPO3393,
NC_003911.12,SPO_RS17190,,SPO_RS17190,SPO3394,Protein Homology,3596424,3597125,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008561444.1,SGNH/GDSL hydrolase family protein,WP_011049077.1,GO:0016788,,hydrolase activity%2C acting on ester bonds|0016788||IEA,,,SPO3394,3.1.-.-
NC_003911.12,rarD,rarD,SPO_RS22310,SPO3395,Protein Homology,3597083,3597982,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049078.1,EamA family transporter RarD,WP_011049078.1,"GO:0006810,GO:0005215,GO:0005886",plasma membrane|0005886||IEA,transporter activity|0005215||IEA,transport|0006810||IEA,,SPO3395,
NC_003911.12,SPO_RS17195,,SPO_RS17195,SPO3396,Protein Homology,3598186,3600636,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005980517.1,GcvT family protein,WP_011049079.1,,,,,,SPO3396,
NC_003911.12,SPO_RS17200,,SPO_RS17200,SPO3397,Protein Homology,3600724,3601707,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049080.1,GlxA family transcriptional regulator,WP_051420397.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SPO3397,
NC_003911.12,SPO_RS17205,,SPO_RS17205,SPO3398,Protein Homology,3601720,3602616,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008281905.1,homocysteine S-methyltransferase family protein,WP_011049081.1,,,,,,SPO3398,
NC_003911.12,SPO_RS17210,,SPO_RS17210,SPO3399,Protein Homology,3602613,3603680,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049082.1,alcohol dehydrogenase family protein,WP_011049082.1,,,,,,SPO3399,
NC_003911.12,SPO_RS17215,,SPO_RS17215,SPO3400,Protein Homology,3603677,3606124,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009810461.1,GcvT family protein,WP_011049083.1,,,,,,SPO3400,
NC_003911.12,SPO_RS17220,,SPO_RS17220,SPO3401,Protein Homology,3606134,3606505,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014876207.1,GFA family protein,WP_011049084.1,"GO:0016846,GO:0046872",,"carbon-sulfur lyase activity|0016846||IEA,metal ion binding|0046872||IEA",,,SPO3401,
NC_003911.12,SPO_RS17225,,SPO_RS17225,SPO3402,Protein Homology,3606509,3607132,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010440850.1,LysE family translocator,WP_011049085.1,"GO:0006865,GO:0016020",membrane|0016020||IEA,,amino acid transport|0006865||IEA,,SPO3402,
NC_003911.12,SPO_RS17230,,SPO_RS17230,SPO3403,Protein Homology,3607143,3607712,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049086.1,helix-turn-helix domain-containing protein,WP_011049086.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SPO3403,
NC_003911.12,SPO_RS17235,,SPO_RS17235,SPO3404,Protein Homology,3607930,3608202,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049087.1,DUF1294 domain-containing protein,WP_011049087.1,,,,,,SPO3404,
NC_003911.12,SPO_RS17240,,SPO_RS17240,SPO3405,Protein Homology,3608179,3608631,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049088.1,GAF domain-containing protein,WP_011049088.1,GO:0005515,,protein binding|0005515||IEA,,,SPO3405,
NC_003911.12,SPO_RS17245,,SPO_RS17245,SPO3406,Protein Homology,3608702,3609298,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049089.1,TetR/AcrR family transcriptional regulator,WP_011049089.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SPO3406,
NC_003911.12,SPO_RS17250,,SPO_RS17250,SPO3407,Protein Homology,3609398,3609763,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049090.1,hypothetical protein,WP_011049090.1,,,,,,SPO3407,
NC_003911.12,SPO_RS17255,,SPO_RS17255,SPO3408,Protein Homology,3609804,3610976,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049091.1,acetyl-CoA C-acyltransferase,WP_011049091.1,"GO:0006631,GO:0003985",,acetyl-CoA C-acetyltransferase activity|0003985||IEA,fatty acid metabolic process|0006631||IEA,,SPO3408,2.3.1.16
NC_003911.12,SPO_RS17260,,SPO_RS17260,SPO3409,Protein Homology,3611075,3611413,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049092.1,STAS domain-containing protein,WP_011049092.1,"GO:0006355,GO:0043856",,anti-sigma factor antagonist activity|0043856||IEA,regulation of DNA-templated transcription|0006355||IEA,,SPO3409,
NC_003911.12,SPO_RS17265,,SPO_RS17265,SPO3410,Protein Homology,3611436,3611885,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049093.1,ATP-binding protein,WP_011049093.1,"GO:0005524,GO:0016787",,"ATP binding|0005524||IEA,hydrolase activity|0016787||IEA",,,SPO3410,
NC_003911.12,SPO_RS23535,,SPO_RS23535,SPO_RS23535,Protein Homology,3612491,3612688,-,,,COORDINATES: protein motif:HMM:NF012770.6,alpha/beta fold hydrolase,WP_144084077.1,,,,,,,
NC_003911.12,SPO_RS17270,,SPO_RS17270,SPO3411,Protein Homology,3612872,3614449,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009177372.1,gamma-glutamyltransferase family protein,WP_011049094.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SPO3411,
NC_003911.12,hspQ,hspQ,SPO_RS17275,SPO3412,Protein Homology,3614471,3614797,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007118743.1,heat shock protein HspQ,WP_044028741.1,GO:0003677,,DNA binding|0003677||IEA,,,SPO3412,
NC_003911.12,SPO_RS17280,,SPO_RS17280,SPO3413,Protein Homology,3614882,3615763,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049096.1,AEC family transporter,WP_011049096.1,"GO:0055085,GO:0016020",membrane|0016020||IEA,,transmembrane transport|0055085||IEA,,SPO3413,
NC_003911.12,SPO_RS17285,,SPO_RS17285,SPO3414,Protein Homology,3615825,3616415,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049097.1,hypothetical protein,WP_011049097.1,,,,,,SPO3414,
NC_003911.12,SPO_RS17290,,SPO_RS17290,SPO3415,Protein Homology,3616438,3617034,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049098.1,LolA family protein,WP_011049098.1,,,,,,SPO3415,
NC_003911.12,SPO_RS17295,,SPO_RS17295,SPO3416,Protein Homology,3617073,3620069,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049099.1,DNA translocase FtsK,WP_011049099.1,,,,,,SPO3416,
NC_003911.12,SPO_RS17300,,SPO_RS17300,SPO3417,Protein Homology,3620084,3621265,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049100.1,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,WP_011049100.1,"GO:0009058,GO:0030170",,pyridoxal phosphate binding|0030170||IEA,biosynthetic process|0009058||IEA,,SPO3417,
NC_003911.12,SPO_RS17305,,SPO_RS17305,SPO3418,Protein Homology,3621374,3622702,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049101.1,amidase,WP_011049101.1,GO:0003824,,catalytic activity|0003824||IEA,,,SPO3418,
NC_003911.12,SPO_RS17310,,SPO_RS17310,SPO3419,Protein Homology,3622751,3624013,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049102.1,FAD-dependent monooxygenase,WP_011049102.1,GO:0071949,,FAD binding|0071949||IEA,,,SPO3419,
NC_003911.12,SPO_RS17315,,SPO_RS17315,SPO3420,Protein Homology,3624048,3624815,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049103.1,Stf0 sulfotransferase family protein,WP_011049103.1,,,,,,SPO3420,
NC_003911.12,SPO_RS17320,,SPO_RS17320,SPO3421,Protein Homology,3624808,3624996,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049104.1,Trm112 family protein,WP_011049104.1,,,,,,SPO3421,
NC_003911.12,SPO_RS17325,,SPO_RS17325,SPO3422,Protein Homology,3624993,3625637,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011537426.1,LON peptidase substrate-binding domain-containing protein,WP_030003261.1,,,,,,SPO3422,
NC_003911.12,trxA,trxA,SPO_RS17330,SPO3423,Protein Homology,3625665,3626579,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008282327.1,thioredoxin,WP_011049106.1,GO:0015035,,protein-disulfide reductase activity|0015035||IEA,,,SPO3423,
NC_003911.12,SPO_RS22315,,SPO_RS22315,SPO3424,Protein Homology,3626662,3628332,-,,,COORDINATES: protein motif:HMM:NF024209.6,leucine-rich repeat domain-containing protein,WP_011049107.1,GO:0005515,,protein binding|0005515||IEA,,,SPO3424,
NC_003911.12,SPO_RS17340,,SPO_RS17340,SPO3425,Protein Homology,3628501,3629289,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009825509.1,exodeoxyribonuclease III,WP_011049108.1,"GO:0006281,GO:0004518",,nuclease activity|0004518||IEA,DNA repair|0006281||IEA,,SPO3425,3.1.11.2
NC_003911.12,SPO_RS17345,,SPO_RS17345,SPO3426,Protein Homology,3629488,3630174,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049109.1,response regulator transcription factor,WP_011049109.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,SPO3426,
NC_003911.12,ribA,ribA,SPO_RS17350,SPO3427,Protein Homology,3630341,3631432,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010440806.1,GTP cyclohydrolase II,WP_011049110.1,GO:0003935,,GTP cyclohydrolase II activity|0003935||IEA,,,SPO3427,3.5.4.25
NC_003911.12,SPO_RS17355,,SPO_RS17355,SPO3428,Protein Homology,3631429,3631929,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049111.1,L%2CD-transpeptidase family protein,WP_011049111.1,"GO:0018104,GO:0071972",,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA,peptidoglycan-protein cross-linking|0018104||IEA,,SPO3428,2.3.2.-
NC_003911.12,SPO_RS17360,,SPO_RS17360,SPO3429,Protein Homology,3631913,3632572,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049112.1,YggS family pyridoxal phosphate-dependent enzyme,WP_044029369.1,GO:0030170,,pyridoxal phosphate binding|0030170||IEA,,,SPO3429,
NC_003911.12,SPO_RS17365,,SPO_RS17365,SPO3430,Protein Homology,3632680,3633672,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009810432.1,porin,WP_044029370.1,"GO:0015288,GO:0016020",membrane|0016020||IEA,porin activity|0015288||IEA,,,SPO3430,
NC_003911.12,SPO_RS17370,,SPO_RS17370,SPO3431,Protein Homology,3633971,3634477,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049114.1,DUF3576 domain-containing protein,WP_011049114.1,,,,,,SPO3431,
NC_003911.12,leuS,leuS,SPO_RS17375,SPO3432,Protein Homology,3634554,3637112,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008205980.1,leucine--tRNA ligase,WP_011049115.1,"GO:0006429,GO:0000166,GO:0004823,GO:0005524",,"nucleotide binding|0000166||IEA,leucine-tRNA ligase activity|0004823||IEA,ATP binding|0005524||IEA",leucyl-tRNA aminoacylation|0006429||IEA,,SPO3432,6.1.1.4
NC_003911.12,lptE,lptE,SPO_RS17380,SPO3433,Protein Homology,3637099,3637590,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049116.1,LPS assembly lipoprotein LptE,WP_011049116.1,"GO:0043165,GO:0019867",outer membrane|0019867||IEA,,Gram-negative-bacterium-type cell outer membrane assembly|0043165||IEA,,SPO3433,
NC_003911.12,holA,holA,SPO_RS17385,SPO3434,Protein Homology,3637587,3638615,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008205978.1,DNA polymerase III subunit delta,WP_011049117.1,"GO:0006260,GO:0003677,GO:0003887",,"DNA binding|0003677||IEA,DNA-directed DNA polymerase activity|0003887||IEA",DNA replication|0006260||IEA,,SPO3434,2.7.7.7
NC_003911.12,SPO_RS17390,,SPO_RS17390,SPO3435,Protein Homology,3638697,3639290,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049118.1,glutathione S-transferase family protein,WP_011049118.1,"GO:0006749,GO:0005515",,protein binding|0005515||IEA,glutathione metabolic process|0006749||IEA,,SPO3435,2.5.1.-
NC_003911.12,SPO_RS17395,,SPO_RS17395,SPO3436,Protein Homology,3639260,3640459,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049119.1,TIGR03862 family flavoprotein,WP_011049119.1,,,,,,SPO3436,
NC_003911.12,SPO_RS17400,,SPO_RS17400,SPO3437,Protein Homology,3640456,3641790,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049120.1,mechanosensitive ion channel family protein,WP_044028744.1,GO:0008381,,mechanosensitive monoatomic ion channel activity|0008381||IEA,,,SPO3437,
NC_003911.12,SPO_RS17405,,SPO_RS17405,SPO3438,Protein Homology,3641838,3642164,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049121.1,HNH endonuclease,WP_051420399.1,"GO:0003676,GO:0004519,GO:0008270",,"nucleic acid binding|0003676||IEA,endonuclease activity|0004519||IEA,zinc ion binding|0008270||IEA",,,SPO3438,
NC_003911.12,SPO_RS17410,,SPO_RS17410,SPO3439,Protein Homology,3642261,3642869,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010440785.1,enoyl-CoA hydratase/isomerase family protein,WP_011049122.1,GO:0003824,,catalytic activity|0003824||IEA,,,SPO3439,
NC_003911.12,SPO_RS17415,,SPO_RS17415,SPO3440,Protein Homology,3642866,3643618,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049123.1,SDR family oxidoreductase,WP_011049123.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,SPO3440,1.-.-.-
NC_003911.12,SPO_RS17420,,SPO_RS17420,SPO3441,Protein Homology,3643750,3645276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049124.1,DUF2125 domain-containing protein,WP_011049124.1,,,,,,SPO3441,
NC_003911.12,SPO_RS17425,,SPO_RS17425,SPO3442,Protein Homology,3645403,3646749,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011049125.1,TldD/PmbA family protein,WP_044029374.1,"GO:0006508,GO:0008237,GO:0008270",,"metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA",proteolysis|0006508||IEA,,SPO3442,3.4.-.-
