Gene ID,NCBI ID,0 hours,4 hours,8 hours,13 hours,16 hours,20 hours,24 hours,Gene Name,product
cds-WP_049588158.1,MIT1002_03267,-0.248995993,-0.31699131,-0.585584502,-0.744616552,0.248158526,0.038233946,-0.355290464,,TonB-dependent receptor
cds-WP_049588160.1,MIT1002_03266,-0.021062584,0.162770283,0.012343956,0.821646509,-0.629285588,0.303702243,1.083050964,,DUF6314 family protein
cds-WP_049588161.1,MIT1002_03265,0.140876818,-0.976248762,-0.19776413,0.432300485,1.684854399,2.182942163,0.063124483,,DMT family transporter
cds-WP_049588165.1,MIT1002_03264,0.72112931,0.70415114,0.164195366,0.031987485,-0.05277631,1.071850851,0.775838841,,aquaporin
cds-WP_049588167.1,MIT1002_03254,0.53256336,-0.108419866,-0.339422571,0.108597037,-0.794285419,1.162095879,0.123442236,,PepSY domain-containing protein
cds-WP_049588169.1,MIT1002_03253,-1.206112649,0.792637456,-0.068265533,-0.390417248,-0.025565426,0.186863902,-0.716326907,,hypothetical protein
cds-WP_049588170.1,MIT1002_03252,1.193643089,0.79445934,0.266196218,0.230746014,0.643260247,0.860168287,1.365762115,,TonB-dependent siderophore receptor
cds-WP_049588171.1,MIT1002_03251,0.884290257,1.15826249331118***,0.727033687,0.419289359,0.874645851,1.256737808,0.052204634,,AI-2E family transporter
cds-WP_049588174.1,MIT1002_03250,0.439316005,0.327988282,0.110338567,0.570148447,-0.157993156,0.389288055,0.223455233,,Gfo/Idh/MocA family oxidoreductase
cds-WP_049588176.1,MIT1002_03249,0.953804098,0.914133863,0.913061253,-0.426370691,1.422202068,2.345526189,1.674937845,,ADP-ribosylglycohydrolase family protein
cds-WP_049588178.1,MIT1002_03246,0.610929063,1.695226301,0.719909013,1.565688115,0.720277516,0.32805366,0.767253161,,HPP family protein
cds-WP_049588179.1,MIT1002_03245,0.457867402,0.817619884,1.279987928,0.790046054,1.161475776,1.20179844,0.455303796,norR,nitric oxide reductase transcriptional regulator NorR
cds-WP_049588180.1,MIT1002_03244,0.336730126,1.156892027,1.36547043,1.31818182,0.631570521,1.12398243,1.139053803,hmpA,NO-inducible flavohemoprotein
cds-WP_049588182.1,MIT1002_03243,1.460134789,0.401594105,2.284121097,0.739061654,1.932354189,0.700332612,2.7361441,,GreA/GreB family elongation factor
cds-WP_049588184.1,MIT1002_03242,0.073356744,-0.499778724,0.813115465,0.490445809,-0.044433214,0.453967749,1.012138982,gdhA,NADP-specific glutamate dehydrogenase
cds-WP_049588185.1,MIT1002_03241,0.512979186,0.387214481,0.127161015,0.319618515,0.657285767,0.810824522,0.460080355,,IS5 family transposase
cds-WP_049588186.1,MIT1002_03240,-0.339424421,-0.2149743,-0.112294277,-0.247053753,-0.130154629,0.292410786,0.073361786,,hypothetical protein
cds-WP_049588189.1,MIT1002_03231,0.389742166,-1.019864619,-0.552278145,1.131495407,0,0.401246516,-0.684344137,tnpB,IS66 family insertion sequence element accessory protein TnpB
cds-WP_049588190.1,MIT1002_03230,-1.293792691,0,0,0.169699176,0,0.86342934,1.026015155,,hypothetical protein
cds-WP_049588191.1,MIT1002_03225,2.121876078,0.780189065,0.409511192,-0.792083477,0.633796812,1.952598028,0,,hypothetical protein
cds-WP_049588195.1,MIT1002_03239,-0.02754931,0.82133819,0.315254607,0.177597997,0.461842573,0.588706961,0.266971477,,type II toxin-antitoxin system Phd/YefM family antitoxin
cds-WP_049588196.1,MIT1002_03236,0.640841806,0.95841591,0.921077685,-0.071394339,0.563964868,0.432993713,1.673151658,,permease
cds-WP_049588197.1,MIT1002_03233,-0.18942487,0.391931804,-0.316430678,-0.207286179,-0.018649167,0.036871953,-0.28803476,ltrA,group II intron reverse transcriptase/maturase
cds-WP_049588203.1,MIT1002_02119,0.42785004,-1.238565719,0.123597835,0.245590155,0.108461758,-0.011664585,0.047004377,,tyrosine-type recombinase/integrase
cds-WP_049588205.1,MIT1002_02123,-2.263066986,0.898739499,0.409514633,-2.282542256,0.613616003,0.863448603,-1.63339114,,c-type cytochrome
cds-WP_049588207.1,MIT1002_02124,0.577315191,0.903861231,0.662077923,0.02146887,0.990898967,0.122048916,0.188703405,,FMN-binding glutamate synthase family protein
cds-WP_049588210.1,MIT1002_02125,-0.588711194,-0.62908123,-0.056201296,0.023449053,-0.701760755,0.762401982,1.183577339,,cation:proton antiporter
cds-WP_049588213.1,MIT1002_02128,-0.111574324,-0.339171226,0.329074395,0.458444519,0.778642624,0.829109888,-0.371916406,,hypothetical protein
cds-WP_049588214.1,MIT1002_02129,0.257154142,-0.021479388,-0.169918824,-0.153978958,-0.192919934,0.22012573,0.029100687,ccoN,cytochrome-c oxidase%2C cbb3-type subunit I
cds-WP_049588215.1,MIT1002_02133,0.17494453,0.745300211,0.196439452,0.296091057,1.630703489,0.400960155,1.363682513,,FixH family protein
cds-WP_049588217.1,MIT1002_02134,-0.340179586,0.316938088,-0.43663379,0.391773905,-0.329474797,-0.114091132,0.611800706,,heavy metal translocating P-type ATPase
cds-WP_049588218.1,MIT1002_02136,1.093950673,-0.062948311,-0.078734056,-0.371270282,0.395367212,0.637849454,-0.32542208,,sulfite exporter TauE/SafE family protein
cds-WP_049588219.1,MIT1002_02142,0.209364394,0.275754125,0.365735188,-0.256483612,0.281216513,0.132031169,-0.074509649,,glucosaminidase domain-containing protein
cds-WP_049588221.1,MIT1002_02145,-0.068594584,0.567467637,0.345587025,0.16329566,-0.260043839,0.068617887,-0.642230152,cobB,NAD-dependent protein deacylase
cds-WP_049588222.1,MIT1002_02146,-0.302849983,0.039109056,-0.189554029,-0.736685717,-0.03598733,0.099399588,0.051016254,,sulfurtransferase
cds-WP_049588224.1,MIT1002_02152,0.1288648,-0.158657834,0.284883677,0.260397039,0.104394369,0.078611548,0.356989288,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
cds-WP_049588225.1,MIT1002_02153,-0.262938803,0.117886803,-0.363320968,-0.234247902,0.594952903,-0.246399136,-0.271191767,uvrC,excinuclease ABC subunit UvrC
cds-WP_049588227.1,MIT1002_02154,-0.085606156,0.251373661,0.399348018,0.239667457,0.289083608,0.099446556,0.232050421,uvrY,UvrY/SirA/GacA family response regulator transcription factor
cds-WP_049588228.1,MIT1002_02155,2.39062706,0.084552093,0.582758258,-1.725804845,-0.291149164,1.486820581,1.38650492,,pirin family protein
cds-WP_049588230.1,MIT1002_02156,-0.273883583,0.294545557,0.117906971,-0.187690808,0.80978553,-0.0910887,0.172581429,,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
cds-WP_049588233.1,MIT1002_02162,-0.168673162,0.125058439,-0.161488667,-0.565112911,0.01679343,0.179434766,-0.171362573,,dioxygenase
cds-WP_049588235.1,MIT1002_02164,-0.340986041,1.278698858,-0.931777496,0,-0.490190369,3.522420131,1.276594952,,LysR family transcriptional regulator
cds-WP_049588237.1,MIT1002_02168,-0.006895271,0.133305789,-0.218047845,-0.255517246,0.116647576,-0.04152373,0.445028093,tusD,sulfurtransferase complex subunit TusD
cds-WP_049588239.1,MIT1002_02170,0.731011993,-0.121501623,0.791313709,-0.342019573,-0.17818647,-1.431941539,-1.424078614,,hypothetical protein
cds-WP_049588240.1,MIT1002_02173,-0.829090365,-1.221029372,0.80334678,0.201265395,-0.888117747,0.18881735,0.587523727,,SOS response-associated peptidase family protein
cds-WP_049588242.1,MIT1002_02174,0.307126986,0.323594517,0.051217853,0.052330297,0.248222313,-0.173176554,0.554261024,,TonB-dependent receptor
cds-WP_049588244.1,MIT1002_03179,-0.052916731,-0.359988911,-0.440011715,-0.530284751,0.38327191,-0.064343523,-0.003943218,,PatB family C-S lyase
cds-WP_049588246.1,MIT1002_03181,-0.275946447,-0.451688935,-0.3173316,-0.175040541,-0.423467931,-0.336049741,-0.343184671,typA,translational GTPase TypA
cds-WP_049588248.1,MIT1002_03188,0.302630481,-0.607584083,-0.31808385,1.118179843,-0.943621684,0.591328165,0.514442535,,1-acylglycerol-3-phosphate O-acyltransferase
cds-WP_049588249.1,MIT1002_03189,0.273293014,-0.089499883,-0.177534574,-0.286055498,-0.242293933,0.187797885,0.379409031,rraB,ribonuclease E inhibitor RraB
cds-WP_049588251.1,MIT1002_03190,0.095523482,0.808427097,0.269929862,-0.350254396,0.613903953,0.869882666,-0.941778194,,choice-of-anchor H family protein
cds-WP_049588252.1,MIT1002_03192,0.83493782,1.356882193,1.57166477650582***,1.278347699,0.766805106,1.68302514064133***,1.175558094,,SPFH domain-containing protein
cds-WP_049588254.1,MIT1002_03193,-0.077839335,-0.488773148,-0.120279134,0.236195323,0.528454375,0.347096762,0.226720964,,extracellular solute-binding protein
cds-WP_049588256.1,MIT1002_03194,0.540541651,-1.02709699,0.515828181,-0.035826239,0.119379552,0.411300361,0.078003523,,response regulator
cds-WP_049588258.1,MIT1002_03195,-0.175637324,0.059519351,0.133259549,-0.4159734,-0.297083519,-0.352959999,-0.305311285,,valine--tRNA ligase
cds-WP_049588260.1,MIT1002_03198,-0.44723233,-0.107462311,-0.787190187,-0.744388402,0.058932654,0.104485567,-0.192833917,lptF,LPS export ABC transporter permease LptF
cds-WP_049588261.1,MIT1002_03199,0.010147241,-0.006873474,-0.054118426,-0.505878034,0.4333239,-0.816001017,-0.74213482,lptG,LPS export ABC transporter permease LptG
cds-WP_049588263.1,MIT1002_03201,0.525044614,0.523790059,0.848510086,-0.090988414,-0.420634634,1.136735593,0.569972607,,TonB-dependent receptor
cds-WP_049588265.1,MIT1002_03203,0.41792622,0.213248775,0.877327162,-0.289173468,0.624087196,-0.298941664,0.253146312,,anti-sigma factor
cds-WP_049588267.1,MIT1002_03204,0.093169492,0.462071213,-0.176389518,-0.017945474,0.545869108,0.56347612,-0.352162314,,DUF4331 domain-containing protein
cds-WP_049588268.1,MIT1002_03205,1.048599745,0.75112014,0.676005381,-0.048367012,-0.220266855,0.985028566,1.348689762,,cadherin-like domain-containing protein
cds-WP_049588273.1,MIT1002_03209,-0.448210125,-0.400456009,0.022004098,0.074614419,0.542210857,0.394095283,0.298292454,,hypothetical protein
cds-WP_049588275.1,MIT1002_03210,0.040982631,0.204455776,0.204440218,-0.157389203,-0.461113196,-0.027719178,-0.164047802,,type I restriction endonuclease subunit R
cds-WP_049588277.1,MIT1002_03212,0.063946977,0.004082271,0.034215315,-0.074120591,-0.371370311,-0.732420026,-0.863503536,,type I restriction-modification system subunit M
cds-WP_049588279.1,MIT1002_03213,1.07721835,-1.210467774,-0.581149261,1.194026526,0.378317679,-0.683258638,-0.989166867,,hypothetical protein
cds-WP_049588280.1,MIT1002_03214,-0.867162354,-0.469455032,0.042457729,-0.180803828,1.540279106,-0.758086374,-0.088060669,,WYL domain-containing protein
cds-WP_049588282.1,MIT1002_03215,-0.228384627,-0.191330035,-0.246323794,-0.195597953,0.590461125,-0.120214959,-0.178924955,,AAA family ATPase
cds-WP_049588284.1,MIT1002_03216,0.292117809,0.281340299,0.158445517,0.124059653,0.81091964,0.019079196,1.05516833,,hypothetical protein
cds-WP_049588288.1,MIT1002_03218,1.334198618,0.112021774,0.019689893,-0.696791216,1.472215402,-0.016441303,1.019769164,,DUF2787 domain-containing protein
cds-WP_049588290.1,MIT1002_03219,-0.332404728,0.474269152,0.359979799,-0.69527304,0.606247756,-2.098763482,-0.717360989,,hypothetical protein
cds-WP_049588292.1,MIT1002_03220,0.295924988,2.990475159,0.956707365,-1.018969661,0.915503253,1.485326736,-0.261981977,,AAA family ATPase
cds-WP_049588295.1,MIT1002_03221,0.439519038,0.649022625,0.409515129,-0.830230199,-0.58950153,1.926115302,0.720893542,,tyrosine-type recombinase/integrase
cds-WP_049588298.1,MIT1002_03223,-0.420632702,2.163060687,-0.565660741,1.607738637,0.49061623,-0.355235602,0.278886097,,hypothetical protein
cds-WP_049588304.1,MIT1002_00511,-0.323252839,0.580324047,-0.508980875,0.342836932,0.175919473,0.15289621,0.186268231,,sensor domain-containing diguanylate cyclase
cds-WP_049588307.1,MIT1002_00505,0.719998538,-0.237410523,-0.161312701,0.363209848,1.600451473,-0.507358431,0.478374618,,hypothetical protein
cds-WP_049588309.1,MIT1002_00503,0.119189353,-0.702132835,-0.806525436,-0.173336871,-0.560561177,0.231002733,-0.498885596,,acetolactate synthase 3 large subunit
cds-WP_049588311.1,MIT1002_00500,-0.512594298,0.254056048,-0.009503066,-0.218759374,-0.708927167,0.137130857,-0.420427484,,tetratricopeptide repeat-containing sulfotransferase family protein
cds-WP_049588312.1,MIT1002_00499,-0.175700753,0.44684398,-0.187076768,-0.159662976,-0.755584187,-0.263541625,-0.281785803,,TonB-dependent receptor
cds-WP_049588313.1,MIT1002_00492,-0.652791644,-0.727878625,0.272269611,-0.371134456,-0.801433605,-0.084160291,0.598655633,,glycerophosphodiester phosphodiesterase
cds-WP_049588315.1,MIT1002_00490,0.933931586,-0.488447012,-0.359941946,0.179005819,-0.708492359,0.900240774,-0.404520034,,divergent polysaccharide deacetylase family protein
cds-WP_049588317.1,MIT1002_00485,-0.01361203,-0.757742655,-0.362745268,-0.58931491,-0.933844926,-0.656231138,-0.631708308,gpsA,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
cds-WP_049588318.1,MIT1002_00484,0.321732486,1.040615834,-1.337725102,-0.384321662,0.911645845,-0.3059329,0.317595218,,hypothetical protein
cds-WP_049588319.1,MIT1002_00483,0.204751749,-0.181597702,-0.33542364,1.007955297,3.27451416,2.141288467,1.214937679,,TolC family protein
cds-WP_049588321.1,MIT1002_00482,0.556846325,1.574935346,0.084986502,-1.243600524,1.098191096,2.223159333,0.56281528,,MacB family efflux pump subunit
cds-WP_049588322.1,MIT1002_00481,-0.55572244,1.080244699,-0.554178775,0.057160909,-1.359587832,0.863450016,0.935856462,,efflux RND transporter periplasmic adaptor subunit
cds-WP_049588324.1,MIT1002_00475,0.788964982,-3.050198583,0.429949444,-0.759648169,0.079389012,3.249152919,0.121265737,,flagellar assembly protein T N-terminal domain-containing protein
cds-WP_049588326.1,MIT1002_00473,-0.052114212,0.237267508,0.095406927,0.507238924,-0.510796198,-0.504932271,-0.305725315,,hypothetical protein
cds-WP_049588327.1,MIT1002_00471,0.343686552,-0.011330899,-0.158561634,-0.239403611,1.071695117,0.792412467,0.412870894,argC,N-acetyl-gamma-glutamyl-phosphate reductase
cds-WP_049588328.1,MIT1002_00470,0.134895439,0.444605804,-0.218976106,0.172806963,0.654070895,0.668823475,0.260239249,argB,acetylglutamate kinase
cds-WP_049588329.1,MIT1002_00468,-0.064238327,0.169227822,-0.624436175,-0.13049012,0.731188364,0.391987094,-0.195161669,,argininosuccinate synthase
cds-WP_049588331.1,MIT1002_00466,-0.126640454,-0.196698982,-0.319277047,-0.217279938,0.86341161,0.30757075,0.037502056,argA,amino-acid N-acetyltransferase
cds-WP_049588333.1,MIT1002_00465,0.047879809,0.27578239,-0.28366392,0.06098938,0.141327705,-0.06698204,1.190624589,,alpha/beta fold hydrolase
cds-WP_049588335.1,MIT1002_00463,2.08280608558773***,0.724092388,0.767843473,0.169261829,0.648844101,1.031405113,-2.15522425340939***,,DUF4235 domain-containing protein
cds-WP_049588336.1,MIT1002_00461,-0.0808867,0.35010404,0.950284922,0.172304766,0.340018824,0.481357357,0.593226732,,catalase
cds-WP_049588337.1,MIT1002_00477,1.05352139,0.476298073,-0.208247904,0.935121594,0.680731195,0.08686532,0.346089958,,response regulator transcription factor
cds-WP_049588338.1,MIT1002_00514,-0.193018562,-0.357429545,-0.20834149,-0.54286138,-0.218712465,-0.232433814,-0.332708705,,hypothetical protein
cds-WP_049588340.1,MIT1002_00518,-0.258335273,-0.356127454,-0.439940045,0.094541976,-0.105944752,-0.437826846,-0.622619769,,amidohydrolase
cds-WP_049588341.1,MIT1002_00519,-0.144287622,0.431269773,0.185488676,-0.256850215,-0.295777882,0.041099371,-1.039422734,,response regulator
cds-WP_049588342.1,MIT1002_00520,1.237636838,1.38801132765579***,1.65628741837772***,1.083817062,1.011687012,0.441761463,1.304200834,nhaA,Na+/H+ antiporter NhaA
cds-WP_049588345.1,MIT1002_00522,-0.230782075,-0.129238548,-0.611806481,-0.56914728,-0.119320695,0.006589533,-0.347392581,,5-(carboxyamino)imidazole ribonucleotide synthase
cds-WP_049588348.1,MIT1002_00526,-0.108599725,-0.312273994,-0.480441918,0.157941716,-0.119066089,0.025011061,-0.524061238,,PQQ-dependent sugar dehydrogenase
cds-WP_049588350.1,MIT1002_00527,-0.553388098,-0.08051861,-0.042055481,-0.240533867,-0.352325791,-0.330332882,-0.229000149,,S9 family peptidase
cds-WP_049588351.1,MIT1002_00528,0.176458929,0.295684684,0.689975542,0.188567056,0.757299986,0.998322184,0.83485578,,DUF962 domain-containing protein
cds-WP_049588353.1,MIT1002_00531,-0.613069505,0.209203658,0.797521589,0.957582302,0.636878587,-0.393366628,-0.308387436,,aminotransferase class V-fold PLP-dependent enzyme
cds-WP_049588355.1,MIT1002_00534,-0.022597337,0.105310616,0.007536788,0.171998023,0.066033557,0.319148256,0.362189265,,aldehyde dehydrogenase family protein
cds-WP_049588357.1,MIT1002_00535,0.378442559,0.317037651,-0.110794473,-0.387930198,-0.035012226,0.339097769,0.52203221,,VOC family protein
cds-WP_049588360.1,MIT1002_00538,-0.213429731,-0.161078016,-0.118972795,-0.324908483,-0.195853029,-0.550913474,-0.432647401,ggt,gamma-glutamyltransferase
cds-WP_049588361.1,MIT1002_00539,-0.252957923,0.392070867,-0.490172668,0.418847279,0.465552119,0.336686346,0.651001445,,sodium:proton antiporter
cds-WP_049588363.1,MIT1002_00540,0.108516429,0.063455263,-0.493355267,-0.07226861,0.156412731,0.526827863,0.750414404,,beta-hexosaminidase
cds-WP_049588365.1,MIT1002_00541,-0.15049482,1.237499257,0.107046336,-0.397533425,-0.386447466,0.178798858,1.78198901,,mechanosensitive ion channel
cds-WP_049588367.1,MIT1002_00542,-0.38282292,0.821908957,1.216559696,0.058016491,0.390925824,0.664333348,0.08039853,,DUF1343 domain-containing protein
cds-WP_049588368.1,MIT1002_00544,0.255076073,0.140067038,-0.189185502,-0.159484431,0.270250632,0.232269458,0.305755087,alr,alanine racemase
cds-WP_049588369.1,MIT1002_00545,-0.828803154,-0.319353568,0.447702483,0.524549154,0.800348943,0.519611142,0.93029609,,YitT family protein
cds-WP_049588371.1,MIT1002_00548,1.106676476,0.72834862,-0.117505913,0.394243897,0.101549956,0.190646887,1.261403597,,Rho-binding antiterminator
cds-WP_049588373.1,MIT1002_00550,1.31060094252395***,1.01609872774138***,1.3268111640248***,0.940297514,0.661537525,0.50985409,1.051836388,,transporter substrate-binding domain-containing protein
cds-WP_049588374.1,MIT1002_00551,0.538115334,0.68694525,0.588013829,-0.459723479,-0.738420197,-0.304396685,0.376555223,,divalent metal cation transporter
cds-WP_049588376.1,MIT1002_00553,1.824247702,-1.211194565,-1.486162439,-1.389599188,1.712800703,0.720954644,0.199442345,,serine hydroxymethyltransferase
cds-WP_049588377.1,MIT1002_00556,-0.06668592,1.580712208,-0.723042423,-0.227030314,-0.503960605,-0.492416309,-0.466711922,,GNAT family N-acetyltransferase
cds-WP_049588378.1,MIT1002_00558,-0.393199412,0.292090772,-0.165920627,0.230400399,-0.291574052,-0.240818747,-1.355337857,,YnfA family protein
cds-WP_049588380.1,MIT1002_00559,-0.582750338,-1.147655329,-0.645932667,-0.335925889,-0.160431298,-0.194219436,-0.407421932,,energy transducer TonB
cds-WP_049588382.1,MIT1002_00560,1.711754325,0.869641065,0.141331966,-0.241156577,1.052882381,-0.308731088,-1.440721709,,PspC domain-containing protein
cds-WP_049588383.1,MIT1002_00561,-0.702611785,0.905893962,0.542780984,-0.059483384,1.162606659,0.089088637,0.096915543,,TlpA family protein disulfide reductase
cds-WP_049588385.1,MIT1002_00562,-0.289187393,-0.853278185,0.962494277,-0.262412411,-0.218888643,0.150432583,-0.633689402,,DUF1963 domain-containing protein
cds-WP_049588387.1,MIT1002_00563,0.651261356,-0.269315171,-0.016269856,-0.573764996,0.222269885,-0.621867949,-0.007077507,,hypothetical protein
cds-WP_049588389.1,MIT1002_00537,0.050243224,-0.230288605,1.74113755,0.329810395,0.046349762,0.879236239,-1.214246668,,NYN domain-containing protein
cds-WP_049588391.1,MIT1002_00543,-0.58704771,0.184463187,0.598371947,-0.641467859,-1.112416943,0.661615468,-0.137442876,murQ,N-acetylmuramic acid 6-phosphate etherase
cds-WP_049588392.1,MIT1002_00557,-0.097056064,-0.226042232,-0.734520972,-0.986839959,-0.645433091,0.5866117,-1.403332151,,GNAT family N-acetyltransferase
cds-WP_049588394.1,MIT1002_00240,0.383712035,-0.197283686,0.296047566,0.367114589,-0.078290511,-0.277637767,-0.231187542,,oxidative damage protection protein
cds-WP_049588395.1,MIT1002_00239,0.317925336,1.064798555,-0.137658504,0.345594482,0.312824061,0.792329117,0.463059836,mutY,A/G-specific adenine glycosylase
cds-WP_049588396.1,MIT1002_00238,0.017192589,0.312693121,-0.462695544,0.475888585,-0.122154901,-0.764604148,-0.104235752,,alpha/beta fold hydrolase
cds-WP_049588398.1,MIT1002_00236,-0.291229298,-0.126485094,-0.168354688,0.066180878,-0.221261153,-0.083625106,0.558518632,,methyltransferase
cds-WP_049588401.1,MIT1002_00235,-0.534954984,0.264834197,-0.467909531,-0.278420281,-0.215617437,-0.188934319,-0.780446546,glgA,glycogen synthase GlgA
cds-WP_049588403.1,MIT1002_00232,0.476917081,-0.472204126,-0.578437385,-0.275077407,0.189112512,1.458043535,1.000754093,,beta-galactosidase
cds-WP_049588405.1,MIT1002_00231,-0.514051473,0.097898649,0.174706931,0.19142836,-0.641199782,-0.457635168,1.009925553,,AraC family transcriptional regulator
cds-WP_049588406.1,MIT1002_00230,-0.159333284,0.104991443,-0.12466641,0.124355708,0.011543972,0.174421953,0.236380524,pmbA,metalloprotease PmbA
cds-WP_049588407.1,MIT1002_00229,0.158285641,-0.559533301,0.126358198,0.137460815,0.069559676,-0.295054013,-0.311721465,,ribosome-associated protein
cds-WP_049588408.1,MIT1002_00228,0.626939098,0.097730828,0.031679778,0.368316832,0.905389437,0.934791422,0.267376035,,hypothetical protein
cds-WP_049588410.1,MIT1002_00227,0.036066288,0.66195205,0.123770871,0.246808038,0.171458618,0.041764583,0.377013175,tldD,metalloprotease TldD
cds-WP_049588411.1,MIT1002_00226,0.848943048,1.161680778,0.236496055,0.854508578,0.361814488,-0.032681385,0.167756673,,carbon-nitrogen hydrolase family protein
cds-WP_049588413.1,MIT1002_00225,0.51222624,0.991855482,0.483312644,0.344146989,0.078743866,0.304927329,1.128844022,,TIGR02099 family protein
cds-WP_049588415.1,MIT1002_00221,-0.58901165,-0.447298041,-0.71463371,0.007419963,-0.453122105,-0.111629286,-0.216721194,mreC,rod shape-determining protein MreC
cds-WP_049588416.1,MIT1002_00219,-0.079088336,0.39218052,-1.04957193,0.134198092,0.426692438,0.22161708,-0.705260219,,agglutinin biogenesis protein MshQ
cds-WP_049588417.1,MIT1002_00218,0.269961357,0.606622413,-0.368828589,0.393859874,0.614675312,0.591032079,-0.403703716,,hypothetical protein
cds-WP_049588419.1,MIT1002_00217,0.066671307,-0.220445079,0.992428805,0.6000974,0.555377242,0.059765856,-0.172378608,,type II secretion system GspH family protein
cds-WP_049588420.1,MIT1002_00216,0.094307454,-0.793362732,0.411989911,0.338951512,-0.131464491,0.986522283,0.258775775,,prepilin-type N-terminal cleavage/methylation domain-containing protein
cds-WP_049588421.1,MIT1002_00215,-0.047458365,-0.22870775,0.046765085,0.230336005,-0.067636984,-0.042308963,-0.122533834,,type II secretion system GspH family protein
cds-WP_049588423.1,MIT1002_00214,-0.07639031,-0.237677616,-0.235293214,-0.170271573,0.236514789,0.224854374,-0.226505403,,type II secretion system GspH family protein
cds-WP_049588424.1,MIT1002_00213,-0.042317529,0.303942932,0.09140515,0.131054858,0.005310763,0.979320665,-0.354111346,,prepilin-type N-terminal cleavage/methylation domain-containing protein
cds-WP_049588426.1,MIT1002_00212,-0.302427906,0.236612499,-1.341728268,-1.431941278,0.704968478,0.116124452,0.084579623,,hypothetical protein
cds-WP_049588428.1,MIT1002_00211,-0.095012402,0.457371129,0.031195988,0.243316635,0.093607864,1.42370366,-0.073874599,,type II secretion system F family protein
cds-WP_049588429.1,MIT1002_00210,0.150297267,-0.120567784,-0.223246736,0.21483369,0.394671659,0.496231301,-0.014669974,tadA,GspE/PulE family protein
cds-WP_049588431.1,MIT1002_00209,0.099758455,1.390696634,0.263225298,0.183618008,0.101586405,1.46626202,0.994018974,,tetratricopeptide repeat protein
cds-WP_049588433.1,MIT1002_00205,1.018080164,1.596117709,0.541601333,-0.450692547,0.674991035,1.928106968,0.104394249,,type II secretion system protein M
cds-WP_049588434.1,MIT1002_00201,-1.102944179,-0.230826565,1.554396215,-0.061049841,1.365363001,0.342344803,1.461609671,,histidine phosphatase family protein
cds-WP_049588435.1,MIT1002_00200,1.60135334,1.181838387,-0.908592671,-1.116468902,0.107531301,1.143536682,0.929956374,glpD,glycerol-3-phosphate dehydrogenase
cds-WP_049588438.1,MIT1002_00198,0.243632717,-0.153107413,-0.140140466,0.474965953,-0.162108396,-0.03826968,0.48648344,glpK,glycerol kinase GlpK
cds-WP_049588439.1,MIT1002_04047,-0.455021466,-0.45819895,-0.424451351,0.05005079,0.357676228,0.54123553,-0.375532752,,prolyl oligopeptidase family serine peptidase
cds-WP_049588440.1,MIT1002_04044,-0.215539063,-1.496855178,0.381106665,0.010504033,-0.867985295,1.370111755,-0.365814345,ilvY,HTH-type transcriptional activator IlvY
cds-WP_049588441.1,MIT1002_04043,0.983719693,-0.181597826,2.235403429,-0.845487018,-1.240850336,0.198599694,2.755739381,,YifB family Mg chelatase-like AAA ATPase
cds-WP_049588442.1,MIT1002_04038,0.375438907,-0.951120385,-0.688142621,-0.46059444,-0.18713607,0.01977167,-0.606788795,,diguanylate cyclase
cds-WP_049588443.1,MIT1002_04037,-0.064855931,-0.008378142,-0.357606479,-0.016291,-0.021774473,0.059624151,-0.016600593,,hypothetical protein
cds-WP_049588444.1,MIT1002_04033,-0.495572042,-0.696356036,-0.330294195,-0.910954403029556***,-0.346723577,-0.445413733,-0.452023177,,cytochrome c oxidase assembly protein
cds-WP_049588445.1,MIT1002_04030,-0.264942324,-0.388380324,-1.64482931844614***,-0.791103484,0.001453905,-1.103984731,-0.594903414,,SURF1 family protein
cds-WP_049588446.1,MIT1002_04029,-0.20813965,-1.249394796,-0.828585457,-0.816915151,-0.951459286,-0.636107607,-0.503746961,,hypothetical protein
cds-WP_049588447.1,MIT1002_04027,-0.395367347,-0.536921462,0.068988333,-1.29014376,-0.219379437,-0.296318828,-0.691338098,,heme o synthase
cds-WP_049588448.1,MIT1002_04026,0.275127989,0.309070665,0.403024748,0.233233087,-0.08156787,0.395616036,0.792239327,,SCO family protein
cds-WP_049588449.1,MIT1002_04025,0.404441694,0.259711544,0.090919704,-0.394498245,-0.265206169,0.34028841,-0.006297384,,GNAT family N-acetyltransferase
cds-WP_049588450.1,MIT1002_04024,0.391312669,1.10504441165449***,0.76741723,0.158361929,-0.38476139,0.295052606,1.024022029,,polysaccharide deacetylase family protein
cds-WP_049588451.1,MIT1002_04023,0.28609923,-1.132804303,0.942405823,-0.13853628,1.210166637,1.235237842,-0.74016256,,MATE family efflux transporter
cds-WP_049588453.1,MIT1002_04022,-1.057677654,-0.013246996,-0.677231071,0.074850987,-0.569504552,0.208324623,-0.087947097,,class I SAM-dependent methyltransferase
cds-WP_049588454.1,MIT1002_04018,-0.026623681,-0.216342854,-0.018693645,-0.716669961,-0.052538462,0.10754546,-0.147752383,,peptidase M14
cds-WP_049588455.1,MIT1002_04015,0.101518295,0.183338223,0.110030226,-0.081003546,0.11929261,0.163633865,0.400485717,,hypothetical protein
