GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Cyanate,Urea,ANNOTATION,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,locus_tag
PMM1316,-0.862838368,-0.244385822,-0.898719871,-0.697761582,-0.553650032,-0.64385102,-0.061687289,-0.221691676,cobD putative cobalamin biosynthetic protein,,,,,,,,,PMM1316
PMM1317,-0.475429078,0.157825011,0.147911521,0.019727326,-0.214567346,0.310448865,0.163650232,0.530144163,hli13 possible high light inducible protein,,,,,,,,,PMM1317
PMM1318,0.600303254,-0.317701377,0.229539517,-0.024184795,0.520586908,-0.519230057,0.065179409,-0.103941427,conserved hypothetical,,,,,,,,,PMM1318
PMM1319,-0.188330664,-0.40093718,0.155124427,0.635833307,0.119636155,-0.644307243,0.177856406,-0.048160546,possible Beta-lactamase,,,,,,,,,PMM1319
PMM1320,-2.659920436,-0.794535831,0.191755754,-0.238901457,-0.506551635,-0.759911695,0.449235753,-0.115273876,hypothetical,,,,,,,,,PMM1320
PMM1321,-0.173052959,0.460313753,0.169673043,0.812190741,0.546419258,0.57653705,0.216192808,0.002011802,Bacterial histone-like DNA-binding protein,,,,,,,,,PMM1321
PMM1322,-0.344180539,-0.05992093,0.240783346,0.458173612,0.317151555,0.154650766,-0.091332358,-0.21340813,glgX Putative isoamylase,,,,,,,,,PMM1322
PMM1323,-0.31102333,-0.375817276,-0.633530375,-0.764830326,-0.288689901,-0.34296744,0.021374214,-0.147754121,putative GPH family sugar transporter,,,,,,,,,PMM1323
PMM1324,0.14988447,-0.415395556,-0.56541023,-0.414698777,0.283555623,-0.023785093,0.088490109,-0.011834533,"possible transporter, membrane component",,,,,,,,,PMM1324
PMM1325,-0.19613815,-0.63038856,-0.887885183,-1.06327909,-0.580105465,-1.853025748,0.058171276,0.11008744,conserved hypothetical protein,,,,,,,,,PMM1325
PMM1326,-0.016020987,-0.770411523,-0.881679514,-0.337823642,-0.186173178,0.217304736,0.063338171,0.093259814,conserved hypothetical protein,,,,,,,,,PMM1326
PMM1327,0.240890429,-0.586090556,-0.669207005,-0.347685462,-0.167779712,-0.470864486,0.265260547,-0.357341451,conserved hypothetical protein,,,,,,,,,PMM1327
PMM1328,-2.0601082,-0.713454958,-0.00899265,-0.611920983,-0.362976065,-1.043854025,0.170226574,0.085724291,pyrF orotidine 5'-phosphate decarboxylase,,,,,,,,,PMM1328
PMM1329,-0.388148293,-0.357224037,0.003439921,0.626683894,0.331136049,0.385574966,0.083303499,-0.289571878,tyrS Tyrosyl-tRNA synthetase,,,,,,,,,PMM1329
PMM1330,-0.215594906,0.130601054,-0.022122872,0.810604847,0.402060089,0.475588307,0.474863157,0.386860572,conserved hypothetical protein,,,,,,,,,PMM1330
PMM1331,-0.270423599,-0.36809057,0.410518892,*1.01665964826173,0.229357979,-0.116113584,-0.204900123,-0.228887495,conserved hypothetical protein,,,,,,,,,PMM1331
PMM1332,-0.067908304,0.158375839,0.052698398,0.137077335,-0.224068576,0.168087858,-0.029038482,-0.032463855,Cytosol aminopeptidase,,,,,,,,,PMM1332
PMM1333,-0.182954462,-0.002605875,0.412234097,0.720453207,0.623883922,0.226473676,0.067307454,-0.200658398,Peptide methionine sulfoxide reductase,,,,,,,,,PMM1333
PMM1334,-0.710693091,-0.554366545,-0.701717539,-0.743787145,-0.193075914,-1.301919988,0.191270741,-0.270609578,lpxB Lipid-A-disaccharide synthetase,,,,,,,,,PMM1334
PMM1335,-1.587404949,-0.769557066,*-1.50846059568642,-1.597014524,-0.914333647,-0.337141334,-0.64723515,-0.920640716,lpxA UDP-N-acetylglucosamine acyltransferase,,,,,,,,,PMM1335
PMM1336,-0.036514382,-0.575345541,**-1.76431335042258,**-1.78056950847238,-0.829710379,-0.770485271,-0.530780316,-0.447526646,Putative (3R)-hydroxymyristoyl-[acyl carrierprotein] dehydratase,,,,,,,,,PMM1336
PMM1337,-0.751995326,-0.810250315,-0.685062784,-1.123252219,-0.034589241,-0.749406207,-0.315251005,-0.733880088,lpxC UDP-3-0-acyl N-acetylglucosamine deacetylase,,,,,,,,,PMM1337
PMM1338,0.072210781,-0.276375661,-0.362799718,-0.052722545,0.052945491,0.302643074,-0.092841732,-0.095678189,chloroplast outer envelope membrane proteinhomolog,,,,,,,,,PMM1338
PMM1339,-0.575733593,-0.412944607,0.095842358,0.991369377,0.272597074,0.951580773,0.284435269,0.111224683,purC SAICAR synthetase,,,,,,,,,PMM1339
PMM1340,-0.170305554,-0.246032833,-0.026877612,0.045601044,0.150524365,0.292732277,0.1692487,-0.088056262,purD phosphoribosylglycinamide synthetase,,,,,,,,,PMM1340
PMM1341,-0.273822013,-0.324382529,-0.048108268,-0.143956592,0.048980024,0.109071681,0.117196372,0.071909889,nblS two-component sensor histidine kinase,,,,,,,,,PMM1341
PMM1342,-0.241029525,0.11898052,0.307249086,0.801792011,0.483063211,0.88400601,-0.018976163,-0.152480337,kaiC possible circadian clock protein KaiC,,,,,,,,,PMM1342
PMM1343,-0.343662175,-0.759691477,-0.532021868,-0.424468129,-0.512785549,-0.375186214,-0.293049131,0.010150699,kaiB possible circadian oscillation regulator KaiB,,,,,,,,,PMM1343
PMM1344,-0.360009271,-0.766815485,0.116733364,-0.284184946,-0.869427487,0.121105056,-0.455576563,0.073681194,"rpl21, rplU 50S ribosomal protein L21",,,,,,,,,PMM1344
PMM1345,-0.423454002,-0.316640168,-0.466298011,**-1.40706754646679,**-1.17809039185204,-0.514494033,-0.095407033,0.257447907,"rpl27, rpmA 50S ribosomal protein L27",,,,,,,,,PMM1345
PMM1346,-0.701023473,-1.242263113,-0.603537125,-2.257542223,-0.362427396,-1.291433015,0.190148845,-0.128907196,conserved hypothetical protein,,,,,,,,,PMM1346
PMM1347,-0.340255315,-0.522921096,0.170815399,-0.026424414,0.082519447,-0.563991194,0.213441249,0.231687427,truB Putative tRNA pseudouridine 55 synthase,,,,,,,,,PMM1347
PMM1348,-0.820835037,0.398165889,0.337805395,0.187511996,0.020919121,-0.182983159,1.078987886,0.480743192,spoIID possible sporulation protein SpoIID,,,,,,,,,PMM1348
PMM1349,0.096222887,0.454897626,0.874678417,0.999062638,*0.90376568469586,0.748173728,0.045821471,0.139648123,conserved hypothetical protein,,,,,,,,,PMM1349
PMM1350,-0.067517743,0.07002941,-0.40550731,**-1.85719135206984,**-1.67789107979396,*-2.15070854134440,-0.373438922,-0.092611254,Pentapeptide repeats,,,,,,,,,PMM1350
PMM1351,-0.438293658,0.518189612,0.777430722,0.549212891,0.166138684,-0.392818822,-0.310060069,-0.21118321,conserved hypothetical protein,,,,,,,,,PMM1351
PMM1352,0.017008961,0.466508535,-0.353650745,-0.787550055,-0.228398824,0.049588425,-0.128964799,0.107718071,petF ferredoxin,,,,,,,,,PMM1352
PMM1353,-0.364745223,-0.226988427,-0.824810762,-0.650221869,-0.501477888,-0.732616281,-0.024526693,-0.030348236,prmA putative methyltransferase for Ribosomal proteinL11,,,,,,,,,PMM1353
PMM1354,0.090441542,0.312685885,-0.075309855,-0.077556457,-0.160602432,0.090004866,-0.226143381,-0.099694357,serA putative D-3-phosphoglycerate dehydrogenase(PGDH),,,,,,,,,PMM1354
PMM1355,-0.211605193,0.385656397,0.584930045,0.560731642,0.623860605,0.507631865,-0.389980912,0.227033727,conserved hypothetical protein,,,,,,,,,PMM1355
PMM1356,-0.677745048,0.021197391,0.029307052,-0.3870712,-0.04759835,0.165546785,0.031219233,-0.258594942,conserved hypothetical protein,,,,,,,,,PMM1356
PMM1357,-0.501969857,1.494085727,0.775487746,-0.75501619,-0.106938709,0.206504588,1.601076206,1.268897588,"Steroid 5-alpha reductase, C-terminal domain",,,,,,,,,PMM1357
PMM1358,-0.922897805,0.30062285,0.442936239,0.077552169,-7.24E-05,0.366624893,1.204098305,0.280964675,conserved hypothetical protein,,,,,,,,,PMM1358
PMM1359,-0.263268347,1.027384867,0.305118735,-0.597114707,0.217234171,0.723299547,0.22180633,-0.038652819,conserved hypothetical protein,,,,,,,,,PMM1359
PMM1360,-0.255039084,0.343635685,-0.207328813,0.084342928,0.248330299,0.00294969,0.67341542,0.203698576,similar to DNA photolyase,,,,,,,,,PMM1360
PMM1361,-0.064076809,1.101026001,0.650132788,-0.182483672,0.311611668,0.665605722,0.52169577,0.392489847,Short-chain dehydrogenase/reductase (SDR)superfamily,,,,,,,,,PMM1361
PMM1362,-0.647452708,0.337323364,0.52564782,-0.240495096,-0.435833731,-0.825976265,0.984273374,0.43923638,hypothetical,,,,,,,,,PMM1362
PMM1363,0.631520918,0.451189482,0.837879513,*1.22498530343543,0.491716806,0.706355811,0.335071199,0.363011626,hypothetical,,,,,,,,,PMM1363
PMM1364,-0.243338854,-1.161817095,-0.749190635,-0.210179943,0.28039695,-0.656379686,-0.186956164,0.160626269,murD UDP-N-acetylmuramoylalanine--D-glutamate ligase,,,,,,,,,PMM1364
PMM1365,-0.466199507,0.180442172,0.264893968,0.059366452,-0.233481109,0.494933791,**1.49698987274902,**1.09478431351356,possible MATH domain,,,,,,,,,PMM1365
PMM1366,-0.591104261,-0.643942006,0.258498833,0.742502045,0.396493112,0.840438159,1.295710352,0.829981461,DUF209,,,,,,,,,PMM1366
PMM1367,-0.340433627,0.510764825,0.301122182,0.656357516,-0.115798235,0.464610803,0.587602817,0.664624073,conserved hypothetical protein,,,,,,,,,PMM1367
PMM1368,-0.369474167,0.95823332,0.308177441,0.591265649,0.177859192,1.160377406,0.343694036,0.447160894,conserved hypothetical protein,,,,,,,,,PMM1368
PMM1369,-0.978651744,-0.656114119,-0.496385083,-1.037740636,-1.053473639,-1.170838106,-0.545845011,-0.399932068,GAF domain,,,,,,,,,PMM1369
PMM1370,0.392209911,-0.101037276,-0.43527311,0.296944264,-0.508151376,-0.533126271,-0.314102721,-2.145109602,conserved hypothetical protein,,,,,,,,,PMM1370
PMM1371,-1.861654181,-1.302120153,-0.59358903,-1.060347191,-1.358868862,-0.811456286,0.190879439,-0.032525617,conserved hypothetical protein,,,,,,,,,PMM1371
PMM1372,0.315939568,-0.190092514,-0.16795196,0.314102109,0.215728792,0.089242325,-0.25808243,-0.48962649,conserved hypothetical protein,,,,,,,,,PMM1372
PMM1373,0.373316164,0.367998653,0.051519141,0.531627015,0.85310284,0.62319151,-0.080677719,-0.241574679,conserved hypothetical protein,,,,,,,,,PMM1373
PMM1374,-0.269489279,-0.251423503,0.201157623,0.575838913,*-1.25824970677969,-0.40774035,0.47301011,0.701165032,possible Type I restriction modification DNA s,,,,,,,,,PMM1374
PMM1375,0.073646011,-0.735095359,**-1.08893080248805,-1.364211581,**-1.60515929184420,-0.73129805,0.22128674,0.352865688,possible M protein repeat,,,,,,,,,PMM1375
PMM1376,0.198153535,0.870855221,0.769829375,0.893062823,0.214744522,0.953514553,0.579424735,0.701287327,rbpD RNA-binding protein RbpD,,,,,,,,,PMM1376
PMM1377,-0.387460886,-0.21586814,-0.88271884,-0.568212099,0.18701342,-0.393635975,-0.308793411,-0.093124971,"possible dihydroflavonol-4-reductase (maize,petunia, tomato)...",,,,,,,,,PMM1377
PMM1378,0.257973378,0.242609501,0.206854419,0.168754662,0.134394172,0.832283343,-0.082072943,-0.209695319,"des,yocE Fatty acid desaturase, type 2",,,,,,,,,PMM1378
PMM1379,0.384292438,-0.32634592,**-1.32733119700890,**-2.12214740643037,-1.627520486,-2.205755287,-0.356621291,-0.124545417,putative dape gene and orf2,,,,,,,,,PMM1379
PMM1380,0.080982397,-0.00580041,0.273788794,0.638633298,0.034881494,-0.236138401,0.470657893,0.243704553,unknown,,,,,,,,,PMM1380
PMM1381,-0.384846876,0.013716914,0.305237083,0.367822614,0.037330264,-0.412316455,0.213736753,-0.129424156,conserved hypothetical protein,,,,,,,,,PMM1381
PMM1382,-0.540844207,-0.61629925,-0.560425773,-0.884155874,0.05455667,-0.431763958,-0.129094925,-0.445256091,"fatty acid desaturase, type 2",,,,,,,,,PMM1382
PMM1383,-0.758694535,-0.243623093,0.678628357,-0.033145989,0.21228875,0.050556688,0.937239483,0.310218233,conserved hypothetical protein,,,,,,,,,PMM1383
PMM1384,*-0.739780840471671,1.071418155,0.786838534,-0.09241189,*0.999889814775561,**2.40222791807457,*0.958348273401695,**1.41620774611957,hli12 possible high light inducible protein,,,,,,,,,PMM1384
PMM1385,-0.19734987,0.566172501,0.608702967,-0.011922328,0.541774318,**1.89507204274512,**0.840698922590708,**0.910689439015938,hli11 possible high light inducible protein,,,,,,,,,PMM1385
PMM1386,-0.650358509,-0.226935158,-0.062365108,0.428167231,0.039471718,-0.425993355,-0.065743691,-0.052539271,possible permease,,,,,,,,,PMM1386
PMM1387,-0.134004862,0.752073159,0.837921329,0.050655875,0.719184782,1.429019261,-0.022122223,-0.113050276,hypothetical,,,,,,,,,PMM1387
PMM1388,-0.235926854,0.245990975,0.889601197,0.957402826,0.070384634,0.513855132,-0.036468278,-0.24554582,conserved hypothetical protein,,,,,,,,,PMM1388
PMM1389,-0.997432712,-0.071153237,-0.319165251,-1.404933352,-0.776192239,-2.926778589,-0.292991406,0.03554787,possible Trypsin,,,,,,,,,PMM1389
PMM1390,0.038710414,1.33153793,**2.62849063223489,**3.11653833759454,**2.64333175101937,**3.19022701968105,**2.00964087770951,**0.859794231475427,hli10 possible high light inducible protein,,,,,,,,,PMM1390
PMM1391,-0.726890329,0.271869524,1.495505503,**2.45510504726441,1.932405866,**2.57686353667522,1.245649311,0.516494917,"possible Helix-turn-helix protein, copG family",,,,,,,,,PMM1391
PMM1392,-0.478447841,0.483464735,0.743039498,0.739540501,0.773910808,0.554799152,0.048778881,0.242658002,possible Heat-labile enterotoxin alpha chain,,,,,,,,,PMM1392
PMM1393,0.238068104,0.168952552,0.592019371,0.517543923,0.374341808,-0.001887237,1.50961791,0.866534579,possible Carbon storage regulator,,,,,,,,,PMM1393
PMM1394,0.341875338,-0.573152419,-0.06189849,0.186961704,-0.453232071,-0.040783851,0.164649884,0.369531242,hypothetical,,,,,,,,,PMM1394
PMM1395,-0.29559784,0.620501857,0.637212516,0.487125867,0.280276045,0.176182166,0.177973564,0.0891219,hypothetical,,,,,,,,,PMM1395
PMM1396,-0.830084136,0.625013058,0.481901457,-0.647476864,0.490383715,**2.40135960438719,**1.32412798684196,*0.855208203579604,hli9 possible high light inducible protein,,,,,,,,,PMM1396
PMM1397,-0.864842116,0.882984426,0.610839078,-0.567850101,0.626675225,**2.43320581685279,**1.22225013168750,**0.908315688787128,hli8 possible high light inducible protein,,,,,,,,,PMM1397
PMM1400,0.334001545,0.153859222,0.207139313,**-1.24693642337006,-0.767266769,*-1.91526173605360,**0.892706454946146,**0.958299671166977,possible Hemagglutinin-neuraminidase,,,,,,,,,PMM1400
PMM1401,0.09911475,0.024007141,0.44063545,0.628568784,-0.419189662,0.350465023,0.420347212,0.058266877,conserved hypothetical,,,,,,,,,PMM1401
PMM1402,-0.072382772,0.173269447,*-0.827371175910143,**-2.92897807456382,**-2.22027515852215,-1.287537685,0.239423498,0.572573057,unnamed ,,,,,,,,,PMM1402
PMM1403,-0.801710984,-1.134784788,-0.003273356,-0.07862562,0.553369905,-0.811398926,0.948567252,-0.181976039,HNH endonuclease:HNH nuclease,,,,,,,,,PMM1403
PMM1404,-0.555762101,1.196251717,0.539058106,0.295080792,**2.03488150919078,**4.10790419940743,**1.39435440492259,**1.59722248289230,hli5 possible high light inducible protein,,,,,,,,,PMM1404
PMM1405,0.374900368,0.470812593,0.49667841,-0.303264865,-0.551046361,0.638832673,0.725528952,**1.34516471100717,hypothetical,,,,,,,,,PMM1405
PMM1406,-0.308051897,-0.434853042,-0.417324405,-0.306121236,-0.222606064,-0.149908261,0.071440306,-0.105710479,hypothetical,,,,,,,,,PMM1406
PMM1407,-0.138101467,0.21218828,-0.649742105,-0.620139243,-0.205758368,-0.256509857,-0.071340586,0.065695702,possible SRP19 protein,,,,,,,,,PMM1407
PMM1408,-0.01966775,0.342046342,-0.226565502,-0.05156197,0.293695566,0.37175759,0.158000016,0.113938549,hypothetical,,,,,,,,,PMM1408
PMM1409,0.197012016,0.802148773,**1.27602740447436,**1.29593374372983,**1.13914039243546,1.43905733,0.141239975,0.330522407,possible Rubredoxin,,,,,,,,,PMM1409
PMM1410,-1.155065242,-1.422125976,1.438143563,-1.276608696,-0.810685957,-3.627010881,3.033996412,1.887530832,"possible PTS system, Lactose/Cellobiose specif",,,,,,,,,PMM1410
PMM1411,-0.069640931,0.070934059,-0.480376745,-0.286697216,-0.173870519,-1.774940321,-0.056211185,0.096181018,hypothetical,,,,,,,,,PMM1411
PMM1412,0.29644473,0.654844851,**1.50561907515892,**1.4356349874705,0.746836032,0.737045492,0.141005049,0.353793433,conserved hypothetical protein,,,,,,,,,PMM1412
PMM1413,-0.05798283,0.624785753,0.596304034,0.740505586,0.577139873,0.60869271,-0.234611319,0.051352235,conserved hypothetical,,,,,,,,,PMM1413
PMM1414,0.051678033,0.507937569,*0.992509038944946,*1.07999176872008,0.273951753,0.533583279,0.071390473,0.118013193,unnamed,,,,,,,,,PMM1414
PMM1415,0.27176965,0.291985148,0.593101806,0.14258156,0.606530387,-0.154650118,-0.147633132,0.048925803,possible UBX domain,,,,,,,,,PMM1415
PMM1416,0.516245941,0.065999164,0.105949136,-0.46588768,-0.226845366,-0.333747069,0.165474846,0.110488999,conserved hypothetical,,,,,,,,,PMM1416
PMM1417,-0.441538414,0.067934643,-0.955310433,-0.67546909,-1.058820156,-1.309975627,0.260084569,0.341411589,Staphylococcus nuclease (SNase) homologues,,,,,,,,,PMM1417
PMM1418,-0.285667911,-0.509708273,0.394005867,-0.887759343,-0.016742598,-1.851158404,-0.07266984,0.028277304,possible Voltage gated chloride channel,,,,,,,,,PMM1418
PMM1419,-0.265591344,0.273135724,0.603573547,0.534073094,-0.011740511,0.505901399,0.24288598,0.27590372,possible ATP synthase B/B' CF(0),,,,,,,,,PMM1419
PMM1420,-1.019573622,-0.465987414,0.12975646,-0.228986702,0.063269425,-0.929568393,0.214994587,-0.309140164,possible Fumarate reductase subunit D,,,,,,,,,PMM1420
PMM1421,-0.010071989,0.359530252,0.002198971,0.419022269,0.395973469,0.634191236,0.382648916,0.45222615,possible Gibberellin regulated protein,,,,,,,,,PMM1421
PMM1422,0.46888258,0.351307957,0.62489642,0.365182456,0.520267321,0.748690576,0.379709244,0.136506928,conserved hypothetical protein,,,,,,,,,PMM1422
PMM1423,0.324351021,0.651929657,0.491157915,0.104212235,0.116420872,-0.104141659,0.370395375,-0.243347858,conserved hypothetical protein,,,,,,,,,PMM1423
PMM1424,*1.08344704318923,1.138152692,1.162002597,0.628262916,0.959183917,1.841340697,2.72451832,2.288903143,possible Uncharacterized protein family UPF003,,,,,,,,,PMM1424
PMM1425,-0.712867731,-0.469855946,-0.316774627,-0.502036617,-0.2589211,-0.922111355,-0.274063036,-0.620712712,"Serine proteases, trypsin family:HtrA/DegQprotease family",,,,,,,,,PMM1425
PMM1426,-1.047771369,-2.238626427,0.138916817,-1.373907527,-1.593932672,-1.996676715,0.416205817,0.795286337,hypothetical,,,,,,,,,PMM1426
PMM1428,-0.643809133,-0.181414821,-0.125132644,0.174884377,-0.121840924,0.457996446,0.151355606,0.461709092,conserved hypothetical protein,,,,,,,,,PMM1428
PMM1429,-0.972650766,0.708136147,**1.51891115425897,0.769721723,-0.36382622,-0.121929341,-0.398601613,-0.027153712,conserved hypothetical protein,,,,,,,,,PMM1429
PMM1430,-0.65608854,-0.252700656,-0.095544848,-0.04838999,-0.331791598,0.267636653,-0.380733829,-0.400385735,conserved hypothetical protein,,,,,,,,,PMM1430
PMM1431,-0.061824104,-0.115022611,0.109835027,0.236369848,0.138647953,1.150855374,0.193011063,0.142219733,rpoZ putative DNA-directed RNA polymerase (omegachain),,,,,,,,,PMM1431
PMM1432,-0.489169898,-0.074700465,0.191805884,0.078328803,-0.238252689,-0.694094993,0.488045313,0.300662525,putative DnaK-type molecular chaperone (HSP70family),,,,,,,,,PMM1432
PMM1433,-0.759172483,0.067250188,0.004203844,0.584607188,0.312240006,-0.52411269,0.48496273,0.729464548,Phosphoribosyl transferase,,,,,,,,,PMM1433
PMM1434,0.033856683,0.23095701,**1.15956517877377,**1.83279133771253,0.971599336,0.991448819,0.013659293,0.146532755,"pgmI Phosphoglycerate mutase, co-factor-independent(iPGM)",,,,,,,,,PMM1434
PMM1435,0.28149319,-0.440211068,-0.123968628,-0.435157507,0.623527804,0.676246205,0.098124814,0.165072863,conserved hypothetical protein,,,,,,,,,PMM1435
PMM1436,-0.187739862,-0.280573539,-0.829465804,**-1.18932212164524,**-2.57449981853350,**-3.07818208133561,0.120492005,0.209661015,groEL GroEL protein (Chaperonin cpn60),,,,,,,,,PMM1436
PMM1437,-0.311271702,-0.1869534,-0.430919209,-0.71103547,**-1.25986632866868,*-1.74368565004736,-0.092279153,0.177020144,groES GroES protein (Chaperonin cpn10),,,,,,,,,PMM1437
PMM1438,0.21663563,0.065343597,-0.401848662,**-2.17384815105279,**-1.47948025869058,-1.61250087,-0.577437022,-0.23729864,"atpB ATP synthase beta subunit, central region:ATPsynth...",,,,,,,,,PMM1438
PMM1439,0.112376528,-0.237663659,**-0.9546948391663,**-3.10582984506985,**-1.96231391625502,-1.92742814,-0.416105044,-0.418029813,"atpC,atpE ATP synthase, Epsilon subunit",,,,,,,,,PMM1439
PMM1440,-0.053219489,-0.404106149,-0.570474303,-0.936800461,**-1.30876858359334,-0.838030663,-0.499078408,-0.295254435,conserved hypothetical protein,,,,,,,,,PMM1440
PMM1441,-0.129117606,0.574110791,0.715469989,-0.319540783,-1.213009039,-0.725460903,0.09933158,0.707898555,hypothetical,,,,,,,,,PMM1441
PMM1442,0.133626,0.676542477,0.79760776,*1.05427205615815,0.674432637,1.239135477,0.308191486,0.219146361,pepP putative aminopeptidase P,,,,,,,,,PMM1442
PMM1443,0.011477451,-0.154086461,0.630628019,0.850615599,0.820896675,0.480344152,0.143881591,-0.325869492,Domain of unknown function DUF21,,,,,,,,,PMM1443
PMM1444,-0.449091197,-0.419732497,0.051234169,0.642888741,0.567553167,0.397732178,-0.253360556,-0.153327608,conserved hypothetical protein,,,,,,,,,PMM1444
PMM1445,-0.373880731,-0.326268183,-0.657625831,-0.535663437,0.382874307,-1.108643726,-1.234394393,-0.106309114,Putative nicotinate-nucleotideadenylyltransferase,,,,,,,,,PMM1445
PMM1446,-0.415009228,-0.060407434,-0.055993351,0.275569375,0.293246832,0.31484179,0.7234067,0.358717986,Carbon-nitrogen hydrolase:NAD+ synthase,,,,,,,,,PMM1446
PMM1447,-1.60005488,-0.520135188,-0.318826783,-1.370375554,-0.490908322,-1.384680998,0.155997392,0.34718404,conserved hypothetical protein,,,,,,,,,PMM1447
PMM1448,-0.622642597,-0.493199806,-0.864882863,-0.812598057,-0.921080796,-1.010515764,0.603928684,0.322876946,conserved hypothetical protein,,,,,,,,,PMM1448
PMM1449,0.336666399,-0.829386295,-0.640818325,-1.271988368,-0.738170575,-1.04911244,0.082933493,0.149889545,petF ferredoxin,,,,,,,,,PMM1449
PMM1450,0.553223228,-1.293652127,**-2.79542278168432,**-3.63448883174570,**-2.34810366186884,**-2.82336922739412,-0.110265818,0.075311059,atpC ATP synthase gamma subunit,,,,,,,,,PMM1450
PMM1451,0.042116748,-1.062763025,**-2.51596021462957,**-3.44156486911062,**-2.50827643713089,**-2.45423069271253,-0.520707792,-0.393772333,"atpA ATP synthase alpha subunit, central region:ATPsynth...",,,,,,,,,PMM1451
PMM1452,0.284171096,-1.213517575,**-3.10922823657052,**-4.44250020489064,**-4.32896716299897,**-3.48063602196416,-0.544914956,-0.378863969,"atpH,atpD ATP synthase, delta (OSCP) subunit",,,,,,,,,PMM1452
PMM1453,0.146902032,-0.903062385,**-2.97456738011394,**-4.66693634582272,**-3.81859506232227,**-3.94991672395021,*-0.720256287830524,-0.28612071,atpF ATP synthase B/B' CF(0),,,,,,,,,PMM1453
PMM1454,0.477817232,-0.872984626,**-2.38203865289812,**-4.51957072990943,**-3.75132140717894,**-3.88330258399276,-0.564422711,-0.231917029,atpG ATP synthase B/B' CF(0),,,,,,,,,PMM1454
PMM1455,0.063531555,-0.640461009,**-2.19507116986612,**-3.69860245394677,**-3.09825640057912,**-3.44973254994387,*-0.614934915033887,-0.253017156,Eubacterial and plasma membrane ATP synthasesubunit C:ATP sy...,,,,,,,,,PMM1455
PMM1456,-0.129275333,-0.963076039,**-1.87355556686232,**-2.7189533650134,*-1.80165444170811,-1.901389184,-0.778235051,**-0.845953993777346,atpI ATP synthase A subunit,,,,,,,,,PMM1456
PMM1457,-0.90918711,-0.860703119,**-2.05593236032154,**-3.24632433837456,**-2.42995668021215,-1.518188196,*-0.934708723795444,*-0.664718568021732,atp1 possible ATP synthase subunit 1,,,,,,,,,PMM1457
PMM1458,-2.25850094,0.028921924,0.095744166,0.381589349,0.463649964,-0.113232221,1.060049721,0.867839557,ftsW Cell division protein FtsW,,,,,,,,,PMM1458
PMM1459,-0.070089962,-0.113280453,-0.390302717,-0.351707422,0.221121489,-0.267071526,-0.355567251,-0.159259891,ccdA putative c-type cytochrome biogenesis proteinCcdA,,,,,,,,,PMM1459
PMM1460,-2.535119547,-0.863173594,-0.671434259,-1.380486839,-0.099752823,-0.559837324,0.436073476,0.64279247,ycf44 putative c-type cytochrome biogenesis proteinCcs1,,,,,,,,,PMM1460
PMM1461,-0.026129235,0.35542709,0.821600153,*1.21060914938221,0.320068753,0.046385947,0.417405959,0.196786544,conserved hypothetical protein,,,,,,,,,PMM1461
PMM1462,0.165168653,**4.72778318305637,**5.61782354744158,**4.36724547784196,**3.12865835158934,**3.10788832258843,0.673960899,-0.799804616,conserved hypothetical protein,,,,,,,,,PMM1462
PMM1463,0.056513412,2.109289489,**2.85561344589713,**2.34559618493950,*1.30876661065235,1.54023927,0.770936723,0.365274218,glnB Nitrogen regulatory protein P-II,,,,,,,,,PMM1463
PMM1464,-0.086882072,0.591337196,0.610061502,0.675201512,0.021894489,-0.162202153,0.113249718,-0.511426897,FtsJ cell division protein:S4 domain:Hemolysin A,,,,,,,,,PMM1464
PMM1465,0.055128482,0.221843504,0.394968201,0.804283119,0.774974595,1.008034145,0.014892335,0.102672318,purB Fumarate lyase:Adenylosuccinate lyase,,,,,,,,,PMM1465
PMM1466,-0.328655571,0.078293556,0.005522953,0.500211412,0.235585704,0.006503033,0.147076834,-0.046920433,fumC Fumarate lyase,,,,,,,,,PMM1466
PMM1467,-1.111351012,-0.469149027,-0.251607778,-0.377655095,-0.041698321,-0.391797738,-0.121404509,-0.179062207,putative DNA helicase,,,,,,,,,PMM1467
PMM1468,-0.511351958,-1.052300483,-0.032187315,-0.39677924,-0.95575731,0.044848048,-0.063988866,-0.408046047,bioF putative 8-amino-7-oxononanoate synthase,,,,,,,,,PMM1468
PMM1469,-0.799143093,-0.917060829,-0.153504413,-2.463028406,-1.564492437,-0.827833461,1.383142899,0.292997645,conserved hypothetical,,,,,,,,,PMM1469
PMM1470,-0.537451379,-1.165868143,-0.125122903,-0.158270545,-0.157330145,-1.11969783,0.500023571,0.311412881,conserved hypothetical protein,,,,,,,,,PMM1470
PMM1471,-0.714035156,-0.931044381,-0.865408532,-1.278799582,-1.253865742,-0.757142226,-0.209662548,0.446787194,BioD putative Dethiobiotin synthase,,,,,,,,,PMM1471
PMM1472,-0.124274606,-0.209370048,0.461786845,0.100797882,0.642197429,-0.133360521,-0.15330191,-0.12688939,BioA putative diaminopelargonic acid synthase,,,,,,,,,PMM1472
PMM1473,-0.449659688,0.428215271,0.638944103,0.706384919,0.01174849,0.325000734,0.962878,0.730448529,conserved hypothetical protein,,,,,,,,,PMM1473
