gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2785715426	419	100	1	419	1	419	0.0e+00	931	KO:K07675	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	EC:2.7.13.3	
2785715427	438	100	1	438	1	438	0.0e+00	983	KO:K03406	methyl-accepting chemotaxis protein		
2785715429	499	100	1	499	1	499	0.0e+00	1150	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	
2785715429	499	100	1	499	1	499	0.0e+00	1150	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	
2785715430	291	100	1	291	1	291	0.0e+00	654	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	
2785715431	714	100	1	714	1	714	0.0e+00	1620	KO:K02168	choline/glycine/proline betaine transport protein		
2785715433	342	100	1	342	1	342	0.0e+00	770	KO:K07165	transmembrane sensor		
2785715434	836	100	1	836	1	836	0.0e+00	1910	KO:K02014	iron complex outermembrane recepter protein		
2785715437	377	100	1	377	1	377	0.0e+00	860	KO:K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	EC:1.1.2.3	
2785715438	577	100	1	577	1	577	0.0e+00	1350	KO:K03777	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]	EC:1.1.5.12	
2785715439	225	100	1	225	1	225	0.0e+00	518	KO:K20918	LuxR family transcriptional regulator, positive regulator of biofilm formation		
2785715440	253	100	1	253	1	253	0.0e+00	557	KO:K06214	curli production assembly/transport component CsgG		
2785715441	151	100	1	151	1	151	1.9e-103	340	KO:K04338	curli production assembly/transport component CsgF		
2785715442	130	100	1	130	1	130	1.1e-88	295	KO:K04337	curli production assembly/transport component CsgE		
2785715444	170	100	1	170	1	170	7.9e-115	374	KO:K04335	minor curlin subunit		
2785715445	839	100	1	839	1	839	0.0e+00	1920	KO:K14645	serine protease [EC:3.4.21.-]	EC:3.4.21.-	
2785715449	483	100	1	483	1	483	0.0e+00	1070	KO:K11927	ATP-dependent RNA helicase RhlE [EC:5.6.2.7]	EC:5.6.2.7	
2785715452	766	100	1	766	1	766	0.0e+00	1800	KO:K03782	catalase-peroxidase [EC:1.11.1.21]	EC:1.11.1.21	
2785715453	198	100	1	198	1	198	0.0e+00	460	KO:K03286	OmpA-OmpF porin, OOP family		
2785715455	738	100	1	738	1	738	0.0e+00	1690	KO:K01115	phospholipase D1/2 [EC:3.1.4.4]	EC:3.1.4.4	
2785715457	326	100	1	326	1	326	0.0e+00	718	KO:K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein		
2785715458	882	100	1	882	1	882	0.0e+00	2040	KO:K02014	iron complex outermembrane recepter protein		
2785715459	273	100	1	273	1	273	0.0e+00	605	KO:K07090	uncharacterized protein		
2785715460	391	100	1	391	1	391	0.0e+00	882	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	
2785715461	121	100	1	121	1	121	5.2e-78	264	KO:K03413	two-component system, chemotaxis family, chemotaxis protein CheY		
2785715462	194	100	1	194	1	194	0.0e+00	427	KO:K03410	chemotaxis protein CheC		
2785715463	442	100	1	442	1	442	0.0e+00	1000	KO:K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715465	767	100	1	767	1	767	0.0e+00	1750	KO:K02336	DNA polymerase II [EC:2.7.7.7]	EC:2.7.7.7	
2785715467	579	100	1	579	1	579	0.0e+00	1350	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	
2785715475	365	100	1	365	1	365	0.0e+00	836	KO:K00557	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	EC:2.1.1.35	
2785715476	198	100	1	198	1	198	0.0e+00	432	KO:K22105	TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator		
2785715477	375	100	1	375	1	375	0.0e+00	883	KO:K00507	stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	EC:1.14.19.1	
2785715478	473	100	1	473	1	473	0.0e+00	1070	KO:K00322	NAD(P) transhydrogenase [EC:1.6.1.1]	EC:1.6.1.1	
2785715481	741	100	1	741	1	741	0.0e+00	1670	KO:K21024	c-di-GMP phosphodiesterase [EC:3.1.4.52]	EC:3.1.4.52	
2785715483	248	100	1	248	1	248	0.0e+00	583	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	EC:1.8.4.10	
2785715483	248	100	1	248	1	248	0.0e+00	583	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	EC:1.8.4.8	
2785715484	573	100	1	573	1	573	0.0e+00	1320	KO:K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	EC:1.8.1.2	
2785715485	607	100	1	607	1	607	0.0e+00	1380	KO:K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	EC:1.8.1.2	
2785715489	66	100	1	66	1	66	9.6e-39	147	KO:K03973	phage shock protein C		
2785715490	222	100	1	222	1	222	0.0e+00	484	KO:K03969	phage shock protein A		
2785715492	338	100	1	338	1	338	0.0e+00	788	KO:K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	EC:1.-	
2785715497	255	100	1	255	1	255	0.0e+00	596	KO:K07497	putative transposase		
2785715498	131	100	1	131	1	131	6.2e-92	305	KO:K07483	transposase		
2785715499	280	100	1	280	1	280	0.0e+00	663	KO:K01070	S-formylglutathione hydrolase [EC:3.1.2.12]	EC:3.1.2.12	
2785715502	445	100	1	445	1	445	0.0e+00	1000	KO:K16053	miniconductance mechanosensitive channel		
2785715506	473	100	1	473	1	473	0.0e+00	1050	KO:K03308	neurotransmitter:Na+ symporter, NSS family		
2785715509	181	100	1	181	1	181	0.0e+00	426	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	
2785715512	178	100	1	178	1	178	0.0e+00	423	KO:K03840	flavodoxin II		
2785715514	136	100	1	136	1	136	2.5e-90	301	KO:K03559	biopolymer transport protein ExbD		
2785715516	807	100	1	807	1	807	0.0e+00	1830	KO:K20543	cellulose synthase operon protein C		
2785715517	368	100	1	368	1	368	0.0e+00	852	KO:K20542	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	
2785715518	758	100	1	758	1	758	0.0e+00	1710	KO:K20541	cellulose synthase operon protein B		
2785715519	741	100	1	741	1	741	0.0e+00	1670	KO:K00694	cellulose synthase (UDP-forming) [EC:2.4.1.12]	EC:2.4.1.12	
2785715522	272	100	1	272	1	272	0.0e+00	623	KO:K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	EC:2.1.1.223	
2785715524	727	100	1	727	1	727	0.0e+00	1710	KO:K01278	dipeptidyl-peptidase 4 [EC:3.4.14.5]	EC:3.4.14.5	
2785715527	346	100	1	346	1	346	0.0e+00	786	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	
2785715529	375	100	1	375	1	375	0.0e+00	822	KO:K03294	basic amino acid/polyamine antiporter, APA family		
2785715531	213	100	1	213	1	213	0.0e+00	506	KO:K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	EC:3.1.2.6	
2785715541	500	100	1	500	1	500	0.0e+00	1160	KO:K03457	nucleobase:cation symporter-1, NCS1 family		
2785715542	772	100	1	772	1	772	0.0e+00	1770	KO:K02014	iron complex outermembrane recepter protein		
2785715543	496	100	1	496	1	496	0.0e+00	1140	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	
2785715543	496	100	1	496	1	496	0.0e+00	1140	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	
2785715544	176	100	1	176	1	176	1.2e-125	405	KO:K09024	flavin reductase [EC:1.5.1.-]	EC:1.5.1.-	
2785715545	206	100	1	206	1	206	0.0e+00	480	KO:K09019	3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	
2785715546	278	100	1	278	1	278	0.0e+00	639	KO:K09023	aminoacrylate hydrolase [EC:3.5.1.-]	EC:3.5.1.-	
2785715547	127	100	1	127	1	127	1.6e-88	295	KO:K09021	aminoacrylate peracid reductase		
2785715548	244	100	1	244	1	244	0.0e+00	568	KO:K09020	ureidoacrylate peracid hydrolase [EC:3.5.1.110]	EC:3.5.1.110	
2785715549	362	100	1	362	1	362	0.0e+00	841	KO:K09018	pyrimidine oxygenase [EC:1.14.99.46]	EC:1.14.99.46	
2785715550	224	100	1	224	1	224	0.0e+00	497	KO:K09017	TetR/AcrR family transcriptional regulator		
2785715551	223	100	1	223	1	223	0.0e+00	502	KO:K10914	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein		
2785715554	446	57.6	7	446	6	446	0.0e+00	604	KO:K06156	Gnt-I system low-affinity gluconate transporter		
2785715555	172	100	1	172	1	172	1.1e-124	402	KO:K00851	gluconokinase [EC:2.7.1.12]	EC:2.7.1.12	
2785715556	335	100	1	335	1	335	0.0e+00	747	KO:K06145	LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor		
2785715557	296	100	1	296	1	296	0.0e+00	691	KO:K05555	cyclase [EC:4.-.-.-]	EC:4.-	
2785715559	357	100	1	357	1	357	0.0e+00	816	KO:K02346	DNA polymerase IV [EC:2.7.7.7]	EC:2.7.7.7	
2785715560	80	100	13	80	1	68	2.4e-38	147	KO:K07746	antitoxin ParD1/3/4		
2785715561	99	100	1	99	1	99	1.6e-67	232	KO:K19092	toxin ParE1/3/4		
2785715562	77	100	1	77	1	77	1.3e-50	182	KO:K05952	uncharacterized protein		
2785715563	341	100	1	341	1	341	0.0e+00	774	KO:K03734	FAD:protein FMN transferase [EC:2.7.1.180]	EC:2.7.1.180	
2785715564	410	100	1	410	1	410	0.0e+00	967	KO:K00351	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	EC:7.2.1.1	
2785715565	202	100	1	202	1	202	0.0e+00	447	KO:K00350	Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1]	EC:7.2.1.1	
2785715566	210	100	1	210	1	210	0.0e+00	463	KO:K00349	Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]	EC:7.2.1.1	
2785715567	254	100	1	254	1	254	0.0e+00	584	KO:K00348	Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1]	EC:7.2.1.1	
2785715568	400	100	1	400	1	400	0.0e+00	928	KO:K00347	Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1]	EC:7.2.1.1	
2785715569	459	100	1	459	1	459	0.0e+00	1030	KO:K00346	Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]	EC:7.2.1.1	
2785715570	392	100	1	392	1	392	0.0e+00	911	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.44	
2785715570	392	100	1	392	1	392	0.0e+00	911	KO:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	EC:1.3.1.9	
2785715571	206	100	1	206	1	206	0.0e+00	469	KO:K03773	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	EC:5.2.1.8	
2785715572	873	100	1	873	1	873	0.0e+00	1990	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	
2785715573	312	100	1	312	1	312	0.0e+00	694	KO:K00024	malate dehydrogenase [EC:1.1.1.37]	EC:1.1.1.37	
2785715574	154	100	1	154	1	154	1.1e-102	338	KO:K03402	transcriptional regulator of arginine metabolism		
2785715579	207	100	1	207	1	207	0.0e+00	480	KO:K00876	uridine kinase [EC:2.7.1.48]	EC:2.7.1.48	
2785715580	403	100	1	403	1	403	0.0e+00	881	KO:K03317	concentrative nucleoside transporter, CNT family		
2785715586	229	100	1	229	1	229	0.0e+00	510	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	
2785715587	609	100	1	609	1	609	0.0e+00	1360	KO:K07182	CBS domain-containing protein		
2785715588	568	100	1	568	1	568	0.0e+00	1290	KO:K14393	cation/acetate symporter		
2785715592	301	100	1	301	1	301	0.0e+00	673	KO:K05844	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]	EC:6.3.2.-	
2785715593	343	100	1	343	1	343	0.0e+00	774	KO:K06987	uncharacterized protein		
2785715597	648	100	1	648	1	648	0.0e+00	1540	KO:K01895	acetyl-CoA synthetase [EC:6.2.1.1]	EC:6.2.1.1	
2785715599	382	100	1	382	1	382	0.0e+00	835	KO:K14683	solute carrier family 34 (sodium-dependent phosphate cotransporter)		
2785715602	825	100	1	825	1	825	0.0e+00	1850	KO:K17734	serine protease AprX [EC:3.4.21.-]	EC:3.4.21.-	
2785715605	1052	100	1	1052	1	1052	0.0e+00	2380	KO:K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	EC:2.7.11.1	
2785715606	229	100	1	229	1	229	0.0e+00	506	KO:K02480	two-component system, NarL family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715607	209	100	1	209	1	209	0.0e+00	453	KO:K07696	two-component system, NarL family, response regulator NreC		
2785715609	815	100	1	815	1	815	0.0e+00	1830	KO:K17734	serine protease AprX [EC:3.4.21.-]	EC:3.4.21.-	
2785715611	205	100	1	205	1	205	0.0e+00	460	KO:K06867	uncharacterized protein		
2785715612	534	100	1	534	1	534	0.0e+00	1230	KO:K03781	catalase [EC:1.11.1.6]	EC:1.11.1.6	
2785715614	450	100	1	450	1	450	0.0e+00	1070	KO:K07093	uncharacterized protein		
2785715616	394	100	1	394	1	394	0.0e+00	902	KO:K02358	elongation factor Tu		
2785715621	252	100	1	252	1	252	0.0e+00	576	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	
2785715622	328	100	1	328	1	328	0.0e+00	751	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	
2785715623	343	100	1	343	1	343	0.0e+00	793	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	
2785715624	521	100	1	521	1	521	0.0e+00	1150	KO:K03406	methyl-accepting chemotaxis protein		
2785715633	296	100	1	296	1	296	0.0e+00	674	KO:K03717	LysR family transcriptional regulator, transcriptional activator of nhaA		
2785715634	224	100	1	224	1	224	0.0e+00	514	KO:K06940	uncharacterized protein		
2785715639	395	100	1	395	1	395	0.0e+00	880	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	
2785715641	360	100	1	360	1	360	0.0e+00	848	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	
2785715642	289	100	1	289	1	289	0.0e+00	667	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	
2785715643	181	100	1	181	1	181	0.0e+00	432	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	
2785715644	294	100	1	294	1	294	0.0e+00	677	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	
2785715645	446	100	1	446	1	446	0.0e+00	988	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	
2785715651	438	100	1	438	1	438	0.0e+00	1010	KO:K19295	alginate O-acetyltransferase complex protein AlgJ		
2785715654	348	70.23	3	348	19	364	0.0e+00	589	KO:K15898	pseudaminic acid synthase [EC:2.5.1.97]	EC:2.5.1.97	
2785715655	161	40.26	7	157	9	162	4.1e-29	128	KO:K15896	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]	EC:2.3.1.202	
2785715656	365	39.89	1	364	2	360	3.3e-88	315	KO:K15897	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]	EC:3.6.1.57	
2785715657	232	56.47	1	232	1	232	4.3e-91	313	KO:K15899	pseudaminic acid cytidylyltransferase [EC:2.7.7.81]	EC:2.7.7.81	
2785715659	334	100	1	334	1	334	0.0e+00	773	KO:K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	EC:4.2.1.115	
2785715659	334	100	1	334	1	334	0.0e+00	773	KO:K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	EC:5.1.3.-	
2785715663	133	100	1	133	1	133	1.3e-90	301	KO:K02879	large subunit ribosomal protein L17		
2785715664	328	100	1	328	1	328	0.0e+00	727	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	
2785715665	206	100	1	206	1	206	0.0e+00	457	KO:K02986	small subunit ribosomal protein S4		
2785715666	130	100	1	130	1	130	8.6e-90	299	KO:K02948	small subunit ribosomal protein S11		
2785715667	118	100	1	118	1	118	3.2e-79	267	KO:K02952	small subunit ribosomal protein S13		
2785715668	38	100	1	38	1	38	3.3e-20	91.1	KO:K02919	large subunit ribosomal protein L36		
2785715669	439	100	1	439	1	439	0.0e+00	977	KO:K03076	preprotein translocase subunit SecY		
2785715670	144	100	1	144	1	144	1.0e-96	320	KO:K02876	large subunit ribosomal protein L15		
2785715671	59	100	1	59	1	59	2.4e-34	133	KO:K02907	large subunit ribosomal protein L30		
2785715672	166	100	1	166	1	166	1.4e-113	370	KO:K02988	small subunit ribosomal protein S5		
2785715673	117	100	1	117	1	117	3.3e-75	256	KO:K02881	large subunit ribosomal protein L18		
2785715674	177	100	1	177	1	177	1.2e-122	397	KO:K02933	large subunit ribosomal protein L6		
2785715675	130	100	1	130	1	130	2.3e-86	289	KO:K02994	small subunit ribosomal protein S8		
2785715676	101	100	1	101	1	101	7.1e-66	228	KO:K02954	small subunit ribosomal protein S14		
2785715677	179	100	1	179	1	179	2.3e-125	405	KO:K02931	large subunit ribosomal protein L5		
2785715678	104	100	1	104	1	104	1.8e-67	232	KO:K02895	large subunit ribosomal protein L24		
2785715679	122	100	1	122	1	122	1.3e-80	272	KO:K02874	large subunit ribosomal protein L14		
2785715680	702	100	1	702	1	702	0.0e+00	1570	KO:K20974	two-component system, sensor histidine kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715682	556	100	1	556	1	556	0.0e+00	1280	KO:K14645	serine protease [EC:3.4.21.-]	EC:3.4.21.-	
2785715683	246	100	1	246	1	246	0.0e+00	552	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	
2785715684	805	100	1	805	1	805	0.0e+00	1840	KO:K12573	ribonuclease R [EC:3.1.13.1]	EC:3.1.13.1	
2785715685	119	100	1	119	1	119	1.6e-83	280	KO:K21498	antitoxin HigA-1		
2785715687	566	100	1	566	1	566	0.0e+00	1320	KO:K01113	alkaline phosphatase D [EC:3.1.3.1]	EC:3.1.3.1	
2785715688	92	100	1	92	1	92	1.3e-60	212	KO:K19092	toxin ParE1/3/4		
2785715690	787	100	1	787	1	787	0.0e+00	1780	KO:K02014	iron complex outermembrane recepter protein		
2785715693	214	100	1	214	1	214	0.0e+00	492	KO:K21217	sodium-type polar flagellar protein MotX		
2785715695	488	100	1	488	1	488	0.0e+00	1150	KO:K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	EC:4.1.1.98	
2785715696	231	100	1	231	1	231	0.0e+00	536	KO:K05368	NAD(P)H-flavin reductase [EC:1.5.1.41]	EC:1.5.1.41	
2785715698	341	100	1	341	1	341	0.0e+00	760	KO:K02030	polar amino acid transport system substrate-binding protein		
2785715699	907	100	1	907	1	907	0.0e+00	2050	KO:K11354	two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]	EC:2.7.13.3	
2785715701	5754	96.49	1	5754	1	5751	0.0e+00	12400	KO:K20276	large repetitive protein		
2785715703	457	100	1	457	1	457	0.0e+00	1060	KO:K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	EC:7.1.1.7	
2785715704	335	100	1	335	1	335	0.0e+00	763	KO:K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	EC:7.1.1.7	
2785715706	160	100	1	160	1	160	2.0e-112	366	KO:K05800	Lrp/AsnC family transcriptional regulator, cysteine-sensing transcriptional activator		
2785715709	69	100	1	69	1	69	3.1e-44	163	KO:K03704	cold shock protein		
2785715710	542	100	1	542	1	542	0.0e+00	1250	KO:K03688	ubiquinone biosynthesis protein		
2785715711	211	100	1	211	1	211	0.0e+00	453	KO:K03690	ubiquinone biosynthesis accessory factor UbiJ		
2785715712	265	100	1	265	1	265	0.0e+00	608	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	
2785715712	265	100	1	265	1	265	0.0e+00	608	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	
2785715714	678	100	1	678	1	678	0.0e+00	1560	KO:K01414	oligopeptidase A [EC:3.4.24.70]	EC:3.4.24.70	
2785715715	186	100	1	186	1	186	1.9e-129	417	KO:K07668	two-component system, OmpR family, response regulator VicR		
2785715717	555	100	1	555	1	555	0.0e+00	1230	KO:K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715719	449	100	1	449	1	449	0.0e+00	1040	KO:K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	EC:1.8.1.7	
2785715721	705	100	1	705	1	705	0.0e+00	1600	KO:K02014	iron complex outermembrane recepter protein		
2785715732	537	100	1	537	1	537	0.0e+00	1220	KO:K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	EC:1.1.1.34	
2785715733	417	100	1	417	1	417	0.0e+00	924	KO:K13408	membrane fusion protein		
2785715734	755	100	1	755	1	755	0.0e+00	1670	KO:K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB		
2785715740	442	90.72	1	442	1	442	0.0e+00	936	KO:K07495	putative transposase		
2785715741	442	100	1	442	1	442	0.0e+00	980	KO:K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		
2785715742	160	100	1	160	1	160	3.7e-109	357	KO:K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	EC:3.4.25.2	
2785715745	196	100	1	196	1	196	0.0e+00	453	KO:K03591	cell division protein FtsN		
2785715746	729	100	1	729	1	729	0.0e+00	1670	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	EC:5.6.2.4	
2785715747	70	100	1	70	1	70	2.5e-47	171	KO:K02909	large subunit ribosomal protein L31		
2785715749	411	100	1	411	1	411	0.0e+00	927	KO:K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	EC:1.1.1.40	
2785715750	110	100	1	110	1	110	4.9e-77	260	KO:K03764	MetJ family transcriptional regulator, methionine regulon repressor		
2785715751	295	100	1	295	1	295	0.0e+00	675	KO:K00297	methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]	EC:1.5.1.54	
2785715752	294	100	1	294	1	294	0.0e+00	657	KO:K07058	membrane protein		
2785715755	325	100	1	325	1	325	0.0e+00	778	KO:K01259	proline iminopeptidase [EC:3.4.11.5]	EC:3.4.11.5	
2785715756	145	100	1	145	1	145	5.2e-99	326	KO:K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	EC:3.1.1.96	
2785715758	284	100	1	284	1	284	0.0e+00	631	KO:K03089	RNA polymerase sigma-32 factor		
2785715760	411	100	1	411	1	411	0.0e+00	927	KO:K07181	c-di-GMP phosphodiesterase [EC:3.1.4.52]	EC:3.1.4.52	
2785715761	326	100	1	326	1	326	0.0e+00	723	KO:K09811	cell division transport system permease protein		
2785715762	237	100	1	237	1	237	0.0e+00	531	KO:K09812	cell division transport system ATP-binding protein		
2785715763	558	100	1	558	1	558	0.0e+00	1190	KO:K03110	fused signal recognition particle receptor		
2785715764	231	100	1	231	1	231	0.0e+00	527	KO:K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	EC:2.1.1.171	
2785715765	192	100	1	192	1	192	0.0e+00	431	KO:K09891	uncharacterized protein		
2785715768	427	100	1	427	1	427	0.0e+00	971	KO:K07751	PepB aminopeptidase [EC:3.4.11.23]	EC:3.4.11.23	
2785715769	238	100	1	238	1	238	0.0e+00	545	KO:K06206	sugar fermentation stimulation protein A		
2785715770	149	100	1	149	1	149	7.5e-106	346	KO:K06204	RNA polymerase-binding transcription factor		
2785715771	307	100	1	307	1	307	0.0e+00	718	KO:K01894	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	EC:6.1.1.-	
2785715772	439	100	1	439	1	439	0.0e+00	1010	KO:K00970	poly(A) polymerase [EC:2.7.7.19]	EC:2.7.7.19	
2785715773	165	100	1	165	1	165	5.6e-118	382	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	
2785715774	264	100	1	264	1	264	0.0e+00	593	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	
2785715775	283	100	1	283	1	283	0.0e+00	636	KO:K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	EC:6.3.2.1	
2785715776	544	99.82	1	544	1	544	0.0e+00	1230	KO:K01580	glutamate decarboxylase [EC:4.1.1.15]	EC:4.1.1.15	
2785715779	271	100	1	271	1	271	0.0e+00	608	KO:K01992	ABC-2 type transport system permease protein		
2785715780	310	100	1	310	1	310	0.0e+00	690	KO:K01990	ABC-2 type transport system ATP-binding protein		
2785715781	229	100	1	229	1	229	0.0e+00	522	KO:K02483	two-component system, OmpR family, response regulator		
2785715782	722	100	1	722	1	722	0.0e+00	1620	KO:K14980	two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]	EC:2.7.13.3	
2785715783	344	62.99	1	335	1	335	0.0e+00	477	KO:K07486	transposase		
2785715787	359	100	1	359	1	359	0.0e+00	784	KO:K03699	magnesium and cobalt exporter, CNNM family		
2785715788	389	100	1	389	1	389	0.0e+00	869	KO:K07089	uncharacterized protein		
2785715789	563	100	1	563	1	563	0.0e+00	1260	KO:K06200	carbon starvation protein		
2785715790	465	100	1	465	1	465	0.0e+00	1040	KO:K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	EC:1.8.1.2	
2785715793	199	100	1	199	1	199	0.0e+00	465	KO:K09939	uncharacterized protein		
2785715798	206	100	1	206	1	206	0.0e+00	471	KO:K03832	periplasmic protein TonB		
2785715799	135	100	1	135	1	135	2.1e-85	287	KO:K03559	biopolymer transport protein ExbD		
