seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_JNAS01000002.1,EV02_RS02480,,EV02_RS02480,EV02_1335,Protein Homology,745330.0,746382.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377257.1,rod shape-determining protein,WP_011819234.1,"GO:0000902,GO:0008360,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,ATP binding|0005524||IEA,"cell morphogenesis|0000902||IEA,regulation of cell shape|0008360||IEA",EV02_1335,1165563.0,1166498.0,+,CK_Pro_SB_01335,mreB,"GO:0008360,GO:0000902",CK_00000300,"C.4,D.2","Surface structures,Cell division","COG1077,bactNOG00107,cyaNOG01455","COG: CELLULAR PROCESSES AND SIGNALING [D] Cell cycle control%2C cell division%2C chromosome partitioning,bactNOG: CELLULAR PROCESSES AND SIGNALING [D] Cell cycle control%2C cell division%2C chromosome partitioning,cyaNOG: CELLULAR PROCESSES AND SIGNALING [D] Cell cycle control%2C cell division%2C chromosome partitioning",,,"regulation of cell shape,cell morphogenesis",rod shape-determining protein MreB,"TIGR00904,PF06723,IPR004753","cell shape determining protein%2C MreB/Mrl family,MreB/Mbl protein,Cell shape determining protein MreB",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,,
NZ_JNAS01000002.1,mreC,mreC,EV02_RS02475,EV02_1336,Protein Homology,746387.0,747136.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008502.1,rod shape-determining protein MreC,WP_032519988.1,,,,,EV02_1336,1166503.0,1167252.0,+,CK_Pro_SB_01336,mreC,GO:0008360,CK_00000299,D.2,Cell division,"COG1792,bactNOG41157,bactNOG11221,bactNOG26863,bactNOG24169,cyaNOG02691","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",,,regulation of cell shape,rod shape-determining protein MreC,"TIGR00219,PF04085,IPR007221","rod shape-determining protein MreC,rod shape-determining protein MreC,Rod shape-determining protein MreC","89,93","Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,Cellular processes / Cell division",,
NZ_JNAS01000002.1,EV02_RS02470,,EV02_RS02470,EV02_1337,Protein Homology,747136.0,747654.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806211.1,hypothetical protein,WP_032520498.1,,,,,EV02_1337,1167252.0,1167770.0,+,CK_Pro_SB_01337,,GO:0016020,CK_00049952,,,,,,,membrane,putative membrane protein,,,88,Cell envelope / Other,,
NZ_JNAS01000002.1,rpaB,rpaB,EV02_RS02465,EV02_1338,Protein Homology,747849.0,748595.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019476759.1,response regulator transcription factor RpaB,WP_011819231.1,"GO:0000160,GO:0003677",,DNA binding|0003677||IEA,phosphorelay signal transduction system|0000160||IEA,EV02_1338,1167965.0,1168711.0,+,CK_Pro_SB_01338,srrA,GO:0030528,CK_00008019,"N.1,O.1.2"," DNA interactions, response regulators (RR)","COG0745,bactNOG03210,bactNOG03509,cyaNOG05288","COG: TK,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,obsolete transcription regulator activity,NblS-interacting two-component response regulator%2C OmpR family,"PF00486,PF00072,PS50110,IPR001867,IPR001789","Transcriptional regulatory protein%2C C terminal,Response regulator receiver domain,Response regulatory domain profile.,OmpR/PhoB-type DNA-binding domain,Signal transduction response regulator%2C receiver domain",699,Signal transduction / Two-component systems,,
NZ_JNAS01000002.1,lysS,lysS,EV02_RS02460,EV02_1339,Protein Homology,748646.0,750157.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863718.1,lysine--tRNA ligase,WP_032519990.1,"GO:0006430,GO:0004824,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"lysine-tRNA ligase activity|0004824||IEA,ATP binding|0005524||IEA",lysyl-tRNA aminoacylation|0006430||IEA,EV02_1339,1168762.0,1170273.0,+,CK_Pro_SB_01339,lysS,"GO:0006430,GO:0006430,GO:0006418,GO:0004824,GO:0004824,GO:0005524,GO:0004812,GO:0000166,GO:0003676,GO:0005737",CK_00000297,K.1,tRNA aminoacylation,"COG1190,bactNOG01936,cyaNOG01186","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.6,lysine---tRNA ligase%3B lysyl-tRNA synthetase%3B lysyl-transfer ribonucleate synthetase%3B lysyl-transfer RNA synthetase%3B L-lysine-transfer RNA ligase%3B lysine-tRNA synthetase%3B lysine translase,"lysyl-tRNA aminoacylation,lysyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,lysyl-tRNA aminoacylation,lysyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,lysine-tRNA ligase activity,lysine-tRNA ligase activity,ATP binding,aminoacyl-tRNA ligase activity,nucleotide binding,nucleic acid binding,lysyl-tRNA aminoacylation,lysyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,lysine-tRNA ligase activity,lysine-tRNA ligase activity,ATP binding,aminoacyl-tRNA ligase activity,nucleotide binding,nucleic acid binding,cytoplasm",lysine--tRNA ligase,"TIGR00499,PF00152,PF01336,PS50862,IPR002313,IPR006195,IPR004364,IPR004365","lysine--tRNA ligase,tRNA synthetases class II (D%2C K and N),OB-fold nucleic acid binding domain,Aminoacyl-transfer RNA synthetases class-II family profile.,Lysine-tRNA ligase%2C class II,Aminoacyl-tRNA synthetase%2C class II,Aminoacyl-tRNA synthetase%2C class II (D/K/N),OB-fold nucleic acid binding domain%2C AA-tRNA synthetase-type",137,Protein synthesis / tRNA aminoacylation,,6.1.1.6
NZ_JNAS01000002.1,EV02_RS02455,,EV02_RS02455,EV02_1340,Protein Homology,750213.0,750458.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819229.1,hypothetical protein,WP_032519991.1,,,,,EV02_1340,1170329.0,1170574.0,+,CK_Pro_SB_01340,,,CK_00000296,R.2,Conserved hypothetical proteins,"NOG44844,NOG124216,bactNOG66325,bactNOG66528,cyaNOG07143,cyaNOG07187","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,smpB,smpB,EV02_RS02450,EV02_1341,Protein Homology,750485.0,750979.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807762.1,SsrA-binding protein SmpB,WP_011819228.1,GO:0003723,,RNA binding|0003723||IEA,,EV02_1341,1170601.0,1171095.0,-,CK_Pro_SB_01341,smpB,"GO:0006450,GO:0003723",CK_00000295,K.5,Other,"COG0691,bactNOG29824,cyaNOG00778","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"regulation of translational fidelity,regulation of translational fidelity,RNA binding",ssrA-binding protein,"TIGR00086,PF01668,PS01317,IPR020081,IPR000037","SsrA-binding protein,SmpB protein,SsrA-binding protein.,SsrA-binding protein%2C conserved site,SsrA-binding protein",136,Protein synthesis / Other,,
NZ_JNAS01000002.1,ruvB,ruvB,EV02_RS02445,EV02_1342,Protein Homology,751032.0,752090.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011821096.1,Holliday junction branch migration DNA helicase RuvB,WP_032519992.1,"GO:0006281,GO:0006310,GO:0003677,GO:0005524,GO:0009378",,"DNA binding|0003677||IEA,ATP binding|0005524||IEA,four-way junction helicase activity|0009378||IEA","DNA repair|0006281||IEA,DNA recombination|0006310||IEA",EV02_1342,1171148.0,1172206.0,+,CK_Pro_SB_01342,ruvB,"GO:0009432,GO:0000725,GO:0000737,GO:0071932,GO:0006281,GO:0006310,GO:0006974,GO:0090305,GO:0009378,GO:0004003,GO:0004518,GO:0004520,GO:0016787,GO:0046872,GO:0009379,GO:0048476",CK_00000294,F.1.4,Homologous recombination,"COG2255,bactNOG00160,cyaNOG00370","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.6.4.12,DNA helicase%3B 3' to 5' DNA helicase%3B 3'-5' DNA helicase%3B 3'-5' PfDH%3B 5' to 3' DNA helicase%3B AvDH1%3B BACH1 helicase%3B BcMCM%3B BLM protein%3B BRCA1-associated C-terminal helicase%3B CeWRN-1%3B Dbp9p%3B DmRECQ5%3B DNA helicase 120%3B DNA helicase A%3B DNA helicase E%3B DNA helicase II%3B DNA helicase III%3B DNA helicase RECQL5beta%3B DNA helicase VI%3B dnaB%3B DnaB helicase E1%3B helicase HDH IV%3B Hel E%3B helicase DnaB%3B helicase domain of bacteriophage T7 gene 4 protein helicase%3B PcrA helicase%3B UvrD%3B hHcsA%3B Hmi1p%3B hPif1%3B MCM helicase%3B MCM protein%3B MER3 helicase%3B MER3 protein%3B MPH1%3B PcrA%3B PcrA helicase%3B PDH120%3B PfDH A%3B Pfh1p%3B PIF1,"SOS response,recombinational repair,DNA catabolic process%2C endonucleolytic,replication fork reversal,DNA repair,DNA recombination,cellular response to DNA damage stimulus,nucleic acid phosphodiester bond hydrolysis,SOS response,recombinational repair,DNA catabolic process%2C endonucleolytic,replication fork reversal,DNA repair,DNA recombination,cellular response to DNA damage stimulus,nucleic acid phosphodiester bond hydrolysis,four-way junction helicase activity,DNA helicase activity,nuclease activity,endodeoxyribonuclease activity,hydrolase activity,metal ion binding,SOS response,recombinational repair,DNA catabolic process%2C endonucleolytic,replication fork reversal,DNA repair,DNA recombination,cellular response to DNA damage stimulus,nucleic acid phosphodiester bond hydrolysis,four-way junction helicase activity,DNA helicase activity,nuclease activity,endodeoxyribonuclease activity,hydrolase activity,metal ion binding,Holliday junction helicase complex,Holliday junction resolvase complex",holliday junction ATP-dependent DNA helicase RuvB,"TIGR00635,PF05491,PF05496,IPR008823,IPR004605,IPR008824","Holliday junction DNA helicase RuvB,RuvB C-terminal winged helix domain,Holliday junction DNA helicase RuvB P-loop domain,RuvB C-terminal winged helix domain,DNA helicase%2C Holliday junction RuvB-type,RuvB-like P-loop domain",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,3.6.4.12
NZ_JNAS01000002.1,EV02_RS02440,,EV02_RS02440,EV02_1343,Protein Homology,752077.0,752865.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008497.1,tetratricopeptide repeat protein,WP_032519993.1,GO:0005515,,protein binding|0005515||IEA,,EV02_1343,1172193.0,1172981.0,+,CK_Pro_SB_01343,,GO:0005515,CK_00000293,D.5,Chemotaxis and motility,"COG0457,bactNOG14695,bactNOG55327,cyaNOG02270","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,protein binding,TPR repeat family protein,"PF13414,PF00515,PS50005,PS50293,IPR019734,IPR013026,IPR001440","TPR repeat,Tetratricopeptide repeat,TPR repeat profile.,TPR repeat region circular profile.,Tetratricopeptide repeat,Tetratricopeptide repeat-containing domain,Tetratricopeptide repeat 1",188,Cellular processes / Chemotaxis and motility,,
NZ_JNAS01000002.1,EV02_RS02435,,EV02_RS02435,EV02_1344,Protein Homology,752869.0,754053.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008496.1,amidohydrolase,WP_032519995.1,GO:0004180,,carboxypeptidase activity|0004180||IEA,,EV02_1344,1172985.0,1174169.0,+,CK_Pro_SB_01344,ama,"GO:0004180,GO:0016787",CK_00000292,L.4,Degradation of proteins%2C peptides%2C and glycopeptides,"COG1473,bactNOG01229,cyaNOG01908","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"carboxypeptidase activity,hydrolase activity",N-acyl-L-amino acid amidohydrolase,"TIGR01891,PF01546,PF07687,IPR002933,IPR011650,IPR017439","amidohydrolase,Peptidase family M20/M25/M40,Peptidase dimerisation domain,Peptidase M20,Peptidase M20%2C dimerisation domain,Amidohydrolase",138,Protein fate / Degradation of proteins%2C peptides%2C and glycopeptides,,
NZ_JNAS01000002.1,thiC,thiC,EV02_RS02425,EV02_1346,Protein Homology,754463.0,755833.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819223.1,phosphomethylpyrimidine synthase ThiC,WP_032519997.1,"GO:0009228,GO:0051536",,iron-sulfur cluster binding|0051536||IEA,thiamine biosynthetic process|0009228||IEA,EV02_1346,1174579.0,1175949.0,+,CK_Pro_SB_01346,thiC,"GO:0009228,GO:0003824,GO:0051536",CK_00000119,B.10.5,Thiamine (b1),"COG0422,bactNOG00597,cyaNOG00503","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",4.1.99.17,phosphomethylpyrimidine synthase%3B thiC (gene name),"thiamine biosynthetic process,thiamine biosynthetic process,catalytic activity,iron-sulfur cluster binding",thiamine biosynthesis protein,"TIGR00190,PF01964,IPR002817","phosphomethylpyrimidine synthase,Radical SAM ThiC family,Phosphomethylpyrimidine synthase ThiC/5-hydroxybenzimidazole synthase BzaA/B",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine,,4.1.99.17
NZ_JNAS01000002.1,tkt,tkt,EV02_RS02420,EV02_1347,Protein Homology,755848.0,757854.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019477705.1,transketolase,WP_032519998.1,GO:0004802,,transketolase activity|0004802||IEA,,EV02_1347,1175964.0,1177970.0,-,CK_Pro_SB_01347,tktA,"GO:0006098,GO:0004802,GO:0005737",CK_00000291,"G.5,J.2","Pentose phosphate pathway,CO2 fixation","COG0021,bactNOG02976,cyaNOG00178","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",2.2.1.1,transketolase%3B glycolaldehydetransferase,"pentose-phosphate shunt,pentose-phosphate shunt,transketolase activity,pentose-phosphate shunt,transketolase activity,cytoplasm",transketolase,"TIGR00232,PF02780,PF02779,PF00456,PS00802,IPR005476,IPR005478,IPR005475,IPR005474,IPR020826","transketolase,Transketolase%2C C-terminal domain,Transketolase%2C pyrimidine binding domain,Transketolase%2C thiamine diphosphate binding domain,Transketolase signature 2.,Description not found.,Transketolase%2C bacterial-like,Transketolase-like%2C pyrimidine-binding domain,Transketolase%2C N-terminal,Transketolase binding site","117,164","Energy metabolism / Pentose phosphate pathway,Energy metabolism / Photosynthesis",,2.2.1.1
NZ_JNAS01000002.1,fabF,fabF,EV02_RS02415,EV02_1348,Protein Homology,757898.0,759142.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377244.1,beta-ketoacyl-ACP synthase II,WP_032519999.1,"GO:0006633,GO:0004315",,3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA,fatty acid biosynthetic process|0006633||IEA,EV02_1348,1178014.0,1179258.0,-,CK_Pro_SB_01348,fabF,"GO:0006629,GO:0006631,GO:0006633,GO:0008152,GO:0004315,GO:0005515,GO:0033817,GO:0003824,GO:0016746,GO:0005829",CK_00000066,"H,H.2","Fatty acid%2C phospholipid and sterol metabolism,Fatty acid metabolism","COG0304,bactNOG00159,cyaNOG00046","COG: IQ,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism",2.3.1.179,beta-ketoacyl-[acyl-carrier-protein] synthase II%3B KASII%3B KAS II%3B FabF%3B 3-oxoacyl-acyl carrier protein synthase I%3B beta-ketoacyl-ACP synthase II%3B (Z)-hexadec-11-enoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),"lipid metabolic process,fatty acid metabolic process,fatty acid biosynthetic process,metabolic process,lipid metabolic process,fatty acid metabolic process,fatty acid biosynthetic process,metabolic process,3-oxoacyl-[acyl-carrier-protein] synthase activity,protein binding,beta-ketoacyl-acyl-carrier-protein synthase II activity,catalytic activity,transferase activity%2C transferring acyl groups,lipid metabolic process,fatty acid metabolic process,fatty acid biosynthetic process,metabolic process,3-oxoacyl-[acyl-carrier-protein] synthase activity,protein binding,beta-ketoacyl-acyl-carrier-protein synthase II activity,catalytic activity,transferase activity%2C transferring acyl groups,cytosol",beta-ketoacyl-(acyl-carrier-protein) synthase II (KASII),"TIGR03150,PF02801,PF00109,PS00606,IPR014031,IPR017568,IPR014030,IPR018201","beta-ketoacyl-acyl-carrier-protein synthase II,Beta-ketoacyl synthase%2C C-terminal domain,Beta-ketoacyl synthase%2C N-terminal domain,Beta-ketoacyl synthases active site.,Beta-ketoacyl synthase%2C C-terminal,3-oxoacyl-[acyl-carrier-protein] synthase 2,Beta-ketoacyl synthase%2C N-terminal,Beta-ketoacyl synthase%2C active site",176,Fatty acid and phospholipid metabolism / Biosynthesis,,2.3.1.179
NZ_JNAS01000002.1,acpP,acpP,EV02_RS02410,EV02_1349,Protein Homology,759149.0,759388.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011934550.1,acyl carrier protein,WP_032520001.1,"GO:0006633,GO:0000036",,acyl carrier activity|0000036||IEA,fatty acid biosynthetic process|0006633||IEA,EV02_1349,1179265.0,1179504.0,-,CK_Pro_SB_01349,acpP,GO:0000036,CK_00000290,H,Fatty acid%2C phospholipid and sterol metabolism,"COG0236,bactNOG36883,cyaNOG04232,cyaNOG03840","COG: IQ,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism",,,acyl carrier activity,acyl-carrier protein,"TIGR00517,PF00550,PS00012,PS50075,IPR009081,IPR003231,IPR006162","acyl carrier protein,Phosphopantetheine attachment site,Phosphopantetheine attachment site.,Carrier protein (CP) domain profile.,Phosphopantetheine binding ACP domain,Acyl carrier protein (ACP),Phosphopantetheine attachment site",176,Fatty acid and phospholipid metabolism / Biosynthesis,,
NZ_JNAS01000002.1,psaC,psaC,EV02_RS02405,EV02_1350,Protein Homology,759522.0,759767.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011432199.1,photosystem I iron-sulfur center protein PsaC,WP_007099573.1,"GO:0009773,GO:0009055,GO:0051539,GO:0009538",photosystem I reaction center|0009538||IEA,"electron transfer activity|0009055||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",photosynthetic electron transport in photosystem I|0009773||IEA,EV02_1350,1179638.0,1179883.0,+,CK_Pro_SB_01350,psaC,"GO:0015979,GO:0016168,GO:0009522,GO:0009538",CK_00000289,J.7,Photosystem I,"COG1145,bactNOG25358,bactNOG55176,cyaNOG03121,cyaNOG07028,cyaNOG07290","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",,,"photosynthesis,photosynthesis,chlorophyll binding,photosynthesis,chlorophyll binding,photosystem I,photosystem I reaction center",photosystem I iron-sulfur center subunit VII PsaC,"TIGR03048,PF12838,PS00198,PS51379,IPR017896,IPR017491,IPR017900,IPR001450","photosystem I iron-sulfur protein PsaC,4Fe-4S dicluster domain,4Fe-4S ferredoxin-type iron-sulfur binding region signature.,4Fe-4S ferredoxin-type iron-sulfur binding domain profile.,4Fe-4S ferredoxin-type%2C iron-sulphur binding domain,Photosystem I protein PsaC,4Fe-4S ferredoxin%2C iron-sulphur binding%2C conserved site,Description not found.",164,Energy metabolism / Photosynthesis,,1.97.1.12
NZ_JNAS01000002.1,glmS,glmS,EV02_RS02400,EV02_1351,Protein Homology,759847.0,761742.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863709.1,glutamine--fructose-6-phosphate transaminase (isomerizing),WP_032520003.1,"GO:1901137,GO:0004360",,glutamine-fructose-6-phosphate transaminase (isomerizing) activity|0004360||IEA,carbohydrate derivative biosynthetic process|1901137||IEA,EV02_1351,1179963.0,1181858.0,+,CK_Pro_SB_01351,glmS,"GO:0004360,GO:0005737",CK_00000288,"A,E.1","Amino acid biosynthesis,Amino sugars","COG0449,bactNOG02659,cyaNOG00667","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.6.1.16,glutamine---fructose-6-phosphate transaminase (isomerizing)%3B hexosephosphate aminotransferase%3B glucosamine-6-phosphate isomerase (glutamine-forming)%3B glutamine-fructose-6-phosphate transaminase (isomerizing)%3B D-fructose-6-phosphate amidotransferase%3B glucosaminephosphate isomerase%3B glucosamine 6-phosphate synthase%3B GlcN6P synthase,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity,glutamine-fructose-6-phosphate transaminase (isomerizing) activity,cytoplasm",glutamine---fructose-6-phosphate transaminase (isomerizing),"TIGR01135,PF13522,PF01380,PS51464,PS51278,IPR005855,IPR001347,IPR017932","glutamine-fructose-6-phosphate transaminase (isomerizing),Glutamine amidotransferase domain,SIS domain,SIS domain profile.,Glutamine amidotransferase type 2 domain profile.,Glucosamine-fructose-6-phosphate aminotransferase%2C isomerising,Sugar isomerase (SIS),Glutamine amidotransferase type 2 domain","100,73,89","Central intermediary metabolism / Amino sugars,Amino acid biosynthesis / Glutamate family,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan",,2.6.1.16
NZ_JNAS01000002.1,rimM,rimM,EV02_RS02395,EV02_1352,Protein Homology,761774.0,762313.0,-,Essential for efficient processing of 16S rRNA,,COORDINATES: similar to AA sequence:RefSeq:WP_012008490.1,ribosome maturation factor RimM,WP_032520004.1,"GO:0006364,GO:0043022,GO:0005840",ribosome|0005840||IEA,ribosome binding|0043022||IEA,rRNA processing|0006364||IEA,EV02_1352,1181890.0,1182429.0,-,CK_Pro_SB_01352,rimM,"GO:0000028,GO:0006364,GO:0030490,GO:0042254,GO:0042274,GO:0003723,GO:0005515,GO:0043022,GO:0019843,GO:0005840",CK_00000287,P.4,RNA processing,"COG0806,bactNOG36375,bactNOG29671,bactNOG29605,bactNOG45956,bactNOG46601,cyaNOG03428","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"ribosomal small subunit assembly,rRNA processing,maturation of SSU-rRNA,ribosome biogenesis,ribosomal small subunit biogenesis,ribosomal small subunit assembly,rRNA processing,maturation of SSU-rRNA,ribosome biogenesis,ribosomal small subunit biogenesis,RNA binding,protein binding,ribosome binding,rRNA binding,ribosomal small subunit assembly,rRNA processing,maturation of SSU-rRNA,ribosome biogenesis,ribosomal small subunit biogenesis,RNA binding,protein binding,ribosome binding,rRNA binding,ribosome",16S rRNA processing protein RimM,"TIGR02273,PF01782,IPR002676,IPR011961","16S rRNA processing protein RimM,RimM N-terminal domain,RimM%2C N-terminal,16S rRNA processing protein RimM",166,Transcription / RNA processing,,
NZ_JNAS01000002.1,EV02_RS02390,,EV02_RS02390,EV02_1353,Protein Homology,762338.0,762523.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863707.1,NAD(P)H dehydrogenase subunit NdhS,WP_032520005.1,GO:0009767,,,photosynthetic electron transport chain|0009767||IEA,EV02_1353,1182454.0,1182639.0,+,CK_Pro_SB_01353,ndhS,"GO:0006118,GO:0050136",CK_00000286,"G.2,J.6,J.7","Electron transport,NADH dehydrogenase,Photosystem I","NOG09628,NOG312988,bactNOG45384,bactNOG75187,cyaNOG04310,cyaNOG08204","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"obsolete electron transport,obsolete electron transport,NADH dehydrogenase (quinone) activity",NADH dehydrogenase I subunit NdhS,"PF11623,IPR021659","NAD(P)H dehydrogenase subunit S,NADH dehydrogenase-like complex%2C subunit S","112,164","Energy metabolism / Electron transport,Energy metabolism / Photosynthesis",,
