old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMT1804,P9313_22801,,conserved hypothetical protein,True,0,0,2.024909542,19.0,PMT1804,locus_tag:old_locus_tag
PMT1805,P9313_22811,,conserved hypothetical protein,True,1,2,3.908236453,48.0,PMT1805,locus_tag:old_locus_tag
PMT1806,P9313_22821,,NAD binding site:FAD-dependent pyridine nucleotide-disulphide...,True,4,1,3.560786306,30.0,PMT1806,locus_tag:old_locus_tag
PMT1807,P9313_22831,pyrB,Aspartate carbamoyltransferase,False,1,0,,,PMT1807,locus_tag:old_locus_tag
PMT1808,P9313_22841,mpg,possible Methylpurine-DNA glycosylase (MPG),False,1,2,,,PMT1808,locus_tag:old_locus_tag
PMT1809,P9313_22851,,TPR repeat,True,2,3,5.826237321,35.0,PMT1809,locus_tag:old_locus_tag
PMT1810,P9313_22861,,TPR repeat,True,2,4,5.826237321,16.0,PMT1810,locus_tag:old_locus_tag
PMT1811,P9313_22871,,TPR repeat:HAT (Half-A-TPR) repeat,True,0,2,5.826237321,16.0,PMT_1811,tier1:old_locus_tag
PMT1812,P9313_22881,,hypothetical,False,1,0,,,PMT1812,locus_tag:old_locus_tag
PMT1813,P9313_22891,,conserved hypothetical,False,0,3,,,PMT1813,locus_tag:old_locus_tag
PMT1814,P9313_22931,,Creatininase,False,4,1,,,PMT1814,locus_tag:old_locus_tag
PMT1815,P9313_22941,gatC,Glu-tRNAGln amidotransferase C subunit:Glutamyl-tRNA(Gln) ami...,True,0,1,3.345426804,17.0,PMT1815,locus_tag:old_locus_tag
PMT1816,P9313_22951,crtR,beta carotene hydroxylase,False,1,2,,,PMT1816,locus_tag:old_locus_tag
PMT1817,P9313_22961,ileS,"t-RNA synthetase, class Ia:Isoleucyl-tRNA synthetase",False,5,2,,,PMT1817,locus_tag:old_locus_tag
PMT1818,P9313_22991,,conserved hypothetical protein,True,0,0,3.671947484,16.0,PMT1818,locus_tag:old_locus_tag
PMT1819,P9313_23001,,Uncharacterized protein conserved in bacteria,True,2,1,5.063055658,0.0,PMT1819,locus_tag:old_locus_tag
PMT1821,P9313_23021,,"possible bicarbonate transporter, ICT family",False,3,1,,,PMT1821,locus_tag:old_locus_tag
PMT1822,P9313_23031,,Predicted N-acetylglucosamine kinase,False,3,0,,,PMT1822,locus_tag:old_locus_tag
PMT1823,P9313_23041,,Phosphotransferase superclass,True,3,4,4.352459465,15.0,PMT1823,locus_tag:old_locus_tag
PMT1824,P9313_23061,,possible soluble lytic transglycosylase,False,3,1,,,PMT1824,locus_tag:old_locus_tag
PMT1825,P9313_23071,,Conserved hypothetical protein,False,1,0,,,PMT1825,locus_tag:old_locus_tag
PMT1826,P9313_23101,txlA,thioredoxin-like protein TxlA,False,2,1,,,PMT1826,locus_tag:old_locus_tag
PMT1827,P9313_23111,,hypothetical,False,1,1,,,PMT1827,locus_tag:old_locus_tag
PMT1828,P9313_23131,dcd,dCTP Deaminase,True,0,2,2.198169628,39.0,PMT1828,locus_tag:old_locus_tag
PMT1829,P9313_23141,,cob(I)alamin adenosyltransferase,True,2,0,4.031049483,119.0,PMT1829,locus_tag:old_locus_tag
PMT1830,P9313_23151,rph,ribonuclease PH,False,1,0,,,PMT1830,locus_tag:old_locus_tag
PMT1831,P9313_23161,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",True,1,0,4.294444012,9.0,PMT1831,locus_tag:old_locus_tag
PMT1832,P9313_23171,,Uncharacterized protein conserved in bacteria with the myosin-like domain,True,4,2,4.506176498,39.0,PMT1832,locus_tag:old_locus_tag
PMT1833,P9313_23181,,conserved hypothetical protein,False,1,0,,,PMT1833,locus_tag:old_locus_tag
PMT1834,P9313_23191,,conserved hypothetical protein,False,1,0,,,PMT1834,locus_tag:old_locus_tag
PMT1835,P9313_23201,pth,Peptidyl-tRNA hydrolase,False,1,3,,,PMT1835,locus_tag:old_locus_tag
PMT1836,P9313_23211,,mttA/Hcf106 family,False,1,0,,,PMT1836,locus_tag:old_locus_tag
PMT1837,P9313_23221,psbH,photosystem II 10 kDa phosphoprotein (PsbH),True,1,0,4.563372159,32.0,PMT1837,locus_tag:old_locus_tag
PMT1838,P9313_23231,psbN,Photosystem II PsbN protein,True,0,0,3.430249195,34.0,PMT1838,locus_tag:old_locus_tag
PMT1839,P9313_23241,ams1,Glycoside hydrolase family 38,False,1,5,,,PMT1839,locus_tag:old_locus_tag
PMT1840,P9313_23251,psbI,photosystem II reaction center I protein (PsbI),True,0,0,5.59688702,28.0,PMT_1840,tier1:old_locus_tag
PMT1841,P9313_23261,,conserved hypothetical protein,True,12,6,3.345426804,169.0,PMT1841,locus_tag:old_locus_tag
PMT1842,P9313_23271,,Pentapeptide repeats,False,1,0,,,PMT1842,locus_tag:old_locus_tag
PMT1843,P9313_23281,leuD,"Aconitate hydratase, C-terminal",True,1,1,3.26637285,35.0,PMT1843,locus_tag:old_locus_tag
PMT1844,P9313_23291,leuC,3-isopropylmalate dehydratase large subunit,True,4,3,4.72959631,16.0,PMT1844,locus_tag:old_locus_tag
PMT1845,P9313_23301,cinA,Molybdenum cofactor biosynthesis protein,False,1,0,,,PMT1845,locus_tag:old_locus_tag
PMT1846,P9313_23311,rfe,"Glycosyl transferase, family 4",True,4,5,5.930346367,38.0,PMT1846,locus_tag:old_locus_tag
PMT1847,P9313_23321,glyA,Serine hydroxymethyltransferase (SHMT),True,2,2,5.201312567,17.0,PMT1847,locus_tag:old_locus_tag
PMT1848,P9313_23341,,conserved hypothetical protein,True,0,0,4.006493,19.0,PMT_1848,tier1:old_locus_tag
PMT1850,P9313_23361,,possible Cytochrome c oxidase subunit Va,True,0,1,4.72959631,15.0,PMT1850,locus_tag:old_locus_tag
PMT1851,P9313_23371,mviN,"Uncharacterized membrane protein, putative virulence factor",True,1,3,3.908236453,29.0,PMT1851,locus_tag:old_locus_tag
PMT1852,P9313_23381,sfsA,sugar fermentation stimulation protein,False,2,0,,,PMT1852,locus_tag:old_locus_tag
PMT1853,P9313_23401,amt1,Ammonium transporter family,False,4,2,,,PMT1853,locus_tag:old_locus_tag
PMT1854,P9313_23421,lytB,LytB protein homolog,True,5,2,5.292405959,15.0,PMT1854,locus_tag:old_locus_tag
PMT1855,P9313_23431,,conserved hypothetical protein,True,0,2,4.693114357,25.0,PMT1855,locus_tag:old_locus_tag
PMT1856,P9313_23441,,possible Photosystem II reaction centre T prot,True,4,1,4.958946612,9.0,PMT1856,locus_tag:old_locus_tag
PMT1857,P9313_23451,purH,AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain,False,2,2,,,PMT1857,locus_tag:old_locus_tag
PMT1858,P9313_23461,,probable esterase,False,1,0,,,PMT1858,locus_tag:old_locus_tag
PMT1859,P9313_23471,,conserved hypothetical protein,True,4,0,2.023345967,8.0,PMT1859,locus_tag:old_locus_tag
PMT1860,P9313_23491,,two-component sensor histidine kinase,False,1,1,,,PMT1860,locus_tag:old_locus_tag
PMT1861,P9313_23501,CobS,Cobalamin-5-phosphate synthase CobS,True,0,1,3.801699182,25.0,PMT1861,locus_tag:old_locus_tag
PMT1862,P9313_23511,tgt,tRNA-guanine transglycosylase,False,4,0,,,PMT1862,locus_tag:old_locus_tag
PMT1863,P9313_23521,psbK,Photosystem II protein PsbK,True,0,0,4.194269979,22.0,PMT1863,locus_tag:old_locus_tag
PMT1864,P9313_23531,rffM,Glycosyl transferase WecB/TagA/CpsF family,True,2,0,4.426623935,16.0,PMT1864,locus_tag:old_locus_tag
PMT1865,P9313_23541,,probable oxidoreductase,True,2,5,3.297391777,7.0,PMT1865,locus_tag:old_locus_tag
PMT1866,P9313_23551,,Hemolysins and related proteins containing CBS domains,False,3,2,,,PMT1866,locus_tag:old_locus_tag
PMT1867,P9313_23561,,possible Occludin/ELL family,False,0,4,,,PMT1867,locus_tag:old_locus_tag
PMT1868,P9313_23571,pyrE,Orotate phosphoribosyltransferase,False,1,0,,,PMT1868,locus_tag:old_locus_tag
PMT1869,P9313_23581,,Predicted aminomethyltransferase related to GcvT,False,2,0,,,PMT1869,locus_tag:old_locus_tag
PMT1870,P9313_23591,,Predicted nuclease (RecB family),True,0,1,4.194269979,0.0,PMT1870,locus_tag:old_locus_tag
PMT1871,P9313_23601,,Phosphotransferase superclass,True,0,0,4.334021858,31.0,PMT1871,locus_tag:old_locus_tag
PMT1872,P9313_23611,,Xanthosine triphosphate pyrophosphatase,False,1,0,,,PMT1872,locus_tag:old_locus_tag
PMT1873,P9313_23621,,"possible transporter, MFS family",False,1,0,,,PMT1873,locus_tag:old_locus_tag
PMT1874,P9313_23641,,conserved hypothetical,False,1,0,,,PMT1874,locus_tag:old_locus_tag
PMT1876,P9313_23671,,hypothetical,False,1,0,,,PMT1876,locus_tag:old_locus_tag
PMT1878,P9313_23681,,Hemolysin-type calcium-binding protein,False,1,1,,,PMT_1878,tier1:old_locus_tag
PMT1879,P9313_23691,,Retinal pigment epithelial membrane protein,True,4,3,3.797075275,3.0,PMT1879,locus_tag:old_locus_tag
PMT1880,P9313_23701,hisB,Imidazoleglycerol-phosphate dehydratase,False,1,0,,,PMT1880,locus_tag:old_locus_tag
PMT1881,P9313_23711,fabI,enoyl-[acyl-carrier-protein] reductase,True,0,2,3.908236453,25.0,PMT1881,locus_tag:old_locus_tag
PMT1882,P9313_23721,,hypothetical,True,0,0,2.867270488,51.0,PMT1882,locus_tag:old_locus_tag
PMT1883,P9313_23731,,conserved hypothetical protein,False,1,0,,,PMT1883,locus_tag:old_locus_tag
PMT1884,P9313_23741,degT,putative pleiotropic regulatory protein,True,1,3,4.72959631,0.0,PMT1884,locus_tag:old_locus_tag
PMT1885,P9313_23751,,NUDIX hydrolase,False,1,0,,,PMT1885,locus_tag:old_locus_tag
PMT1886,P9313_23761,folK,possible 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,False,0,2,,,PMT1886,locus_tag:old_locus_tag
PMT1887,P9313_23771,chlD,"Protoporphyrin IX Magnesium chelatase, ChlD subunit",True,4,3,4.194269979,73.0,PMT1887,locus_tag:old_locus_tag
PMT1889,P9313_23791,,"possible ABC transporter, ATP binding component",True,0,2,4.006493,62.0,PMT1889,locus_tag:old_locus_tag
PMT1890,P9313_23801,,Uncharacterized conserved protein,True,4,1,3.602403836,27.0,PMT1890,locus_tag:old_locus_tag
PMT1891,P9313_23811,ndhJ,putative respiratory-chain NADH dehydrogenase subunit,False,3,3,,,PMT1891,locus_tag:old_locus_tag
PMT1892,P9313_23821,ndhK,putative respiratory-chain NADH dehydrogenase subunit,False,3,1,,,PMT1892,locus_tag:old_locus_tag
PMT1894,P9313_23841,rub,probable rubredoxin,True,2,0,5.292405959,16.0,PMT1894,locus_tag:old_locus_tag
PMT1895,P9313_23851,,Uncharacterized protein related to plant photosystem II stability/assembly factor,False,3,1,,,PMT1895,locus_tag:old_locus_tag
PMT1896,P9313_23861,psbE,Cytochrome b559 alpha-subunit,True,1,0,5.930346367,18.0,PMT1896,locus_tag:old_locus_tag
PMT1898,P9313_23881,psbL,photosystem II PsbL protein,False,1,0,,,PMT_1898,tier1:old_locus_tag
PMT1899,P9313_23891,psbJ,photosytem II PsbJ protein,False,2,0,,,PMT_1899,tier1:old_locus_tag
PMT1900,P9313_23901,,5'-methylthioadenosine phosphorylase,True,0,2,4.984956175,16.0,PMT1900,locus_tag:old_locus_tag
PMT1901,P9313_23931,,Initiation factor 2 subunit family,True,4,1,5.061560688,38.0,PMT1901,locus_tag:old_locus_tag
PMT1902,P9313_23961,,possible short-chain dehydrogenase,True,2,5,4.194269979,16.0,PMT1902,locus_tag:old_locus_tag
PMT1903,P9313_23971,,Putative nucleotide sugar epimerase,False,2,3,,,PMT1903,locus_tag:old_locus_tag
PMT1904,P9313_23981,ugd,UDP-glucose 6-dehydrogenase,False,2,2,,,PMT1904,locus_tag:old_locus_tag
PMT1905,P9313_23991,hisS,Histidyl-tRNA synthetase,True,2,2,4.026425577,46.0,PMT1905,locus_tag:old_locus_tag
PMT1907,P9313_24031,galE,UDP-glucose-4-epimerase,True,2,2,4.685918812,19.0,PMT1907,locus_tag:old_locus_tag
PMT1908,P9313_24041,,possible sugar transferase,False,3,0,,,PMT1908,locus_tag:old_locus_tag
PMT1909,P9313_24061,selD,"Selenide,water dikinase",False,8,1,,,PMT1909,locus_tag:old_locus_tag
PMT1910,P9313_24071,,tRNA nucleotidyltransferase/poly(A) polymerase,True,2,2,4.197273634,30.0,PMT1910,locus_tag:old_locus_tag
PMT1911,P9313_24081,kpsF,putative polysialic acid capsule expression protein KpsF,False,1,1,,,PMT1911,locus_tag:old_locus_tag
PMT1912,P9313_24091,,Low specificity phosphatase (HAD superfamily),False,1,1,,,PMT1912,locus_tag:old_locus_tag
PMT1913,P9313_24101,,conserved hypothetical,False,3,0,,,PMT_1913,tier1:old_locus_tag
PMT1914,P9313_24111,kdsB,putative 3-deoxy-manno-octulosonate cytidylyltransferase,False,0,1,,,PMT1914,locus_tag:old_locus_tag
PMT1915,P9313_24121,,conserved hypothetical protein,True,1,0,4.492211344,20.0,PMT1915,locus_tag:old_locus_tag
PMT1916,P9313_24131,,conserved hypothetical,False,1,1,,,PMT_1916,tier1:old_locus_tag
PMT1917,P9313_24141,uvrD,UvrD/REP helicase,False,0,2,,,PMT1917,locus_tag:old_locus_tag
PMT1918,P9313_24151,,hypothetical,True,0,3,4.426623935,17.0,PMT1918,locus_tag:old_locus_tag
PMT1919,P9313_24161,,hypothetical protein,False,6,0,,,PMT1919,locus_tag:old_locus_tag
PMT1920,P9313_24171,,"glycosyl transferase, group 1",False,1,4,,,PMT1920,locus_tag:old_locus_tag
PMT1921,P9313_24181,,hypothetical,False,3,1,,,PMT1921,locus_tag:old_locus_tag
PMT1922,P9313_24191,,possible glycosyltransferase,True,3,5,4.402067452,84.0,PMT1922,locus_tag:old_locus_tag
PMT1923,P9313_24201,,conserved hypothetical protein,False,1,1,,,PMT1923,locus_tag:old_locus_tag
PMT1924,P9313_24211,,conserved hypothetical protein,True,0,1,3.984013134,18.0,PMT1924,locus_tag:old_locus_tag
PMT1925,P9313_24231,kdsA,3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase,True,1,2,5.221245144,16.0,PMT1925,locus_tag:old_locus_tag
PMT1926,P9313_24251,,"Glycosyl transferase, group 1",False,0,1,,,PMT1926,locus_tag:old_locus_tag
PMT1927,P9313_24261,,"putative glycosyl transferase, group 1",False,0,2,,,PMT1927,locus_tag:old_locus_tag
PMT1928,P9313_24271,,"putative glycosyl transferase, group 1",False,1,2,,,PMT1928,locus_tag:old_locus_tag
PMT1929,P9313_24281,,ABC transporter transmembrane region:ATP/GTP-binding site mot...,True,0,2,3.661947302,50.0,PMT1929,locus_tag:old_locus_tag
PMT1930,P9313_24291,,conserved hypothetical protein,True,1,3,3.678886152,22.0,PMT1930,locus_tag:old_locus_tag
PMT1932,P9313_24301,,possible heme oxygenase,False,1,0,,,PMT1932,locus_tag:old_locus_tag
PMT1933,P9313_24321,,Predicted membrane protein,True,8,2,4.334021858,101.0,PMT1933,locus_tag:old_locus_tag
PMT1934,P9313_24331,,"Glycosyl transferase, family 2",True,3,0,3.631947121,,PMT1934,locus_tag:old_locus_tag
PMT1935,P9313_24351,icd,Isocitrate dehydrogenase,True,1,3,5.221245144,29.0,PMT1935,locus_tag:old_locus_tag
PMT1936,P9313_24361,,possible DNA polymerase family B,False,1,0,,,PMT1936,locus_tag:old_locus_tag
PMT1937,P9313_24381,,Fe-S oxidoreductase,False,0,3,,,PMT_1937,tier1:old_locus_tag
PMT1938,P9313_24391,,Uncharacterized protein conserved in bacteria,True,1,2,3.777142699,0.0,PMT1938,locus_tag:old_locus_tag
PMT1939,P9313_24401,glcE,putative glycolate oxidase subunit GlcE,False,1,0,,,PMT1939,locus_tag:old_locus_tag
PMT1940,P9313_24411,,possible Peptidase family C9,False,6,0,,,PMT1940,locus_tag:old_locus_tag
PMT1941,P9313_24421,,hypothetical protein,True,0,0,3.922994026,125.0,PMT1941,locus_tag:old_locus_tag
PMT1942,P9313_24431,galM,Galactose mutarotase and related enzymes,False,0,1,,,PMT1942,locus_tag:old_locus_tag
PMT1943,P9313_24441,,possible alpha/beta hydrolase superfamily,True,1,0,4.665986236,17.0,PMT1943,locus_tag:old_locus_tag
PMT1944,P9313_24451,kefB,"putative Na+/H+ antiporter, CPA2 family",True,1,2,3.984013134,22.0,PMT1944,locus_tag:old_locus_tag
PMT1945,P9313_24461,,possible C1q domain,False,1,0,,,PMT1945,locus_tag:old_locus_tag
PMT1946,P9313_24471,glgP,Phosphorylase,False,2,0,,,PMT1946,locus_tag:old_locus_tag
PMT1947,P9313_24481,,conserved hypothetical,True,0,1,4.269887529,18.0,PMT1947,locus_tag:old_locus_tag
PMT1948,P9313_24491,,conserved hypothetical protein,False,1,0,,,PMT1948,locus_tag:old_locus_tag
PMT1949,P9313_24521,rnc,putative ribonuclease III,True,2,1,4.527729326,,PMT1949,locus_tag:old_locus_tag
PMT1950,P9313_24531,,conserved hypothetical protein,True,1,0,3.671947484,22.0,PMT1950,locus_tag:old_locus_tag
PMT1951,P9313_24541,rimM,possible 16S rRNA processing protein RimM,True,2,0,4.172717151,56.0,PMT1951,locus_tag:old_locus_tag
PMT1952,P9313_24551,manC,GDP-mannose pyrophosphorylase,False,3,2,,,PMT1952,locus_tag:old_locus_tag
PMT1953,P9313_24561,glmS,Glutamine--fructose-6-phosphate transaminase (isomerizing),False,7,6,,,PMT1953,locus_tag:old_locus_tag
PMT1954,P9313_24571,psaC,Photosystem I subunit PsaC,True,0,1,3.798695526,25.0,PMT1954,locus_tag:old_locus_tag
PMT1955,P9313_24581,acpP,acyl carrier protein (ACP),True,0,0,5.930346367,15.0,PMT1955,locus_tag:old_locus_tag
PMT1956,P9313_24591,fabF,3-oxoacyl-[acyl-carrier-protein] synthase II,False,2,1,,,PMT1956,locus_tag:old_locus_tag
PMT1957,P9313_24601,tktA,Transketolase,False,7,1,,,PMT1957,locus_tag:old_locus_tag
PMT1958,P9313_24611,rfbB,NAD dependent epimerase/dehydratase family,False,3,0,,,PMT1958,locus_tag:old_locus_tag
PMT1959,P9313_24621,,putative glycosyl transferase,True,2,0,5.826237321,1.0,PMT1959,locus_tag:old_locus_tag
PMT1960,P9313_24641,,conserved hypothetical protein,False,0,2,,,PMT1960,locus_tag:old_locus_tag
PMT1962,P9313_24671,,conserved hypothetical protein,True,1,0,4.194269979,125.0,PMT1962,locus_tag:old_locus_tag
PMT1964,P9313_24691,,Possible beta-N-acetylglucosaminidase,False,4,2,,,PMT1964,locus_tag:old_locus_tag
PMT1965,P9313_24701,,"Glycosyl transferase, family 2:TPR repeat",False,3,2,,,PMT1965,locus_tag:old_locus_tag
PMT1966,P9313_24711,hemD,putative uroporphyrinogen III synthase,True,2,2,4.492211344,78.0,PMT1966,locus_tag:old_locus_tag
PMT1967,P9313_24731,,Predicted integral membrane protein,True,1,1,3.777142699,69.0,PMT1967,locus_tag:old_locus_tag
PMT1968,P9313_24741,crtQ,zeta-carotene desaturase,True,3,2,5.292405959,18.0,PMT1968,locus_tag:old_locus_tag
PMT1969,P9313_24751,,Uncharacterized conserved protein,True,0,0,4.530732981,62.0,PMT1969,locus_tag:old_locus_tag
PMT1970,P9313_24761,,conserved hypothetical protein,False,0,1,,,PMT1970,locus_tag:old_locus_tag
PMT1971,P9313_24771,,Uncharacterized protein conserved in bacteria,False,2,3,,,PMT1971,locus_tag:old_locus_tag
PMT1972,P9313_24781,,conserved hypothetical protein in cyanobacteria,False,1,0,,,PMT1972,locus_tag:old_locus_tag
PMT1973,P9313_24791,,putative cell division inhibitor,True,1,2,4.317472482,18.0,PMT1973,locus_tag:old_locus_tag
PMT1974,P9313_24801,,"putative Na+/H+ antiporter, CPA1 family",False,2,2,,,PMT1974,locus_tag:old_locus_tag
PMT1975,P9313_24811,,conserved hypothetical protein,True,0,0,4.685918812,15.0,PMT1975,locus_tag:old_locus_tag
PMT1976,P9313_24821,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,True,0,2,4.492211344,25.0,PMT1976,locus_tag:old_locus_tag
PMT1977,P9313_24831,,possible heat shock protein DnaJ,True,1,1,3.103559457,31.0,PMT1977,locus_tag:old_locus_tag
PMT1978,P9313_24841,cysK2,O-acetylserine (thiol)-lyase A,False,2,4,,,PMT1978,locus_tag:old_locus_tag
PMT1979,P9313_24851,som,possible porin,True,9,4,4.031049483,18.0,PMT1979,locus_tag:old_locus_tag
PMT1980,P9313_24881,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,False,2,1,,,PMT1980,locus_tag:old_locus_tag
PMT1981,P9313_24891,,hypothetical,True,1,2,2.033108675,6.0,PMT1981,locus_tag:old_locus_tag
PMT1982,P9313_24901,,Dolichyl-phosphate-mannose-proteinmannosyltransferase,False,5,0,,,PMT1982,locus_tag:old_locus_tag
PMT1983,P9313_24911,,Predicted membrane protein,False,5,2,,,PMT1983,locus_tag:old_locus_tag
PMT1984,P9313_24931,,Predicted membrane protein,False,1,2,,,PMT1984,locus_tag:old_locus_tag
PMT1985,P9313_24941,,possible Pectate lyase,True,1,2,3.984013134,20.0,PMT1985,locus_tag:old_locus_tag
PMT1986,P9313_24951,,conserved hypothetical protein in cyanobacteria,True,0,0,2.77010011,,PMT1986,locus_tag:old_locus_tag
PMT1987,P9313_24961,,"possible ABC transporter, ATP-binding component",False,3,2,,,PMT1987,locus_tag:old_locus_tag
PMT1988,P9313_24971,rpaA,two-component response regulator,True,4,2,3.908236453,56.0,PMT1988,locus_tag:old_locus_tag
PMT1989,P9313_24981,holB,"DNA polymerase III, delta prime subunit",False,2,1,,,PMT1989,locus_tag:old_locus_tag
PMT1990,P9313_24991,tmk,Thymidylate kinase,False,0,3,,,PMT1990,locus_tag:old_locus_tag
PMT1991,P9313_25001,zntA,putative P-type ATPase transporter for copper,True,5,7,4.527729326,15.0,PMT1991,locus_tag:old_locus_tag
PMT1992,P9313_25011,,cyanobacterial conserved hypothetical,True,2,0,3.671947484,17.0,PMT1992,locus_tag:old_locus_tag
PMT1993,P9313_25021,radA,putative DNA repair protein RadA,False,0,2,,,PMT1993,locus_tag:old_locus_tag
PMT1994,P9313_25031,rpaB,two-component response regulator,True,3,1,5.59688702,22.0,PMT1994,locus_tag:old_locus_tag
PMT1995,P9313_25041,plsX,fatty acid/phospholipid synthesis protein PlsX,False,2,1,,,PMT1995,locus_tag:old_locus_tag
PMT1996,P9313_25051,fabH,3-oxoacyl-[acyl-carrier-protein] synthase III,True,1,1,2.873370036,201.0,PMT1996,locus_tag:old_locus_tag
PMT1997,P9313_25061,fabD,Malonyl coenzyme A-acyl carrier protein transacylase,True,0,2,5.221245144,19.0,PMT1997,locus_tag:old_locus_tag
PMT1998,P9313_25071,plsC,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,False,0,1,,,PMT1998,locus_tag:old_locus_tag
PMT1999,P9313_25091,,"Inactive homolog of metal-dependent proteases, putative molecular chaperone",True,0,1,3.626960319,48.0,PMT1999,locus_tag:old_locus_tag
PMT2000,P9313_25101,ycf34,putative Ycf34,False,1,0,,,PMT2000,locus_tag:old_locus_tag
PMT2001,P9313_25111,,Poly A polymerase family,False,2,0,,,PMT2001,locus_tag:old_locus_tag
PMT2002,P9313_25131,,RNA-binding region RNP-1 (RNA recognition motif),False,1,0,,,PMT2002,locus_tag:old_locus_tag
PMT2003,P9313_25141,crtB,Squalene and phytoene synthases,False,2,1,,,PMT2003,locus_tag:old_locus_tag
PMT2004,P9313_25151,pds,phytoene desaturase,True,2,3,5.063055658,18.0,PMT2004,locus_tag:old_locus_tag
PMT2005,P9313_25161,,NADH dehydrogenase I subunit M,True,3,0,5.292405959,40.0,PMT2005,locus_tag:old_locus_tag
PMT2006,P9313_25171,,conserved hypothetical protein,False,2,0,,,PMT2006,locus_tag:old_locus_tag
PMT2007,P9313_25181,rbcR,putative Rubisco transcriptional regulator,True,3,4,4.563372159,90.0,PMT2007,locus_tag:old_locus_tag
PMT2008,P9313_25191,,Predicted membrane protein,True,1,0,4.7355268,28.0,PMT2008,locus_tag:old_locus_tag
PMT2009,P9313_25201,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),False,11,2,,,PMT2009,locus_tag:old_locus_tag
PMT2010,P9313_25211,ndhD,putative NADH dehydrogenase (complex I) subunit (chain 4),True,6,2,4.721561646,20.0,PMT2010,locus_tag:old_locus_tag
PMT2011,P9313_25221,,Uncharacterized conserved protein,True,0,3,4.269887529,15.0,PMT2011,locus_tag:old_locus_tag
PMT2012,P9313_25231,,Putative sugar-phosphate nucleotidyl transferase,True,1,3,4.294444012,24.0,PMT2012,locus_tag:old_locus_tag
PMT2013,P9313_25241,metF,conserved hyopthetical protein,True,1,1,3.631947121,21.0,PMT2013,locus_tag:old_locus_tag
PMT2014,P9313_25251,csgD,"Bacterial regulatory protein, LuxR family",True,1,0,5.59688702,20.0,PMT2014,locus_tag:old_locus_tag
PMT2015,P9313_25271,,Uncharacterized protein conserved in bacteria,False,3,3,,,PMT2015,locus_tag:old_locus_tag
PMT2016,P9313_25281,,predicted inorganic polyphosphate / ATP-NAD+ kinase,False,0,2,,,PMT2016,locus_tag:old_locus_tag
PMT2017,P9313_25291,ndhE,putative NADH Dehydrogenase subunit,False,0,2,,,PMT2017,locus_tag:old_locus_tag
PMT2018,P9313_25301,ndhG,putative NADH Dehydrogenase (complex I) subunit (chain 6),False,0,2,,,PMT2018,locus_tag:old_locus_tag
PMT2019,P9313_25311,ndhI,putative NADH Dehydrogenase subunit,True,1,0,5.930346367,36.0,PMT2019,locus_tag:old_locus_tag
PMT2020,P9313_25331,ndhA,putative respiratory-chain NADH dehydrogenase subunit,True,1,1,4.197273634,15.0,PMT2020,locus_tag:old_locus_tag
PMT2021,P9313_25341,gltA,Citrate synthase,True,1,5,4.530732981,,PMT2021,locus_tag:old_locus_tag
PMT2022,P9313_25351,,possible Leishmanolysin,False,1,0,,,PMT_2022,tier1:old_locus_tag
PMT2023,P9313_25361,,conserved hypothetical protein,False,1,0,,,PMT2023,locus_tag:old_locus_tag
PMT2024,P9313_25371,,conserved hypothetical protein,True,1,2,3.790136608,56.0,PMT2024,locus_tag:old_locus_tag
PMT2025,P9313_25381,,possible Fungal Zn(2)-Cys(6) binuclear cluster,False,1,0,,,PMT2025,locus_tag:old_locus_tag
PMT2026,P9313_25391,hrcA,Negative regulator of class I heat shock protein,True,1,1,4.665986236,,PMT2026,locus_tag:old_locus_tag
PMT2027,P9313_25401,trpB,Tryptophan synthase subunit beta,False,1,0,,,PMT2027,locus_tag:old_locus_tag
PMT2028,P9313_25421,sui1,Translation initiation factor SUI1,False,1,0,,,PMT2028,locus_tag:old_locus_tag
PMT2029,P9313_25441,cysC,Adenylylsulfate kinase,True,0,0,3.908236453,,PMT2029,locus_tag:old_locus_tag
PMT2030,P9313_25451,,Domain of unknown function DUF20,True,2,1,4.197273634,100.0,PMT2030,locus_tag:old_locus_tag
PMT2031,P9313_25481,,UbiA prenyltransferase,True,3,1,4.7355268,94.0,PMT2031,locus_tag:old_locus_tag
PMT2032,P9313_25491,,Haloacid dehalogenase/epoxide hydrolase family,False,2,4,,,PMT2032,locus_tag:old_locus_tag
PMT2033,P9313_25501,,hypothetical,False,2,4,,,PMT2033,locus_tag:old_locus_tag
PMT2034,P9313_25511,,conserved hypothetical protein,False,5,0,,,PMT2034,locus_tag:old_locus_tag
PMT2035,P9313_25521,,"FAD linked oxidase, N-terminal",False,5,0,,,PMT2035,locus_tag:old_locus_tag
