old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMM1361,PMED4_15301,,Short-chain dehydrogenase/reductase (SDR) superfamily,True,1,0,3.898686889,57.0,PMM1361,locus_tag:old_locus_tag
PMM1362,PMED4_15311,,hypothetical,False,1,0,,,PMM1362,locus_tag:old_locus_tag
PMM1363,PMED4_15331,,hypothetical,True,0,0,4.78707193,16.0,PMM1363,locus_tag:old_locus_tag
PMM1364,PMED4_15341,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,False,3,1,,,PMM1364,locus_tag:old_locus_tag
PMM1365,PMED4_15351,,possible MATH domain,True,0,0,3.270970978,17.0,PMM1365,locus_tag:old_locus_tag
PMM1367,PMED4_15381,,Uncharacterized protein conserved in bacteria,False,0,1,,,PMM1367,locus_tag:old_locus_tag
PMM1368,PMED4_15391,,Predicted membrane protein,True,0,0,4.015984759,16.0,PMM1368,locus_tag:old_locus_tag
PMM1369,PMED4_15401,,GAF domain,True,1,0,3.862597209,11.0,PMM1369,locus_tag:old_locus_tag
PMM1370,PMED4_15411,,Predicted flavoproteins,True,1,0,3.409102437,28.0,PMM1370,locus_tag:old_locus_tag
PMM1371,PMED4_15441,,conserved hypothetical protein,False,2,2,,,PMM1371,locus_tag:old_locus_tag
PMM1372,PMED4_15461,,conserved hypothetical protein,True,0,0,4.78707193,14.0,PMM1372,locus_tag:old_locus_tag
PMM1373,PMED4_15521,,Predicted membrane protein,True,0,0,4.720043179,77.0,PMM1373,locus_tag:old_locus_tag
PMM1375,PMED4_15551,,possible M protein repeat,True,2,0,4.356435563,12.0,PMM1375,locus_tag:old_locus_tag
PMM1376,PMED4_15571,rbpD,RNA-binding protein RbpD,True,0,0,4.262294506,33.0,PMM1376,locus_tag:old_locus_tag
PMM1377,PMED4_15581,,Possible dihydroflavonol-4-reductase,False,1,0,,,PMM1377,locus_tag:old_locus_tag
PMM1378,PMED4_15591,,"Fatty acid desaturase, type 2",True,1,0,3.92962596,78.0,PMM1378,locus_tag:old_locus_tag
PMM1379,PMED4_15641,,putative dape gene and orf2,False,1,0,,,PMM1379,locus_tag:old_locus_tag
PMM1380,PMED4_15661,,unknown,False,1,0,,,PMM1380,locus_tag:old_locus_tag
PMM1381,PMED4_15671,,Uncharacterized conserved protein,True,1,0,2.155522843,144.0,PMM1381,locus_tag:old_locus_tag
PMM1382,PMED4_15691,,"fatty acid desaturase, type 2",True,3,1,2.981007048,44.0,PMM1382,locus_tag:old_locus_tag
PMM1383,PMED4_15711,,conserved hypothetical protein,False,1,0,,,PMM1383,locus_tag:old_locus_tag
PMM1384,PMED4_15731,hli12,possible high light inducible protein,True,0,0,3.337999729,18.0,PMM1384,locus_tag:old_locus_tag
PMM1386,PMED4_15811,,possible permease,False,2,2,,,PMM1386,locus_tag:old_locus_tag
PMM1387,PMED4_15821,,hypothetical,False,1,0,,,PMM1387,locus_tag:old_locus_tag
PMM1388,PMED4_15831,,conserved hypothetical protein,True,0,0,4.356435563,33.0,PMM1388,locus_tag:old_locus_tag
PMM1389,PMED4_15841,,possible Trypsin,True,1,0,4.720043179,56.0,PMM1389,locus_tag:old_locus_tag
PMM1390,PMED4_15861,hli10,possible high light inducible protein,True,0,0,2.417778909,21.0,PMM1390,locus_tag:old_locus_tag
PMM1391,PMED4_15871,,"possible Helix-turn-helix protein, copG family",True,0,0,4.869176828,16.0,PMM1391,locus_tag:old_locus_tag
PMM1392,PMED4_15881,,possible Heat-labile enterotoxin alpha chain,True,0,0,3.961587724,32.0,PMM1392,locus_tag:old_locus_tag
PMM1393,PMED4_15911,,,True,0,0,4.869176828,291.0,PMM1393,locus_tag:old_locus_tag
PMM1394,PMED4_15901,,hypothetical,False,0,1,,,PMM1394,locus_tag:old_locus_tag
PMM1395,PMED4_15911,,hypothetical,True,1,0,3.679562672,0.0,PMM1395,locus_tag:old_locus_tag
PMM1399,PMED4_15961,hli6,possible high light inducible protein,True,0,0,3.337999729,17.0,PMM1399,locus_tag:old_locus_tag
PMM1400,PMED4_15971,,possible Hemagglutinin-neuraminidase,False,0,1,,,PMM1400,locus_tag:old_locus_tag
PMM1401,PMED4_15991,,conserved hypothetical,True,0,0,4.505569212,147.0,PMM1401,locus_tag:old_locus_tag
PMM1402,PMED4_16011,,Conserved hypothetical protein,False,2,0,,,PMM1402,locus_tag:old_locus_tag
PMM1403,PMED4_16041,,HNH endonuclease:HNH nuclease,False,2,1,,,PMM1403,locus_tag:old_locus_tag
PMM1404,PMED4_16051,hli5,possible high light inducible protein,True,1,0,4.356435563,21.0,PMM1404,locus_tag:old_locus_tag
PMM1405,PMED4_16061,,hypothetical,True,0,0,3.076433891,28.0,PMM1405,locus_tag:old_locus_tag
PMM1406,PMED4_16071,,hypothetical,False,1,0,,,PMM1406,locus_tag:old_locus_tag
PMM1407,PMED4_16081,,possible SRP19 protein,False,1,0,,,PMM1407,locus_tag:old_locus_tag
PMM1408,PMED4_16091,,hypothetical,True,0,0,3.108395655,95.0,PMM1408,locus_tag:old_locus_tag
PMM1409,PMED4_16101,,possible Rubredoxin,False,1,0,,,PMM1409,locus_tag:old_locus_tag
PMM1410,PMED4_16111,,"possible PTS system, Lactose/Cellobiose specif",False,3,1,,,PMM1410,locus_tag:old_locus_tag
PMM1411,PMED4_16151,,hypothetical,False,1,2,,,PMM1411,locus_tag:old_locus_tag
PMM1412,PMED4_16171,,conserved hypothetical protein,True,0,0,3.86685111,26.0,PMM1412,locus_tag:old_locus_tag
PMM1413,PMED4_16181,,conserved hypothetical,True,1,1,4.78707193,18.0,PMM1413,locus_tag:old_locus_tag
PMM1415,PMED4_16201,,possible UBX domain,False,2,1,,,PMM1415,locus_tag:old_locus_tag
PMM1416,PMED4_16211,,conserved hypothetical,False,4,2,,,PMM1416,locus_tag:old_locus_tag
PMM1417,PMED4_16231,,Staphylococcus nuclease (SNase) homologues,False,1,0,,,PMM1417,locus_tag:old_locus_tag
PMM1418,PMED4_16241,,possible Voltage gated chloride channel,False,1,0,,,PMM1418,locus_tag:old_locus_tag
PMM1419,PMED4_16251,,possible ATP synthase B/B' CF(0),True,0,0,4.720043179,15.0,PMM1419,locus_tag:old_locus_tag
PMM1420,PMED4_16271,,possible Fumarate reductase subunit D,False,1,0,,,PMM1420,locus_tag:old_locus_tag
PMM1421,PMED4_16281,,possible Gibberellin regulated protein,False,1,0,,,PMM1421,locus_tag:old_locus_tag
PMM1422,PMED4_16291,,Predicted metal-binding protein,True,0,0,2.230490471,28.0,PMM1422,locus_tag:old_locus_tag
PMM1423,PMED4_16301,,conserved hypothetical protein,False,1,0,,,PMM1423,locus_tag:old_locus_tag
PMM1424,PMED4_16311,,possible Uncharacterized protein family UPF003,True,0,0,3.597980108,22.0,PMM1424,locus_tag:old_locus_tag
PMM1425,PMED4_16331,,"Serine proteases, trypsin family:HtrA/DegQ protease family",True,1,1,4.423464314,16.0,PMM1425,locus_tag:old_locus_tag
PMM1426,PMED4_16341,,hypothetical,False,1,0,,,PMM1426,locus_tag:old_locus_tag
PMM1428,PMED4_16361,,Uncharacterized conserved protein,False,1,0,,,PMM1428,locus_tag:old_locus_tag
PMM1430,PMED4_16381,,conserved hypothetical protein,False,1,0,,,PMM1430,locus_tag:old_locus_tag
PMM1431,PMED4_16391,rpoZ,putative DNA-directed RNA polymerase (omega chain),True,0,0,3.894558973,20.0,PMM1431,locus_tag:old_locus_tag
PMM1432,PMED4_16401,,putative DnaK-type molecular chaperone (HSP70 family),True,2,3,4.262294506,58.0,PMM1432,locus_tag:old_locus_tag
PMM1433,PMED4_16411,pyrR,Phosphoribosyl transferase,False,1,1,,,PMM1433,locus_tag:old_locus_tag
PMM1436,PMED4_16451,groEL,GroEL protein (Chaperonin cpn60),False,1,0,,,PMM1436,locus_tag:old_locus_tag
PMM1437,PMED4_16461,groES,GroES protein (Chaperonin cpn10),True,0,0,2.974392112,70.0,PMM1437,locus_tag:old_locus_tag
PMM1439,PMED4_16481,atpC,"ATP synthase, Epsilon subunit",False,1,0,,,PMM1439,locus_tag:old_locus_tag
PMM1440,PMED4_16491,,conserved hypothetical protein,True,0,0,3.270970978,19.0,PMM1440,locus_tag:old_locus_tag
PMM1441,PMED4_16501,,hypothetical,True,2,0,2.417778909,18.0,PMM1441,locus_tag:old_locus_tag
PMM1442,PMED4_16511,pepP,putative aminopeptidase P,True,0,1,4.720043179,92.0,PMM1442,locus_tag:old_locus_tag
PMM1443,PMED4_16521,,Domain of unknown function DUF21,True,1,0,3.404848536,80.0,PMM1443,locus_tag:old_locus_tag
PMM1444,PMED4_16531,,GTPase SAR1 and related small G proteins,False,2,2,,,PMM1444,locus_tag:old_locus_tag
PMM1445,PMED4_16541,nadD,Putative nicotinate-nucleotide adenylyltransferase,False,0,1,,,PMM1445,locus_tag:old_locus_tag
PMM1446,PMED4_16551,nadE,Carbon-nitrogen hydrolase:NAD+ synthase,False,4,0,,,PMM1446,locus_tag:old_locus_tag
PMM1447,PMED4_16561,,conserved hypothetical protein,False,1,0,,,PMM1447,locus_tag:old_locus_tag
PMM1448,PMED4_16571,,conserved hypothetical protein,False,1,0,,,PMM1448,locus_tag:old_locus_tag
PMM1449,PMED4_16581,petF,ferredoxin,False,5,1,,,PMM1449,locus_tag:old_locus_tag
PMM1450,PMED4_16591,atpC,ATP synthase gamma subunit,False,1,2,,,PMM1450,locus_tag:old_locus_tag
PMM1451,PMED4_16601,atpA,"ATP synthase F1, alpha subunit",True,0,0,4.505569212,89.0,PMM1451,locus_tag:old_locus_tag
PMM1452,PMED4_16611,atpH,"ATP synthase, delta (OSCP) subunit",False,1,0,,,PMM1452,locus_tag:old_locus_tag
PMM1453,PMED4_16621,atpF,ATP synthase B/B' CF(0),False,3,0,,,PMM1453,locus_tag:old_locus_tag
PMM1455,PMED4_16641,atpE,ATP synthase subunit c,True,1,0,2.808412542,106.0,PMM1455,locus_tag:old_locus_tag
PMM1456,PMED4_16651,atpB,ATP synthase A subunit,True,1,0,3.86685111,48.0,PMM1456,locus_tag:old_locus_tag
PMM1457,PMED4_16661,atpI,ATP synthase A subunit,True,3,3,3.420104627,45.0,PMM1457,locus_tag:old_locus_tag
PMM1458,PMED4_16671,ftsW,Cell division protein FtsW,False,3,2,,,PMM1458,locus_tag:old_locus_tag
PMM1459,PMED4_16681,ccdA,putative c-type cytochrome biogenesis protein CcdA,True,0,0,4.869176828,70.0,PMM1459,locus_tag:old_locus_tag
PMM1461,PMED4_16701,,Enzyme related to GTP cyclohydrolase I,True,1,1,3.679562672,115.0,PMM1461,locus_tag:old_locus_tag
PMM1462,PMED4_16711,,conserved hypothetical protein,False,1,0,,,PMM1462,locus_tag:old_locus_tag
PMM1464,PMED4_16731,,FtsJ cell division protein:S4 domain:Hemolysin A,False,1,0,,,PMM1464,locus_tag:old_locus_tag
PMM1465,PMED4_16741,purB,Fumarate lyase:Adenylosuccinate lyase,True,3,0,3.862597209,17.0,PMM1465,locus_tag:old_locus_tag
PMM1466,PMED4_16751,fumC,Fumarate lyase,False,0,1,,,PMM1466,locus_tag:old_locus_tag
PMM1467,PMED4_16761,,putative DNA helicase,True,2,2,3.86685111,47.0,PMM1467,locus_tag:old_locus_tag
PMM1468,PMED4_16771,bioF,putative 8-amino-7-oxononanoate synthase,True,0,1,4.423464314,88.0,PMM1468,locus_tag:old_locus_tag
PMM1469,PMED4_16781,,conserved hypothetical,False,2,0,,,PMM1469,locus_tag:old_locus_tag
PMM1470,PMED4_16791,,Methylase involved in ubiquinone/menaquinone biosynthesis,False,1,0,,,PMM1470,locus_tag:old_locus_tag
PMM1471,PMED4_16801,BioD,putative Dethiobiotin synthase,False,2,0,,,PMM1471,locus_tag:old_locus_tag
PMM1472,PMED4_16811,BioA,putative diaminopelargonic acid synthase,False,0,1,,,PMM1472,locus_tag:old_locus_tag
PMM1473,PMED4_16821,,conserved hypothetical protein,False,1,0,,,PMM1473,locus_tag:old_locus_tag
PMM1474,PMED4_16831,,DnaJ-like protein,True,2,1,4.869176828,18.0,PMM1474,locus_tag:old_locus_tag
PMM1475,PMED4_16841,gidB,putative glucose inhibited division protein B,True,3,0,3.679562672,67.0,PMM1475,locus_tag:old_locus_tag
PMM1476,PMED4_16851,,Aldo/keto reductase family,False,3,0,,,PMM1476,locus_tag:old_locus_tag
PMM1477,PMED4_16861,fer,Ferredoxin,False,1,0,,,PMM1477,locus_tag:old_locus_tag
PMM1478,PMED4_16871,,conserved hypothetical protein,False,1,0,,,PMM1478,locus_tag:old_locus_tag
PMM1479,PMED4_16881,,conserved hypothetical protein,True,1,0,3.862597209,27.0,PMM1479,locus_tag:old_locus_tag
PMM1480,PMED4_16891,,conserved hypothetical protein,False,1,1,,,PMM1480,locus_tag:old_locus_tag
PMM1483,PMED4_16931,rpoC2,RNA polymerase beta prime subunit,False,4,0,,,PMM1483,locus_tag:old_locus_tag
PMM1484,PMED4_16941,rpoC1,RNA polymerase gamma subunit,False,6,1,,,PMM1484,locus_tag:old_locus_tag
PMM1485,PMED4_16951,rpoB,RNA polymerase beta subunit,True,3,1,3.86685111,221.0,PMM1485,locus_tag:old_locus_tag
PMM1486,PMED4_16961,tatD,"possible deoxyribonuclease, TatD family",False,1,0,,,PMM1486,locus_tag:old_locus_tag
PMM1487,PMED4_16971,rpsT,30s Ribosomal protein S20,True,2,0,4.78707193,58.0,PMM1487,locus_tag:old_locus_tag
PMM1488,PMED4_16981,hisD,Histidinol dehydrogenase,True,3,1,4.78707193,47.0,PMM1488,locus_tag:old_locus_tag
PMM1489,PMED4_16991,rpiA,Ribose 5-phosphate isomerase,False,1,1,,,PMM1489,locus_tag:old_locus_tag
PMM1490,PMED4_17001,,Trypsin-like serine protease,True,3,2,3.270970978,7.0,PMM1490,locus_tag:old_locus_tag
PMM1491,PMED4_17011,,DUF150,True,0,1,3.612533921,81.0,PMM1491,locus_tag:old_locus_tag
PMM1492,PMED4_17021,nusA,N utilization substance protein A,False,3,1,,,PMM1492,locus_tag:old_locus_tag
PMM1493,PMED4_17031,,Predicted nucleic-acid-binding protein implicated in transcription termination,False,2,0,,,PMM1493,locus_tag:old_locus_tag
PMM1494,PMED4_17041,infB,Translation initiation factor IF-2,True,1,1,4.78707193,43.0,PMM1494,locus_tag:old_locus_tag
PMM1495,PMED4_17051,,hypothetical,True,2,0,4.043692622,16.0,PMM1495,locus_tag:old_locus_tag
PMM1496,PMED4_17061,,Dolichyl-phosphate-mannose-proteinmannosyltransferase,False,4,3,,,PMM1496,locus_tag:old_locus_tag
PMM1497,PMED4_17071,,"Glycosyl transferase, family 2",False,4,1,,,PMM1497,locus_tag:old_locus_tag
PMM1498,PMED4_17081,,Fe-S oxidoreductase,True,0,0,4.720043179,25.0,PMM1498,locus_tag:old_locus_tag
PMM1499,PMED4_17091,,Uncharacterized conserved protein,False,2,1,,,PMM1499,locus_tag:old_locus_tag
PMM1500,PMED4_17101,,putative aminotransferase,True,1,1,3.108395655,24.0,PMM1500,locus_tag:old_locus_tag
PMM1501,PMED4_17111,rne,S1 RNA binding domain:Ribonuclease E and G,True,1,1,4.423464314,204.0,PMM1501,locus_tag:old_locus_tag
PMM1502,PMED4_17121,rnhB,Ribonuclease HII and HIII,False,0,2,,,PMM1502,locus_tag:old_locus_tag
PMM1503,PMED4_17131,,conserved hypothetical protein,False,1,0,,,PMM1503,locus_tag:old_locus_tag
PMM1504,PMED4_17141,pheA,Chorismate mutase-Prephenate dehydratase,False,5,0,,,PMM1504,locus_tag:old_locus_tag
PMM1505,PMED4_17151,,SAM (and some other nucleotide) binding motif,False,2,0,,,PMM1505,locus_tag:old_locus_tag
PMM1506,PMED4_17161,,ATP-dependent protease La (LON) domain,True,0,0,4.720043179,17.0,PMM1506,locus_tag:old_locus_tag
PMM1507,PMED4_17171,rpsJ,30S ribosomal protein S10,True,0,0,4.720043179,61.0,PMM1507,locus_tag:old_locus_tag
PMM1508,PMED4_17181,tufA,Elongation factor Tu,False,1,1,,,PMM1508,locus_tag:old_locus_tag
PMM1509,PMED4_17191,fusA,Elongation factor G,False,1,1,,,PMM1509,locus_tag:old_locus_tag
PMM1512,PMED4_17221,gltB,"Ferredoxin-dependent glutamate synthase, Fd-GOGAT",True,2,0,4.78707193,4.0,PMM1512,locus_tag:old_locus_tag
PMM1513,PMED4_17231,,conserved hypothetical protein,False,1,0,,,PMM1513,locus_tag:old_locus_tag
PMM1514,PMED4_17241,lipA,lipoic acid synthetase,True,2,0,4.720043179,21.0,PMM1514,locus_tag:old_locus_tag
PMM1515,PMED4_17251,,Site-specific recombinase,False,1,1,,,PMM1515,locus_tag:old_locus_tag
PMM1516,PMED4_17261,,hypothetical,False,1,0,,,PMM1516,locus_tag:old_locus_tag
PMM1518,PMED4_17281,,conserved hypothetical protein,False,2,0,,,PMM1518,locus_tag:old_locus_tag
PMM1520,PMED4_17301,psaI,photosystem I subunit VIII (PsaI),True,1,0,3.862597209,16.0,PMM1520,locus_tag:old_locus_tag
PMM1521,PMED4_17311,,possible Annexin,False,2,0,,,PMM1521,locus_tag:old_locus_tag
PMM1522,PMED4_17321,,"Glycosyl transferase, family 2",True,0,1,4.720043179,24.0,PMM1522,locus_tag:old_locus_tag
PMM1523,PMED4_17331,psaB,Photosystem I PsaB protein,False,1,0,,,PMM1523,locus_tag:old_locus_tag
PMM1524,PMED4_17341,psaA,Photosystem I PsaA protein,True,2,0,3.933879861,110.0,PMM1524,locus_tag:old_locus_tag
PMM1525,PMED4_17351,cobJ,bifunctional cbiH protein and precorrin-3B C17-methyltransferase,True,5,0,3.270970978,17.0,PMM1525,locus_tag:old_locus_tag
PMM1526,PMED4_17361,,putative imidazoleglycerol-phosphate dehydratase,True,0,1,3.00940514,22.0,PMM1526,locus_tag:old_locus_tag
PMM1527,PMED4_17371,alr,putative Alanine racemase,True,0,1,4.78707193,18.0,PMM1527,locus_tag:old_locus_tag
PMM1528,PMED4_17381,mcrA,HNH endonuclease family protein,True,2,0,3.76166757,15.0,PMM1528,locus_tag:old_locus_tag
PMM1532,PMED4_17421,rplM,50S ribosomal protein L13,True,0,0,4.869176828,32.0,PMM1532,locus_tag:old_locus_tag
PMM1533,PMED4_17431,truA,tRNA pseudouridine synthase A,False,3,1,,,PMM1533,locus_tag:old_locus_tag
PMM1536,PMED4_17461,rpsK,30S ribosomal protein S11,False,1,0,,,PMM1536,locus_tag:old_locus_tag
PMM1537,PMED4_17471,rpsM,30S ribosomal protein S13,False,1,0,,,PMM1537,locus_tag:old_locus_tag
PMM1538,PMED4_17481,rpmJ,50S Ribosomal protein L36,True,0,0,4.262294506,25.0,PMM1538,locus_tag:old_locus_tag
PMM1539,PMED4_17491,adk,Adenylate kinase,False,1,0,,,PMM1539,locus_tag:old_locus_tag
PMM1540,PMED4_17501,secY,preprotein translocase SecY subunit,False,2,2,,,PMM1540,locus_tag:old_locus_tag
PMM1541,PMED4_17511,rplO,50S ribosomal protein L15,False,1,0,,,PMM1541,locus_tag:old_locus_tag
PMM1542,PMED4_17521,rpsE,30S ribosomal protein S5,False,1,0,,,PMM1542,locus_tag:old_locus_tag
PMM1547,PMED4_17571,rplX,50S ribosomal protein L24,False,1,0,,,PMM1547,locus_tag:old_locus_tag
PMM1552,PMED4_17621,rpsC,30S ribosomal protein S3,False,1,1,,,PMM1552,locus_tag:old_locus_tag
PMM1558,PMED4_17681,rpl3,50S ribosomal protein L3,True,1,0,4.262294506,230.0,PMM1558,locus_tag:old_locus_tag
PMM1559,PMED4_17691,,NADH dehydrogenase I subunit N,True,0,0,4.720043179,13.0,PMM1559,locus_tag:old_locus_tag
PMM1560,PMED4_17701,hycB,Fe-S-cluster-containing hydrogenase components 2,False,1,1,,,PMM1560,locus_tag:old_locus_tag
PMM1561,PMED4_17711,,conserved hypothetical protein,False,1,0,,,PMM1561,locus_tag:old_locus_tag
PMM1562,PMED4_17721,recA,RecA bacterial DNA recombination protein,True,2,1,3.862597209,86.0,PMM1562,locus_tag:old_locus_tag
PMM1563,PMED4_17731,,conserved hypothetical protein,True,1,0,3.933879861,14.0,PMM1563,locus_tag:old_locus_tag
PMM1564,PMED4_17741,dinG,Rad3-related DNA helicases,True,3,1,4.262294506,99.0,PMM1564,locus_tag:old_locus_tag
PMM1565,PMED4_17751,tyrA,Prephenate dehydrogenase,True,1,0,4.78707193,79.0,PMM1565,locus_tag:old_locus_tag
PMM1566,PMED4_17761,,Phytoene dehydrogenase and related proteins,True,2,0,2.907363362,20.0,PMM1566,locus_tag:old_locus_tag
PMM1567,PMED4_17771,,Uncharacterized protein conserved in bacteria,False,1,0,,,PMM1567,locus_tag:old_locus_tag
PMM1568,PMED4_17781,,conserved hypothetical protein,True,2,0,2.551656467,22.0,PMM1568,locus_tag:old_locus_tag
PMM1569,PMED4_17791,thiF,molybdopterin biosynthesis protein,True,3,1,4.423464314,41.0,PMM1569,locus_tag:old_locus_tag
PMM1570,PMED4_17801,,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP,True,2,0,3.933879861,34.0,PMM1570,locus_tag:old_locus_tag
PMM1571,PMED4_17811,,ATP-utilizing enzymes of the PP-loop superfamily,True,1,0,4.505569212,72.0,PMM1571,locus_tag:old_locus_tag
PMM1572,PMED4_17821,,DUF206,False,1,0,,,PMM1572,locus_tag:old_locus_tag
PMM1574,PMED4_17841,,conserved hypothetical protein,False,1,0,,,PMM1574,locus_tag:old_locus_tag
PMM1575,PMED4_17851,ppc,Phosphoenolpyruvate carboxylase,True,2,0,2.875441293,0.0,PMM1575,locus_tag:old_locus_tag
PMM1576,PMED4_17861,,Uncharacterized conserved protein,False,1,1,,,PMM1576,locus_tag:old_locus_tag
PMM1577,PMED4_17871,trpE,Anthranilate synthase component I and chorismate binding enzyme,True,4,1,4.78707193,12.0,PMM1577,locus_tag:old_locus_tag
PMM1578,PMED4_17881,psaD,Photosystem I protein PsaD,True,0,0,2.566912558,22.0,PMM1578,locus_tag:old_locus_tag
PMM1579,PMED4_17891,,conserved hypothetical protein,False,1,1,,,PMM1579,locus_tag:old_locus_tag
PMM1580,PMED4_17901,,Bacterial cell division membrane protein,False,2,2,,,PMM1580,locus_tag:old_locus_tag
PMM1581,PMED4_17911,mrp,MRP protein homolog,True,0,0,4.78707193,93.0,PMM1581,locus_tag:old_locus_tag
PMM1582,PMED4_17921,hemF,Coproporphyrinogen III oxidase,False,2,2,,,PMM1582,locus_tag:old_locus_tag
PMM1583,PMED4_17931,,conserved hypothetical protein,True,0,1,4.423464314,6.0,PMM1583,locus_tag:old_locus_tag
PMM1584,PMED4_17941,rnd,putative ribonuclease D,True,0,0,3.862597209,23.0,PMM1584,locus_tag:old_locus_tag
PMM1585,PMED4_17951,,conserved hypothetical protein,False,0,2,,,PMM1585,locus_tag:old_locus_tag
PMM1586,PMED4_17961,,Uncharacterized protein conserved in bacteria,False,1,1,,,PMM1586,locus_tag:old_locus_tag
PMM1587,PMED4_17971,,conserved hypothetical protein,False,0,1,,,PMM1587,locus_tag:old_locus_tag
PMM1588,PMED4_17981,,possible Conserved carboxylase domain,True,2,0,3.86685111,53.0,PMM1588,locus_tag:old_locus_tag
PMM1589,PMED4_17991,purM,phosphoribosyl formylglycinamidine cyclo-ligase,True,2,1,2.060786228,24.0,PMM1589,locus_tag:old_locus_tag
PMM1590,PMED4_18001,cmk,putative bifunctional enzyme; pantothenate synthetase/cytidylate kinase,True,4,1,4.869176828,72.0,PMM1590,locus_tag:old_locus_tag
PMM1592,PMED4_18021,pebB,phycoerythrobilin:ferredoxin oxidoreductase,False,0,2,,,PMM1592,locus_tag:old_locus_tag
PMM1593,PMED4_18031,pebA,phycoerythrobilin:ferredoxin oxidoreductase,False,1,1,,,PMM1593,locus_tag:old_locus_tag
PMM1594,PMED4_18041,ho1,Heme oxygenase,True,1,0,3.420104627,24.0,PMM1594,locus_tag:old_locus_tag
PMM1595,PMED4_18051,,conserved hypothetical protein,False,1,0,,,PMM1595,locus_tag:old_locus_tag
PMM1596,PMED4_18061,icd,Isocitrate dehydrogenase,True,2,1,2.566912558,71.0,PMM1596,locus_tag:old_locus_tag
PMM1597,PMED4_18071,,Uncharacterized protein conserved in bacteria,False,2,3,,,PMM1597,locus_tag:old_locus_tag
PMM1598,PMED4_18081,galM,Galactose mutarotase and related enzymes,False,2,0,,,PMM1598,locus_tag:old_locus_tag
PMM1599,PMED4_18091,,Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily),True,0,0,4.869176828,17.0,PMM1599,locus_tag:old_locus_tag
PMM1600,PMED4_18101,kefB,"putative Na+/H+ antiporter, CPA2 family",True,0,0,2.230490471,58.0,PMM1600,locus_tag:old_locus_tag
PMM1601,PMED4_18111,glgP,phosphorylase,True,3,0,3.00940514,2.0,PMM1601,locus_tag:old_locus_tag
PMM1602,PMED4_18121,,conserved hypothetical protein,True,1,0,3.894558973,57.0,PMM1602,locus_tag:old_locus_tag
PMM1603,PMED4_18131,rnc,putative ribonuclease III,False,3,0,,,PMM1603,locus_tag:old_locus_tag
PMM1604,PMED4_18141,,conserved hypothetical protein,True,0,0,3.679562672,15.0,PMM1604,locus_tag:old_locus_tag
PMM1605,PMED4_18151,rimM,possible 16S rRNA processing protein RimM,True,1,1,3.612533921,67.0,PMM1605,locus_tag:old_locus_tag
PMM1607,PMED4_18171,psaC,Photosystem I subunit PsaC,True,1,0,3.933879861,23.0,PMM1607,locus_tag:old_locus_tag
PMM1608,PMED4_18181,acpP,acyl carrier protein (ACP),True,0,0,4.720043179,23.0,PMM1608,locus_tag:old_locus_tag
PMM1609,PMED4_18191,fabF,3-oxoacyl-[acyl-carrier-protein] synthase II,False,0,1,,,PMM1609,locus_tag:old_locus_tag
PMM1610,PMED4_18201,tktA,Transketolase,False,4,1,,,PMM1610,locus_tag:old_locus_tag
PMM1611,PMED4_18211,thiC,ThiC family,True,1,0,2.48480766,129.0,PMM1611,locus_tag:old_locus_tag
PMM1612,PMED4_18221,,conserved hypothetical,True,0,0,4.720043179,23.0,PMM1612,locus_tag:old_locus_tag
PMM1613,PMED4_18231,,Zinc metallopeptidase M20/M25/M40 family,False,2,2,,,PMM1613,locus_tag:old_locus_tag
PMM1614,PMED4_18241,,conserved hypothetical protein,False,0,1,,,PMM1614,locus_tag:old_locus_tag
PMM1615,PMED4_18251,ruvB,Holliday junction DNA helicase RuvB,True,0,0,3.041366904,0.0,PMM1615,locus_tag:old_locus_tag
PMM1616,PMED4_18261,smpB,tmRNA binding protein SmpB,True,1,0,2.875441293,11.0,PMM1616,locus_tag:old_locus_tag
PMM1617,PMED4_18271,,conserved hypothetical protein,True,0,0,4.720043179,23.0,PMM1617,locus_tag:old_locus_tag
PMM1618,PMED4_18281,lysS,Lysyl-tRNA synthetase,False,3,2,,,PMM1618,locus_tag:old_locus_tag
PMM1619,PMED4_18291,,two-component response regulator,True,0,0,3.420104627,59.0,PMM1619,locus_tag:old_locus_tag
PMM1620,PMED4_18301,,conserved hypothetical protein,False,2,1,,,PMM1620,locus_tag:old_locus_tag
PMM1621,PMED4_18311,mreC,putative rod shape-determining protein,False,0,1,,,PMM1621,locus_tag:old_locus_tag
PMM1622,PMED4_18321,mreB,Rod shape determining protein,True,2,0,3.933879861,15.0,PMM1622,locus_tag:old_locus_tag
PMM1623,PMED4_18331,ssb,single-stranded DNA-binding protein,False,1,0,,,PMM1623,locus_tag:old_locus_tag
PMM1625,PMED4_18351,sam1,putative adenosylhomocysteinase,True,1,0,3.92962596,17.0,PMM1625,locus_tag:old_locus_tag
PMM1626,PMED4_18361,,Predicted ATPase or kinase,True,0,0,3.961587724,23.0,PMM1626,locus_tag:old_locus_tag
