old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMM0982,PMED4_10981,,HNH endonuclease:HNH nuclease,true,3,0,3.933879861,16.0
PMM0983,PMED4_11001,,possible ATP synthase protein 8,true,1,0,3.961587724,18.0
PMM0985,PMED4_11051,,putative purine phosphoribosyltransferase,false,1,0,,
PMM0986,PMED4_11061,,Nucleoside 2-deoxyribosyltransferase,false,1,0,,
PMM0987,PMED4_11071,rps21,30S Ribosomal protein S21,true,0,0,4.78707193,12.0
PMM0988,PMED4_11081,,Helix-hairpin-helix DNA-binding motif class 1,false,1,0,,
PMM0989,PMED4_11091,,ATP/GTP-binding site motif A (P-loop),false,4,0,,
PMM0990,PMED4_11101,,conserved hypothetical protein,false,2,3,,
PMM0991,PMED4_11111,,possible Paired amphipathic helix repeat,true,0,0,4.869176828,0.0
PMM0992,PMED4_11131,,conserved hypotheticcal protein,true,1,0,4.262294506,64.0
PMM0993,PMED4_11141,,Peptidase E,true,0,0,3.270970978,17.0
PMM0994,PMED4_11151,,GCN5-related N-acetyltransferase,false,2,0,,
PMM0995,PMED4_11161,,hypothetical,true,2,1,2.306514142,29.0
PMM0996,PMED4_11181,,conserved hypothetical protein,true,0,0,2.981007048,17.0
PMM0997,PMED4_11211,,possible Protein of unknown function DUF67,false,1,0,,
PMM0998,PMED4_11231,,conserved hypothetical protein,false,1,1,,
PMM0999,PMED4_11241,,hypothetical,false,1,0,,
PMM1000,PMED4_11251,,conserved hypothetical protein,false,1,0,,
PMM1001,PMED4_11261,,conserved hypothetical protein,true,0,0,3.420104627,100.0
PMM1002,PMED4_11281,pepN,probable aminopeptidase N,false,4,0,,
PMM1003,PMED4_11301,,possible Photosystem II reaction centre N prot,false,1,2,,
PMM1004,PMED4_11321,purT,GAR transformylase 2,false,2,0,,
PMM1005,PMED4_11331,,possible Legume lectins alpha domain,true,0,0,4.78707193,18.0
PMM1006,PMED4_11341,btuE,Glutathione peroxidase,true,0,0,2.48480766,86.0
PMM1007,PMED4_11351,,Conserved hypothetical membrane protein,true,0,0,3.933879861,16.0
PMM1008,PMED4_11361,,hypothetical,true,2,0,3.270970978,27.0
PMM1009,PMED4_11371,,putative nitrogen regulation protein NifR3 family homolog,true,1,0,3.92962596,7.0
PMM1010,PMED4_11381,,conserved hypothetical protein,true,0,0,2.787049716,14.0
PMM1011,PMED4_11401,,hypothetical,false,1,0,,
PMM1012,PMED4_11421,,4-hydroxybenzoyl-CoA thioesterase family active site,false,1,0,,
PMM1015,PMED4_11461,,Predicted membrane protein,true,1,0,3.530951357,15.0
PMM1017,PMED4_11491,,conserved hypothetical,true,0,0,4.869176828,47.0
PMM1018,PMED4_11501,,Uncharacterized conserved protein,false,0,2,,
PMM1018a,PMED4_11521,,Conserved hypothetical protein,false,1,0,,
PMM1019,PMED4_11541,,possible Integrin alpha cytoplasmic region,true,0,0,2.875441293,29.0
PMM1020,PMED4_11561,,conserved hypothetical protein,true,1,0,3.933879861,34.0
PMM1021,PMED4_11571,,possible Gram-negative pili assembly chaperone,true,3,0,4.720043179,25.0
PMM1022,PMED4_11581,,conserved hypothetical,false,1,0,,
PMM1023,PMED4_11611,,"possible lactate/malate dehydrogenase, alpha/b",true,1,0,4.78707193,54.0
PMM1024,PMED4_11621,,hypothetical,false,2,0,,
PMM1025,PMED4_11631,,putative stress-induced protein OsmC,false,2,0,,
PMM1026,PMED4_11661,,Uncharacterized protein conserved in bacteria,true,0,0,3.420104627,5.0
PMM1027,PMED4_11671,,possible Inward rectifier potassium channel,true,1,0,4.869176828,71.0
PMM1030,PMED4_11731,,Ferric uptake regulator family,true,0,0,4.423464314,28.0
PMM1031,PMED4_11741,,"ABC transporter, ATP binding domain, possibly Mn transport",true,0,1,4.720043179,25.0
PMM1032,PMED4_11751,lraI,"ABC transporter, substrate binding protein, possibly Mn.",false,1,0,,
PMM1033,PMED4_11761,,Cobalamin synthesis protein/P47K,true,0,1,4.015984759,33.0
PMM1035,PMED4_11801,,"possible DNA gyrase/topoisomerase IV, subunit",false,1,0,,
PMM1037,PMED4_11821,,conserved hypothetical,false,1,0,,
PMM1038,PMED4_11831,,Uncharacterized conserved protein,false,1,2,,
PMM1039,PMED4_11841,,Uncharacterized protein conserved in bacteria,false,0,3,,
PMM1040,PMED4_11851,,Transglutaminase-like superfamily,true,0,0,4.78707193,95.0
PMM1041,PMED4_11861,,conserved hypothetical protein,false,1,0,,
PMM1042,PMED4_11871,,conserved hpothetical protein,true,0,1,4.356435563,16.0
PMM1043,PMED4_11881,,possible Borrelia lipoprotein,false,3,0,,
PMM1044,PMED4_11901,rbsK,possible pfkB family carbohydrate kinase,false,1,1,,
PMM1045,PMED4_11911,,conserved hypothetical,false,1,0,,
PMM1046,PMED4_11921,,"possible multidrug efflux transporter, MFS family",false,1,1,,
PMM1047,PMED4_11931,,Predicted dienelactone hydrolase,true,3,0,2.48480766,70.0
PMM1048,PMED4_11941,dppB,"putative ABC transporter, oligopeptides",false,0,2,,
PMM1049,PMED4_11951,ddpA,"ABC transporter, substrate binding protein, possibly oligopeptides",false,3,2,,
PMM1051,PMED4_11971,thrA,Homoserine dehydrogenase:ACT domain,true,1,2,4.720043179,17.0
PMM1052,PMED4_11981,,SufE protein probably involved in Fe-S center assembly,true,1,0,3.158538789,28.0
PMM1053,PMED4_11991,,5-formyltetrahydrofolate cyclo-ligase,false,2,1,,
PMM1054,PMED4_12001,ruvC,Crossover junction endodeoxyribonuclease RuvC,false,1,0,,
PMM1055,PMED4_12011,chlI,"Protoporphyrin IX Magnesium chelatase, ChlI subunit",true,0,1,3.679562672,30.0
PMM1056,PMED4_12021,lasT,probable tRNA/rRNA methyltransferase,false,1,2,,
PMM1057,PMED4_12031,cytM,cytochrome cM,true,0,0,2.350663868,
PMM1058,PMED4_12041,petG,"Cytochrome b6/f complex, subunit V",true,0,0,2.350663868,24.0
PMM1059,PMED4_12051,,N6-adenine-specific methylase,false,0,1,,
PMM1060,PMED4_12061,,Glutamine amidotransferase class-I,false,0,1,,
PMM1061,PMED4_12071,trxA,Thioredoxin,false,1,0,,
PMM1062,PMED4_12081,guaB,putative IMP dehydrogenase,false,2,1,,
PMM1063,PMED4_12091,gyrA,"DNA gyrase/topoisomerase IV, subunit A",true,4,1,3.933879861,13.0
PMM1064,PMED4_12101,crtL1,putative lycopene beta cyclase,false,1,1,,
PMM1065,PMED4_12111,,Uncharacterized conserved protein,false,3,0,,
PMM1066,PMED4_12121,leuA,2-isopropylmalate synthase,true,2,1,3.86685111,15.0
PMM1067,PMED4_12131,,possible Adenoviral fiber protein,true,0,1,3.420104627,29.0
PMM1068,PMED4_12141,,Predicted membrane-associated HD superfamily hydrolase,true,2,1,2.417778909,25.0
PMM1069,PMED4_12151,folD,putuative bifunctional Methylenetetrahydrofolate dehydrogenase Methenyltetrahydrofolate/cyclohydrolase,true,1,0,2.957546191,63.0
PMM1070,PMED4_12161,crtE,Polyprenyl synthetase,false,1,0,,
PMM1071,PMED4_12171,,Uncharacterized protein conserved in bacteria,false,3,0,,
PMM1072,PMED4_12181,cobB,"putative Cobyrinic acid a,c-diamide synthase",false,0,2,,
PMM1073,PMED4_12191,,Putative glucose 6-phosphate dehydrogenase effector OpcA,false,3,0,,
PMM1074,PMED4_12201,zwf,Glucose-6-phosphate dehydrogenase,false,0,2,,
PMM1075,PMED4_12211,petH,ferredoxin-NADP oxidoreductase (FNR),true,1,2,4.78707193,89.0
PMM1076,PMED4_12221,,conserved hypothetical protein,true,0,1,3.92962596,34.0
PMM1077,PMED4_12231,,two-component sensor histidine kinase,true,2,2,4.720043179,58.0
PMM1078,PMED4_12241,,conserved hypothetical,true,1,1,4.356435563,19.0
PMM1079,PMED4_12251,,possible Villin headpiece domain,true,0,0,2.230490471,19.0
PMM1080,PMED4_12261,kprS,Ribose-phosphate pyrophosphokinase,true,0,2,3.898686889,20.0
PMM1081,PMED4_12271,malQ,Putative 4-alpha-glucanotransferase,true,2,0,3.337999729,56.0
PMM1083,PMED4_12291,,possible kinase,true,4,0,4.869176828,33.0
PMM1084,PMED4_12301,cad,Orn/Lys/Arg decarboxylases family 1,true,5,1,4.356435563,45.0
PMM1085,PMED4_12311,cdsA,Phosphatidate cytidylyltransferase,false,1,1,,
PMM1086,PMED4_12321,todF,Alpha/beta hydrolase fold,true,0,3,4.78707193,44.0
PMM1087,PMED4_12331,gldA,putative glycerol dehydrogenase,false,1,1,,
PMM1088,PMED4_12341,clpC,ClpC,true,4,0,3.056497011,18.0
PMM1089,PMED4_12351,,putative ribosomal-protein-alanine acetyltransferase,true,0,1,4.78707193,39.0
PMM1090,PMED4_12361,lysA,Diaminopimelate decarboxylase,true,1,1,4.869176828,15.0
PMM1091,PMED4_12371,,Uncharacterized conserved protein,true,3,0,2.813222305,15.0
PMM1092,PMED4_12381,uppS,Undecaprenyl pyrophosphate synthetase (UPPS),false,0,1,,
PMM1093,PMED4_12391,BioB,Biotin synthase,false,2,0,,
PMM1094,PMED4_12401,,Predicted sulfurtransferase,false,1,0,,
PMM1095,PMED4_12411,F2J10.13,conserved hypothetical protein,false,1,0,,
PMM1096,PMED4_12421,,Lipoate synthase,false,1,1,,
PMM1097,PMED4_12431,recR,RecR protein,false,2,0,,
PMM1098,PMED4_12441,psbP,photosystem II oxygen evolving complex protein PsbP,true,2,0,3.933879861,21.0
PMM1099,PMED4_12451,,"ABC transporter, multidrug efflux family",true,2,1,4.78707193,3.0
PMM1101,PMED4_12471,srmB,putative ATP-dependent RNA helicase,true,2,0,3.420104627,82.0
PMM1102,PMED4_12481,recD,possible exodeoxyribonuclease V 67 kD polypeptide,false,1,1,,
PMM1103,PMED4_12491,recB,possible UvrD/REP helicase subunit B,false,8,4,,
PMM1104,PMED4_12501,,Putative protein-S-isoprenylcysteine methyltransferase,false,1,0,,
PMM1105,PMED4_12511,recC,possible exodeoxyribonuclease V subunit C 125 kD polypeptide,false,6,4,,
PMM1106,PMED4_12521,,conserved hypothetical protein,false,1,0,,
PMM1107,PMED4_12531,pdxJ,Pyridoxal phosphate biosynthetic protein PdxJ,true,0,1,4.869176828,72.0
PMM1108,PMED4_12541,,Phospholipid and glycerol acyltransferase (from 'motifs_6.msf'),true,3,2,2.417778909,10.0
PMM1109,PMED4_12551,,conserved hypothetical protein,false,1,1,,
PMM1110,PMED4_12561,,BolA-like protein,false,1,0,,
PMM1111,PMED4_12571,,Glutaredoxin-related protein,true,1,0,3.679562672,96.0
PMM1112,PMED4_12581,,conserved hypothetical protein,false,1,0,,
PMM1113,PMED4_12591,,two-component response regulator,false,2,0,,
PMM1115,PMED4_12611,crtH,putative carotenoid isomerase,false,2,1,,
PMM1116,PMED4_12621,gidA,NAD binding site:Glucose inhibited division protein A family,false,1,0,,
PMM1117,PMED4_12631,psbY,possible Photosystem II reaction center Y protein (PsbY),true,0,0,4.423464314,66.0
PMM1118,PMED4_12641,hli4,possible high light inducible protein,true,0,0,3.4368103,20.0
PMM1119,PMED4_12651,som,possible porin,true,0,1,2.48480766,11.0
PMM1120,PMED4_12661,,Sulfotransferase:TPR repeat,false,5,2,,
PMM1121,PMED4_12671,som,possible porin,true,2,2,3.961587724,14.0
PMM1122,PMED4_12691,apt,Phosphoribosyl transferase,false,2,2,,
PMM1123,PMED4_12701,hupE,putative hydrogenase accessory protein,true,0,0,2.417778909,98.0
PMM1124,PMED4_12721,,possible Natural resistance-associated macroph,true,2,1,3.337999729,69.0
PMM1125,PMED4_12731,,"possible Bacterial regulatory proteins, deoR f",true,0,1,3.894558973,73.0
PMM1126,PMED4_12741,,Domain of unknown function DUF33,false,4,2,,
PMM1127,PMED4_12751,,possible NAD(P) transhydrogenase beta subunit,false,1,0,,
PMM1128,PMED4_12761,hli15,possible high light inducible protein,false,1,0,,
PMM1129,PMED4_12781,,possible Notch (DSL) domain,true,0,0,3.337999729,17.0
PMM1130,PMED4_12791,,hypothetical,true,1,2,4.78707193,68.0
PMM1131,PMED4_12801,,conserved hypothetical protein,true,0,1,4.869176828,24.0
PMM1132,PMED4_12841,,Uncharacterized conserved protein,true,0,0,4.720043179,52.0
PMM1133,PMED4_12851,,conserved hypothetical protein,false,0,1,,
PMM1134,PMED4_12881,,possible Phosphatidylinositol-specific phospho,false,2,0,,
PMM1135,PMED4_12891,hli14,possible high light inducible protein,true,1,0,2.813222305,16.0
PMM1136,PMED4_12911,,possible Uncharacterized protein family UPF005,false,1,0,,
PMM1137,PMED4_12931,,possible Cytochrome b(C-terminal)/b6/petD,false,2,0,,
PMM1138,PMED4_12961,,probable GTP-binding protein,true,0,0,4.423464314,75.0
PMM1139,PMED4_12971,acrA,possible membrane fusion protein,true,1,0,3.92962596,30.0
PMM1140,PMED4_12981,polA,DNA polymerase I,false,3,0,,
PMM1141,PMED4_12991,cysS,Cysteinyl-tRNA synthetase,true,0,0,4.720043179,76.0
PMM1142,PMED4_13001,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,true,1,0,2.913978297,8.0
PMM1143,PMED4_13011,,Ferredoxin,false,2,0,,
PMM1144,PMED4_13021,,Predicted hydrolase of the alpha/beta-hydrolase fold,false,1,2,,
PMM1145,PMED4_13031,pntB,"putative nicotinamide nucleotide transhydrogenase, subunit beta",false,0,1,,
PMM1146,PMED4_13041,pntA-2,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 2 (A2)",false,1,0,,
PMM1147,PMED4_13051,pntA,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 1 (A1)",true,0,0,2.230490471,18.0
PMM1148,PMED4_13061,,possible EF-1 guanine nucleotide exchange doma,false,1,0,,
PMM1149,PMED4_13071,,conserved hypothetical,false,2,0,,
PMM1150,PMED4_13081,,putative thioredoxin reductase,true,2,0,3.86685111,12.0
PMM1152,PMED4_13111,ycf39,putative chaperon-like protein for quinone binding in photosystem II,true,1,1,4.78707193,15.0
PMM1153,PMED4_13131,,predicted alpha/beta hydrolase superfamily protein,true,0,1,3.933879861,8.0
PMM1154,PMED4_13141,ilvN,Acetolactate synthase small subunit,true,0,1,4.869176828,97.0
PMM1156,PMED4_13161,,photosystem I assembly related protein Ycf4,true,3,0,4.869176828,3.0
PMM1157,PMED4_13171,psbD,Photosystem II PsbD protein (D2),true,1,0,3.404848536,27.0
PMM1158,PMED4_13181,psbC,Photosystem II PsbC protein (CP43),false,1,0,,
PMM1159,PMED4_13191,maf,Maf-like protein,false,1,0,,
PMM1161,PMED4_13211,,conserved hypothetical protein,false,1,0,,
PMM1162,PMED4_13221,,conserved hypothetical protein,true,1,2,3.933879861,30.0
PMM1163,PMED4_13241,,possible Trehalase,false,1,0,,
PMM1164,PMED4_13281,afuA,"putative iron ABC transporter, substrate binding protein",true,2,0,3.862597209,18.0
PMM1165,PMED4_13291,glyQ,Glycyl-tRNA synthetase alpha subunit,false,1,1,,
PMM1168,PMED4_13331,F4P13.20,conserved hypothetical protein,false,1,0,,
PMM1169,PMED4_13341,,hypothetical,true,0,0,3.86685111,16.0
PMM1170,PMED4_13351,,conserved hypothetical protein,true,0,0,4.423464314,8.0
PMM1171,PMED4_13361,isiB,Flavodoxin,true,3,0,3.933879861,17.0
PMM1173,PMED4_13381,,Uncharacterized conserved protein,false,2,0,,
PMM1174,PMED4_13391,,hypothetical,true,0,1,3.86685111,16.0
PMM1175,PMED4_13401,,"possible AEC transporter family, substrate unknown",false,2,2,,
PMM1176,PMED4_13411,,"possible Helix-turn-helix protein, copG family",true,0,1,3.076433891,38.0
PMM1177,PMED4_13421,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,false,1,1,,
PMM1178,PMED4_13431,,Glycosyl transferases group 1,true,1,0,3.86685111,28.0
PMM1179,PMED4_13441,,"putative SMR family transporter, possible pecM homologue",false,2,3,,
PMM1180,PMED4_13451,sppA,signal peptide peptidase SppA (protease IV),true,0,0,3.862597209,74.0
PMM1181,PMED4_13461,aroH,Chorismate mutase,false,0,1,,
PMM1182,PMED4_13471,,conserved hypothetical protein,true,2,0,3.041366904,55.0
PMM1184,PMED4_13491,rnpA,Bacterial ribonuclease P protein component,false,2,0,,
PMM1185,PMED4_13501,,conserved hypothetical protein,true,0,0,4.356435563,45.0
PMM1186,PMED4_13511,yidC,Putative inner membrane protein; similar to 60 kDa inner membrane protein family,true,0,0,4.720043179,30.0
PMM1187,PMED4_13521,,ATPase of the AAA+ family,false,2,0,,
PMM1188,PMED4_13531,serS,Seryl-tRNA synthetase,true,5,1,2.230490471,19.0
PMM1189,PMED4_13541,,Predicted membrane-associated Zn-dependent proteases 1,false,2,1,,
PMM1191,PMED4_13561,pnp,polyribonucleotide nucleotidyltransferase,false,4,0,,
PMM1192,PMED4_13571,cysQ,CysQ protein homolog,false,0,1,,
PMM1193,PMED4_13581,,putative tetrapyrrole methylase family protein,true,1,0,3.409102437,96.0
PMM1195,PMED4_13601,,conserved hypothetical protein,true,0,0,4.720043179,17.0
PMM1196,PMED4_13611,manC,GDP-mannose pyrophosphorylase,false,2,0,,
PMM1197,PMED4_13621,,conserved hypothetical protein,true,2,1,3.933879861,17.0
PMM1198,PMED4_13631,,hypothetical protein,true,2,0,4.78707193,77.0
PMM1199,PMED4_13641,,conserved hypothetical protein,false,3,1,,
PMM1200,PMED4_13651,,"Glycosyl transferase, family 2",false,4,0,,
PMM1201,PMED4_13661,rfbB,Putative CDP-tyvelose-2-epimerase (RfbE),true,3,0,4.720043179,1.0
PMM1202,PMED4_13671,,possible nucleoside-diphosphate-sugar epimerase,false,1,0,,
PMM1203,PMED4_13681,rfbG,"CDP-glucose 4,6-dehydratase",true,0,0,4.356435563,65.0
PMM1205,PMED4_13701,,"NDP-hexose 3,4-dehydratase",true,1,0,3.337999729,10.0
PMM1206,PMED4_13711,,hypothetical protein,true,2,0,4.78707193,109.0
PMM1208,PMED4_13731,gmd,"GDPmannose 4,6-dehydratase",true,2,3,4.720043179,15.0
PMM1209,PMED4_13741,galE,UDP-glucose-4-epimerase,true,2,1,4.720043179,71.0
PMM1210,PMED4_13751,,Putative nucleotide sugar epimerase,true,4,2,3.86685111,105.0
PMM1211,PMED4_13761,wza,possible polysaccharide export or synthesis protein,true,7,0,4.720043179,82.0
PMM1212,PMED4_13771,,conserved hypothetical protein,true,0,0,3.933879861,17.0
PMM1213,PMED4_13781,,Glycosyl transferases group 1,true,2,0,3.933879861,17.0
PMM1214,PMED4_13791,,possible phosphatase,true,1,0,3.86685111,20.0
PMM1215,PMED4_13801,,conserved hypothetical protein,false,2,2,,
PMM1216,PMED4_13811,,Putative sugar-phosphate nucleotidyl transferase,false,0,1,,
PMM1217,PMED4_13821,gmhA,putative phosphoheptose isomerase,true,1,0,4.869176828,87.0
PMM1218,PMED4_13831,rfaE,putative ADP-heptose synthase,false,4,0,,
PMM1219,PMED4_13841,,putative nucleoside-diphosphate sugar epimerase,true,1,0,4.720043179,19.0
PMM1220,PMED4_13851,,putative glycosyl transferase,false,3,2,,
PMM1221,PMED4_13861,,"Glycosyl transferase, group 1",false,2,1,,
PMM1222,PMED4_13871,,possible glycosyl transferase,false,0,2,,
PMM1223,PMED4_13881,,"putative glycosyl transferase, group 1",false,4,1,,
PMM1224,PMED4_13891,gumB,putative polysaccharide export protein,true,1,0,3.92962596,100.0
PMM1225,PMED4_13901,,conserved hypothetical protein,true,1,0,4.720043179,84.0
PMM1226,PMED4_13911,,conserved hypothetical protein,false,1,2,,
PMM1227,PMED4_13921,rfe,putative UDP-N-acetylglucosamine-1-phosphate transferase,true,0,0,2.230490471,57.0
PMM1228,PMED4_13931,,hypothetical protein,true,5,0,3.108395655,15.0
PMM1229,PMED4_13941,,"Dehydrogenase, E1 component",true,2,1,4.78707193,28.0
PMM1230,PMED4_13951,,dehydrogenase E1 component beta subunit,false,1,0,,
PMM1232,PMED4_13971,,methyltransferase,false,3,0,,
PMM1233,PMED4_13981,rfbD,putative dTDP-4-dehydrorhamnose reductase,true,1,1,4.78707193,40.0
PMM1234,PMED4_13991,adhC,Zinc-containing alcohol dehydrogenase superfamily,true,1,2,3.409102437,66.0
PMM1235,PMED4_14001,,possible N-terminal fragment of transketolase,false,0,1,,
PMM1236,PMED4_14011,,unknown,false,1,0,,
PMM1237,PMED4_14021,,conserved hypothetical protein,false,0,1,,
PMM1238,PMED4_14031,,conserved hypothetical protein,false,1,0,,
PMM1239,PMED4_14041,hetA,ABC-type multidrug transport system ATPase and permease components,true,4,0,4.720043179,57.0
PMM1241,PMED4_14061,,hypothetical protein,true,2,0,4.869176828,51.0
PMM1242,PMED4_14071,,hypothetical protein,false,5,0,,
PMM1243,PMED4_14081,,possible methyltransferase,false,4,0,,
PMM1244,PMED4_14091,,hypothetical protein,false,1,0,,
PMM1245,PMED4_14101,,conserved hypothetical protein,false,1,0,,
PMM1246,PMED4_14111,,Carbamoyltransferase,false,0,1,,
PMM1247,PMED4_14121,,hypothetical protein,true,2,1,4.78707193,16.0
PMM1248,PMED4_14131,,hypothetical protein,false,2,0,,
PMM1249,PMED4_14141,,conserved hypothetical protein,false,0,1,,
PMM1250,PMED4_14161,,conserved hypothetical protein,false,0,1,,
PMM1251,PMED4_14171,,Carbamoyltransferase,true,2,0,3.92962596,170.0
PMM1252,PMED4_14181,,possible acetyltransferase,true,0,0,3.409102437,34.0
PMM1254,PMED4_14201,,"putative glycosyl transferase, family 2",false,1,1,,
PMM1255,PMED4_14211,,hypothetical protein,false,1,1,,
PMM1256,PMED4_14221,,"putative glycosyl transferase, family 2",false,1,2,,
PMM1257,PMED4_14231,,"possible dTDP-glucose 4,6-dehydratase",true,2,2,3.86685111,13.0
PMM1258,PMED4_14241,,pyridoxal-phosphate-dependent aminotransferase,false,2,1,,
PMM1259,PMED4_14251,,pyridoxal-phosphate-dependent aminotransferase,false,3,0,,
PMM1260,PMED4_14261,,Nucleoside-diphosphate-sugar epimerase,false,2,1,,
PMM1261,PMED4_14271,ugd,UDP-glucose 6-dehydrogenase,false,2,1,,
PMM1262,PMED4_14281,lexA,"SOS function regulatory protein, LexA repressor",false,1,1,,
PMM1263,PMED4_14291,argF,Ornithine carbamoyltransferase,false,0,1,,
PMM1264,PMED4_14301,ftsH3,cell division protein FtsH3,true,2,0,4.78707193,16.0
PMM1265,PMED4_14311,ribD,putative Diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino)uracil reductase,false,2,0,,
PMM1266,PMED4_14321,,conserved hypothetical protein,false,1,0,,
PMM1267,PMED4_14331,,conserved hypothetical,false,1,1,,
PMM1268,PMED4_14341,cobL,putative precorrin-6y methylase,true,1,0,3.933879861,63.0
PMM1269,PMED4_14351,,predicted sugar kinase,true,0,0,4.720043179,17.0
PMM1270,PMED4_14361,pheS,Phenylalanyl-tRNA synthetase alpha chain,true,3,0,4.356435563,21.0
PMM1271,PMED4_14371,surE,Survival protein SurE,true,2,0,3.92962596,8.0
PMM1272,PMED4_14381,,conserved hypothetical protein,false,1,0,,
PMM1273,PMED4_14391,ribF,putative riboflavin kinase/FAD synthase,true,2,2,4.720043179,139.0
PMM1274,PMED4_14401,thiE,Thiamine monophosphate synthase (TMP),false,1,0,,
PMM1275,PMED4_14411,thiS,DUF170,true,2,0,3.679562672,8.0
PMM1276,PMED4_14421,,conserved hypothetical protein,true,1,0,3.337999729,14.0
PMM1278,PMED4_14441,,putative circadian phase modifier CpmA homolog,false,1,0,,
PMM1281,PMED4_14471,era,GTP-binding protein ERA homolog,true,1,1,2.957546191,20.0
PMM1282,PMED4_14481,,conserved hypothetical protein,true,1,0,4.78707193,19.0
PMM1283,PMED4_14491,,"Integral membrane protein, interacts with FtsH",true,1,0,4.869176828,18.0
PMM1284,PMED4_14501,phoH,PhoH-like phosphate starvation-inducible protein,false,1,2,,
PMM1285,PMED4_14511,rps16,30S Ribosomal protein S16,true,0,0,3.933879861,17.0
PMM1286,PMED4_14521,ffh,signal recognition particle protein (SRP54),true,0,0,3.679562672,23.0
PMM1287,PMED4_14531,,conserved hypothetical protein,true,2,1,4.720043179,26.0
PMM1288,PMED4_14541,pdhA,Pyruvate dehydrogenase E1 alpha subunit,true,0,0,4.869176828,27.0
PMM1289,PMED4_14551,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",false,3,1,,
PMM1290,PMED4_14561,,Predicted sugar kinase fused to uncharacterized domain,true,4,2,3.933879861,87.0
PMM1291,PMED4_14571,trmU,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,false,1,1,,
PMM1292,PMED4_14581,lnt,possible apolipoprotein n-acyltransferase,false,1,1,,
PMM1293,PMED4_14591,,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),true,2,0,4.869176828,18.0
PMM1294,PMED4_14601,,putative nickel-containing superoxide dismutase precursor (NISOD),true,1,0,3.862597209,64.0
PMM1295,PMED4_14611,,putative signal peptidase,false,2,0,,
PMM1296,PMED4_14621,,marine cyanobacterial conserved hypothetical,true,0,0,3.076433891,10.0
PMM1298,PMED4_14641,lpd,putative dihydrolipoamide dehydrogenase,false,1,2,,
PMM1299,PMED4_14651,spoU,tRNA/rRNA methyltransferase (SpoU),true,0,1,4.720043179,61.0
PMM1300,PMED4_14661,murA,UDP-N-glucosamine 1-carboxyvinyltransferase,true,1,0,4.015984759,73.0
PMM1301,PMED4_14681,argD,Acetylornithine and succinylornithine aminotransferases,false,1,2,,
PMM1303,PMED4_14701,,FAD/FMN-containing dehydrogenases,false,1,0,,
PMM1304,PMED4_14711,codA,possible cytosine deaminase,true,2,0,4.720043179,10.0
PMM1305,PMED4_14721,,2-methylthioadenine synthetase,false,1,1,,
PMM1306,PMED4_14731,ddlA,D-alanine--D-alanine ligase,false,0,1,,
PMM1307,PMED4_14741,,conserved hypothetical protein,true,0,0,3.894558973,31.0
PMM1308,PMED4_14751,ftsQ,Cell division septal protein,false,1,1,,
PMM1309,PMED4_14761,,,true,2,0,2.875441293,27.0
PMM1310,PMED4_14771,panB,putative Ketopantoate hydroxymethyltransferase,false,0,3,,
PMM1311,PMED4_14781,hemN,Putative oxygen-independent coproporphyrinogen III oxidase,false,1,2,,
PMM1312,PMED4_14791,,Integral membrane protein (PIN domain superfamily),false,1,1,,
PMM1313,PMED4_14801,clpP4,Clp protease proteolytic subunit,true,0,0,4.869176828,21.0
PMM1314,PMED4_14811,clpP3,Clp protease proteolytic subunit,false,1,0,,
PMM1315,PMED4_14821,ilvC,Ketol-acid reductoisomerase,true,1,0,4.720043179,25.0
PMM1316,PMED4_14831,cbiB,putative cobalamin biosynthetic protein,false,1,3,,
PMM1318,PMED4_14861,,conserved hypothetical,false,0,1,,
PMM1319,PMED4_14871,,possible Beta-lactamase,true,0,0,3.933879861,15.0
PMM1320,PMED4_14881,,hypothetical,false,1,0,,
PMM1321,PMED4_14891,himA,Bacterial histone-like DNA-binding protein,true,3,0,4.423464314,66.0
PMM1322,PMED4_14901,glgX,Putative isoamylase,false,1,0,,
PMM1323,PMED4_14911,melB,putative GPH family sugar transporter,false,2,1,,
PMM1324,PMED4_14921,,"possible transporter, membrane component",false,2,0,,
PMM1325,PMED4_14931,,conserved hypothetical protein,false,1,0,,
PMM1326,PMED4_14941,,conserved hypothetical protein,false,1,0,,
PMM1327,PMED4_14951,,Predicted membrane protein,false,0,1,,
PMM1328,PMED4_14961,pyrF,orotidine 5'-phosphate decarboxylase,false,1,0,,
PMM1329,PMED4_14971,tyrS,Tyrosyl-tRNA synthetase,false,3,0,,
PMM1330,PMED4_14981,,conserved hypothetical protein,true,0,0,4.78707193,31.0
PMM1331,PMED4_14991,,conserved hypothetical protein,false,1,1,,
PMM1332,PMED4_15001,pepB,Cytosol aminopeptidase,true,2,0,4.720043179,14.0
