old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMT1669,P9313_21141,,Haloacid dehalogenase/epoxide hydrolase family,true,3,1,3.345426804,34.0
PMT1670,P9313_21151,metK,S-adenosylmethionine synthetase,true,7,2,5.826237321,14.0
PMT1671,P9313_21161,xylB,"Carbohydrate kinase, FGGY family",false,3,2,,
PMT1672,P9313_21171,,conserved hypothetical protein,false,3,1,,
PMT1673,P9313_21181,,Predicted amidophosphoribosyltransferases,false,1,0,,
PMT1675,P9313_21221,,conserved hypothetical protein,true,2,2,4.665986236,25.0
PMT1677,P9313_21261,cpeS,"CpeS homolog, phycoerythrin linker-proteins region",false,0,2,,
PMT1678,P9313_21271,cpeT,CpeT protein homolog,false,3,0,,
PMT1679,P9313_21291,cpeY,putative bilin biosynthesis protein CpeY,false,1,1,,
PMT1680,P9313_21311,,FOG: HEAT repeat,true,2,3,3.671947484,18.0
PMT1681,P9313_21321,cpeZ,putative bilin biosynthesis protein cpeZ,true,0,2,5.395020035,83.0
PMT1682,P9313_21341,cpeA,"Phycobilisome protein (phycoerythrin, alpha-subunit)",false,2,1,,
PMT1683,P9313_21351,cpeB,Phycobilisome protein (phycoerythrin beta-subunit),true,1,0,5.201312567,185.0
PMT1684,P9313_21371,,possible 4Fe-4S binding domain,false,2,0,,
PMT1685,P9313_21391,ho1,Heme oxygenase,false,2,4,,
PMT1686,P9313_21411,pebA,phycoerythrobilin:ferredoxin oxidoreductase,false,0,1,,
PMT1687,P9313_21421,pebB,phycoerythrobilin:ferredoxin oxidoreductase,false,2,0,,
PMT1688,P9313_21441,wzb,Low molecular weight phosphotyrosine protein phosphatase,true,0,0,5.450595445,78.0
PMT1689,P9313_21451,panC,putative bifunctional enzyme; pantothenate synthetase/cytidylate kinase,false,1,4,,
PMT1690,P9313_21461,rlpA,possible rare lipoprotein A,true,2,1,4.334021858,74.0
PMT1691,P9313_21471,"purM,purG",phosphoribosyl formylglycinamidine cyclo-ligase,true,3,4,2.259634936,9.0
PMT1692,P9313_21481,,possible Hpt domain,true,1,0,4.693114357,55.0
PMT1694,P9313_21511,,hypothetical,false,2,2,,
PMT1695,P9313_21521,,TPR repeat,true,1,1,5.221245144,8.0
PMT1696,P9313_21541,,possible Pheromone A receptor,true,2,1,4.665986236,25.0
PMT1698,P9313_21581,,possible WRKY DNA-binding domain,false,1,0,,
PMT1699,P9313_21591,,Site-specific recombinase,false,1,1,,
PMT1700,P9313_21631,,conserved hypothetical,true,0,0,3.99540665,20.0
PMT1701,P9313_21641,,Uncharacterized protein conserved in bacteria,false,3,2,,
PMT1702,P9313_21651,,conserved hypothetical protein,true,1,0,2.962846261,16.0
PMT1703,P9313_21661,rnd,putative ribonuclease D,false,0,2,,
PMT1704,P9313_21691,,conserved hypothetical protein,true,1,1,2.867270488,40.0
PMT1705,P9313_21701,,possible N-acetylmuramoyl-L-alanine amidase,true,1,0,4.449629843,76.0
PMT1706,P9313_21711,hemF,Coproporphyrinogen III oxidase,true,4,1,3.678886152,127.0
PMT1707,P9313_21721,mrp,MRP protein homolog,true,1,0,6.159696669,15.0
PMT1708,P9313_21731,rodA,Bacterial cell division membrane protein,false,1,2,,
PMT1709,P9313_21741,,Signal transduction histidine kinase,false,5,3,,
PMT1710,P9313_21751,psaD,Photosystem I protein PsaD,true,4,1,4.006493,30.0
PMT1711,P9313_21761,trpE,Anthranilate synthase component I and chorismate binding enzyme,false,1,1,,
PMT1712,P9313_21771,,Uncharacterized conserved protein,false,3,2,,
PMT1713,P9313_21781,ppc,Phosphoenolpyruvate carboxylase,true,9,0,3.442597183,
PMT1714,P9313_21791,,conserved hypothetical protein,false,3,0,,
PMT1715,P9313_21801,recF,putative DNA repair and genetic recombination protein RecF,false,1,0,,
PMT1716,P9313_21821,speD,DUF206,true,1,0,4.72959631,18.0
PMT1717,P9313_21851,,ATP-utilizing enzymes of the PP-loop superfamily,true,0,2,4.334021858,25.0
PMT1718,P9313_21861,,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP,true,1,0,4.887785797,15.0
PMT1719,P9313_21871,moeB,molybdopterin biosynthesis protein,false,2,4,,
PMT1720,P9313_21881,,conserved hypothetical protein,false,1,1,,
PMT1721,P9313_21891,,conserved hypothetical protein,true,1,1,5.201312567,24.0
PMT1722,P9313_21901,,Uncharacterized protein conserved in bacteria,false,1,1,,
PMT1723,P9313_21911,,Phytoene dehydrogenase and related proteins,true,5,0,3.970850167,0.0
PMT1724,P9313_21921,tyrA,Prephenate dehydrogenase,false,1,0,,
PMT1725,P9313_21931,dinG,Rad3-related DNA helicases,false,1,4,,
PMT1726,P9313_21941,,conserved hypothetical protein,true,1,1,3.588438682,23.0
PMT1727,P9313_21951,recA,RecA bacterial DNA recombination protein,true,3,5,5.063055658,136.0
PMT1728,P9313_21961,,Predicted phosphatases,true,0,1,2.498824157,0.0
PMT1729,P9313_21971,,AAA ATPase superfamily,true,2,4,2.35836889,36.0
PMT1730,P9313_21981,hycB,Fe-S-cluster-containing hydrogenase components 2,true,1,2,3.86823609,98.0
PMT1731,P9313_21991,,NADH dehydrogenase I subunit N,true,2,1,4.026425577,17.0
PMT1732,P9313_22001,rpl3,50S ribosomal protein L3,true,1,0,4.72959631,317.0
PMT1733,P9313_22011,rpl4,50S ribosomal protein L4,false,2,0,,
PMT1734,P9313_22021,rpl23,50S ribosomal protein L23,false,1,0,,
PMT1735,P9313_22031,rpl2,50S ribosomal protein L2,false,2,1,,
PMT1736,P9313_22041,rps19,30S Ribosomal protein S19,false,0,2,,
PMT1737,P9313_22051,rpl22,50S ribosomal protein L22,true,3,0,3.442597183,142.0
PMT1738,P9313_22061,rps3,30S ribosomal protein S3,false,1,0,,
PMT1739,P9313_22071,rpl16,50S ribosomal protein L16,false,2,1,,
PMT1741,P9313_22091,rps17,30S Ribosomal protein S17,false,1,1,,
PMT1742,P9313_22101,rpl14,50S Ribosomal protein L14,false,2,1,,
PMT1743,P9313_22111,rpl24,50S ribosomal protein L24,false,0,1,,
PMT1744,P9313_22131,rpl5,50S ribosomal protein L5,false,2,2,,
PMT1745,P9313_22141,rps8,30S ribosomal protein S8,false,1,0,,
PMT1746,P9313_22151,rpl6,50S ribosomal protein L6,false,0,3,,
PMT1747,P9313_22161,rpl18,50S ribosomal protein L18,false,0,1,,
PMT1749,P9313_22181,rpl15,50S ribosomal protein L15,false,2,2,,
PMT1750,P9313_22191,secY,preprotein translocase SecY subunit,false,2,1,,
PMT1751,P9313_22201,adk,Adenylate kinase,false,1,0,,
PMT1752,P9313_22211,rpmJ,50S Ribosomal protein L36,true,0,0,4.826766689,25.0
PMT1753,P9313_22221,rps13,30S ribosomal protein S13,false,1,0,,
PMT1754,P9313_22231,rps11,30S ribosomal protein S11,false,1,0,,
PMT1755,P9313_22241,rpoA,"Bacterial RNA polymerase, alpha chain",false,3,1,,
PMT1756,P9313_22251,rpl17,50S ribosomal protein L17,false,2,0,,
PMT1757,P9313_22261,truA,tRNA pseudouridine synthase A,true,3,2,5.292405959,40.0
PMT1758,P9313_22271,rpl13,50S ribosomal protein L13,true,0,0,4.958946612,97.0
PMT1759,P9313_22281,rps9,30S ribosomal protein S9,false,1,0,,
PMT1761,P9313_22301,prfA,peptide chain release factor RF-1,false,1,2,,
PMT1762,P9313_22311,mcrA,HNH endonuclease family protein,true,0,0,5.395020035,15.0
PMT1763,P9313_22321,alr,putative Alanine racemase,false,3,1,,
PMT1764,P9313_22331,,conserved hypothetical protein,false,1,5,,
PMT1765,P9313_22341,spr,conserved hypothetical protein,false,1,0,,
PMT1766,P9313_22351,,"Glycosyl transferase, family 2",true,5,2,4.197273634,20.0
PMT1767,P9313_22371,psaI,photosystem I subunit VIII (PsaI),true,1,0,3.442597183,98.0
PMT1768,P9313_22381,psaL,Photosystem I PsaL protein (subunit XI),true,2,0,4.291440357,99.0
PMT1769,P9313_22401,psaB,Photosystem I PsaB protein,false,4,0,,
PMT1770,P9313_22411,psaA,Photosystem I PsaA protein,true,5,1,4.984956175,179.0
PMT1771,P9313_22421,,Proline-rich region,false,8,2,,
PMT1772,P9313_22431,cbiG/cobJ fusion,bifunctional cbiH protein and precorrin-3B C17-methyltransferase,false,3,0,,
PMT1773,P9313_22441,crtL2,putative lycopene epsilon cyclase,false,2,2,,
PMT1774,P9313_22461,,possible Methanol dehydrogenase beta subunit,false,1,0,,
PMT1775,P9313_22471,lipA,lipoic acid synthetase,false,1,0,,
PMT1776,P9313_22481,,Uncharacterized protein conserved in bacteria,true,0,2,3.661947302,20.0
PMT1777,P9313_22491,"glsF, gltS","Ferredoxin-dependent glutamate synthase, Fd-GOGAT",true,6,6,5.930346367,62.0
PMT1778,P9313_22501,,conserved hypothetical protein,false,7,4,,
PMT1779,P9313_22521,rps12,30S ribosomal protein S12,true,2,0,4.826766689,42.0
PMT1780,P9313_22531,rps7,30S ribosomal protein S7,false,0,1,,
PMT1781,P9313_22541,fusA,"Elongation factor G, EF-G",true,1,3,5.292405959,32.0
PMT1782,P9313_22551,tufA,"Elongation factor Tu, EF-Tu",false,3,4,,
PMT1783,P9313_22571,rps10,30S ribosomal protein S10,true,1,0,4.426623935,96.0
PMT1784,P9313_22581,,ATP-dependent protease La (LON) domain,true,1,1,5.221245144,18.0
PMT1785,P9313_22591,,SAM (and some other nucleotide) binding motif,false,1,1,,
PMT1786,P9313_22601,pheA,Chorismate mutase-Prephenate dehydratase,false,0,1,,
PMT1787,P9313_22611,,conserved hypothetical protein,false,3,1,,
PMT1788,P9313_22621,rnhB,Ribonuclease HII and HIII,false,0,2,,
PMT1789,P9313_22631,rne,S1 RNA binding domain:Ribonuclease E and G,false,2,1,,
PMT1790,P9313_22641,,conserved hypothetical protein,false,3,6,,
PMT1791,P9313_22651,,Aminotransferases class-I,true,1,1,4.172717151,
PMT1792,P9313_22661,,conserved hypothetical protein,false,0,1,,
PMT1793,P9313_22671,,Abortive infection protein,false,3,1,,
PMT1794,P9313_22681,,conserved hypothetical protein,true,1,1,4.527729326,97.0
PMT1795,P9313_22701,aroC,Chorismate synthase,true,0,1,3.588438682,14.0
PMT1796,P9313_22711,,conserved hypothetical protein,false,4,1,,
PMT1797,P9313_22721,eda,possible aldolase,true,1,1,3.908236453,91.0
PMT1798,P9313_22731,ftsH2,cell division protein FtsH2,true,2,1,5.061560688,18.0
PMT1799,P9313_22741,cysD,ATP-sulfurylase,true,4,2,3.908236453,17.0
PMT1800,P9313_22751,psbO,Photosystem II manganese-stabilizing protein,true,1,0,5.930346367,52.0
PMT1801,P9313_22761,,conserved hypothetical protein,false,1,0,,
PMT1802,P9313_22771,dfp,putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,false,4,4,,
PMT1803,P9313_22781,,conserved hypothetical protein,true,0,0,4.7355268,22.0
PMT1804,P9313_22801,,conserved hypothetical protein,true,0,0,2.024909542,19.0
PMT1805,P9313_22811,,conserved hypothetical protein,true,1,2,3.908236453,48.0
PMT1806,P9313_22821,,NAD binding site:FAD-dependent pyridine nucleotide-disulphide...,true,4,1,3.560786306,30.0
PMT1807,P9313_22831,pyrB,Aspartate carbamoyltransferase,false,1,0,,
PMT1808,P9313_22841,mpg,possible Methylpurine-DNA glycosylase (MPG),false,1,2,,
PMT1809,P9313_22851,,TPR repeat,true,2,3,5.826237321,35.0
PMT1810,P9313_22861,,TPR repeat,true,2,4,5.826237321,16.0
PMT1811,P9313_22871,,TPR repeat:HAT (Half-A-TPR) repeat,true,0,2,5.826237321,16.0
PMT1812,P9313_22881,,hypothetical,false,1,0,,
PMT1813,P9313_22891,,conserved hypothetical,false,0,3,,
PMT1814,P9313_22931,,Creatininase,false,4,1,,
PMT1815,P9313_22941,gatC,Glu-tRNAGln amidotransferase C subunit:Glutamyl-tRNA(Gln) ami...,true,0,1,3.345426804,17.0
PMT1816,P9313_22951,crtR,beta carotene hydroxylase,false,1,2,,
PMT1817,P9313_22961,ileS,"t-RNA synthetase, class Ia:Isoleucyl-tRNA synthetase",false,5,2,,
PMT1818,P9313_22991,,conserved hypothetical protein,true,0,0,3.671947484,16.0
PMT1819,P9313_23001,,Uncharacterized protein conserved in bacteria,true,2,1,5.063055658,0.0
PMT1821,P9313_23021,,"possible bicarbonate transporter, ICT family",false,3,1,,
PMT1822,P9313_23031,,Predicted N-acetylglucosamine kinase,false,3,0,,
PMT1823,P9313_23041,,Phosphotransferase superclass,true,3,4,4.352459465,15.0
PMT1824,P9313_23061,,possible soluble lytic transglycosylase,false,3,1,,
PMT1825,P9313_23071,,Conserved hypothetical protein,false,1,0,,
PMT1826,P9313_23101,txlA,thioredoxin-like protein TxlA,false,2,1,,
PMT1827,P9313_23111,,hypothetical,false,1,1,,
PMT1828,P9313_23131,dcd,dCTP Deaminase,true,0,2,2.198169628,39.0
PMT1829,P9313_23141,,cob(I)alamin adenosyltransferase,true,2,0,4.031049483,119.0
PMT1830,P9313_23151,rph,ribonuclease PH,false,1,0,,
PMT1831,P9313_23161,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",true,1,0,4.294444012,9.0
PMT1832,P9313_23171,,Uncharacterized protein conserved in bacteria with the myosin-like domain,true,4,2,4.506176498,39.0
PMT1833,P9313_23181,,conserved hypothetical protein,false,1,0,,
PMT1834,P9313_23191,,conserved hypothetical protein,false,1,0,,
PMT1835,P9313_23201,pth,Peptidyl-tRNA hydrolase,false,1,3,,
PMT1836,P9313_23211,,mttA/Hcf106 family,false,1,0,,
PMT1837,P9313_23221,psbH,photosystem II 10 kDa phosphoprotein (PsbH),true,1,0,4.563372159,32.0
PMT1838,P9313_23231,psbN,Photosystem II PsbN protein,true,0,0,3.430249195,34.0
PMT1839,P9313_23241,ams1,Glycoside hydrolase family 38,false,1,5,,
PMT1840,P9313_23251,psbI,photosystem II reaction center I protein (PsbI),true,0,0,5.59688702,28.0
PMT1841,P9313_23261,,conserved hypothetical protein,true,12,6,3.345426804,169.0
PMT1842,P9313_23271,,Pentapeptide repeats,false,1,0,,
PMT1843,P9313_23281,leuD,"Aconitate hydratase, C-terminal",true,1,1,3.26637285,35.0
PMT1844,P9313_23291,leuC,3-isopropylmalate dehydratase large subunit,true,4,3,4.72959631,16.0
PMT1845,P9313_23301,cinA,Molybdenum cofactor biosynthesis protein,false,1,0,,
PMT1846,P9313_23311,rfe,"Glycosyl transferase, family 4",true,4,5,5.930346367,38.0
PMT1847,P9313_23321,glyA,Serine hydroxymethyltransferase (SHMT),true,2,2,5.201312567,17.0
PMT1848,P9313_23341,,conserved hypothetical protein,true,0,0,4.006493,19.0
PMT1850,P9313_23361,,possible Cytochrome c oxidase subunit Va,true,0,1,4.72959631,15.0
PMT1851,P9313_23371,mviN,"Uncharacterized membrane protein, putative virulence factor",true,1,3,3.908236453,29.0
PMT1852,P9313_23381,sfsA,sugar fermentation stimulation protein,false,2,0,,
PMT1853,P9313_23401,amt1,Ammonium transporter family,false,4,2,,
PMT1854,P9313_23421,lytB,LytB protein homolog,true,5,2,5.292405959,15.0
PMT1855,P9313_23431,,conserved hypothetical protein,true,0,2,4.693114357,25.0
PMT1856,P9313_23441,,possible Photosystem II reaction centre T prot,true,4,1,4.958946612,9.0
PMT1857,P9313_23451,purH,AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain,false,2,2,,
PMT1858,P9313_23461,,probable esterase,false,1,0,,
PMT1859,P9313_23471,,conserved hypothetical protein,true,4,0,2.023345967,8.0
PMT1860,P9313_23491,,two-component sensor histidine kinase,false,1,1,,
PMT1861,P9313_23501,CobS,Cobalamin-5-phosphate synthase CobS,true,0,1,3.801699182,25.0
PMT1862,P9313_23511,tgt,tRNA-guanine transglycosylase,false,4,0,,
PMT1863,P9313_23521,psbK,Photosystem II protein PsbK,true,0,0,4.194269979,22.0
PMT1864,P9313_23531,rffM,Glycosyl transferase WecB/TagA/CpsF family,true,2,0,4.426623935,16.0
PMT1865,P9313_23541,,probable oxidoreductase,true,2,5,3.297391777,7.0
PMT1866,P9313_23551,,Hemolysins and related proteins containing CBS domains,false,3,2,,
PMT1867,P9313_23561,,possible Occludin/ELL family,false,0,4,,
PMT1868,P9313_23571,pyrE,Orotate phosphoribosyltransferase,false,1,0,,
PMT1869,P9313_23581,,Predicted aminomethyltransferase related to GcvT,false,2,0,,
PMT1870,P9313_23591,,Predicted nuclease (RecB family),true,0,1,4.194269979,0.0
PMT1871,P9313_23601,,Phosphotransferase superclass,true,0,0,4.334021858,31.0
PMT1872,P9313_23611,,Xanthosine triphosphate pyrophosphatase,false,1,0,,
PMT1873,P9313_23621,,"possible transporter, MFS family",false,1,0,,
PMT1874,P9313_23641,,conserved hypothetical,false,1,0,,
PMT1876,P9313_23671,,hypothetical,false,1,0,,
PMT1878,P9313_23681,,Hemolysin-type calcium-binding protein,false,1,1,,
PMT1879,P9313_23691,,Retinal pigment epithelial membrane protein,true,4,3,3.797075275,3.0
PMT1880,P9313_23701,hisB,Imidazoleglycerol-phosphate dehydratase,false,1,0,,
PMT1881,P9313_23711,fabI,enoyl-[acyl-carrier-protein] reductase,true,0,2,3.908236453,25.0
PMT1882,P9313_23721,,hypothetical,true,0,0,2.867270488,51.0
PMT1883,P9313_23731,,conserved hypothetical protein,false,1,0,,
PMT1884,P9313_23741,degT,putative pleiotropic regulatory protein,true,1,3,4.72959631,0.0
PMT1885,P9313_23751,,NUDIX hydrolase,false,1,0,,
PMT1886,P9313_23761,folK,possible 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,false,0,2,,
PMT1887,P9313_23771,chlD,"Protoporphyrin IX Magnesium chelatase, ChlD subunit",true,4,3,4.194269979,73.0
PMT1889,P9313_23791,,"possible ABC transporter, ATP binding component",true,0,2,4.006493,62.0
PMT1890,P9313_23801,,Uncharacterized conserved protein,true,4,1,3.602403836,27.0
PMT1891,P9313_23811,ndhJ,putative respiratory-chain NADH dehydrogenase subunit,false,3,3,,
PMT1892,P9313_23821,ndhK,putative respiratory-chain NADH dehydrogenase subunit,false,3,1,,
PMT1894,P9313_23841,rub,probable rubredoxin,true,2,0,5.292405959,16.0
PMT1895,P9313_23851,,Uncharacterized protein related to plant photosystem II stability/assembly factor,false,3,1,,
PMT1896,P9313_23861,psbE,Cytochrome b559 alpha-subunit,true,1,0,5.930346367,18.0
PMT1898,P9313_23881,psbL,photosystem II PsbL protein,false,1,0,,
PMT1899,P9313_23891,psbJ,photosytem II PsbJ protein,false,2,0,,
PMT1900,P9313_23901,,5'-methylthioadenosine phosphorylase,true,0,2,4.984956175,16.0
PMT1901,P9313_23931,,Initiation factor 2 subunit family,true,4,1,5.061560688,38.0
PMT1902,P9313_23961,,possible short-chain dehydrogenase,true,2,5,4.194269979,16.0
PMT1903,P9313_23971,,Putative nucleotide sugar epimerase,false,2,3,,
PMT1904,P9313_23981,ugd,UDP-glucose 6-dehydrogenase,false,2,2,,
PMT1905,P9313_23991,hisS,Histidyl-tRNA synthetase,true,2,2,4.026425577,46.0
PMT1907,P9313_24031,galE,UDP-glucose-4-epimerase,true,2,2,4.685918812,19.0
PMT1908,P9313_24041,,possible sugar transferase,false,3,0,,
PMT1909,P9313_24061,selD,"Selenide,water dikinase",false,8,1,,
PMT1910,P9313_24071,,tRNA nucleotidyltransferase/poly(A) polymerase,true,2,2,4.197273634,30.0
PMT1911,P9313_24081,kpsF,putative polysialic acid capsule expression protein KpsF,false,1,1,,
PMT1912,P9313_24091,,Low specificity phosphatase (HAD superfamily),false,1,1,,
PMT1913,P9313_24101,,conserved hypothetical,false,3,0,,
PMT1914,P9313_24111,kdsB,putative 3-deoxy-manno-octulosonate cytidylyltransferase,false,0,1,,
PMT1915,P9313_24121,,conserved hypothetical protein,true,1,0,4.492211344,20.0
PMT1916,P9313_24131,,conserved hypothetical,false,1,1,,
PMT1917,P9313_24141,uvrD,UvrD/REP helicase,false,0,2,,
PMT1918,P9313_24151,,hypothetical,true,0,3,4.426623935,17.0
PMT1919,P9313_24161,,hypothetical protein,false,6,0,,
PMT1920,P9313_24171,,"glycosyl transferase, group 1",false,1,4,,
PMT1921,P9313_24181,,hypothetical,false,3,1,,
PMT1922,P9313_24191,,possible glycosyltransferase,true,3,5,4.402067452,84.0
PMT1923,P9313_24201,,conserved hypothetical protein,false,1,1,,
PMT1924,P9313_24211,,conserved hypothetical protein,true,0,1,3.984013134,18.0
PMT1925,P9313_24231,kdsA,3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase,true,1,2,5.221245144,16.0
PMT1926,P9313_24251,,"Glycosyl transferase, group 1",false,0,1,,
PMT1927,P9313_24261,,"putative glycosyl transferase, group 1",false,0,2,,
PMT1928,P9313_24271,,"putative glycosyl transferase, group 1",false,1,2,,
PMT1929,P9313_24281,,ABC transporter transmembrane region:ATP/GTP-binding site mot...,true,0,2,3.661947302,50.0
PMT1930,P9313_24291,,conserved hypothetical protein,true,1,3,3.678886152,22.0
PMT1932,P9313_24301,,possible heme oxygenase,false,1,0,,
PMT1933,P9313_24321,,Predicted membrane protein,true,8,2,4.334021858,101.0
PMT1934,P9313_24331,,"Glycosyl transferase, family 2",true,3,0,3.631947121,
PMT1935,P9313_24351,icd,Isocitrate dehydrogenase,true,1,3,5.221245144,29.0
PMT1936,P9313_24361,,possible DNA polymerase family B,false,1,0,,
PMT1937,P9313_24381,,Fe-S oxidoreductase,false,0,3,,
PMT1938,P9313_24391,,Uncharacterized protein conserved in bacteria,true,1,2,3.777142699,0.0
PMT1939,P9313_24401,glcE,putative glycolate oxidase subunit GlcE,false,1,0,,
PMT1940,P9313_24411,,possible Peptidase family C9,false,6,0,,
PMT1941,P9313_24421,,hypothetical protein,true,0,0,3.922994026,125.0
PMT1942,P9313_24431,galM,Galactose mutarotase and related enzymes,false,0,1,,
PMT1943,P9313_24441,,possible alpha/beta hydrolase superfamily,true,1,0,4.665986236,17.0
PMT1944,P9313_24451,kefB,"putative Na+/H+ antiporter, CPA2 family",true,1,2,3.984013134,22.0
PMT1945,P9313_24461,,possible C1q domain,false,1,0,,
PMT1946,P9313_24471,glgP,Phosphorylase,false,2,0,,
PMT1947,P9313_24481,,conserved hypothetical,true,0,1,4.269887529,18.0
PMT1948,P9313_24491,,conserved hypothetical protein,false,1,0,,
PMT1949,P9313_24521,rnc,putative ribonuclease III,true,2,1,4.527729326,
PMT1950,P9313_24531,,conserved hypothetical protein,true,1,0,3.671947484,22.0
PMT1951,P9313_24541,rimM,possible 16S rRNA processing protein RimM,true,2,0,4.172717151,56.0
PMT1952,P9313_24551,manC,GDP-mannose pyrophosphorylase,false,3,2,,
PMT1953,P9313_24561,glmS,Glutamine--fructose-6-phosphate transaminase (isomerizing),false,7,6,,
PMT1954,P9313_24571,psaC,Photosystem I subunit PsaC,true,0,1,3.798695526,25.0
PMT1955,P9313_24581,acpP,acyl carrier protein (ACP),true,0,0,5.930346367,15.0
PMT1956,P9313_24591,fabF,3-oxoacyl-[acyl-carrier-protein] synthase II,false,2,1,,
PMT1957,P9313_24601,tktA,Transketolase,false,7,1,,
PMT1958,P9313_24611,rfbB,NAD dependent epimerase/dehydratase family,false,3,0,,
PMT1959,P9313_24621,,putative glycosyl transferase,true,2,0,5.826237321,1.0
PMT1960,P9313_24641,,conserved hypothetical protein,false,0,2,,
PMT1962,P9313_24671,,conserved hypothetical protein,true,1,0,4.194269979,125.0
PMT1964,P9313_24691,,Possible beta-N-acetylglucosaminidase,false,4,2,,
PMT1965,P9313_24701,,"Glycosyl transferase, family 2:TPR repeat",false,3,2,,
PMT1966,P9313_24711,hemD,putative uroporphyrinogen III synthase,true,2,2,4.492211344,78.0
PMT1967,P9313_24731,,Predicted integral membrane protein,true,1,1,3.777142699,69.0
PMT1968,P9313_24741,crtQ,zeta-carotene desaturase,true,3,2,5.292405959,18.0
PMT1969,P9313_24751,,Uncharacterized conserved protein,true,0,0,4.530732981,62.0
PMT1970,P9313_24761,,conserved hypothetical protein,false,0,1,,
PMT1971,P9313_24771,,Uncharacterized protein conserved in bacteria,false,2,3,,
PMT1972,P9313_24781,,conserved hypothetical protein in cyanobacteria,false,1,0,,
PMT1973,P9313_24791,,putative cell division inhibitor,true,1,2,4.317472482,18.0
PMT1974,P9313_24801,,"putative Na+/H+ antiporter, CPA1 family",false,2,2,,
PMT1975,P9313_24811,,conserved hypothetical protein,true,0,0,4.685918812,15.0
PMT1976,P9313_24821,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,true,0,2,4.492211344,25.0
PMT1977,P9313_24831,,possible heat shock protein DnaJ,true,1,1,3.103559457,31.0
PMT1978,P9313_24841,cysK2,O-acetylserine (thiol)-lyase A,false,2,4,,
PMT1979,P9313_24851,som,possible porin,true,9,4,4.031049483,18.0
PMT1980,P9313_24881,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,false,2,1,,
PMT1981,P9313_24891,,hypothetical,true,1,2,2.033108675,6.0
PMT1982,P9313_24901,,Dolichyl-phosphate-mannose-proteinmannosyltransferase,false,5,0,,
PMT1983,P9313_24911,,Predicted membrane protein,false,5,2,,
PMT1984,P9313_24931,,Predicted membrane protein,false,1,2,,
PMT1985,P9313_24941,,possible Pectate lyase,true,1,2,3.984013134,20.0
PMT1986,P9313_24951,,conserved hypothetical protein in cyanobacteria,true,0,0,2.77010011,
PMT1987,P9313_24961,,"possible ABC transporter, ATP-binding component",false,3,2,,
PMT1988,P9313_24971,rpaA,two-component response regulator,true,4,2,3.908236453,56.0
PMT1989,P9313_24981,holB,"DNA polymerase III, delta prime subunit",false,2,1,,
PMT1990,P9313_24991,tmk,Thymidylate kinase,false,0,3,,
PMT1991,P9313_25001,zntA,putative P-type ATPase transporter for copper,true,5,7,4.527729326,15.0
PMT1992,P9313_25011,,cyanobacterial conserved hypothetical,true,2,0,3.671947484,17.0
PMT1993,P9313_25021,radA,putative DNA repair protein RadA,false,0,2,,
PMT1994,P9313_25031,rpaB,two-component response regulator,true,3,1,5.59688702,22.0
PMT1995,P9313_25041,plsX,fatty acid/phospholipid synthesis protein PlsX,false,2,1,,
PMT1996,P9313_25051,fabH,3-oxoacyl-[acyl-carrier-protein] synthase III,true,1,1,2.873370036,201.0
PMT1997,P9313_25061,fabD,Malonyl coenzyme A-acyl carrier protein transacylase,true,0,2,5.221245144,19.0
PMT1998,P9313_25071,plsC,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase,false,0,1,,
PMT1999,P9313_25091,,"Inactive homolog of metal-dependent proteases, putative molecular chaperone",true,0,1,3.626960319,48.0
PMT2000,P9313_25101,ycf34,putative Ycf34,false,1,0,,
PMT2001,P9313_25111,,Poly A polymerase family,false,2,0,,
PMT2002,P9313_25131,,RNA-binding region RNP-1 (RNA recognition motif),false,1,0,,
PMT2003,P9313_25141,crtB,Squalene and phytoene synthases,false,2,1,,
PMT2004,P9313_25151,pds,phytoene desaturase,true,2,3,5.063055658,18.0
PMT2005,P9313_25161,,NADH dehydrogenase I subunit M,true,3,0,5.292405959,40.0
PMT2006,P9313_25171,,conserved hypothetical protein,false,2,0,,
PMT2007,P9313_25181,rbcR,putative Rubisco transcriptional regulator,true,3,4,4.563372159,90.0
PMT2008,P9313_25191,,Predicted membrane protein,true,1,0,4.7355268,28.0
PMT2009,P9313_25201,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),false,11,2,,
PMT2010,P9313_25211,ndhD,putative NADH dehydrogenase (complex I) subunit (chain 4),true,6,2,4.721561646,20.0
PMT2011,P9313_25221,,Uncharacterized conserved protein,true,0,3,4.269887529,15.0
PMT2012,P9313_25231,,Putative sugar-phosphate nucleotidyl transferase,true,1,3,4.294444012,24.0
